epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__instance__moderate__a0,17,hellinger,radar,185.35999999999999,229900,5,2,0.1
0,radar__training__clean__none__aNone,17,hellinger,radar,198.35999999999999,229900,7,2,0.1
0,radar__training__concept__severe__a0,17,hellinger,radar,185.28,229900,3,2,0.1
0,radar__training__instance__severe__a0,17,hellinger,radar,192.28,229900,143,2,0.1
0,radar__training__splice__severe__a0,17,hellinger,radar,179.04,229900,24,2,0.1
0,radar__training__splice__moderate__a0,17,hellinger,radar,185.94,229900,131,2,0.1
0,radar__training__concept__moderate__a0,17,hellinger,radar,194.9,229900,5,2,0.1
1,radar__training__splice__severe__a0,17,hellinger,radar,186.98,229900,124,2,0.1
1,radar__training__concept__moderate__a0,17,hellinger,radar,184.88,229900,88,2,0.1
1,radar__training__concept__severe__a0,17,hellinger,radar,186.66,229900,89,2,0.1
1,radar__training__instance__moderate__a0,17,hellinger,radar,198.35999999999999,229900,141,2,0.1
1,radar__training__clean__none__aNone,17,hellinger,radar,195.06,229900,34,2,0.1
1,radar__training__splice__moderate__a0,17,hellinger,radar,194.58,229900,5,2,0.1
1,radar__training__instance__severe__a0,17,hellinger,radar,190.12,229900,107,2,0.1
2,radar__training__concept__moderate__a0,17,hellinger,radar,198.52,229900,7,2,0.1
2,radar__training__concept__severe__a0,17,hellinger,radar,188.54,229900,93,2,0.1
2,radar__training__splice__moderate__a0,17,hellinger,radar,187.56,229900,130,2,0.1
2,radar__training__clean__none__aNone,17,hellinger,radar,198.38,229900,9,2,0.1
2,radar__training__instance__severe__a0,17,hellinger,radar,193.18,229900,143,2,0.1
2,radar__training__splice__severe__a0,17,hellinger,radar,179.34,229900,46,2,0.1
2,radar__training__instance__moderate__a0,17,hellinger,radar,192.82,229900,23,2,0.1
3,radar__training__concept__moderate__a0,17,hellinger,radar,201.0,229900,6,2,0.1
3,radar__training__splice__severe__a0,17,hellinger,radar,179.92,229900,91,2,0.1
3,radar__training__clean__none__aNone,17,hellinger,radar,199.88,229900,6,2,0.1
3,radar__training__instance__severe__a0,17,hellinger,radar,187.74,229900,103,2,0.1
3,radar__training__concept__severe__a0,17,hellinger,radar,187.08,229900,6,2,0.1
3,radar__training__splice__moderate__a0,17,hellinger,radar,191.96,229900,8,2,0.1
3,radar__training__instance__moderate__a0,17,hellinger,radar,197.68,229900,8,2,0.1
