epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__instance__moderate__a0,17,hellinger,radar,185.35999999999999,229900,5,4,0.1
0,radar__training__clean__none__aNone,17,hellinger,radar,198.35999999999999,229900,7,4,0.1
0,radar__training__concept__severe__a0,17,hellinger,radar,185.28,229900,3,4,0.1
0,radar__training__instance__severe__a0,17,hellinger,radar,177.92,229900,5,4,0.1
0,radar__training__splice__severe__a0,17,hellinger,radar,189.38,229900,4,4,0.1
0,radar__training__splice__moderate__a0,17,hellinger,radar,188.5,229900,5,4,0.1
0,radar__training__concept__moderate__a0,17,hellinger,radar,194.9,229900,5,4,0.1
1,radar__training__splice__severe__a0,17,hellinger,radar,191.12,229900,7,4,0.1
1,radar__training__concept__moderate__a0,17,hellinger,radar,202.2,229900,62,4,0.1
1,radar__training__concept__severe__a0,17,hellinger,radar,193.54,229900,9,4,0.1
1,radar__training__instance__moderate__a0,17,hellinger,radar,202.98,229900,100,4,0.1
1,radar__training__clean__none__aNone,17,hellinger,radar,187.6,229900,85,4,0.1
1,radar__training__splice__moderate__a0,17,hellinger,radar,191.14,229900,80,4,0.1
1,radar__training__instance__severe__a0,17,hellinger,radar,187.8,229900,35,4,0.1
2,radar__training__concept__moderate__a0,17,hellinger,radar,198.52,229900,7,4,0.1
2,radar__training__concept__severe__a0,17,hellinger,radar,200.38,229900,75,4,0.1
2,radar__training__splice__moderate__a0,17,hellinger,radar,185.18,229900,62,4,0.1
2,radar__training__clean__none__aNone,17,hellinger,radar,193.08,229900,40,4,0.1
2,radar__training__instance__severe__a0,17,hellinger,radar,200.42,229900,101,4,0.1
2,radar__training__splice__severe__a0,17,hellinger,radar,185.48,229900,73,4,0.1
2,radar__training__instance__moderate__a0,17,hellinger,radar,192.4,229900,8,4,0.1
3,radar__training__concept__moderate__a0,17,hellinger,radar,199.5,229900,63,4,0.1
3,radar__training__splice__severe__a0,17,hellinger,radar,178.12,229900,20,4,0.1
3,radar__training__clean__none__aNone,17,hellinger,radar,193.8,229900,84,4,0.1
3,radar__training__instance__severe__a0,17,hellinger,radar,197.04,229900,83,4,0.1
3,radar__training__concept__severe__a0,17,hellinger,radar,187.42,229900,15,4,0.1
3,radar__training__splice__moderate__a0,17,hellinger,radar,195.04,229900,9,4,0.1
3,radar__training__instance__moderate__a0,17,hellinger,radar,195.44,229900,9,4,0.1
