state,action,q_value,selected,visits,mean_reward,rejected_fraction
00,update,7.498697432214391,True,852,0.9214319248826291,0.38967136150234744
00,reset,7.3813034057847275,False,229,0.9207860262008734,0.4585152838427948
01,update,7.797212790349513,True,136,0.8810294117647058,0.21323529411764705
01,reset,3.168506466976562,False,7,0.8742857142857143,0.42857142857142855
10,update,5.416169493616011,False,15,0.9400000000000001,0.4
10,reset,7.877973481506508,True,220,0.9190909090909091,0.7545454545454545
11,update,7.329668842109749,True,187,0.8925133689839571,0.5561497326203209
11,reset,2.7837955820356712,False,6,0.91,0.5
