epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__clean__none__aNone,37,d3_oof,radar,196.16,229900,4,2,0.1
0,radar__training__splice__severe__a0,37,d3_oof,radar,185.84,229900,6,2,0.1
0,radar__training__instance__moderate__a0,37,d3_oof,radar,189.02,229900,7,2,0.1
0,radar__training__concept__moderate__a0,37,d3_oof,radar,190.1,229900,120,2,0.1
0,radar__training__splice__moderate__a0,37,d3_oof,radar,184.78,229900,114,2,0.1
0,radar__training__concept__severe__a0,37,d3_oof,radar,190.5,229900,102,2,0.1
0,radar__training__instance__severe__a0,37,d3_oof,radar,190.26,229900,15,2,0.1
1,radar__training__concept__moderate__a0,37,d3_oof,radar,189.94,229900,117,2,0.1
1,radar__training__splice__moderate__a0,37,d3_oof,radar,188.62,229900,99,2,0.1
1,radar__training__instance__severe__a0,37,d3_oof,radar,195.24,229900,143,2,0.1
1,radar__training__splice__severe__a0,37,d3_oof,radar,185.5,229900,103,2,0.1
1,radar__training__clean__none__aNone,37,d3_oof,radar,198.02,229900,4,2,0.1
1,radar__training__concept__severe__a0,37,d3_oof,radar,187.8,229900,86,2,0.1
1,radar__training__instance__moderate__a0,37,d3_oof,radar,198.84,229900,141,2,0.1
2,radar__training__clean__none__aNone,37,d3_oof,radar,185.16,229900,72,2,0.1
2,radar__training__instance__severe__a0,37,d3_oof,radar,196.62,229900,144,2,0.1
2,radar__training__instance__moderate__a0,37,d3_oof,radar,195.96,229900,139,2,0.1
2,radar__training__splice__severe__a0,37,d3_oof,radar,188.92,229900,19,2,0.1
2,radar__training__concept__moderate__a0,37,d3_oof,radar,184.52,229900,2,2,0.1
2,radar__training__splice__moderate__a0,37,d3_oof,radar,191.92,229900,6,2,0.1
2,radar__training__concept__severe__a0,37,d3_oof,radar,190.36,229900,123,2,0.1
3,radar__training__concept__severe__a0,37,d3_oof,radar,191.58,229900,5,2,0.1
3,radar__training__clean__none__aNone,37,d3_oof,radar,188.18,229900,102,2,0.1
3,radar__training__instance__moderate__a0,37,d3_oof,radar,197.35999999999999,229900,138,2,0.1
3,radar__training__concept__moderate__a0,37,d3_oof,radar,192.16,229900,118,2,0.1
3,radar__training__splice__moderate__a0,37,d3_oof,radar,194.78,229900,10,2,0.1
3,radar__training__instance__severe__a0,37,d3_oof,radar,192.86,229900,142,2,0.1
3,radar__training__splice__severe__a0,37,d3_oof,radar,187.68,229900,64,2,0.1
