epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,SEA_A__s112__splice__moderate,47,d3_oof,SEA_A,53.44,57000,0,4,0.1
0,SEA_A__s112__clean__none,47,d3_oof,SEA_A,53.7,57000,4,4,0.1
0,SEA_A__s112__instance__severe,47,d3_oof,SEA_A,53.339999999999996,57000,0,4,0.1
0,SEA_A__s112__concept__severe,47,d3_oof,SEA_A,53.64,57000,1,4,0.1
0,SEA_A__s112__instance__moderate,47,d3_oof,SEA_A,53.74,57000,2,4,0.1
0,SEA_A__s112__concept__moderate,47,d3_oof,SEA_A,52.94,57000,0,4,0.1
0,SEA_A__s112__splice__severe,47,d3_oof,SEA_A,53.76,57000,0,4,0.1
1,SEA_A__s112__clean__none,47,d3_oof,SEA_A,54.3,57000,3,4,0.1
1,SEA_A__s112__instance__moderate,47,d3_oof,SEA_A,54.019999999999996,57000,3,4,0.1
1,SEA_A__s112__splice__moderate,47,d3_oof,SEA_A,53.9,57000,2,4,0.1
1,SEA_A__s112__splice__severe,47,d3_oof,SEA_A,53.66,57000,3,4,0.1
1,SEA_A__s112__concept__moderate,47,d3_oof,SEA_A,53.46,57000,4,4,0.1
1,SEA_A__s112__concept__severe,47,d3_oof,SEA_A,53.92,57000,14,4,0.1
1,SEA_A__s112__instance__severe,47,d3_oof,SEA_A,54.2,57000,24,4,0.1
2,SEA_A__s112__clean__none,47,d3_oof,SEA_A,54.18,57000,32,4,0.1
2,SEA_A__s112__splice__moderate,47,d3_oof,SEA_A,53.62,57000,30,4,0.1
2,SEA_A__s112__splice__severe,47,d3_oof,SEA_A,53.78,57000,29,4,0.1
2,SEA_A__s112__concept__moderate,47,d3_oof,SEA_A,54.28,57000,13,4,0.1
2,SEA_A__s112__instance__moderate,47,d3_oof,SEA_A,54.18,57000,23,4,0.1
2,SEA_A__s112__instance__severe,47,d3_oof,SEA_A,53.96,57000,3,4,0.1
2,SEA_A__s112__concept__severe,47,d3_oof,SEA_A,53.36,57000,16,4,0.1
3,SEA_A__s112__instance__moderate,47,d3_oof,SEA_A,54.14,57000,24,4,0.1
3,SEA_A__s112__instance__severe,47,d3_oof,SEA_A,53.86,57000,4,4,0.1
3,SEA_A__s112__concept__severe,47,d3_oof,SEA_A,53.36,57000,15,4,0.1
3,SEA_A__s112__clean__none,47,d3_oof,SEA_A,54.22,57000,33,4,0.1
3,SEA_A__s112__splice__severe,47,d3_oof,SEA_A,54.04,57000,22,4,0.1
3,SEA_A__s112__concept__moderate,47,d3_oof,SEA_A,53.38,57000,1,4,0.1
3,SEA_A__s112__splice__moderate,47,d3_oof,SEA_A,53.68,57000,34,4,0.1
