state,action,q_value,selected,visits,mean_reward,rejected_fraction
0,update,0.5706420892878454,True,18,0.4111111111111111,0.16666666666666666
0,reset,0.0,False,0,,
1,update,0.21790394809468483,True,4,0.43999999999999995,0.5
1,reset,0.0,False,0,,
