stream,condition,mode,level,view,threshold,rows,poison_rows,prevalence,roc_auc,average_precision,poison_recall,poison_precision,legitimate_rejection,tn,fp,fn,tp
RBF_I,RBF_I__s115__clean__none,clean,none,features,0.2827365186737824,56050,0,0.0,,,,0.0,0.055735950044603036,52926,3124,0,0
RBF_I,RBF_I__s115__clean__none,clean,none,features_label,0.4930131087163749,56050,0,0.0,,,,0.0,0.02888492417484389,54431,1619,0,0
RBF_I,RBF_I__s115__instance__moderate,instance,moderate,features,0.2827365186737824,56050,8551,0.15256021409455842,0.49749172347149895,0.1515688053823951,0.05660156706817916,0.15492957746478872,0.05558011747615739,44859,2640,8067,484
RBF_I,RBF_I__s115__instance__moderate,instance,moderate,features_label,0.4930131087163749,56050,8551,0.15256021409455842,0.5288697988309149,0.18595822108953783,0.06759443339960239,0.29519918283963226,0.029053243226173184,46119,1380,7973,578
RBF_I,RBF_I__s115__instance__severe,instance,severe,features,0.2827365186737824,56050,14252,0.2542729705619982,0.5000000167868297,0.25477251747538154,0.056202638226213866,0.25640204865556976,0.05557682185750514,39475,2323,13451,801
RBF_I,RBF_I__s115__instance__severe,instance,severe,features_label,0.4930131087163749,56050,14252,0.2542729705619982,0.526101717283278,0.29592127136854407,0.06630648330058939,0.44076492537313433,0.028685583042250825,40599,1199,13307,945
RBF_I,RBF_I__s115__concept__moderate,concept,moderate,features,0.2827365186737824,56050,8547,0.15248884924174844,0.5074647173146215,0.15340404161470161,0.04984204984204984,0.1361457334611697,0.056901669368250425,44800,2703,8121,426
RBF_I,RBF_I__s115__concept__moderate,concept,moderate,features_label,0.4930131087163749,56050,8547,0.15248884924174844,0.5155716840663055,0.1725566537046646,0.051597051597051594,0.24217462932454695,0.02905079679178157,46123,1380,8106,441
RBF_I,RBF_I__s115__concept__severe,concept,severe,features,0.2827365186737824,56050,14198,0.25330954504906333,0.5084654739000262,0.2558951136087954,0.0495140160585998,0.22721396250808015,0.05712988626588932,39461,2391,13495,703
RBF_I,RBF_I__s115__concept__severe,concept,severe,features_label,0.4930131087163749,56050,14198,0.25330954504906333,0.5150815590060734,0.28297381831225243,0.05310607127764474,0.3819655521783181,0.029150339290834368,40632,1220,13444,754
RBF_I,RBF_I__s115__splice__moderate,splice,moderate,features,0.2827365186737824,56050,8536,0.15229259589652097,0.502616356323568,0.15410568909749575,0.059864104967197754,0.16003758221108674,0.056446521025381995,44832,2682,8025,511
RBF_I,RBF_I__s115__splice__moderate,splice,moderate,features_label,0.4930131087163749,56050,8536,0.15229259589652097,0.49756936188767564,0.15194098522151095,0.029756326148078726,0.1558282208588957,0.028959885507429388,46138,1376,8282,254
RBF_I,RBF_I__s115__splice__severe,splice,severe,features,0.2827365186737824,56050,14243,0.2541123996431757,0.49900050230486714,0.25350989381514843,0.055395632942498066,0.2487389659520807,0.05700002391943933,39424,2383,13454,789
RBF_I,RBF_I__s115__splice__severe,splice,severe,features_label,0.4930131087163749,56050,14243,0.2541123996431757,0.49871470505815674,0.2534501171083614,0.027943551218142244,0.2449230769230769,0.02934915205587581,40580,1227,13845,398
RBF_I,RBF_I__s116__clean__none,clean,none,features,0.2827365186737824,56050,0,0.0,,,,0.0,0.03810883140053524,53914,2136,0,0
RBF_I,RBF_I__s116__clean__none,clean,none,features_label,0.4930131087163749,56050,0,0.0,,,,0.0,0.06092774308652989,52635,3415,0,0
RBF_I,RBF_I__s116__instance__moderate,instance,moderate,features,0.2827365186737824,56050,8561,0.1527386262265834,0.4973345944487396,0.15172706167781352,0.03726200210255811,0.14934456928838952,0.03826149213502074,45672,1817,8242,319
RBF_I,RBF_I__s116__instance__moderate,instance,moderate,features_label,0.4930131087163749,56050,8561,0.1527386262265834,0.32046662075173904,0.10503214415891121,0.0015185141922672584,0.004445964432284542,0.06129840594664027,44578,2911,8548,13
RBF_I,RBF_I__s116__instance__severe,instance,severe,features,0.2827365186737824,56050,14248,0.2542016057091882,0.4972785772495942,0.252587534433414,0.03790005614823133,0.25280898876404495,0.038179991387971866,40206,1596,13708,540
RBF_I,RBF_I__s116__instance__severe,instance,severe,features_label,0.4930131087163749,56050,14248,0.2542016057091882,0.3240660317881569,0.18118135394644985,0.001403705783267827,0.007751937984496124,0.06124108894311277,39242,2560,14228,20
RBF_I,RBF_I__s116__concept__moderate,concept,moderate,features,0.2827365186737824,56050,8550,0.15254237288135594,0.5287151234225915,0.168482677635866,0.04982456140350877,0.18958611481975968,0.038336842105263155,45679,1821,8124,426
RBF_I,RBF_I__s116__concept__moderate,concept,moderate,features_label,0.4930131087163749,56050,8550,0.15254237288135594,0.5191540855647891,0.15614336355095343,0.047953216374269005,0.1272896615957777,0.05917894736842105,44689,2811,8140,410
RBF_I,RBF_I__s116__concept__severe,concept,severe,features,0.2827365186737824,56050,14244,0.25413024085637825,0.5288726982228378,0.27690432550175426,0.05026677899466442,0.30795698924731185,0.03848729847390327,40197,1609,13528,716
RBF_I,RBF_I__s116__concept__severe,concept,severe,features_label,0.4930131087163749,56050,14244,0.25413024085637825,0.5183739240680092,0.26267371341682466,0.05363661892726762,0.2408575031525851,0.05759938764770607,39398,2408,13480,764
RBF_I,RBF_I__s116__splice__moderate,splice,moderate,features,0.2827365186737824,56050,8533,0.15223907225691347,0.49897374248568416,0.15289837810851803,0.04125161139106996,0.16311399443929564,0.03800744996527559,45711,1806,8181,352
RBF_I,RBF_I__s116__splice__moderate,splice,moderate,features_label,0.4930131087163749,56050,8533,0.15223907225691347,0.49156806983222306,0.14792363051512808,0.05074416969412868,0.13455562461155998,0.05861060252120294,44732,2785,8100,433
RBF_I,RBF_I__s116__splice__severe,splice,severe,features,0.2827365186737824,56050,14276,0.25470115967885815,0.496953535001206,0.2516376299040195,0.035654244886522836,0.24295942720763722,0.037966199071192606,40188,1586,13767,509
RBF_I,RBF_I__s116__splice__severe,splice,severe,features_label,0.4930131087163749,56050,14276,0.25470115967885815,0.5023119122640778,0.2550809788042567,0.056738582235920425,0.2508516568597089,0.057906832000766024,39355,2419,13466,810
RBF_I,RBF_I__s117__clean__none,clean,none,features,0.2827365186737824,56050,0,0.0,,,,0.0,0.03243532560214094,54232,1818,0,0
RBF_I,RBF_I__s117__clean__none,clean,none,features_label,0.4930131087163749,56050,0,0.0,,,,0.0,0.06353256021409456,52489,3561,0,0
RBF_I,RBF_I__s117__instance__moderate,instance,moderate,features,0.2827365186737824,56050,8540,0.15236396074933095,0.5011003686146193,0.15286427063251296,0.03407494145199063,0.16006600660066006,0.03214060197853084,45983,1527,8249,291
RBF_I,RBF_I__s117__instance__moderate,instance,moderate,features_label,0.4930131087163749,56050,8540,0.15236396074933095,0.2822505196736593,0.09903203157177223,0.002224824355971897,0.006260296540362438,0.0634813723426647,44494,3016,8521,19
RBF_I,RBF_I__s117__instance__severe,instance,severe,features,0.2827365186737824,56050,14283,0.25482604817127563,0.5001738866789028,0.2543617329104305,0.0329062521879157,0.2585258525852585,0.03227428352527115,40419,1348,13813,470
RBF_I,RBF_I__s117__instance__severe,instance,severe,features_label,0.4930131087163749,56050,14283,0.25482604817127563,0.2808248877220352,0.17092774246895337,0.0018203458657144857,0.009752438109527382,0.06320779562812746,39127,2640,14257,26
