stream,detector,filter,population,accuracy_confirmed,accuracy_no_reset,accuracy_difference,macro_f1_confirmed,macro_f1_no_reset,macro_f1_difference,macro_precision_confirmed,macro_precision_no_reset,macro_precision_difference,macro_recall_confirmed,macro_recall_no_reset,macro_recall_difference,roc_auc_confirmed,roc_auc_no_reset,roc_auc_difference,average_precision_confirmed,average_precision_no_reset,average_precision_difference,malicious_precision_confirmed,malicious_precision_no_reset,malicious_precision_difference,malicious_recall_confirmed,malicious_recall_no_reset,malicious_recall_difference,benign_fpr_confirmed,benign_fpr_no_reset,benign_fpr_difference,poison_admission_rate_confirmed,poison_admission_rate_no_reset,poison_admission_rate_difference,legitimate_withhold_rate_confirmed,legitimate_withhold_rate_no_reset,legitimate_withhold_rate_difference
RBF_I,hellinger,learned_features_label,attacked,0.6431948501974526,0.6526144859309142,-0.009419635733461636,0.6421876994000318,0.6513442775689812,-0.009156578168949337,0.6479283334984114,0.6567236305653438,-0.008795297066932297,0.6426737283033477,0.6518569301513438,-0.009183201847996066,0.8453921500397388,0.8498743707232098,-0.0044822206834711185,0.6838578661216137,0.6946890726536049,-0.010831206531991081,,,,,,,,,,0.6610140657128071,0.6871459299922001,-0.026131864279392947,0.26605180209167023,0.2456834920539647,0.02036831003770555
RBF_I,hellinger,learned_features_label,clean,0.6611202705559078,0.6742746424293665,-0.013154371873458729,0.6602342283561232,0.6736290825060828,-0.013394854149959482,0.6627067673477695,0.6765023148888737,-0.013795547541104125,0.6606274680826274,0.6734009802884117,-0.012773512205784302,0.8557596915600351,0.8642825324221555,-0.008522840862120296,0.7031589089322514,0.7237983173820522,-0.020639408449800833,,,,,,,,,,,,,0.31704924963009934,0.2343056436271401,0.08274360600295923
RBF_I,hellinger,none,attacked,0.6495550363565273,0.6573992735486321,-0.007844237192104782,0.6485626324784782,0.6569983734499916,-0.008435740971513388,0.6525578367019209,0.6599888538363102,-0.007431017134389397,0.6482902048899084,0.6570438438590253,-0.008753638969116838,0.8486113133234453,0.8540223359022184,-0.005411022578773197,0.6894338547681816,0.70139773512077,-0.011963880352588293,,,,,,,,,,0.6742592071720167,0.7212658643747161,-0.047006657202699385,0.2511704354110525,0.231705942001644,0.019464493409408503
RBF_I,hellinger,none,clean,0.67809060804622,0.6869400408652152,-0.008849432818995306,0.6776070388116251,0.6864901552363382,-0.008883116424713141,0.6794177360809086,0.6881779537107521,-0.008760217629843395,0.6770316600448106,0.6862698066134673,-0.00923814656865655,0.8649890284089983,0.8706776669301869,-0.005688638521188653,0.7277739009032568,0.7392376430067052,-0.01146374210344836,,,,,,,,,,,,,0.2088353413654618,0.18875502008032122,0.02008032128514058
SEA_A,adwin,learned_features,attacked,0.9170760428062126,0.8994618179638897,0.017614224842322872,0.9099094920486688,0.8892586824139622,0.020650809634706526,0.9162154864983617,0.9030951797115523,0.013120306786809465,0.9047972571062967,0.879980514527907,0.024816742578389634,0.9316343733370444,0.9273243214366825,0.004310051900361945,0.9178291980269689,0.9119582913755689,0.005870906651400079,,,,,,,,,,0.7172004673862578,0.8384711605881403,-0.12127069320188245,0.2533299081796198,0.15169458198904423,0.10163532619057557
SEA_A,adwin,learned_features,clean,0.9247502289861199,0.9013147326146692,0.023435496371450704,0.9181392439249852,0.8913071653336884,0.026832078591296955,0.9253578194008947,0.9052800566663913,0.020077762734503384,0.9123766047659615,0.8819066365436944,0.03046996822226718,0.9352478241973637,0.9301010139438888,0.005146810253475113,0.9208405743321263,0.9143633558268093,0.00647721850531698,,,,,,,,,,,,,0.15666596209399,0.12999647713661658,0.0266694849573734
SEA_A,adwin,learned_features_label,attacked,0.9195982242034645,0.9009981141269502,0.018600110076514253,0.9125814531719662,0.8911367402408872,0.02144471293107895,0.9192845167968846,0.9039926020389845,0.015291914757900142,0.9072440151841258,0.882301922357359,0.024942092826766692,0.9329846216293168,0.9293375125377654,0.0036471090915514703,0.9199280472730594,0.9151645865579718,0.0047634607150875115,,,,,,,,,,0.5072750641368832,0.543279998326455,-0.036004934189571965,0.16356692734909603,0.11691576719405015,0.04665116015504586
SEA_A,adwin,learned_features_label,clean,0.9264087930670049,0.9019291199887268,0.02447967307827814,0.9200735474346676,0.8918750693633202,0.028198478071347417,0.9264275979264429,0.9063988454084645,0.020028752517978494,0.9148853778919653,0.8822297731521612,0.03265560473980411,0.933925796703619,0.927679729959671,0.006246066743947935,0.9211709781152994,0.9135539832970389,0.00761699481826054,,,,,,,,,,,,,0.1309518776861833,0.12080462199675894,0.010147255689424378
SEA_A,adwin,none,attacked,0.917202932941279,0.9006010831364132,0.01660184980486573,0.9100781053199628,0.8905691432368424,0.01950896208312038,0.9161807484485146,0.9041425086366157,0.012038239811898784,0.9051808966695764,0.8814014750847634,0.023779421584812818,0.9316918765853232,0.9279947134327288,0.0036971631525944096,0.9173390231507317,0.9127611504358047,0.004577872714926884,,,,,,,,,,0.7591641001896056,0.8722084048259638,-0.11304430463635835,0.21191117253019606,0.11174971691317777,0.10016145561701832
SEA_A,adwin,none,clean,0.9252208835341365,0.9026985133516522,0.022522370182484226,0.9186538064731881,0.8929121581504473,0.02574164832274073,0.9258741856578095,0.9064700213953153,0.01940416426249436,0.9128879577118294,0.8836935156466538,0.02919444206517559,0.9356007303695543,0.9302991627693825,0.005301567600171901,0.9218996119367316,0.9144662331789619,0.007433378757769653,,,,,,,,,,,,,0.15796519410977236,0.08835341365461845,0.06961178045515394
