epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,SEA_A__s112__clean__none,7,hddm_w,SEA_A,53.86,57000,5,4,0.1
0,SEA_A__s112__splice__moderate,7,hddm_w,SEA_A,54.18,57000,2,4,0.1
0,SEA_A__s112__splice__severe,7,hddm_w,SEA_A,53.72,57000,1,4,0.1
0,SEA_A__s112__instance__severe,7,hddm_w,SEA_A,53.78,57000,6,4,0.1
0,SEA_A__s112__concept__severe,7,hddm_w,SEA_A,53.26,57000,4,4,0.1
0,SEA_A__s112__instance__moderate,7,hddm_w,SEA_A,54.12,57000,2,4,0.1
0,SEA_A__s112__concept__moderate,7,hddm_w,SEA_A,53.42,57000,6,4,0.1
1,SEA_A__s112__splice__severe,7,hddm_w,SEA_A,53.18,57000,1,4,0.1
1,SEA_A__s112__instance__severe,7,hddm_w,SEA_A,53.66,57000,3,4,0.1
1,SEA_A__s112__clean__none,7,hddm_w,SEA_A,53.8,57000,3,4,0.1
1,SEA_A__s112__concept__moderate,7,hddm_w,SEA_A,53.02,57000,5,4,0.1
1,SEA_A__s112__concept__severe,7,hddm_w,SEA_A,53.64,57000,4,4,0.1
1,SEA_A__s112__instance__moderate,7,hddm_w,SEA_A,54.08,57000,3,4,0.1
1,SEA_A__s112__splice__moderate,7,hddm_w,SEA_A,54.08,57000,3,4,0.1
2,SEA_A__s112__concept__severe,7,hddm_w,SEA_A,53.62,57000,3,4,0.1
2,SEA_A__s112__instance__severe,7,hddm_w,SEA_A,53.9,57000,4,4,0.1
2,SEA_A__s112__clean__none,7,hddm_w,SEA_A,53.96,57000,3,4,0.1
2,SEA_A__s112__concept__moderate,7,hddm_w,SEA_A,53.08,57000,6,4,0.1
2,SEA_A__s112__splice__severe,7,hddm_w,SEA_A,54.0,57000,22,4,0.1
2,SEA_A__s112__instance__moderate,7,hddm_w,SEA_A,54.36,57000,3,4,0.1
2,SEA_A__s112__splice__moderate,7,hddm_w,SEA_A,53.94,57000,28,4,0.1
3,SEA_A__s112__concept__severe,7,hddm_w,SEA_A,53.6,57000,3,4,0.1
3,SEA_A__s112__instance__moderate,7,hddm_w,SEA_A,54.36,57000,2,4,0.1
3,SEA_A__s112__splice__severe,7,hddm_w,SEA_A,53.56,57000,2,4,0.1
3,SEA_A__s112__concept__moderate,7,hddm_w,SEA_A,53.839999999999996,57000,18,4,0.1
3,SEA_A__s112__clean__none,7,hddm_w,SEA_A,53.54,57000,1,4,0.1
3,SEA_A__s112__instance__severe,7,hddm_w,SEA_A,54.0,57000,5,4,0.1
3,SEA_A__s112__splice__moderate,7,hddm_w,SEA_A,53.76,57000,30,4,0.1
