stream,mode,level,detector,filter,accuracy_confirmed,accuracy_no_reset,accuracy_difference,macro_f1_confirmed,macro_f1_no_reset,macro_f1_difference,macro_precision_confirmed,macro_precision_no_reset,macro_precision_difference,macro_recall_confirmed,macro_recall_no_reset,macro_recall_difference,roc_auc_confirmed,roc_auc_no_reset,roc_auc_difference,average_precision_confirmed,average_precision_no_reset,average_precision_difference,malicious_precision_confirmed,malicious_precision_no_reset,malicious_precision_difference,malicious_recall_confirmed,malicious_recall_no_reset,malicious_recall_difference,benign_fpr_confirmed,benign_fpr_no_reset,benign_fpr_difference,poison_admission_rate_confirmed,poison_admission_rate_no_reset,poison_admission_rate_difference,legitimate_withhold_rate_confirmed,legitimate_withhold_rate_no_reset,legitimate_withhold_rate_difference,category
RBF_I,clean,none,hellinger,learned_features_label,0.6611202705559078,0.6742746424293665,-0.013154371873458729,0.6602342283561232,0.6736290825060828,-0.013394854149959482,0.6627067673477695,0.6765023148888737,-0.013795547541104125,0.6606274680826274,0.6734009802884117,-0.012773512205784302,0.8557596915600351,0.8642825324221555,-0.008522840862120296,0.7031589089322514,0.7237983173820522,-0.020639408449800833,,,,,,,,,,,,,0.31704924963009934,0.2343056436271401,0.08274360600295923,0
RBF_I,clean,none,hellinger,none,0.67809060804622,0.6869400408652152,-0.008849432818995306,0.6776070388116251,0.6864901552363382,-0.008883116424713141,0.6794177360809086,0.6881779537107521,-0.008760217629843395,0.6770316600448106,0.6862698066134673,-0.00923814656865655,0.8649890284089983,0.8706776669301869,-0.005688638521188653,0.7277739009032568,0.7392376430067052,-0.01146374210344836,,,,,,,,,,,,,0.2088353413654618,0.18875502008032122,0.02008032128514058,0
RBF_I,concept,moderate,adwin,learned_features,0.6304070541993854,0.6592271671589852,-0.028820112959599815,0.6289822078968498,0.6582659977215058,-0.029283789824656032,0.6310903718789209,0.6606910802521505,-0.029600708373229517,0.6290520874274985,0.6580458041378651,-0.028993716710366546,0.8374771314513391,0.8552299869051527,-0.017752855453813703,0.6735017131119637,0.7099671394775354,-0.03646542636557163,,,,,,,,,,0.5997399296632329,0.6695976249590307,-0.06985769529579793,0.26874576930593647,0.2539172842474808,0.014828485058455696,3
RBF_I,concept,moderate,adwin,learned_features_label,0.6336089187986161,0.666292166990182,-0.03268324819156584,0.6316659736112163,0.66536960461066,-0.0337036309994437,0.6362360320989326,0.6680867078333828,-0.03185067573445007,0.6311578694812933,0.6667959117956656,-0.03563804231437225,0.8395606992740287,0.8581669817060592,-0.01860628243203044,0.6755907104204031,0.7121523075421679,-0.03656159712176473,,,,,,,,,,0.6332789531546487,0.7189410720408668,-0.08566211888621822,0.2731313515870596,0.20748559578763,0.06564575579942959,3
RBF_I,concept,moderate,adwin,none,0.6497379992498451,0.6596684136568375,-0.009930414406992383,0.6487973907989826,0.6592371477339817,-0.010439756934999064,0.6499442120740643,0.6607053514090016,-0.010761139334937312,0.6493184615924118,0.659594087894339,-0.01027562630192728,0.8527507900726775,0.8564599784014139,-0.0037091883287363827,0.6985971553683115,0.7099869497726733,-0.011389794404361756,,,,,,,,,,0.5794535464278147,0.7636478394097802,-0.18419429298196568,0.250110968064789,0.21184741462402948,0.03826355344075947,3
RBF_I,concept,moderate,d3_oof,learned_features,0.6574440305160684,0.6592271671589852,-0.0017831366429167383,0.6564434373197675,0.6582659977215058,-0.0018225604017383008,0.6585043333031436,0.6606910802521505,-0.0021867469490067792,0.6562815991926129,0.6580458041378651,-0.0017642049452521642,0.8537288596840207,0.8552299869051527,-0.001501127221132048,0.7067769611977823,0.7099671394775354,-0.0031901782797530607,,,,,,,,,,0.6456575579125219,0.6695976249590307,-0.023940067046508934,0.2512522099018522,0.2539172842474808,-0.002665074345628506,3
RBF_I,concept,moderate,d3_oof,learned_features_label,0.6661132620271396,0.666292166990182,-0.00017890496304247735,0.6648481934894875,0.66536960461066,-0.0005214111211725067,0.6675424152480917,0.6680867078333828,-0.0005442925852909841,0.6661121246774718,0.6667959117956656,-0.0006837871181936869,0.8588059740805088,0.8581669817060592,0.0006389923744496059,0.7119488253813318,0.7121523075421679,-0.00020348216083613627,,,,,,,,,,0.7263968431973707,0.7189410720408668,0.007455771156503903,0.20214622942757873,0.20748559578763,-0.005339366360051288,3
RBF_I,concept,moderate,d3_oof,none,0.6522692218041485,0.6596684136568375,-0.007399191852688928,0.6519008259826019,0.6592371477339817,-0.007336321751379808,0.6529151722540084,0.6607053514090016,-0.007790179154993211,0.6525401171585379,0.659594087894339,-0.0070539707358011254,0.8521628296723773,0.8564599784014139,-0.004297148729036637,0.6993673035560853,0.7099869497726733,-0.010619646216587952,,,,,,,,,,0.6900857643626955,0.7636478394097802,-0.07356207504708483,0.23505835888575632,0.21184741462402948,0.023210944261726835,3
RBF_I,concept,moderate,hddm_w,learned_features,0.6019869730025876,0.6592271671589852,-0.05724019415639755,0.6001450852101902,0.6582659977215058,-0.05812091251131568,0.6025366100088588,0.6606910802521505,-0.05815447024329157,0.5999880597586481,0.6580458041378651,-0.05805774437921688,0.8174054319714248,0.8552299869051527,-0.03782455493372794,0.6298240694584204,0.7099671394775354,-0.08014307001911514,,,,,,,,,,0.5160300394212755,0.6695976249590307,-0.15356758553775537,0.3504777248456356,0.2539172842474808,0.09656044059815487,3
RBF_I,concept,moderate,hddm_w,learned_features_label,0.6177604632381545,0.666292166990182,-0.048531703752027644,0.6166591858238336,0.66536960461066,-0.04871041878682636,0.6216921360890159,0.6680867078333828,-0.04639457174436686,0.6173707467811389,0.6667959117956656,-0.04942516501452665,0.8311856166079754,0.8581669817060592,-0.02698136509808376,0.6538293331613796,0.7121523075421679,-0.05832297438078826,,,,,,,,,,0.5971669223057724,0.7189410720408668,-0.12177414973509444,0.3253478636578226,0.20748559578763,0.1178622678701926,3
RBF_I,concept,moderate,hddm_w,none,0.622956544560139,0.6596684136568375,-0.03671186909669836,0.6214397458878161,0.6592371477339817,-0.03779740184616546,0.6239333648971096,0.6607053514090016,-0.03677198651189192,0.6221515810972006,0.659594087894339,-0.03744250679713849,0.8351042453544469,0.8564599784014139,-0.02135573304696688,0.6630651521230232,0.7099869497726733,-0.04692179764964999,,,,,,,,,,0.5657733682079923,0.7636478394097802,-0.19787447120178803,0.31545587103972716,0.21184741462402948,0.10360845641569767,3
RBF_I,concept,moderate,hellinger,learned_features,0.6544423332362465,0.6592271671589852,-0.004784833922738689,0.6539152946783467,0.6582659977215058,-0.004350703043159025,0.6551496119972203,0.6606910802521505,-0.005541468254930071,0.654050487994169,0.6580458041378651,-0.003995316143696044,0.850818480890967,0.8552299869051527,-0.004411506014185607,0.7008323423404711,0.7099671394775354,-0.009134797137064369,,,,,,,,,,0.6589389341457617,0.6695976249590307,-0.01065869081326909,0.2533588008888202,0.2539172842474808,-0.000558483358660535,3
RBF_I,concept,moderate,hellinger,learned_features_label,0.6635277961421552,0.666292166990182,-0.0027643708480267946,0.6628787465189429,0.66536960461066,-0.0024908580917172296,0.6657684678629544,0.6680867078333828,-0.0023182399704282375,0.6641512913840572,0.6667959117956656,-0.0026446204116083636,0.8567246145078066,0.8581669817060592,-0.0014423671982526736,0.7079375161327573,0.7121523075421679,-0.004214791409410464,,,,,,,,,,0.6972293483574176,0.7189410720408668,-0.02171172368344924,0.2400306764599681,0.20748559578763,0.03254508067233807,3
RBF_I,concept,moderate,hellinger,none,0.6449839602508408,0.6596684136568375,-0.014684453405996592,0.6438196210498387,0.6592371477339817,-0.015417526684143016,0.64520240920426,0.6607053514090016,-0.015502942204741688,0.643688445388248,0.659594087894339,-0.015905642506090983,0.8477128903099832,0.8564599784014139,-0.008747088091430618,0.6897385446092853,0.7099869497726733,-0.020248405163388033,,,,,,,,,,0.6524921161974607,0.7636478394097802,-0.11115572321231963,0.25990904829491174,0.21184741462402948,0.04806163367088226,3
RBF_I,concept,severe,adwin,learned_features,0.6230409293647341,0.6481709297608805,-0.025130000396146362,0.6210093006430921,0.6476823219448888,-0.02667302130179668,0.622442436466346,0.648195361608361,-0.025752925142014955,0.6208078876163073,0.648848652140681,-0.02804076452437365,0.8313514557856075,0.8500671446268973,-0.01871568884128964,0.655531491633829,0.6990704826610005,-0.04353899102717148,,,,,,,,,,0.5509987445443006,0.7090182376907762,-0.1580194931464756,0.3149656647529435,0.24157611126030246,0.07338955349264108,4
RBF_I,concept,severe,adwin,learned_features_label,0.6186447063210183,0.6601979100097695,-0.041553203688751074,0.6173162665161431,0.6591307386821887,-0.04181447216604561,0.6197346551325528,0.6619230826662936,-0.04218842753374086,0.6182268122881149,0.6600424466726239,-0.04181563438450905,0.8274816985185769,0.8514325790626563,-0.023950880544079345,0.6441725356646096,0.7009557886805591,-0.05678325301594944,,,,,,,,,,0.5459795041705565,0.6705575314410307,-0.12457802727047411,0.30396892091666117,0.23820045334969386,0.0657684675669673,4
RBF_I,concept,severe,adwin,none,0.6343373899639495,0.6621015913408077,-0.027764201376858273,0.6333736414748196,0.6611746369939102,-0.027800995519090654,0.6336261631665597,0.6630513546026856,-0.029425191436125875,0.6344721521230156,0.6617770432920388,-0.027304891169023165,0.8396060918508076,0.8543536397490468,-0.01474754789823914,0.6749990511479792,0.7058903220169369,-0.030891270868957894,,,,,,,,,,0.5048966040736985,0.6724736588841888,-0.16757705481049034,0.27551894742164257,0.22446081804425336,0.051058129377389204,4
RBF_I,concept,severe,d3_oof,learned_features,0.6466903428205216,0.6481709297608805,-0.0014805869403588707,0.6461880563811359,0.6476823219448888,-0.0014942655637529463,0.6467816310676082,0.648195361608361,-0.0014137305407527039,0.6475651939272424,0.648848652140681,-0.0012834582134385226,0.8492116927703899,0.8500671446268973,-0.0008554518565073721,0.6977898332479134,0.6990704826610005,-0.0012806494130869945,,,,,,,,,,0.6827323191536561,0.7090182376907762,-0.026285918537120107,0.2546930910620607,0.24157611126030246,0.013116979801758208,4
RBF_I,concept,severe,d3_oof,learned_features_label,0.6611633159399003,0.6601979100097695,0.00096540593013091,0.6600919707628442,0.6591307386821887,0.0009612320806554239,0.662911412784272,0.6619230826662936,0.0009883301179784976,0.6609880379466585,0.6600424466726239,0.0009455912740345962,0.8524707857214722,0.8514325790626563,0.0010382066588158212,0.7027024845549548,0.7009557886805591,0.0017466958743956873,,,,,,,,,,0.6602102636730157,0.6705575314410307,-0.010347267768014978,0.23990879127661702,0.23820045334969386,0.0017083379269231351,4
RBF_I,concept,severe,d3_oof,none,0.6643674107135552,0.6621015913408077,0.002265819372747465,0.6634201931715787,0.6611746369939102,0.0022455561776685653,0.665484028261435,0.6630513546026856,0.002432673658749477,0.6637274631274059,0.6617770432920388,0.0019504198353671454,0.8557809111431545,0.8543536397490468,0.0014272713941076987,0.7085203017167782,0.7058903220169369,0.002629979699841097,,,,,,,,,,0.6778536204890852,0.6724736588841888,0.005379961604896215,0.23162199092501334,0.22446081804425336,0.007161172880759986,4
RBF_I,concept,severe,hddm_w,learned_features,0.5953925889444068,0.6481709297608805,-0.05277834081647359,0.5930109590201768,0.6476823219448888,-0.05467136292471205,0.5962808579648025,0.648195361608361,-0.051914503643558506,0.5927389505157623,0.648848652140681,-0.05610970162491861,0.8136145230232908,0.8500671446268973,-0.03645262160360633,0.6211104176789908,0.6990704826610005,-0.07796006498200969,,,,,,,,,,0.5262767496108086,0.7090182376907762,-0.18274148807996768,0.32246792154253584,0.24157611126030246,0.08089181028223338,4
RBF_I,concept,severe,hddm_w,learned_features_label,0.6032349468733833,0.6601979100097695,-0.05696296313638608,0.601133328037136,0.6591307386821887,-0.057997410645052705,0.6033839105184065,0.6619230826662936,-0.058539172147887175,0.6017544368909027,0.6600424466726239,-0.05828800978172122,0.8182783324714032,0.8514325790626563,-0.033154246591252955,0.6207301971958535,0.7009557886805591,-0.08022559148470547,,,,,,,,,,0.5038718921593481,0.6705575314410307,-0.16668563928168253,0.3427289234508632,0.23820045334969386,0.10452847010116934,4
RBF_I,concept,severe,hddm_w,none,0.6195118508963208,0.6621015913408077,-0.0425897404444869,0.6169692267661221,0.6611746369939102,-0.04420541022778816,0.6195959068071254,0.6630513546026856,-0.043455447795560244,0.6163399373571393,0.6617770432920388,-0.045437105934899504,0.8286724057803533,0.8543536397490468,-0.025681233968693484,0.6472341441109949,0.7058903220169369,-0.05865617790594202,,,,,,,,,,0.5909862834020404,0.6724736588841888,-0.08148737548214853,0.29723483578339455,0.22446081804425336,0.07277401773914118,4
RBF_I,concept,severe,hellinger,learned_features,0.61306695048119,0.6481709297608805,-0.03510397927969052,0.6103332572440473,0.6476823219448888,-0.03734906470084146,0.6115071873758001,0.648195361608361,-0.0366881742325608,0.6105050738589809,0.648848652140681,-0.03834357828170002,0.8252913224879938,0.8500671446268973,-0.02477582213890339,0.6438241239416546,0.6990704826610005,-0.05524635871934591,,,,,,,,,,0.6158525187700888,0.7090182376907762,-0.09316571892068737,0.3112785767069623,0.24157611126030246,0.0697024654466598,4
RBF_I,concept,severe,hellinger,learned_features_label,0.6350053543198736,0.6601979100097695,-0.02519255568989583,0.6338879569377648,0.6591307386821887,-0.025242781744423997,0.6368215786754355,0.6619230826662936,-0.025101503990857976,0.6353681316039909,0.6600424466726239,-0.02467431506863312,0.8399222106629308,0.8514325790626563,-0.011510368399725449,0.6723218064120388,0.7009557886805591,-0.028633982268520247,,,,,,,,,,0.5576350790974655,0.6705575314410307,-0.11292245234356524,0.2868694825809981,0.23820045334969386,0.04866902923130423,4
RBF_I,concept,severe,hellinger,none,0.6481297951055636,0.6621015913408077,-0.013971796235244175,0.6467609084714651,0.6611746369939102,-0.01441372852244512,0.648651439870883,0.6630513546026856,-0.01439991473180254,0.6472582089905211,0.6617770432920388,-0.01451883430151768,0.8466502222557598,0.8543536397490468,-0.007703417493286957,0.6850147085102237,0.7058903220169369,-0.02087561350671326,,,,,,,,,,0.6584669947276348,0.6724736588841888,-0.014006664156554013,0.25550709835197893,0.22446081804425336,0.031046280307725566,4
RBF_I,instance,moderate,adwin,learned_features,0.6462974705840908,0.6575410413584161,-0.011243570774325399,0.645317585654937,0.6569075872876143,-0.01159000163267728,0.6529511649066827,0.6621315692553326,-0.009180404348649826,0.6435719930097799,0.6566342163330542,-0.013062223323274372,0.8483924967495694,0.8525210751809794,-0.004128578431410013,0.6877388676910295,0.6961853481131949,-0.008446480422165373,,,,,,,,,,0.7093443941492135,0.7461582561324457,-0.036813861983232186,0.2892609141982352,0.25259289105336974,0.03666802314486544,1
RBF_I,instance,moderate,adwin,learned_features_label,0.6511421123088846,0.6582737969421545,-0.00713168463326989,0.6501222843089374,0.6572599990654736,-0.007137714756536129,0.6572680994898672,0.663228601329251,-0.005960501839383792,0.6506528687015024,0.6580496085330416,-0.007396739831539138,0.8496765165453927,0.8535434385542234,-0.0038669220088308753,0.6951923495373419,0.7001753676944058,-0.004983018157063886,,,,,,,,,,0.7691598174942024,0.7952328829246542,-0.026073065430451885,0.24348559042366888,0.21597039463064105,0.027515195793027802,1
RBF_I,instance,moderate,adwin,none,0.6695525963503135,0.6625674628337913,0.006985133516522191,0.66900811755018,0.6623305166105703,0.006677600939609674,0.67255100681157,0.6655526505554441,0.006998356256125993,0.6691172932158778,0.6628444702430045,0.006272822972873275,0.8601774592908026,0.8571496337941803,0.0030278254966223197,0.709174611089345,0.7057558234082809,0.0034187876810641096,,,,,,,,,,0.794062764495875,0.785603629716138,0.008459134779737068,0.20462104942130413,0.2125772592304771,-0.00795620980917297,1
RBF_I,instance,moderate,d3_oof,learned_features,0.6578397801733248,0.6575410413584161,0.0002987388149087167,0.6571089758272235,0.6569075872876143,0.0002013885396091597,0.6633407133539638,0.6621315692553326,0.001209144098631339,0.657079492809091,0.6566342163330542,0.000445276476036649,0.8536793251846083,0.8525210751809794,0.0011582500036290873,0.6992232821613543,0.6961853481131949,0.0030379340481595887,,,,,,,,,,0.7569323597269987,0.7461582561324457,0.010774103594552997,0.2422713100344287,0.25259289105336974,-0.010321581018941067,1
RBF_I,instance,moderate,d3_oof,learned_features_label,0.657307123229761,0.6582737969421545,-0.000966673712393451,0.6562064612508406,0.6572599990654736,-0.00105353781463291,0.6623268252599529,0.663228601329251,-0.000901776069298125,0.6563299205367783,0.6580496085330416,-0.0017196879962633194,0.853791272826169,0.8535434385542234,0.000247834271945524,0.6988667305678232,0.7001753676944058,-0.0013086371265825791,,,,,,,,,,0.7592318600852378,0.7952328829246542,-0.036001022839416565,0.2527673608389403,0.21597039463064105,0.036796966208299225,1
RBF_I,instance,moderate,d3_oof,none,0.6582244768547876,0.6625674628337913,-0.004342985979003733,0.6580066334600704,0.6623305166105703,-0.004323883150499881,0.6611574484890587,0.6655526505554441,-0.004395202066385402,0.6581736156674217,0.6628444702430045,-0.004670854575582732,0.8538166011757232,0.8571496337941803,-0.003333032618456929,0.6977304166912638,0.7057558234082809,-0.00802540671701705,,,,,,,,,,0.7606862352780898,0.785603629716138,-0.024917394438048152,0.2365281431637438,0.2125772592304771,0.023950883933266665,1
RBF_I,instance,moderate,hddm_w,learned_features,0.6336743465088425,0.6575410413584161,-0.02386669484957375,0.6329390951242958,0.6569075872876143,-0.023968492163318495,0.6390946656337224,0.6621315692553326,-0.02303690362161004,0.6317459358635431,0.6566342163330542,-0.024888280469511154,0.8402673116616316,0.8525210751809794,-0.012253763519347668,0.6654375101269342,0.6961853481131949,-0.030747837986260684,,,,,,,,,,0.6373224365522853,0.7461582561324457,-0.10883581958016031,0.35995445181321933,0.25259289105336974,0.10736156075984955,1
RBF_I,instance,moderate,hddm_w,learned_features_label,0.6363954061861481,0.6582737969421545,-0.021878390756006432,0.635186610590048,0.6572599990654736,-0.022073388475425577,0.6413315772951936,0.663228601329251,-0.021897024034057355,0.636113510300112,0.6580496085330416,-0.021936098232929635,0.8420463410013491,0.8535434385542234,-0.0114970975528745,0.6741814835733346,0.7001753676944058,-0.025993884121071103,,,,,,,,,,0.7012697877862553,0.7952328829246542,-0.09396309513839902,0.30995203794109716,0.21597039463064105,0.0939816433104561,1
RBF_I,instance,moderate,hddm_w,none,0.6454533925174383,0.6625674628337913,-0.01711407031635311,0.6440576488120346,0.6623305166105703,-0.018272867798535652,0.650307391498611,0.6655526505554441,-0.01524525905683305,0.6437025281053756,0.6628444702430045,-0.019141942137628914,0.847299302919367,0.8571496337941803,-0.009850330874813351,0.6857654426257431,0.7057558234082809,-0.01999038078253775,,,,,,,,,,0.7570241264622575,0.785603629716138,-0.02857950325388044,0.24533495345692877,0.2125772592304771,0.03275769422645167,1
RBF_I,instance,moderate,hellinger,learned_features,0.6585189882336363,0.6575410413584161,0.000977946875220163,0.6575546175708473,0.6569075872876143,0.0006470302832330225,0.6641036124734381,0.6621315692553326,0.0019720432181055494,0.6564197444265939,0.6566342163330542,-0.0002144719064604006,0.852531347255229,0.8525210751809794,1.0272074249787858e-05,0.6962982142571086,0.6961853481131949,0.00011286614391370353,,,,,,,,,,0.7294497346943665,0.7461582561324457,-0.016708521438079254,0.26900253192004947,0.25259289105336974,0.016409640866679703,1
RBF_I,instance,moderate,hellinger,learned_features_label,0.6554710068343549,0.6582737969421545,-0.002802790107799602,0.6544720974216218,0.6572599990654736,-0.0027879016438517126,0.6607461906082115,0.663228601329251,-0.002482410721039422,0.6553879658762808,0.6580496085330416,-0.002661642656760869,0.8517276072153918,0.8535434385542234,-0.001815831338831786,0.6973159771848186,0.7001753676944058,-0.0028593905095870196,,,,,,,,,,0.7942932553115898,0.7952328829246542,-0.000939627613064505,0.21705791353988546,0.21597039463064105,0.001087518909244393,1
RBF_I,instance,moderate,hellinger,none,0.6613175509053759,0.6625674628337913,-0.0012499119284154296,0.6609757474214121,0.6623305166105703,-0.0013547691891582225,0.6646781898456763,0.6655526505554441,-0.0008744607097678214,0.6613988657251989,0.6628444702430045,-0.001445604517805547,0.8553045824752439,0.8571496337941803,-0.0018450513189363822,0.7030355975254968,0.7057558234082809,-0.0027202258827839776,,,,,,,,,,0.7649552421085044,0.785603629716138,-0.020648387607633618,0.23413314143934813,0.2125772592304771,0.02155588220887102,1
RBF_I,instance,severe,adwin,learned_features,0.6463157894736842,0.6415824702318044,0.004733319241879808,0.6461641821219543,0.6412186738644157,0.004945508257538589,0.6542569469620823,0.6500591529634786,0.004197793998603687,0.6457554645085014,0.6408085885854443,0.004946875923057019,0.8448379709274794,0.8440918845734577,0.0007460863540217355,0.6783814829394159,0.6768119779745362,0.001569504964879842,,,,,,,,,,0.7210220144583014,0.7159584400804215,0.005063574377879965,0.2775432101684468,0.2839942140445433,-0.006451003876096466,2
RBF_I,instance,severe,adwin,learned_features_label,0.6274543789191855,0.6299640667934897,-0.002509687874304204,0.6259446917669558,0.6285411491155731,-0.0025964573486173905,0.6410018309516411,0.6432159969453138,-0.0022141659936726343,0.6259746887147221,0.628401125397341,-0.002426436682618919,0.8325997864053681,0.8355666301555921,-0.0029668437502238243,0.6564962461343685,0.6616869914469993,-0.0051907453126307885,,,,,,,,,,0.7040793101687788,0.7492764486192341,-0.04519713845045533,0.30738105365122714,0.26185296805649694,0.04552808559473021,2
RBF_I,instance,severe,adwin,none,0.6300260691890368,0.6470584090748961,-0.01703233988585921,0.6296234109266065,0.6472167830643315,-0.0175933721377252,0.6394763816256791,0.6550076354880598,-0.015531253862380745,0.6291442616836275,0.6467380852435766,-0.017593823559949134,0.83437323930367,0.8450899180884116,-0.010716678784741474,0.6585473541036287,0.6804867339949485,-0.021939379891319704,,,,,,,,,,0.7356865673449073,0.7693916294741402,-0.03370506212923289,0.26352328954036336,0.22834892459397235,0.03517436494639101,2
RBF_I,instance,severe,d3_oof,learned_features,0.6425040512928909,0.6415824702318044,0.0009215810610864553,0.6421577977766963,0.6412186738644157,0.0009391239122806075,0.6509421517370705,0.6500591529634786,0.000882998773591844,0.6417040934767452,0.6408085885854443,0.0008955048913007838,0.844939732884054,0.8440918845734577,0.0008478483105962923,0.6784761241184708,0.6768119779745362,0.0016641461439346565,,,,,,,,,,0.7145097837055431,0.7159584400804215,-0.0014486563748784171,0.2852603102315839,0.2839942140445433,0.0012660961870405625,2
RBF_I,instance,severe,d3_oof,learned_features_label,0.629197491721271,0.6299640667934897,-0.000766575072218704,0.6277632997519214,0.6285411491155731,-0.0007778493636518095,0.6424200270800533,0.6432159969453138,-0.0007959698652605004,0.6276506181070896,0.628401125397341,-0.0007505072902514268,0.8350132878701918,0.8355666301555921,-0.0005533422854001971,0.6606127012657731,0.6616869914469993,-0.0010742901812260675,,,,,,,,,,0.7429444949675647,0.7492764486192341,-0.0063319536516696084,0.26818779946642035,0.26185296805649694,0.006334831409923432,2
RBF_I,instance,severe,d3_oof,none,0.642960614387374,0.6470584090748961,-0.004097794687522027,0.6428412790409891,0.6472167830643315,-0.004375504023342451,0.6527457551331576,0.6550076354880598,-0.0022618803549022313,0.6421199640948941,0.6467380852435766,-0.004618121148682504,0.8438355364763854,0.8450899180884116,-0.0012543816120261415,0.676078069563613,0.6804867339949485,-0.004408664431335474,,,,,,,,,,0.7246484362147823,0.7693916294741402,-0.04474319325935797,0.2741226912240909,0.22834892459397235,0.04577376663011853,2
RBF_I,instance,severe,hddm_w,learned_features,0.6308504192207427,0.6415824702318044,-0.010732051011061746,0.6306170579796563,0.6412186738644157,-0.01060161588475946,0.6395197590495443,0.6500591529634786,-0.010539393913934289,0.6298050805872047,0.6408085885854443,-0.01100350799823957,0.8352911144473736,0.8440918845734577,-0.008800770126084082,0.6574448492960046,0.6768119779745362,-0.01936712867853152,,,,,,,,,,0.6628348236160208,0.7159584400804215,-0.053123616464400704,0.3356122808794291,0.2839942140445433,0.05161806683488581,2
RBF_I,instance,severe,hddm_w,learned_features_label,0.6146847037271894,0.6299640667934897,-0.015279363066300289,0.6135294624500264,0.6285411491155731,-0.015011686665546827,0.6307771913398796,0.6432159969453138,-0.012438805605434164,0.6132837612123584,0.628401125397341,-0.015117364184982551,0.8323926013415908,0.8355666301555921,-0.003174028814001306,0.6522183426765181,0.6616869914469993,-0.009468648770481184,,,,,,,,,,0.6989488260045597,0.7492764486192341,-0.05032762261467442,0.3095786835249913,0.26185296805649694,0.047725715468494384,2
RBF_I,instance,severe,hddm_w,none,0.6148622560417106,0.6470584090748961,-0.03219615303318535,0.614544896510257,0.6472167830643315,-0.03267188655407464,0.6261862089274864,0.6550076354880598,-0.02882142656057333,0.6145293117343809,0.6467380852435766,-0.032208773509195744,0.8300566820394972,0.8450899180884116,-0.015033236048914303,0.6440430271825969,0.6804867339949485,-0.036443706812351616,,,,,,,,,,0.6904546591539287,0.7693916294741402,-0.07893697032021159,0.3091333890756334,0.22834892459397235,0.0807844644816611,2
RBF_I,instance,severe,hellinger,learned_features,0.6443627140139506,0.6415824702318044,0.002780243782146141,0.6440009089041567,0.6412186738644157,0.0027822350397410287,0.6516339484251755,0.6500591529634786,0.0015747954616969577,0.6437668601096121,0.6408085885854443,0.0029582715241678326,0.8434600571213458,0.8440918845734577,-0.0006318274521118772,0.6743184771781493,0.6768119779745362,-0.002493500796386735,,,,,,,,,,0.6847408984900576,0.7159584400804215,-0.0312175415903639,0.3139616386734654,0.2839942140445433,0.029967424628922063,2
RBF_I,instance,severe,hellinger,learned_features_label,0.6282449094624111,0.6299640667934897,-0.0017191573310787096,0.6278300170080221,0.6285411491155731,-0.0007111321075510638,0.6423566016781025,0.6432159969453138,-0.0008593952672112012,0.6273893499530595,0.628401125397341,-0.0010117754442814004,0.8359814044185381,0.8355666301555921,0.00041477426294600495,0.6605384961350002,0.6616869914469993,-0.0011484953119990464,,,,,,,,,,0.6947447067456028,0.7492764486192341,-0.0545317418736313,0.3158794388605438,0.26185296805649694,0.0540264708040469,2
RBF_I,instance,severe,hellinger,none,0.6322201085041922,0.6470584090748961,-0.014838300570703863,0.6313470804908097,0.6472167830643315,-0.0158697025735219,0.6429498190872501,0.6550076354880598,-0.012057816400809754,0.6297966164076297,0.6467380852435766,-0.01694146883594679,0.8348870475867639,0.8450899180884116,-0.010202870501647587,0.6607709172976622,0.6804867339949485,-0.01971581669728621,,,,,,,,,,0.7231303005379516,0.7693916294741402,-0.04626132893618862,0.2754008599031883,0.22834892459397235,0.04705193530921591,2
RBF_I,splice,moderate,adwin,learned_features,0.6498154161690922,0.6541740586924129,-0.004358642523320633,0.6483599909783013,0.6532888412089228,-0.004928850230621544,0.6516760744778044,0.6552694077927693,-0.0035933333149648825,0.6474932233948595,0.6528125180215915,-0.005319294626731937,0.8467371212500362,0.8526183182140622,-0.005881196964025966,0.688175787005389,0.7001687243618552,-0.011992937356466374,,,,,,,,,,0.5497914135206005,0.6668799657156237,-0.11708855219502323,0.32391454730772185,0.24638384160302418,0.07753070570469767,5
RBF_I,splice,moderate,adwin,learned_features_label,0.6598301298366623,0.6548417659160185,0.004988363920643835,0.6588262044379372,0.6533336282055622,0.005492576232375053,0.6610699084163467,0.6557573234131969,0.005312585003149757,0.6586974316194972,0.653774869919843,0.004922561699654364,0.8538490777441726,0.8525886813120311,0.0012603964321414862,0.7023438589488599,0.7014065415557321,0.0009373173931276716,,,,,,,,,,0.5918138119620108,0.6101807848163422,-0.018366972854331365,0.2728394324804357,0.24065254989710996,0.0321868825833257,5
RBF_I,splice,moderate,adwin,none,0.6611876811618428,0.6592207445791067,0.001966936582735982,0.6604292975160293,0.6590048500741807,0.001424447441848627,0.6618762280767464,0.6606079370587743,0.0012682910179720637,0.6604437199415968,0.658722269349799,0.0017214505917976612,0.8570283901586508,0.8560395196834021,0.0009888704752487227,0.7084708982133376,0.7057361904231237,0.002734707790214045,,,,,,,,,,0.6472169353886651,0.6652493599114492,-0.018032424522784047,0.24161305999035076,0.26214436951134923,-0.020531309520998447,5
