epoch,condition,seed,detector,reward,training_visits,resets,states,epsilon
0,RBF_I__s112__splice__severe,17,d3_oof,32.160000000000004,57000,1,4,0.1
0,SEA_A__s112__splice__severe,17,d3_oof,53.72,57000,1,4,0.1
0,RBF_I__s112__instance__severe,17,d3_oof,29.62,57000,2,4,0.1
0,SEA_A__s112__concept__severe,17,d3_oof,52.96,57000,0,4,0.1
0,RBF_I__s112__splice__moderate,17,d3_oof,35.04,57000,0,4,0.1
0,RBF_I__s112__clean__none,17,d3_oof,33.54,57000,0,4,0.1
0,RBF_I__s112__instance__moderate,17,d3_oof,31.86,57000,0,4,0.1
0,SEA_A__s112__instance__moderate,17,d3_oof,54.339999999999996,57000,2,4,0.1
0,SEA_A__s112__clean__none,17,d3_oof,53.56,57000,0,4,0.1
0,RBF_I__s112__concept__moderate,17,d3_oof,34.62,57000,0,4,0.1
0,SEA_A__s112__instance__severe,17,d3_oof,53.46,57000,1,4,0.1
0,RBF_I__s112__concept__severe,17,d3_oof,31.86,57000,0,4,0.1
0,SEA_A__s112__splice__moderate,17,d3_oof,53.6,57000,2,4,0.1
0,SEA_A__s112__concept__moderate,17,d3_oof,53.72,57000,1,4,0.1
1,RBF_I__s112__splice__severe,17,d3_oof,31.96,57000,3,4,0.1
1,SEA_A__s112__instance__severe,17,d3_oof,54.16,57000,26,4,0.1
1,SEA_A__s112__concept__moderate,17,d3_oof,54.3,57000,16,4,0.1
1,RBF_I__s112__instance__moderate,17,d3_oof,31.32,57000,23,4,0.1
1,SEA_A__s112__clean__none,17,d3_oof,54.18,57000,31,4,0.1
1,SEA_A__s112__splice__moderate,17,d3_oof,53.8,57000,34,4,0.1
1,RBF_I__s112__splice__moderate,17,d3_oof,32.5,57000,19,4,0.1
1,SEA_A__s112__splice__severe,17,d3_oof,54.1,57000,1,4,0.1
1,RBF_I__s112__clean__none,17,d3_oof,32.76,57000,4,4,0.1
1,RBF_I__s112__concept__severe,17,d3_oof,31.98,57000,0,4,0.1
1,RBF_I__s112__concept__moderate,17,d3_oof,32.82,57000,23,4,0.1
1,SEA_A__s112__concept__severe,17,d3_oof,53.64,57000,1,4,0.1
1,RBF_I__s112__instance__severe,17,d3_oof,31.36,57000,1,4,0.1
1,SEA_A__s112__instance__moderate,17,d3_oof,53.94,57000,1,4,0.1
2,SEA_A__s112__instance__severe,17,d3_oof,53.26,57000,2,4,0.1
2,SEA_A__s112__clean__none,17,d3_oof,54.14,57000,3,4,0.1
2,RBF_I__s112__splice__severe,17,d3_oof,34.06,57000,0,4,0.1
2,RBF_I__s112__concept__severe,17,d3_oof,33.26,57000,1,4,0.1
2,RBF_I__s112__clean__none,17,d3_oof,32.6,57000,18,4,0.1
2,SEA_A__s112__concept__severe,17,d3_oof,53.839999999999996,57000,1,4,0.1
2,RBF_I__s112__concept__moderate,17,d3_oof,33.76,57000,1,4,0.1
2,SEA_A__s112__instance__moderate,17,d3_oof,54.14,57000,25,4,0.1
2,SEA_A__s112__splice__severe,17,d3_oof,53.98,57000,24,4,0.1
2,RBF_I__s112__splice__moderate,17,d3_oof,32.38,57000,14,4,0.1
2,SEA_A__s112__concept__moderate,17,d3_oof,54.3,57000,16,4,0.1
2,SEA_A__s112__splice__moderate,17,d3_oof,53.78,57000,33,4,0.1
2,RBF_I__s112__instance__severe,17,d3_oof,29.84,57000,24,4,0.1
2,RBF_I__s112__instance__moderate,17,d3_oof,30.64,57000,19,4,0.1
3,SEA_A__s112__concept__moderate,17,d3_oof,53.5,57000,1,4,0.1
3,SEA_A__s112__splice__severe,17,d3_oof,53.68,57000,3,4,0.1
3,RBF_I__s112__clean__none,17,d3_oof,34.26,57000,1,4,0.1
3,RBF_I__s112__splice__moderate,17,d3_oof,33.62,57000,15,4,0.1
3,RBF_I__s112__splice__severe,17,d3_oof,31.48,57000,15,4,0.1
3,RBF_I__s112__instance__severe,17,d3_oof,30.8,57000,8,4,0.1
3,RBF_I__s112__instance__moderate,17,d3_oof,30.6,57000,13,4,0.1
3,RBF_I__s112__concept__moderate,17,d3_oof,32.56,57000,22,4,0.1
3,RBF_I__s112__concept__severe,17,d3_oof,31.78,57000,0,4,0.1
3,SEA_A__s112__instance__severe,17,d3_oof,54.1,57000,26,4,0.1
3,SEA_A__s112__splice__moderate,17,d3_oof,53.72,57000,31,4,0.1
3,SEA_A__s112__clean__none,17,d3_oof,54.2,57000,30,4,0.1
3,SEA_A__s112__concept__severe,17,d3_oof,53.36,57000,16,4,0.1
3,SEA_A__s112__instance__moderate,17,d3_oof,54.14,57000,24,4,0.1
