epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__instance__moderate__a0,17,adwin,radar,192.08,229900,30,4,0.1
0,radar__training__clean__none__aNone,17,adwin,radar,192.94,229900,34,4,0.1
0,radar__training__concept__severe__a0,17,adwin,radar,194.32,229900,41,4,0.1
0,radar__training__instance__severe__a0,17,adwin,radar,193.02,229900,32,4,0.1
0,radar__training__splice__severe__a0,17,adwin,radar,186.34,229900,34,4,0.1
0,radar__training__splice__moderate__a0,17,adwin,radar,190.0,229900,40,4,0.1
0,radar__training__concept__moderate__a0,17,adwin,radar,190.46,229900,38,4,0.1
1,radar__training__splice__severe__a0,17,adwin,radar,185.06,229900,33,4,0.1
1,radar__training__concept__moderate__a0,17,adwin,radar,190.92,229900,47,4,0.1
1,radar__training__concept__severe__a0,17,adwin,radar,192.26,229900,99,4,0.1
1,radar__training__instance__moderate__a0,17,adwin,radar,192.68,229900,62,4,0.1
1,radar__training__clean__none__aNone,17,adwin,radar,191.16,229900,47,4,0.1
1,radar__training__splice__moderate__a0,17,adwin,radar,183.02,229900,42,4,0.1
1,radar__training__instance__severe__a0,17,adwin,radar,175.82,229900,2,4,0.1
2,radar__training__concept__moderate__a0,17,adwin,radar,203.62,229900,23,4,0.1
2,radar__training__concept__severe__a0,17,adwin,radar,200.78,229900,83,4,0.1
2,radar__training__splice__moderate__a0,17,adwin,radar,191.78,229900,30,4,0.1
2,radar__training__clean__none__aNone,17,adwin,radar,187.8,229900,88,4,0.1
2,radar__training__instance__severe__a0,17,adwin,radar,202.04,229900,70,4,0.1
2,radar__training__splice__severe__a0,17,adwin,radar,185.68,229900,100,4,0.1
2,radar__training__instance__moderate__a0,17,adwin,radar,202.52,229900,36,4,0.1
3,radar__training__concept__moderate__a0,17,adwin,radar,193.12,229900,66,4,0.1
3,radar__training__splice__severe__a0,17,adwin,radar,184.68,229900,9,4,0.1
3,radar__training__clean__none__aNone,17,adwin,radar,198.16,229900,31,4,0.1
3,radar__training__instance__severe__a0,17,adwin,radar,192.82,229900,25,4,0.1
3,radar__training__concept__severe__a0,17,adwin,radar,198.56,229900,75,4,0.1
3,radar__training__splice__moderate__a0,17,adwin,radar,193.44,229900,63,4,0.1
3,radar__training__instance__moderate__a0,17,adwin,radar,205.16,229900,65,4,0.1
