epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__splice__moderate__a0,47,hddm_w,radar,191.66,229900,4,2,0.1
0,radar__training__clean__none__aNone,47,hddm_w,radar,188.78,229900,5,2,0.1
0,radar__training__instance__severe__a0,47,hddm_w,radar,190.02,229900,9,2,0.1
0,radar__training__concept__severe__a0,47,hddm_w,radar,188.74,229900,4,2,0.1
0,radar__training__instance__moderate__a0,47,hddm_w,radar,194.46,229900,6,2,0.1
0,radar__training__concept__moderate__a0,47,hddm_w,radar,197.34,229900,8,2,0.1
0,radar__training__splice__severe__a0,47,hddm_w,radar,189.3,229900,65,2,0.1
1,radar__training__clean__none__aNone,47,hddm_w,radar,192.4,229900,30,2,0.1
1,radar__training__instance__moderate__a0,47,hddm_w,radar,203.16,229900,95,2,0.1
1,radar__training__splice__moderate__a0,47,hddm_w,radar,196.32,229900,8,2,0.1
1,radar__training__splice__severe__a0,47,hddm_w,radar,189.68,229900,49,2,0.1
1,radar__training__concept__moderate__a0,47,hddm_w,radar,187.94,229900,8,2,0.1
1,radar__training__concept__severe__a0,47,hddm_w,radar,190.28,229900,78,2,0.1
1,radar__training__instance__severe__a0,47,hddm_w,radar,193.98,229900,83,2,0.1
2,radar__training__clean__none__aNone,47,hddm_w,radar,188.42,229900,83,2,0.1
2,radar__training__splice__moderate__a0,47,hddm_w,radar,183.16,229900,64,2,0.1
2,radar__training__splice__severe__a0,47,hddm_w,radar,183.46,229900,122,2,0.1
2,radar__training__concept__moderate__a0,47,hddm_w,radar,193.4,229900,62,2,0.1
2,radar__training__instance__moderate__a0,47,hddm_w,radar,199.68,229900,137,2,0.1
2,radar__training__instance__severe__a0,47,hddm_w,radar,192.46,229900,54,2,0.1
2,radar__training__concept__severe__a0,47,hddm_w,radar,190.82,229900,20,2,0.1
3,radar__training__instance__moderate__a0,47,hddm_w,radar,197.1,229900,99,2,0.1
3,radar__training__instance__severe__a0,47,hddm_w,radar,192.42,229900,96,2,0.1
3,radar__training__concept__severe__a0,47,hddm_w,radar,195.34,229900,96,2,0.1
3,radar__training__clean__none__aNone,47,hddm_w,radar,201.64,229900,6,2,0.1
3,radar__training__splice__severe__a0,47,hddm_w,radar,190.28,229900,48,2,0.1
3,radar__training__concept__moderate__a0,47,hddm_w,radar,187.48,229900,47,2,0.1
3,radar__training__splice__moderate__a0,47,hddm_w,radar,203.58,229900,5,2,0.1
