state,action,q_value,selected,visits,mean_reward,rejected_fraction
0,update,1.8664096589431216,True,40,0.6655,0.35
0,reset,0.5517405047318122,False,4,0.655,1.0
1,update,0.0,True,0,,
1,reset,0.0,False,0,,
