epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__instance__moderate__a0,27,hellinger,radar,195.85999999999999,229900,11,2,0.1
0,radar__training__clean__none__aNone,27,hellinger,radar,200.84,229900,6,2,0.1
0,radar__training__instance__severe__a0,27,hellinger,radar,188.52,229900,10,2,0.1
0,radar__training__splice__severe__a0,27,hellinger,radar,174.74,229900,97,2,0.1
0,radar__training__concept__moderate__a0,27,hellinger,radar,187.44,229900,96,2,0.1
0,radar__training__concept__severe__a0,27,hellinger,radar,190.58,229900,85,2,0.1
0,radar__training__splice__moderate__a0,27,hellinger,radar,186.54,229900,137,2,0.1
1,radar__training__clean__none__aNone,27,hellinger,radar,198.84,229900,6,2,0.1
1,radar__training__splice__severe__a0,27,hellinger,radar,193.16,229900,10,2,0.1
1,radar__training__concept__severe__a0,27,hellinger,radar,191.58,229900,122,2,0.1
1,radar__training__instance__moderate__a0,27,hellinger,radar,194.68,229900,7,2,0.1
1,radar__training__instance__severe__a0,27,hellinger,radar,196.22,229900,145,2,0.1
1,radar__training__concept__moderate__a0,27,hellinger,radar,182.98,229900,92,2,0.1
1,radar__training__splice__moderate__a0,27,hellinger,radar,186.18,229900,8,2,0.1
2,radar__training__instance__severe__a0,27,hellinger,radar,193.92,229900,140,2,0.1
2,radar__training__splice__severe__a0,27,hellinger,radar,183.0,229900,47,2,0.1
2,radar__training__concept__severe__a0,27,hellinger,radar,198.96,229900,22,2,0.1
2,radar__training__concept__moderate__a0,27,hellinger,radar,191.82,229900,5,2,0.1
2,radar__training__clean__none__aNone,27,hellinger,radar,185.06,229900,101,2,0.1
2,radar__training__splice__moderate__a0,27,hellinger,radar,186.02,229900,139,2,0.1
2,radar__training__instance__moderate__a0,27,hellinger,radar,194.32,229900,129,2,0.1
3,radar__training__concept__moderate__a0,27,hellinger,radar,197.22,229900,6,2,0.1
3,radar__training__clean__none__aNone,27,hellinger,radar,186.82,229900,103,2,0.1
3,radar__training__instance__moderate__a0,27,hellinger,radar,199.32,229900,23,2,0.1
3,radar__training__instance__severe__a0,27,hellinger,radar,193.2,229900,144,2,0.1
3,radar__training__splice__severe__a0,27,hellinger,radar,192.38,229900,4,2,0.1
3,radar__training__splice__moderate__a0,27,hellinger,radar,184.18,229900,118,2,0.1
3,radar__training__concept__severe__a0,27,hellinger,radar,193.22,229900,121,2,0.1
