stream,condition,mode,level,view,threshold,rows,poison_rows,prevalence,roc_auc,average_precision,poison_recall,poison_precision,legitimate_rejection,tn,fp,fn,tp
radar,radar__evaluation__clean__none__aNone,clean,none,features,0.4309522867170219,75608,0,0.0,,,,0.0,0.0023939265686170777,75427,181,0,0
radar,radar__evaluation__clean__none__aNone,clean,none,features_label,0.5357505332959004,75608,0,0.0,,,,0.0,0.10381176595069305,67759,7849,0,0
radar,radar__evaluation__instance__moderate__a0,instance,moderate,features,0.4309522867170219,75608,11481,0.15184901068669981,0.49571459163268394,0.15003965238821698,0.0014807072554655519,0.09392265193370165,0.00255742510954824,63963,164,11464,17
radar,radar__evaluation__instance__moderate__a0,instance,moderate,features_label,0.5357505332959004,75608,11481,0.15184901068669981,0.23906128243385794,0.10909762181331169,0.02708823273234039,0.04478041756659467,0.10345096449233553,57493,6634,11170,311
radar,radar__evaluation__instance__moderate__a1,instance,moderate,features,0.4309522867170219,75608,11429,0.15116125277748385,0.4980142979637251,0.1516130811378568,0.002974888441683437,0.1878453038674033,0.0022904688449492823,64032,147,11395,34
radar,radar__evaluation__instance__moderate__a1,instance,moderate,features_label,0.5357505332959004,75608,11429,0.15116125277748385,0.23851904473400254,0.11035733461071372,0.030361361448945665,0.04950071326676177,0.10381900621698686,57516,6663,11082,347
radar,radar__evaluation__instance__moderate__a2,instance,moderate,features,0.4309522867170219,75608,11533,0.15253676859591578,0.49141474062842083,0.1501230835810058,0.0025145235411428075,0.16022099447513813,0.002372220054623488,63923,152,11504,29
radar,radar__evaluation__instance__moderate__a2,instance,moderate,features_label,0.5357505332959004,75608,11533,0.15253676859591578,0.23985725671628672,0.10975099172063486,0.026619266452787654,0.04450565381269933,0.10286383144752244,57484,6591,11226,307
radar,radar__evaluation__instance__moderate__a3,instance,moderate,features,0.4309522867170219,75608,11525,0.15243095968680562,0.4957517702689195,0.15057857790764148,0.0019088937093275488,0.12154696132596685,0.0024811572491924535,63924,159,11503,22
radar,radar__evaluation__instance__moderate__a3,instance,moderate,features_label,0.5357505332959004,75608,11525,0.15243095968680562,0.23776900909723808,0.10898019862665409,0.025683297180043384,0.042793118403932344,0.10331913299939141,57462,6621,11229,296
radar,radar__evaluation__instance__moderate__a4,instance,moderate,features,0.4309522867170219,75608,11460,0.1515712623002857,0.5035128632239082,0.1533036957922389,0.002181500872600349,0.13812154696132597,0.0024318762860884207,63992,156,11435,25
radar,radar__evaluation__instance__moderate__a4,instance,moderate,features_label,0.5357505332959004,75608,11460,0.1515712623002857,0.23901564796003483,0.11113830074444597,0.028534031413612566,0.04694903086862886,0.10347945376317266,57510,6638,11133,327
