stream,detector,arm,mode,level,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
radar,d3_oof,q_alarm_persistence_27,instance,moderate,0.05,1,0.4285161190672914,0.5567517299454472,0.5751924855213526,0.4242579646454523,83.0,137515.0,13.994860841403716,0.6230705761013702,0.2874474124754349
radar,d3_oof,q_alarm_persistence_27,instance,severe,0.05,1,0.4177803556557918,0.5381261670266906,0.5864723806646073,0.41124438388608536,84.8,137515.0,13.512947008400806,0.6129954324443789,0.32091709731421497
radar,d3_oof,q_alarm_persistence_27,splice,moderate,0.05,1,0.45094775204945714,0.5859162384874421,0.49961282581364086,0.4731339320670241,75.4,137515.0,12.494959908205782,0.6558216408273824,0.2703137741127829
radar,d3_oof,q_alarm_persistence_27,splice,severe,0.05,1,0.4507551603848313,0.5770907824682864,0.508535050309006,0.46687585089952754,76.0,137515.0,13.28363467499148,0.6638011403080799,0.29113119485127087
radar,d3_oof,q_alarm_persistence_37,clean,none,0.05,1,0.46529058898186504,0.5782521143777688,,0.45216563541170873,79.0,137515.0,10.322733000008157,0.6711359952851039,0.30986243540286773
radar,d3_oof,q_alarm_persistence_37,concept,moderate,0.05,1,0.469577852890623,0.5997297217940074,0.49085772599969246,0.4601500397916907,76.8,137515.0,24.767240733397195,0.7326384561141556,0.27845533386719634
radar,d3_oof,q_alarm_persistence_37,concept,severe,0.05,1,0.4549422275757193,0.5867505610631438,0.5121803500366816,0.4866572513106527,74.0,137515.0,31.511867574998178,0.7506711422731052,0.29070550485490504
radar,d3_oof,q_alarm_persistence_37,instance,moderate,0.05,1,0.4285161190672914,0.5567517299454472,0.5751924855213526,0.4242579646454523,83.0,137515.0,13.311268274800387,0.6230705761013702,0.2874474124754349
radar,d3_oof,q_alarm_persistence_37,instance,severe,0.05,1,0.4177803556557918,0.5381261670266906,0.5864723806646073,0.41124438388608536,84.8,137515.0,12.847553616802907,0.6129954324443789,0.32091709731421497
radar,d3_oof,q_alarm_persistence_37,splice,moderate,0.05,1,0.45094775204945714,0.5859162384874421,0.49961282581364086,0.4731339320670241,75.4,137515.0,11.927525233401685,0.6558216408273824,0.2703137741127829
