dataset,base_key,attack_seed,category,mode,level,condition,run_id,detector,policy,guarded,series,rows,common_host_rows,mask_sha256,correct,accuracy,macro_f1,macro_recall,roc_auc,poison_admission_rate,clean_withhold_rate,resets_per_100k,seconds_per_100k,mode_control,level_control,condition_control,run_id_control,detector_control,policy_control,series_control,rows_control,common_host_rows_control,mask_sha256_control,correct_control,accuracy_control,macro_f1_control,macro_recall_control,roc_auc_control,poison_admission_rate_control,clean_withhold_rate_control,resets_per_100k_control,seconds_per_100k_control,accuracy_difference,macro_f1_difference,poison_admission_rate_difference,clean_withhold_rate_difference
RADAR,radar,2,2,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__adwin__immediate__guarded,adwin,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,118465,0.6197132260241367,0.495400899444788,0.4818814231647073,0.7806982348957985,0.704191616766467,0.2955377757126055,27.230362679550204,53.02065594230851,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,114736,0.6002061089866657,0.4062528705565154,0.3918429827859983,0.7985400968580894,0.8910613555497701,0.1097681037361871,0.0,215.1052445472153,1.950711703747099,8.91480288882726,-18.686973878330303,18.576967197641835
RADAR,radar,2,2,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__d3_oof__confirmed__unguarded,d3_oof,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,113380,0.5931126118821308,0.4276247021202475,0.3971720364518689,0.7488804150507204,1.0,0.0,1.8566156372420597,85.98499708100921,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,113130,0.5918048137433891,0.3571799350923615,0.3302008821425026,0.7556446248794264,1.0,0.0,0.0,74.39955459792304,0.13077981387417115,7.044476702788599,0.0,0.0
RADAR,radar,2,2,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__d3_oof__confirmed__guarded,d3_oof,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,109950,0.5751696214185948,0.3795660139017567,0.3672917182348041,0.7784493033417272,0.8166623275188752,0.1841927192995193,1.2377437581613728,121.87643971256308,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,114736,0.6002061089866657,0.4062528705565154,0.3918429827859983,0.7985400968580894,0.8910613555497701,0.1097681037361871,0.0,215.1052445472153,-2.5036487568070864,-2.6686856654758673,-7.439902803089482,7.44246155633322
RADAR,radar,2,2,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__d3_oof__immediate__unguarded,d3_oof,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121834,0.6373371137418197,0.4995609769810566,0.4806949888766207,0.786218758877905,1.0,0.0,3.713231274484119,72.11953370066006,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,113130,0.5918048137433891,0.3571799350923615,0.3302008821425026,0.7556446248794264,1.0,0.0,0.0,74.39955459792304,4.553229999843056,14.23810418886951,0.0,0.0
RADAR,radar,2,2,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__d3_oof__immediate__guarded,d3_oof,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,122211,0.6393092733350422,0.4760723297238945,0.4588974263042879,0.8112427033156199,0.7945500303740345,0.207141301348977,3.0943593954034325,90.42352175228328,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,114736,0.6002061089866657,0.4062528705565154,0.3918429827859983,0.7985400968580894,0.8910613555497701,0.1097681037361871,0.0,215.1052445472153,3.9103164348376462,6.981945916737914,-9.651132517573558,9.737319761278991
RADAR,radar,2,2,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__hddm_w__confirmed__unguarded,hddm_w,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,122020,0.6383101155570435,0.5222773354891377,0.4965348229484658,0.7825037586924757,1.0,0.0,8.66420630712961,68.45895171357775,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,113130,0.5918048137433891,0.3571799350923615,0.3302008821425026,0.7556446248794264,1.0,0.0,0.0,74.39955459792304,4.650530181365442,16.509740039677617,0.0,0.0
RADAR,radar,2,2,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__hddm_w__confirmed__guarded,hddm_w,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,118395,0.619347042545289,0.4698867888818239,0.4464319093779889,0.7796112134644889,0.8613729063611907,0.1384581875208735,6.807590669887551,82.57090718363038,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,114736,0.6002061089866657,0.4062528705565154,0.3918429827859983,0.7985400968580894,0.8910613555497701,0.1097681037361871,0.0,215.1052445472153,1.914093355862334,6.363391832530851,-2.968844918857938,2.869008378468639
RADAR,radar,2,2,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__hddm_w__immediate__unguarded,hddm_w,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,135442,0.7085231820298074,0.6636211347961058,0.6489031783560821,0.8126298928488649,1.0,0.0,51.77894721641744,46.75598552253316,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,113130,0.5918048137433891,0.3571799350923615,0.3302008821425026,0.7556446248794264,1.0,0.0,0.0,74.39955459792304,11.671836828641824,30.644119970374433,0.0,0.0
RADAR,radar,2,2,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__hddm_w__immediate__guarded,hddm_w,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,120654,0.631164306526959,0.5002857864304983,0.4814399998061837,0.809452731962927,0.6981515230408748,0.3017933117458289,23.723422031426317,55.6643098237949,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,114736,0.6002061089866657,0.4062528705565154,0.3918429827859983,0.7985400968580894,0.8910613555497701,0.1097681037361871,0.0,215.1052445472153,3.0958197540293275,9.403291587398288,-19.290983250889525,19.20252080096418
RADAR,radar,2,2,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__hellinger__confirmed__unguarded,hellinger,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,117046,0.6122901637886389,0.4569790158686524,0.4286106517130575,0.7774602181600154,1.0,0.0,2.0629062636022883,78.33264918422502,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,113130,0.5918048137433891,0.3571799350923615,0.3302008821425026,0.7556446248794264,1.0,0.0,0.0,74.39955459792304,2.048535004524976,9.97990807762909,0.0,0.0
RADAR,radar,2,2,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__hellinger__confirmed__guarded,hellinger,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,120445,0.630070987282971,0.4641668864293692,0.4526896206608043,0.802003117917137,0.8393213572854291,0.1614270986103649,2.269196889962517,104.28997159377322,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,114736,0.6002061089866657,0.4062528705565154,0.3918429827859983,0.7985400968580894,0.8910613555497701,0.1097681037361871,0.0,215.1052445472153,2.986487829630524,5.7914015872853835,-5.173999826434095,5.165899487417779
RADAR,radar,2,2,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__hellinger__immediate__unguarded,hellinger,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123159,0.6442684438771507,0.5035204781337776,0.4953859847149915,0.7831499243394662,1.0,0.0,6.6013000435273215,65.47971152317741,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,113130,0.5918048137433891,0.3571799350923615,0.3302008821425026,0.7556446248794264,1.0,0.0,0.0,74.39955459792304,5.246363013376154,14.634054304141614,0.0,0.0
RADAR,radar,2,2,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__hellinger__immediate__guarded,hellinger,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,119134,0.6232128938434095,0.4393260313018959,0.4290331826671477,0.8194462446225279,0.8046168532500217,0.1967154079602712,2.6817781426829743,99.36744364656596,instance,severe,radar__instance__severe__a2,radar__instance__severe__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,114736,0.6002061089866657,0.4062528705565154,0.3918429827859983,0.7985400968580894,0.8910613555497701,0.1097681037361871,0.0,215.1052445472153,2.300678485674379,3.3073160745380523,-8.644450229974831,8.69473042240841
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__adwin__confirmed__unguarded,adwin,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,132947,0.6954713566051652,0.5821199683439344,0.583281477898082,0.9081302995264032,1.0,0.0,9.076787559850068,147.71429144324776,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123655,0.6468631153844142,0.4786860294700558,0.4847810585449806,0.9110481375080812,1.0,0.0,0.0,132.0360678531107,4.860824122075103,10.343393887387863,0.0,0.0
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__adwin__confirmed__guarded,adwin,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,125465,0.6563315739089041,0.5153591615042679,0.5213719631064826,0.9059726540732452,0.8645377809417268,0.1536236928447486,8.045334428048923,174.61282560396916,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124039,0.6488718933255214,0.4614113004665329,0.4649609264364696,0.9114234071027236,0.8920544522090337,0.092825298028838,0.0,293.392115386597,0.7459680583382644,5.394786103773496,-2.7516671267306836,6.079839481591061
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__adwin__immediate__unguarded,adwin,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,132104,0.6910614612813283,0.6476607681279251,0.6762347754370126,0.8307249652073505,1.0,0.0,77.15269425872557,87.646990508582,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123655,0.6468631153844142,0.4786860294700558,0.4847810585449806,0.9110481375080812,1.0,0.0,0.0,132.0360678531107,4.419834589691407,16.897473865786928,0.0,0.0
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__adwin__immediate__guarded,adwin,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123388,0.645466386972238,0.5339755706694083,0.5488685983458865,0.8319053243450886,0.5651959146314888,0.4169639703737069,40.226672140244624,95.44054159539417,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124039,0.6488718933255214,0.4614113004665329,0.4649609264364696,0.9114234071027236,0.8920544522090337,0.092825298028838,0.0,293.392115386597,-0.3405506353283405,7.256427020287537,-32.685853757754494,32.413867234486894
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__d3_oof__confirmed__unguarded,d3_oof,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,127644,0.6677303424861766,0.5242394729160704,0.5279202138175463,0.9089523837236346,1.0,0.0,1.4440343845216017,151.77148628269535,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123655,0.6468631153844142,0.4786860294700558,0.4847810585449806,0.9110481375080812,1.0,0.0,0.0,132.0360678531107,2.0867227101762365,4.555344344601464,0.0,0.0
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__d3_oof__confirmed__guarded,d3_oof,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,127383,0.6663650012293303,0.5032390716393835,0.5232767661856601,0.900742000538928,0.8353939358719181,0.1436271222877968,0.6188718790806864,216.05587352734253,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124039,0.6488718933255214,0.4614113004665329,0.4649609264364696,0.9114234071027236,0.8920544522090337,0.092825298028838,0.0,293.392115386597,1.7493107903808869,4.182777117285063,-5.666051633711556,5.080182425895881
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__d3_oof__immediate__unguarded,d3_oof,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,129893,0.6794952945422968,0.538801377158732,0.5501277784093117,0.9192813274264682,1.0,0.0,2.4754875163227457,146.68151689623497,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123655,0.6468631153844142,0.4786860294700558,0.4847810585449806,0.9110481375080812,1.0,0.0,0.0,132.0360678531107,3.2632179157882635,6.011534768867621,0.0,0.0
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__d3_oof__immediate__guarded,d3_oof,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123048,0.6436877815035493,0.4739253672842627,0.477683227065849,0.890909388013836,0.8518109572721594,0.1294998643578495,1.2377437581613728,176.51150800508535,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124039,0.6488718933255214,0.4614113004665329,0.4649609264364696,0.9114234071027236,0.8920544522090337,0.092825298028838,0.0,293.392115386597,-0.5184111821972093,1.2514066817729819,-4.02434949368743,3.667456632901149
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__hddm_w__confirmed__unguarded,hddm_w,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,135664,0.70968450677701,0.5896450063451801,0.5943734577740851,0.916180320326686,1.0,0.0,8.66420630712961,152.05567392051344,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123655,0.6468631153844142,0.4786860294700558,0.4847810585449806,0.9110481375080812,1.0,0.0,0.0,132.0360678531107,6.282139139259579,11.095897687512435,0.0,0.0
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__hddm_w__confirmed__guarded,hddm_w,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,126942,0.6640580453125899,0.5263709603649773,0.5254979390097569,0.9076390230352618,0.8841946216094493,0.1400671556608843,7.01388129624778,177.81398301811305,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124039,0.6488718933255214,0.4614113004665329,0.4649609264364696,0.9114234071027236,0.8920544522090337,0.092825298028838,0.0,293.392115386597,1.518615198706852,6.495965989844443,-0.7859830599584394,4.724185763204629
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__hddm_w__immediate__unguarded,hddm_w,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,130923,0.6848834228739126,0.6381337398036225,0.6634687739432478,0.8359466576085726,1.0,0.0,69.10735983067664,93.8948485517052,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123655,0.6468631153844142,0.4786860294700558,0.4847810585449806,0.9110481375080812,1.0,0.0,0.0,132.0360678531107,3.802030748949836,15.944771033356675,0.0,0.0
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__hddm_w__immediate__guarded,hddm_w,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,126748,0.6630431939569263,0.5463844118833134,0.5623121867296804,0.8556528924927939,0.5654428963693685,0.4121448351052122,26.611490800469515,113.29430485218109,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124039,0.6488718933255214,0.4614113004665329,0.4649609264364696,0.9114234071027236,0.8920544522090337,0.092825298028838,0.0,293.392115386597,1.4171300631404926,8.497311141678054,-32.66115558396652,31.931953707637422
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__hellinger__confirmed__unguarded,hellinger,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,127056,0.6646544012638561,0.5194321576351443,0.5239656253493419,0.9090074823909672,1.0,0.0,3.713231274484119,142.37354178314118,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123655,0.6468631153844142,0.4786860294700558,0.4847810585449806,0.9110481375080812,1.0,0.0,0.0,132.0360678531107,1.7791285879441898,4.074612816508849,0.0,0.0
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__hellinger__confirmed__guarded,hellinger,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,130287,0.6815563844089537,0.5399554311381554,0.5369910556985306,0.9003592955436449,0.8364254478360041,0.1462401531476656,3.0943593954034325,176.27833801955677,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124039,0.6488718933255214,0.4614113004665329,0.4649609264364696,0.9114234071027236,0.8920544522090337,0.092825298028838,0.0,293.392115386597,3.26844910834323,7.8544130671622465,-5.562900437302954,5.3414855118827615
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__hellinger__immediate__unguarded,hellinger,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,134530,0.7037523344196777,0.5846232628303971,0.5953251803341538,0.9087260124478642,1.0,0.0,5.157265659005721,139.63691314955858,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123655,0.6468631153844142,0.4786860294700558,0.4847810585449806,0.9110481375080812,1.0,0.0,0.0,132.0360678531107,5.688921903526345,10.593723336034133,0.0,0.0
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__hellinger__immediate__guarded,hellinger,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121031,0.6331364661201814,0.4792691510535096,0.4722642112272045,0.8658824940784795,0.8071363193909721,0.1897070641408221,2.8880687690432034,165.48067325010527,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124039,0.6488718933255214,0.4614113004665329,0.4649609264364696,0.9114234071027236,0.8920544522090337,0.092825298028838,0.0,293.392115386597,-1.5735427205340047,1.7857850586976698,-8.49181328180616,9.688176611198411
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__confirmed__unguarded,adwin,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,126868,0.6636709370635224,0.5145448967430638,0.5160597079035203,0.9033990869252044,1.0,0.0,9.283078186210297,160.16980321936663,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124275,0.6501064547684936,0.4599440988739571,0.475597434291781,0.9055584102133604,1.0,0.0,0.0,130.51331962874332,1.3564482295028824,5.460079786910671,0.0,0.0
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__confirmed__guarded,adwin,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,125698,0.6575504417742113,0.50893336477481,0.5088844457648847,0.8920629322230619,0.8254616369065757,0.1485398982309357,8.045334428048923,182.0567432073534,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121858,0.637462662363139,0.4378750182385013,0.4543022966027134,0.8909749658841221,0.9240486492604232,0.0711513133083068,0.0,295.2619932006831,2.0087779411072315,7.105834653630872,-9.858701235384748,7.738858492262889
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__immediate__unguarded,adwin,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,131481,0.687802428319584,0.6260147225587687,0.664032431683095,0.8439872102307941,1.0,0.0,87.46722557673702,100.62715651061151,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124275,0.6501064547684936,0.4599440988739571,0.475597434291781,0.9055584102133604,1.0,0.0,0.0,130.51331962874332,3.7695973551090445,16.607062368481156,0.0,0.0
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__immediate__guarded,adwin,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,115197,0.6026176887545054,0.4650635002929572,0.484770540510136,0.8320110308507996,0.5901291103314383,0.4173779090344703,44.14619404108897,109.31557539613016,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121858,0.637462662363139,0.4378750182385013,0.4543022966027134,0.8909749658841221,0.9240486492604232,0.0711513133083068,0.0,295.2619932006831,-3.484497360863359,2.71884820544559,-33.391953892898485,34.62265957261635
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__d3_oof__confirmed__unguarded,d3_oof,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123878,0.6480296713241718,0.5094053410456452,0.5179691935633511,0.8757781961550674,1.0,0.0,0.6188718790806864,147.56444073580406,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__none__none__unguarded,none,none,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124275,0.6501064547684936,0.4599440988739571,0.475597434291781,0.9055584102133604,1.0,0.0,0.0,130.51331962874332,-0.2076783444321828,4.946124217168807,0.0,0.0
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__d3_oof__confirmed__guarded,d3_oof,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,117397,0.6141263123754322,0.4354142133325483,0.439501604606623,0.8754685675376674,0.8534079729765024,0.1358042599114597,1.0314531318011442,205.82305159530912,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__none__none__guarded,none,none,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121858,0.637462662363139,0.4378750182385013,0.4543022966027134,0.8909749658841221,0.9240486492604232,0.0711513133083068,0.0,295.2619932006831,-2.333634998770673,-0.24608049059529624,-7.064067628392079,6.465294660315289
