stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,experiment,method,fitting_seed,detector,shared_detector_reference,resets_per_100k,training_visits_per_100k,scoring_mask_sha256,source_summary,source_sha256
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.8827664589998316,0.8722498969278554,8538,8538,1.0,47512,0,0.0,,,E1_fixed,immediate_unscreened,,d3_oof,False,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/fixed_responses/runs/SEA_A/d3_oof/SEA_A__s115__concept__moderate/immediate_unscreened/summary.json,7e9a4728e77641b843e228497d7276aff9abc9faa477b4353273575b9db772ba
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9016248526687994,0.8933260672250287,8538,5141,0.6021316467556805,47512,13703,0.2884113487119044,,,E1_fixed,confirmed_screened,,d3_oof,False,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/fixed_responses/runs/SEA_A/d3_oof/SEA_A__s115__concept__moderate/confirmed_screened/summary.json,817a65bdca99b7d0fe092009520af13d967b509961cea5017b1cd5cbc537dc4e
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9016248526687994,0.8933260672250287,8538,5141,0.6021316467556805,47512,13703,0.2884113487119044,,,E2_RL,confirmed_screened,,d3_oof,False,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/fixed_responses/runs/SEA_A/d3_oof/SEA_A__s115__concept__moderate/confirmed_screened/summary.json,817a65bdca99b7d0fe092009520af13d967b509961cea5017b1cd5cbc537dc4e
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9016248526687994,0.8933260672250287,8538,5141,0.6021316467556805,47512,13703,0.2884113487119044,,,E1_fixed,immediate_screened,,d3_oof,False,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/fixed_responses/runs/SEA_A/d3_oof/SEA_A__s115__concept__moderate/immediate_screened/summary.json,54ce1efd8beb7498780484cb2b518933ab1465ad7c03137aea34158c4d419c3d
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.8827664589998316,0.8722498969278554,8538,8538,1.0,47512,0,0.0,,,E1_fixed,confirmed_unscreened,,d3_oof,False,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/fixed_responses/runs/SEA_A/d3_oof/SEA_A__s115__concept__moderate/confirmed_unscreened/summary.json,c7125fbc3092f2911ac7405b1ece00f300fa6f830a6bf239574a5050069f1622
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.8827664589998316,0.8722498969278554,8538,8538,1.0,47512,0,0.0,,,E1_fixed,none_unscreened,,none,True,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/fixed_responses/runs/SEA_A/none/SEA_A__s115__concept__moderate/none_unscreened/summary.json,ba103ba6963be23de1f2c524c912ac65e2f948a29d631d48a3747aabcca764c9
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9016248526687994,0.8933260672250287,8538,5141,0.6021316467556805,47512,13703,0.2884113487119044,,,E1_fixed,none_screened,,none,True,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/fixed_responses/runs/SEA_A/none/SEA_A__s115__concept__moderate/none_screened/summary.json,115bbd6ab541a49f46f9bfe43e1f3ec654fca411988365c9addd86db3524229e
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9016248526687994,0.8933260672250287,8538,5141,0.6021316467556805,47512,13703,0.2884113487119044,,,E2_RL,none_screened,,none,True,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/fixed_responses/runs/SEA_A/none/SEA_A__s115__concept__moderate/none_screened/summary.json,115bbd6ab541a49f46f9bfe43e1f3ec654fca411988365c9addd86db3524229e
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.8791884155581747,0.8704827626675877,8538,8538,1.0,47512,0,0.0,,,E1_fixed,immediate_unscreened,,hellinger,False,6.666666666666667,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s115__concept__moderate/immediate_unscreened/summary.json,23119e308eb6bab27b680577c7ce7d5905f527a734a5e4623f8668f1d775bb54
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.8874389627883482,0.8766053959808062,8538,6267,0.7340126493323963,47512,7229,0.15215103552786666,,,E1_fixed,confirmed_screened,,hellinger,False,1.6666666666666667,104500.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s115__concept__moderate/confirmed_screened/summary.json,e162b40e8c08e7537c709290cb70b349d3f9678e86360181f92b9cd8040482ef
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.8874389627883482,0.8766053959808062,8538,6267,0.7340126493323963,47512,7229,0.15215103552786666,,,E2_RL,confirmed_screened,,hellinger,False,1.6666666666666667,104500.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s115__concept__moderate/confirmed_screened/summary.json,e162b40e8c08e7537c709290cb70b349d3f9678e86360181f92b9cd8040482ef
