stream,condition,mode,level,detector,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_screened,E3_filter / none_screened_filter_learned_features_label,cross_experiment,-0.010185223556532619,-0.007400535236396055,,0.01398751115075822,,,5.0,12148.333333333328
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_screened,E3_filter / none_screened_filter_none,cross_experiment,-0.01710319087037515,-0.013041926851025898,,0.033898305084745756,,,5.0,9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E2_RL / RL_2state,cross_experiment,-0.0015670381862559202,0.0005280999107939444,,-0.3796610169491525,,,-23.666666666666668,9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E2_RL / RL_4state,cross_experiment,0.0001530075774985873,0.0023871543264942785,,-0.26440677966101694,,,-4.333333333333332,9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E2_RL / confirmed_screened,cross_experiment,0.01987692364674931,0.01889384478144518,,-0.22033898305084745,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E2_RL / error_rule,cross_experiment,0.0012856355699661925,0.001623550401427365,,-0.3559322033898305,,,-11.666666666666668,9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E2_RL / none_screened,cross_experiment,0.0027737327763741604,0.005851917930419281,,-0.1864406779661017,,,5.0,9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E2_RL / selected_map,cross_experiment,0.0027737327763741604,0.005851917930419281,,-0.1864406779661017,,,5.0,9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,0.01678563774928321,0.018636931311329263,,-0.2500981266726138,,,2.0,7618.6666666666715
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,0.017208715967158117,0.016228367528992038,,-0.2296057091882248,,,1.333333333333333,2310.6666666666715
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_none,cross_experiment,0.01987692364674931,0.01889384478144518,,-0.22033898305084745,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.01987692364674931,0.01889384478144518,,-0.22033898305084745,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.01987692364674931,0.01889384478144518,,-0.22033898305084745,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,0.01987692364674931,0.01889384478144518,,-0.22033898305084745,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,0.01987692364674931,0.01889384478144518,,-0.22033898305084745,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E3_filter / none_screened_filter_learned_features,cross_experiment,0.024877829531619544,0.0270223015165032,,-0.25026940231935774,,,5.0,15372.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E3_filter / none_screened_filter_learned_features_label,cross_experiment,0.009691700090216693,0.011493309545049124,,-0.20635147190008923,,,5.0,12148.333333333328
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / confirmed_unscreened,E3_filter / none_screened_filter_none,cross_experiment,0.0027737327763741604,0.005851917930419281,,-0.1864406779661017,,,5.0,9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E2_RL / RL_2state,cross_experiment,-0.02405929077654656,-0.021363068688670883,,-0.14237288135593215,,,-20.333333333333336,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E2_RL / RL_4state,cross_experiment,-0.022339245012792053,-0.01950401427297055,,-0.0271186440677966,,,-0.9999999999999982,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E2_RL / confirmed_screened,cross_experiment,-0.0026153289435413285,-0.002997323818019648,,0.01694915254237289,,,3.333333333333334,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E2_RL / error_rule,cross_experiment,-0.021206617020324448,-0.020267618198037463,,-0.11864406779661016,,,-8.333333333333334,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E2_RL / none_screened,cross_experiment,-0.01971851981391648,-0.016039250669045546,,0.05084745762711865,,,8.333333333333334,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E2_RL / selected_map,cross_experiment,-0.01971851981391648,-0.016039250669045546,,0.05084745762711865,,,8.333333333333334,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,-0.005706614841007429,-0.003254237288135564,,-0.012809991079393429,,,5.333333333333334,-1881.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,-0.005283536623132523,-0.005662801070472789,,0.007682426404995557,,,4.666666666666667,-7189.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_none,cross_experiment,-0.0026153289435413285,-0.002997323818019648,,0.01694915254237289,,,3.333333333333334,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,-0.0026153289435413285,-0.002997323818019648,,0.01694915254237289,,,3.333333333333334,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,-0.0026153289435413285,-0.002997323818019648,,0.01694915254237289,,,3.333333333333334,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,-0.0026153289435413285,-0.002997323818019648,,0.01694915254237289,,,3.333333333333334,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,-0.0026153289435413285,-0.002997323818019648,,0.01694915254237289,,,3.333333333333334,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E3_filter / none_screened_filter_learned_features,cross_experiment,0.002385576941328904,0.005131132917038372,,-0.012981266726137392,,,8.333333333333334,5872.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E3_filter / none_screened_filter_learned_features_label,cross_experiment,-0.012800552500073947,-0.010397859054415703,,0.03093666369313111,,,8.333333333333334,2648.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_screened,E3_filter / none_screened_filter_none,cross_experiment,-0.01971851981391648,-0.016039250669045546,,0.05084745762711865,,,8.333333333333334,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E2_RL / RL_2state,cross_experiment,-0.014661960219260028,-0.012228367528992035,,-0.3796610169491525,,,-18.666666666666668,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E2_RL / RL_4state,cross_experiment,-0.012941914455505521,-0.0103693131132917,,-0.26440677966101694,,,0.6666666666666679,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E2_RL / confirmed_screened,cross_experiment,0.006782001613745203,0.0061373773416592,,-0.22033898305084745,,,5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E2_RL / error_rule,cross_experiment,-0.011809286463037916,-0.011132917038358614,,-0.3559322033898305,,,-6.666666666666668,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E2_RL / none_screened,cross_experiment,-0.010321189256629948,-0.0069045495093666975,,-0.1864406779661017,,,10.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E2_RL / selected_map,cross_experiment,-0.010321189256629948,-0.0069045495093666975,,-0.1864406779661017,,,10.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,0.0036907157162791027,0.005880463871543284,,-0.2500981266726138,,,7.0,-1881.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,0.004113793934154009,0.003471900089206059,,-0.2296057091882248,,,6.333333333333333,-7189.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E3_filter / confirmed_screened_filter_none,cross_experiment,0.006782001613745203,0.0061373773416592,,-0.22033898305084745,,,5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.006782001613745203,0.0061373773416592,,-0.22033898305084745,,,5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.006782001613745203,0.0061373773416592,,-0.22033898305084745,,,5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,0.006782001613745203,0.0061373773416592,,-0.22033898305084745,,,5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,0.006782001613745203,0.0061373773416592,,-0.22033898305084745,,,5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E3_filter / none_screened_filter_learned_features,cross_experiment,0.011782907498615436,0.014265834076717221,,-0.25026940231935774,,,10.0,5872.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E3_filter / none_screened_filter_learned_features_label,cross_experiment,-0.0034032219427874155,-0.001263157894736855,,-0.20635147190008923,,,10.0,2648.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / immediate_unscreened,E3_filter / none_screened_filter_none,cross_experiment,-0.010321189256629948,-0.0069045495093666975,,-0.1864406779661017,,,10.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E2_RL / RL_2state,cross_experiment,-0.0043407709626300806,-0.005323818019625337,,-0.1932203389830508,,,-28.666666666666668,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E2_RL / RL_4state,cross_experiment,-0.002620725198875573,-0.003464763603925003,,-0.07796610169491525,,,-9.333333333333332,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E2_RL / confirmed_screened,cross_experiment,0.01710319087037515,0.013041926851025898,,-0.033898305084745756,,,-5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E2_RL / error_rule,cross_experiment,-0.0014880972064079678,-0.0042283675289919165,,-0.1694915254237288,,,-16.666666666666668,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E2_RL / none_screened,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E2_RL / selected_map,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,0.01401190497290905,0.012785013380909982,,-0.06365744870651208,,,-3.0,-1881.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,0.014434983190783957,0.010376449598572757,,-0.04316503122212309,,,-3.666666666666667,-7189.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E3_filter / confirmed_screened_filter_none,cross_experiment,0.01710319087037515,0.013041926851025898,,-0.033898305084745756,,,-5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.01710319087037515,0.013041926851025898,,-0.033898305084745756,,,-5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.01710319087037515,0.013041926851025898,,-0.033898305084745756,,,-5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,0.01710319087037515,0.013041926851025898,,-0.033898305084745756,,,-5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,0.01710319087037515,0.013041926851025898,,-0.033898305084745756,,,-5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E3_filter / none_screened_filter_learned_features,cross_experiment,0.022104096755245384,0.02117038358608392,,-0.06382872435325604,,,0.0,5872.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E3_filter / none_screened_filter_learned_features_label,cross_experiment,0.006917967313842532,0.005641391614629843,,-0.019910793933987536,,,0.0,2648.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_screened,E3_filter / none_screened_filter_none,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E2_RL / RL_2state,cross_experiment,-0.001318717243623202,-0.0018090990187332734,,-0.3796610169491525,,,-28.666666666666668,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E2_RL / RL_4state,cross_experiment,0.0004013285201313055,4.995539696706075e-05,,-0.26440677966101694,,,-9.333333333333332,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E2_RL / confirmed_screened,cross_experiment,0.02012524458938203,0.01655664585191796,,-0.22033898305084745,,,-5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E2_RL / error_rule,cross_experiment,0.0015339565125989107,-0.0007136485280998528,,-0.3559322033898305,,,-16.666666666666668,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E2_RL / none_screened,cross_experiment,0.0030220537190068786,0.0035147190008920637,,-0.1864406779661017,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E2_RL / selected_map,cross_experiment,0.0030220537190068786,0.0035147190008920637,,-0.1864406779661017,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,0.01703395869191593,0.016299732381802046,,-0.2500981266726138,,,-3.0,-1881.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,0.017457036909790835,0.01389116859946482,,-0.2296057091882248,,,-3.666666666666667,-7189.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E3_filter / confirmed_screened_filter_none,cross_experiment,0.02012524458938203,0.01655664585191796,,-0.22033898305084745,,,-5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.02012524458938203,0.01655664585191796,,-0.22033898305084745,,,-5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.02012524458938203,0.01655664585191796,,-0.22033898305084745,,,-5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,0.02012524458938203,0.01655664585191796,,-0.22033898305084745,,,-5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,0.02012524458938203,0.01655664585191796,,-0.22033898305084745,,,-5.0,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E3_filter / none_screened_filter_learned_features,cross_experiment,0.025126150474252262,0.024685102586975982,,-0.25026940231935774,,,0.0,5872.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E3_filter / none_screened_filter_learned_features_label,cross_experiment,0.009940021032849411,0.009156110615521906,,-0.20635147190008923,,,0.0,2648.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E1_fixed / none_unscreened,E3_filter / none_screened_filter_none,cross_experiment,0.0030220537190068786,0.0035147190008920637,,-0.1864406779661017,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_2state,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,0.01835267593553913,0.01810883140053532,,0.12956289027653872,,,25.666666666666668,-1881.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_2state,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,0.018775754153414037,0.015700267618198094,,0.1500553077609277,,,25.0,-7189.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_2state,E3_filter / confirmed_screened_filter_none,cross_experiment,0.02144396183300523,0.018365744870651235,,0.15932203389830504,,,23.666666666666668,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_2state,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.02144396183300523,0.018365744870651235,,0.15932203389830504,,,23.666666666666668,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_2state,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.02144396183300523,0.018365744870651235,,0.15932203389830504,,,23.666666666666668,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_2state,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,0.02144396183300523,0.018365744870651235,,0.15932203389830504,,,23.666666666666668,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_2state,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,0.02144396183300523,0.018365744870651235,,0.15932203389830504,,,23.666666666666668,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_2state,E3_filter / none_screened_filter_learned_features,cross_experiment,0.026444867717875464,0.026494201605709256,,0.12939161462979476,,,28.666666666666668,5872.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_2state,E3_filter / none_screened_filter_learned_features_label,cross_experiment,0.011258738276472613,0.01096520963425518,,0.17330954504906326,,,28.666666666666668,2648.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_2state,E3_filter / none_screened_filter_none,cross_experiment,0.0043407709626300806,0.005323818019625337,,0.1932203389830508,,,28.666666666666668,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_4state,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,0.016632630171784624,0.016249776984834985,,0.01430865298840317,,,6.333333333333332,-1881.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_4state,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,0.01705570838965953,0.01384121320249776,,0.034801070472792156,,,5.666666666666665,-7189.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_4state,E3_filter / confirmed_screened_filter_none,cross_experiment,0.019723916069250724,0.0165066904549509,,0.04406779661016949,,,4.333333333333332,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_4state,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.019723916069250724,0.0165066904549509,,0.04406779661016949,,,4.333333333333332,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_4state,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.019723916069250724,0.0165066904549509,,0.04406779661016949,,,4.333333333333332,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_4state,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,0.019723916069250724,0.0165066904549509,,0.04406779661016949,,,4.333333333333332,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_4state,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,0.019723916069250724,0.0165066904549509,,0.04406779661016949,,,4.333333333333332,-9500.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_4state,E3_filter / none_screened_filter_learned_features,cross_experiment,0.024724821954120957,0.02463514719000892,,0.014137377341659207,,,9.333333333333332,5872.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_4state,E3_filter / none_screened_filter_learned_features_label,cross_experiment,0.009538692512718105,0.009106155218554846,,0.05805530776092771,,,9.333333333333332,2648.3333333333285
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / RL_4state,E3_filter / none_screened_filter_none,cross_experiment,0.002620725198875573,0.003464763603925003,,0.07796610169491525,,,9.333333333333332,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / confirmed_screened,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,-0.0030912858974661006,-0.0002569134701159159,,-0.02975914362176632,,,2.0,7618.6666666666715
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / confirmed_screened,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,-0.0026682076795911946,-0.002665477252453141,,-0.009266726137377335,,,1.333333333333333,2310.6666666666715
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / confirmed_screened,E3_filter / confirmed_screened_filter_none,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / confirmed_screened,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / confirmed_screened,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / confirmed_screened,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / confirmed_screened,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s115__clean__none,clean,none,adwin,E2_RL / confirmed_screened,E3_filter / none_screened_filter_learned_features,cross_experiment,0.005000905884870233,0.00812845673505802,,-0.029930419268510283,,,5.0,15372.0
