epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__clean__none__aNone,7,hddm_w,radar,195.98,229900,4,4,0.1
0,radar__training__splice__moderate__a0,7,hddm_w,radar,188.98,229900,12,4,0.1
0,radar__training__splice__severe__a0,7,hddm_w,radar,189.86,229900,5,4,0.1
0,radar__training__instance__severe__a0,7,hddm_w,radar,191.16,229900,10,4,0.1
0,radar__training__concept__severe__a0,7,hddm_w,radar,191.8,229900,6,4,0.1
0,radar__training__instance__moderate__a0,7,hddm_w,radar,184.35999999999999,229900,5,4,0.1
0,radar__training__concept__moderate__a0,7,hddm_w,radar,193.88,229900,7,4,0.1
1,radar__training__splice__severe__a0,7,hddm_w,radar,187.44,229900,4,4,0.1
1,radar__training__instance__severe__a0,7,hddm_w,radar,195.88,229900,9,4,0.1
1,radar__training__clean__none__aNone,7,hddm_w,radar,190.28,229900,5,4,0.1
1,radar__training__concept__moderate__a0,7,hddm_w,radar,197.6,229900,6,4,0.1
1,radar__training__concept__severe__a0,7,hddm_w,radar,193.38,229900,7,4,0.1
1,radar__training__instance__moderate__a0,7,hddm_w,radar,195.74,229900,26,4,0.1
1,radar__training__splice__moderate__a0,7,hddm_w,radar,187.16,229900,40,4,0.1
2,radar__training__concept__severe__a0,7,hddm_w,radar,202.18,229900,73,4,0.1
2,radar__training__instance__severe__a0,7,hddm_w,radar,198.06,229900,62,4,0.1
2,radar__training__clean__none__aNone,7,hddm_w,radar,189.6,229900,72,4,0.1
2,radar__training__concept__moderate__a0,7,hddm_w,radar,189.62,229900,16,4,0.1
2,radar__training__splice__severe__a0,7,hddm_w,radar,186.48,229900,54,4,0.1
2,radar__training__instance__moderate__a0,7,hddm_w,radar,197.76,229900,140,4,0.1
2,radar__training__splice__moderate__a0,7,hddm_w,radar,192.22,229900,55,4,0.1
3,radar__training__concept__severe__a0,7,hddm_w,radar,193.98,229900,68,4,0.1
3,radar__training__instance__moderate__a0,7,hddm_w,radar,198.8,229900,138,4,0.1
3,radar__training__splice__severe__a0,7,hddm_w,radar,187.16,229900,93,4,0.1
3,radar__training__concept__moderate__a0,7,hddm_w,radar,193.84,229900,55,4,0.1
3,radar__training__clean__none__aNone,7,hddm_w,radar,200.74,229900,6,4,0.1
3,radar__training__instance__severe__a0,7,hddm_w,radar,202.02,229900,37,4,0.1
3,radar__training__splice__moderate__a0,7,hddm_w,radar,189.32,229900,73,4,0.1
