stream,mode_screened,level_screened,base_seed_screened,attack_seed_screened,attack_assignment_screened,base_key_screened,condition,rows_screened,training_visits_screened,accepted_training_visits_screened,accepted_refit_rows_screened,resets_screened,seconds_screened,pending_candidate_screened,audit_rows_reserved_screened,policy,guarded_screened,host_n_screened,host_accuracy_screened,host_macro_f1_screened,poison_rows_screened,poison_rows_admitted_screened,poison_admission_rate_screened,clean_rows_screened,clean_rows_withheld_screened,clean_withhold_rate_screened,malicious_recall_screened,benign_fpr_screened,detector,status_screened,folder_screened,mode_unscreened,level_unscreened,base_seed_unscreened,attack_seed_unscreened,attack_assignment_unscreened,base_key_unscreened,rows_unscreened,training_visits_unscreened,accepted_training_visits_unscreened,accepted_refit_rows_unscreened,resets_unscreened,seconds_unscreened,pending_candidate_unscreened,audit_rows_reserved_unscreened,guarded_unscreened,host_n_unscreened,host_accuracy_unscreened,host_macro_f1_unscreened,poison_rows_unscreened,poison_rows_admitted_unscreened,poison_admission_rate_unscreened,clean_rows_unscreened,clean_rows_withheld_unscreened,clean_withhold_rate_unscreened,malicious_recall_unscreened,benign_fpr_unscreened,status_unscreened,folder_unscreened,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,resets_difference,training_visits_difference,malicious_recall_difference,benign_fpr_difference
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,12000,11400,9500,0,0,0.1457918329979293,False,600,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,hellinger,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/confirmed_screened,clean,none,9913.0,,,SEA_A__s9913,12000,11400,11400,0,0,0.12999149999814108,False,600,False,10450,0.88,0.8674801403756076,0,0,,10450,0,0.0,,,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/confirmed_unscreened,-0.017021251822017858,-0.0130143540669857,,0.18181818181818182,0,0,,
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,12000,11400,9500,0,0,0.14564445900032297,False,600,immediate,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,hellinger,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/immediate_screened,clean,none,9913.0,,,SEA_A__s9913,12000,11400,11400,0,0,0.1388287910085637,False,600,False,10450,0.88,0.8674801403756076,0,0,,10450,0,0.0,,,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/immediate_unscreened,-0.017021251822017858,-0.0130143540669857,,0.18181818181818182,0,0,,
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,12000,11400,10450,0,0,0.1599806250014808,False,600,confirmed,True,10450,0.8819138755980861,0.8699628490637281,2864,2593,0.9053770949720671,7586,679,0.08950698655417876,,,hellinger,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/confirmed_screened,instance,severe,9913.0,553344547.0,,SEA_A__s9913,12000,11400,11400,0,0,0.12866366599337198,False,600,False,10450,0.8887081339712919,0.877793596100271,2864,2864,1.0,7586,0,0.0,,,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/confirmed_unscreened,-0.007830747036542851,-0.006794258373205797,-0.09462290502793291,0.08950698655417876,0,0,,
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,12000,11400,10450,0,0,0.15012999999453314,False,600,immediate,True,10450,0.8819138755980861,0.8699628490637281,2864,2593,0.9053770949720671,7586,679,0.08950698655417876,,,hellinger,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/immediate_screened,instance,severe,9913.0,553344547.0,,SEA_A__s9913,12000,11400,11400,0,0,0.12613320900709368,False,600,False,10450,0.8887081339712919,0.877793596100271,2864,2864,1.0,7586,0,0.0,,,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/immediate_unscreened,-0.007830747036542851,-0.006794258373205797,-0.09462290502793291,0.08950698655417876,0,0,,
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,12000,11400,9500,0,0,0.1493102920067031,False,600,none,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,none,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/none/SEA_A__s9913__clean__none/none_screened,clean,none,9913.0,,,SEA_A__s9913,12000,11400,11400,0,0,0.13261704199248925,False,600,False,10450,0.88,0.8674801403756076,0,0,,10450,0,0.0,,,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/none/SEA_A__s9913__clean__none/none_unscreened,-0.017021251822017858,-0.0130143540669857,,0.18181818181818182,0,0,,
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,12000,11400,10450,0,0,0.15830383301363327,False,600,none,True,10450,0.8819138755980861,0.8699628490637281,2864,2593,0.9053770949720671,7586,679,0.08950698655417876,,,none,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/none/SEA_A__s9913__instance__severe/none_screened,instance,severe,9913.0,553344547.0,,SEA_A__s9913,12000,11400,11400,0,0,0.1303912920120638,False,600,False,10450,0.8887081339712919,0.877793596100271,2864,2864,1.0,7586,0,0.0,,,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/none/SEA_A__s9913__instance__severe/none_unscreened,-0.007830747036542851,-0.006794258373205797,-0.09462290502793291,0.08950698655417876,0,0,,
radar,clean,none,,,,radar__evaluation,radar__evaluation__clean__none__aNone,12000,13300,6650,0,0,1.7219468750117812,False,600,confirmed,True,10450,0.7372248803827751,0.2387503927341618,0,0,,10450,4750,0.45454545454545453,0.5433318365514145,0.05420280186791194,adwin,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/adwin/radar__evaluation__clean__none__aNone/confirmed_screened,clean,none,,,,radar__evaluation,12000,13300,13300,2850,1,1.6718144160113297,False,600,False,10450,0.7722488038277512,0.22990596460490764,0,0,,10450,0,0.0,0.7597665020206555,0.10590393595730486,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/adwin/radar__evaluation__clean__none__aNone/confirmed_unscreened,0.00884442812925415,-0.03502392344497607,,0.45454545454545453,-1,0,-0.21643466546924106,-0.051701134089392926
radar,clean,none,,,,radar__evaluation,radar__evaluation__clean__none__aNone,12000,11400,5700,2850,3,0.9682848749798723,False,600,immediate,True,10450,0.6401913875598086,0.19889521029561746,0,0,,10450,5700,0.5454545454545454,0.27817691962281094,0.06921280853902602,adwin,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/adwin/radar__evaluation__clean__none__aNone/immediate_screened,clean,none,,,,radar__evaluation,12000,11400,11400,6650,7,1.0315715420001652,False,600,False,10450,0.6594258373205741,0.23985368028460233,0,0,,10450,0,0.0,0.5617422541535698,0.1919613075383589,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/adwin/radar__evaluation__clean__none__aNone/immediate_unscreened,-0.040958469988984864,-0.019234449760765493,,0.5454545454545454,-4,0,-0.2835653345307589,-0.12274849899933289
radar,instance,severe,,3068245370.0,0.0,radar__evaluation,radar__evaluation__instance__severe__a0,12000,13300,10450,2850,1,2.0635222499840893,False,600,confirmed,True,10450,0.6243062200956938,0.1903605111748986,2844,2314,0.8136427566807314,7606,1370,0.1801209571391007,0.3224068253255501,0.09739826551034023,adwin,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/adwin/radar__evaluation__instance__severe__a0/confirmed_screened,instance,severe,,3068245370.0,0.0,radar__evaluation,12000,13300,13300,2850,1,2.183856208983343,False,600,False,10450,0.5427751196172249,0.09372989926403308,2844,2844,1.0,7606,0,0.0,0.13246519982038618,0.055036691127418276,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/adwin/radar__evaluation__instance__severe__a0/confirmed_unscreened,0.09663061191086553,0.0815311004784689,-0.18635724331926862,0.1801209571391007,0,0,0.1899416255051639,0.04236157438292195
radar,instance,severe,,3068245370.0,0.0,radar__evaluation,radar__evaluation__instance__severe__a0,12000,11400,6650,950,1,1.1614224159857258,False,600,immediate,True,10450,0.555311004784689,0.08998015257706382,2844,1547,0.5439521800281294,7606,3453,0.45398369708125164,0.02918724741805119,0.03218812541694463,adwin,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/adwin/radar__evaluation__instance__severe__a0/immediate_screened,instance,severe,,3068245370.0,0.0,radar__evaluation,12000,11400,11400,6650,7,1.5769563329813536,False,600,False,10450,0.5563636363636364,0.14904606813024748,2844,2844,1.0,7606,0,0.0,0.28670857656039517,0.1887925283522348,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/adwin/radar__evaluation__instance__severe__a0/immediate_unscreened,-0.05906591555318366,-0.001052631578947416,-0.4560478199718706,0.45398369708125164,-6,0,-0.257521329142344,-0.15660440293529018
radar,clean,none,,,,radar__evaluation,radar__evaluation__clean__none__aNone,12000,11400,6650,0,0,1.7417985000065528,False,600,confirmed,True,10450,0.6475598086124402,0.1971484917546776,0,0,,10450,4750,0.45454545454545453,0.33385720700493937,0.05420280186791194,d3_oof,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/d3_oof/radar__evaluation__clean__none__aNone/confirmed_screened,clean,none,,,,radar__evaluation,12000,11400,11400,0,0,2.164437875006115,False,600,False,10450,0.6038277511961723,0.156893273209522,0,0,,10450,0,0.0,0.35608441850022454,0.10590393595730486,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/d3_oof/radar__evaluation__clean__none__aNone/confirmed_unscreened,0.0402552185451556,0.043732057416267955,,0.45454545454545453,0,0,-0.02222721149528517,-0.051701134089392926
radar,clean,none,,,,radar__evaluation,radar__evaluation__clean__none__aNone,12000,11400,6650,0,0,1.564672167005483,False,600,immediate,True,10450,0.6475598086124402,0.1971484917546776,0,0,,10450,4750,0.45454545454545453,0.33385720700493937,0.05420280186791194,d3_oof,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/d3_oof/radar__evaluation__clean__none__aNone/immediate_screened,clean,none,,,,radar__evaluation,12000,11400,11400,0,0,1.9560052909946535,False,600,False,10450,0.6038277511961723,0.156893273209522,0,0,,10450,0,0.0,0.35608441850022454,0.10590393595730486,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/d3_oof/radar__evaluation__clean__none__aNone/immediate_unscreened,0.0402552185451556,0.043732057416267955,,0.45454545454545453,0,0,-0.02222721149528517,-0.051701134089392926
radar,instance,severe,,3068245370.0,0.0,radar__evaluation,radar__evaluation__instance__severe__a0,12000,11400,8550,0,0,2.1162122919922695,False,600,confirmed,True,10450,0.5335885167464115,0.1221792552798992,2844,2047,0.719760900140647,7606,2053,0.26991848540625824,0.11427929950606197,0.09739826551034023,d3_oof,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/d3_oof/radar__evaluation__instance__severe__a0/confirmed_screened,instance,severe,,3068245370.0,0.0,radar__evaluation,12000,11400,11400,0,0,2.3621844589943066,False,600,False,10450,0.7231578947368421,0.20575703209391294,2844,2844,1.0,7606,0,0.0,0.5556802873821284,0.055036691127418276,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/d3_oof/radar__evaluation__instance__severe__a0/confirmed_unscreened,-0.08357777681401374,-0.1895693779904306,-0.280239099859353,0.26991848540625824,0,0,-0.4414009878760664,0.04236157438292195
radar,instance,severe,,3068245370.0,0.0,radar__evaluation,radar__evaluation__instance__severe__a0,12000,11400,8550,0,0,2.1251691250072327,False,600,immediate,True,10450,0.5335885167464115,0.1221792552798992,2844,2047,0.719760900140647,7606,2053,0.26991848540625824,0.11427929950606197,0.09739826551034023,d3_oof,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/d3_oof/radar__evaluation__instance__severe__a0/immediate_screened,instance,severe,,3068245370.0,0.0,radar__evaluation,12000,11400,11400,0,0,2.3450035830028355,False,600,False,10450,0.7231578947368421,0.20575703209391294,2844,2844,1.0,7606,0,0.0,0.5556802873821284,0.055036691127418276,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/d3_oof/radar__evaluation__instance__severe__a0/immediate_unscreened,-0.08357777681401374,-0.1895693779904306,-0.280239099859353,0.26991848540625824,0,0,-0.4414009878760664,0.04236157438292195
radar,clean,none,,,,radar__evaluation,radar__evaluation__clean__none__aNone,12000,13300,6650,0,0,1.7683574170223437,False,600,confirmed,True,10450,0.7372248803827751,0.2387503927341618,0,0,,10450,4750,0.45454545454545453,0.5433318365514145,0.05420280186791194,hddm_w,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hddm_w/radar__evaluation__clean__none__aNone/confirmed_screened,clean,none,,,,radar__evaluation,12000,13300,13300,2850,1,1.7229037920187693,False,600,False,10450,0.7722488038277512,0.22990596460490764,0,0,,10450,0,0.0,0.7597665020206555,0.10590393595730486,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hddm_w/radar__evaluation__clean__none__aNone/confirmed_unscreened,0.00884442812925415,-0.03502392344497607,,0.45454545454545453,-1,0,-0.21643466546924106,-0.051701134089392926
radar,clean,none,,,,radar__evaluation,radar__evaluation__clean__none__aNone,12000,11400,5700,1900,2,1.0512464579951484,False,600,immediate,True,10450,0.6401913875598086,0.19889521029561746,0,0,,10450,5700,0.5454545454545454,0.27817691962281094,0.06921280853902602,hddm_w,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hddm_w/radar__evaluation__clean__none__aNone/immediate_screened,clean,none,,,,radar__evaluation,12000,11400,11400,5700,6,1.160959417000413,False,600,False,10450,0.6592344497607655,0.23979017114551487,0,0,,10450,0,0.0,0.5617422541535698,0.1919613075383589,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hddm_w/radar__evaluation__clean__none__aNone/immediate_unscreened,-0.04089496084989741,-0.019043062200956862,,0.5454545454545454,-4,0,-0.2835653345307589,-0.12274849899933289
radar,instance,severe,,3068245370.0,0.0,radar__evaluation,radar__evaluation__instance__severe__a0,12000,13300,10450,2850,1,2.082593667000765,False,600,confirmed,True,10450,0.6243062200956938,0.1903605111748986,2844,2314,0.8136427566807314,7606,1370,0.1801209571391007,0.3224068253255501,0.09739826551034023,hddm_w,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hddm_w/radar__evaluation__instance__severe__a0/confirmed_screened,instance,severe,,3068245370.0,0.0,radar__evaluation,12000,13300,13300,2850,1,2.0122791249887086,False,600,False,10450,0.6334928229665072,0.16160112929213907,2844,2844,1.0,7606,0,0.0,0.33228558599012126,0.055036691127418276,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hddm_w/radar__evaluation__instance__severe__a0/confirmed_unscreened,0.028759381882759533,-0.00918660287081341,-0.18635724331926862,0.1801209571391007,0,0,-0.009878760664571162,0.04236157438292195
radar,instance,severe,,3068245370.0,0.0,radar__evaluation,radar__evaluation__instance__severe__a0,12000,11400,5700,950,1,1.2071446659974754,False,600,immediate,True,10450,0.555311004784689,0.08998015257706382,2844,1308,0.459915611814346,7606,4164,0.547462529581909,0.02918724741805119,0.03218812541694463,hddm_w,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hddm_w/radar__evaluation__instance__severe__a0/immediate_screened,instance,severe,,3068245370.0,0.0,radar__evaluation,12000,11400,11400,5700,6,1.6217848339874763,False,600,False,10450,0.5911961722488038,0.15317545750080686,2844,2844,1.0,7606,0,0.0,0.28670857656039517,0.12808539026017346,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hddm_w/radar__evaluation__instance__severe__a0/immediate_unscreened,-0.06319530492374303,-0.03588516746411485,-0.5400843881856541,0.547462529581909,-5,0,-0.257521329142344,-0.09589726484322883
radar,clean,none,,,,radar__evaluation,radar__evaluation__clean__none__aNone,12000,13300,8550,2850,1,1.548523125005886,False,600,confirmed,True,10450,0.6475598086124402,0.1971484917546776,0,0,,10450,3800,0.36363636363636365,0.33385720700493937,0.05420280186791194,hellinger,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hellinger/radar__evaluation__clean__none__aNone/confirmed_screened,clean,none,,,,radar__evaluation,12000,13300,13300,2850,1,1.9105290419829544,False,600,False,10450,0.6038277511961723,0.156893273209522,0,0,,10450,0,0.0,0.35608441850022454,0.10590393595730486,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hellinger/radar__evaluation__clean__none__aNone/confirmed_unscreened,0.0402552185451556,0.043732057416267955,,0.36363636363636365,0,0,-0.02222721149528517,-0.051701134089392926
radar,clean,none,,,,radar__evaluation,radar__evaluation__clean__none__aNone,12000,11400,6650,0,0,1.3892956670024432,False,600,immediate,True,10450,0.6475598086124402,0.1971484917546776,0,0,,10450,4750,0.45454545454545453,0.33385720700493937,0.05420280186791194,hellinger,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hellinger/radar__evaluation__clean__none__aNone/immediate_screened,clean,none,,,,radar__evaluation,12000,11400,11400,950,1,1.3771007499890402,False,600,False,10450,0.6949282296650717,0.20116581363498584,0,0,,10450,0,0.0,0.5680287382128424,0.10590393595730486,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hellinger/radar__evaluation__clean__none__aNone/immediate_unscreened,-0.004017321880308233,-0.047368421052631504,,0.45454545454545453,-1,0,-0.23417153120790302,-0.051701134089392926
radar,instance,severe,,3068245370.0,0.0,radar__evaluation,radar__evaluation__instance__severe__a0,12000,13300,10450,2850,1,2.0160460409824736,False,600,confirmed,True,10450,0.5335885167464115,0.1221792552798992,2844,2047,0.719760900140647,7606,2053,0.26991848540625824,0.11427929950606197,0.09739826551034023,hellinger,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hellinger/radar__evaluation__instance__severe__a0/confirmed_screened,instance,severe,,3068245370.0,0.0,radar__evaluation,12000,11400,11400,0,0,2.169498665985884,False,600,False,10450,0.7231578947368421,0.20575703209391294,2844,2844,1.0,7606,0,0.0,0.5556802873821284,0.055036691127418276,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hellinger/radar__evaluation__instance__severe__a0/confirmed_unscreened,-0.08357777681401374,-0.1895693779904306,-0.280239099859353,0.26991848540625824,1,1900,-0.4414009878760664,0.04236157438292195
radar,instance,severe,,3068245370.0,0.0,radar__evaluation,radar__evaluation__instance__severe__a0,12000,11400,7600,0,0,1.8418855830095708,False,600,immediate,True,10450,0.5335885167464115,0.1221792552798992,2844,1797,0.6318565400843882,7606,2753,0.3619510912437549,0.11427929950606197,0.09739826551034023,hellinger,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hellinger/radar__evaluation__instance__severe__a0/immediate_screened,instance,severe,,3068245370.0,0.0,radar__evaluation,12000,11400,11400,950,1,1.628220374986995,False,600,False,10450,0.7245933014354067,0.20634636077326995,2844,2844,1.0,7606,0,0.0,0.5590480466995958,0.055036691127418276,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/hellinger/radar__evaluation__instance__severe__a0/immediate_unscreened,-0.08416710549337075,-0.19100478468899518,-0.3681434599156118,0.3619510912437549,-1,0,-0.4447687471935339,0.04236157438292195
radar,clean,none,,,,radar__evaluation,radar__evaluation__clean__none__aNone,12000,11400,6650,0,0,1.4454589170054533,False,600,none,True,10450,0.6475598086124402,0.1971484917546776,0,0,,10450,4750,0.45454545454545453,0.33385720700493937,0.05420280186791194,none,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/none/radar__evaluation__clean__none__aNone/none_screened,clean,none,,,,radar__evaluation,12000,11400,11400,0,0,1.8102472910250071,False,600,False,10450,0.6038277511961723,0.156893273209522,0,0,,10450,0,0.0,0.35608441850022454,0.10590393595730486,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/none/radar__evaluation__clean__none__aNone/none_unscreened,0.0402552185451556,0.043732057416267955,,0.45454545454545453,0,0,-0.02222721149528517,-0.051701134089392926
radar,instance,severe,,3068245370.0,0.0,radar__evaluation,radar__evaluation__instance__severe__a0,12000,11400,8550,0,0,1.9440769169887062,False,600,none,True,10450,0.5335885167464115,0.1221792552798992,2844,2047,0.719760900140647,7606,2053,0.26991848540625824,0.11427929950606197,0.09739826551034023,none,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/none/radar__evaluation__instance__severe__a0/none_screened,instance,severe,,3068245370.0,0.0,radar__evaluation,12000,11400,11400,0,0,2.2002710420056246,False,600,False,10450,0.7231578947368421,0.20575703209391294,2844,2844,1.0,7606,0,0.0,0.5556802873821284,0.055036691127418276,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/radar/none/radar__evaluation__instance__severe__a0/none_unscreened,-0.08357777681401374,-0.1895693779904306,-0.280239099859353,0.26991848540625824,0,0,-0.4414009878760664,0.04236157438292195
