epoch,condition,seed,detector,reward,training_visits,resets,states,epsilon
0,RBF_I__s112__splice__severe,17,d3_oof,32.160000000000004,57000,1,2,0.1
0,SEA_A__s112__splice__severe,17,d3_oof,53.72,57000,1,2,0.1
0,RBF_I__s112__instance__severe,17,d3_oof,29.62,57000,2,2,0.1
0,SEA_A__s112__concept__severe,17,d3_oof,52.96,57000,0,2,0.1
0,RBF_I__s112__splice__moderate,17,d3_oof,35.04,57000,0,2,0.1
0,RBF_I__s112__clean__none,17,d3_oof,33.54,57000,0,2,0.1
0,RBF_I__s112__instance__moderate,17,d3_oof,31.86,57000,0,2,0.1
0,SEA_A__s112__instance__moderate,17,d3_oof,54.339999999999996,57000,2,2,0.1
0,SEA_A__s112__clean__none,17,d3_oof,53.56,57000,0,2,0.1
0,RBF_I__s112__concept__moderate,17,d3_oof,34.62,57000,0,2,0.1
0,SEA_A__s112__instance__severe,17,d3_oof,53.46,57000,1,2,0.1
0,RBF_I__s112__concept__severe,17,d3_oof,31.86,57000,0,2,0.1
0,SEA_A__s112__splice__moderate,17,d3_oof,54.02,57000,36,2,0.1
0,SEA_A__s112__concept__moderate,17,d3_oof,53.62,57000,26,2,0.1
1,RBF_I__s112__splice__severe,17,d3_oof,31.88,57000,21,2,0.1
1,SEA_A__s112__instance__severe,17,d3_oof,53.0,57000,2,2,0.1
1,SEA_A__s112__concept__moderate,17,d3_oof,52.94,57000,0,2,0.1
1,RBF_I__s112__instance__moderate,17,d3_oof,32.2,57000,7,2,0.1
1,SEA_A__s112__clean__none,17,d3_oof,53.88,57000,2,2,0.1
1,SEA_A__s112__splice__moderate,17,d3_oof,54.0,57000,2,2,0.1
1,RBF_I__s112__splice__moderate,17,d3_oof,35.660000000000004,57000,0,2,0.1
1,SEA_A__s112__splice__severe,17,d3_oof,54.04,57000,29,2,0.1
1,RBF_I__s112__clean__none,17,d3_oof,32.68,57000,27,2,0.1
1,RBF_I__s112__concept__severe,17,d3_oof,32.08,57000,23,2,0.1
1,RBF_I__s112__concept__moderate,17,d3_oof,32.42,57000,3,2,0.1
1,SEA_A__s112__concept__severe,17,d3_oof,53.78,57000,20,2,0.1
1,RBF_I__s112__instance__severe,17,d3_oof,30.080000000000002,57000,33,2,0.1
1,SEA_A__s112__instance__moderate,17,d3_oof,53.94,57000,1,2,0.1
2,SEA_A__s112__instance__severe,17,d3_oof,53.26,57000,2,2,0.1
2,SEA_A__s112__clean__none,17,d3_oof,54.14,57000,3,2,0.1
2,RBF_I__s112__splice__severe,17,d3_oof,34.06,57000,0,2,0.1
2,RBF_I__s112__concept__severe,17,d3_oof,33.26,57000,1,2,0.1
2,RBF_I__s112__clean__none,17,d3_oof,32.800000000000004,57000,27,2,0.1
2,SEA_A__s112__concept__severe,17,d3_oof,53.839999999999996,57000,1,2,0.1
2,RBF_I__s112__concept__moderate,17,d3_oof,33.76,57000,1,2,0.1
2,SEA_A__s112__instance__moderate,17,d3_oof,54.32,57000,28,2,0.1
2,SEA_A__s112__splice__severe,17,d3_oof,54.0,57000,32,2,0.1
2,RBF_I__s112__splice__moderate,17,d3_oof,32.86,57000,23,2,0.1
2,SEA_A__s112__concept__moderate,17,d3_oof,53.6,57000,1,2,0.1
2,SEA_A__s112__splice__moderate,17,d3_oof,53.76,57000,2,2,0.1
2,RBF_I__s112__instance__severe,17,d3_oof,29.84,57000,11,2,0.1
2,RBF_I__s112__instance__moderate,17,d3_oof,33.660000000000004,57000,1,2,0.1
3,SEA_A__s112__concept__moderate,17,d3_oof,53.64,57000,26,2,0.1
3,SEA_A__s112__splice__severe,17,d3_oof,53.96,57000,33,2,0.1
3,RBF_I__s112__clean__none,17,d3_oof,32.84,57000,29,2,0.1
3,RBF_I__s112__splice__moderate,17,d3_oof,32.14,57000,28,2,0.1
3,RBF_I__s112__splice__severe,17,d3_oof,32.9,57000,2,2,0.1
3,RBF_I__s112__instance__severe,17,d3_oof,30.28,57000,33,2,0.1
3,RBF_I__s112__instance__moderate,17,d3_oof,34.42,57000,0,2,0.1
3,RBF_I__s112__concept__moderate,17,d3_oof,35.18,57000,0,2,0.1
3,RBF_I__s112__concept__severe,17,d3_oof,31.78,57000,0,2,0.1
3,SEA_A__s112__instance__severe,17,d3_oof,53.98,57000,29,2,0.1
3,SEA_A__s112__splice__moderate,17,d3_oof,54.02,57000,34,2,0.1
3,SEA_A__s112__clean__none,17,d3_oof,54.2,57000,35,2,0.1
3,SEA_A__s112__concept__severe,17,d3_oof,53.78,57000,20,2,0.1
3,SEA_A__s112__instance__moderate,17,d3_oof,54.36,57000,26,2,0.1
