epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,RBF_I__s112__instance__moderate,17,d3_oof,RBF_I,31.92,57000,8,4,0.1
0,RBF_I__s112__clean__none,17,d3_oof,RBF_I,32.54,57000,7,4,0.1
0,RBF_I__s112__concept__severe,17,d3_oof,RBF_I,32.32,57000,8,4,0.1
0,RBF_I__s112__instance__severe,17,d3_oof,RBF_I,31.62,57000,9,4,0.1
0,RBF_I__s112__splice__severe,17,d3_oof,RBF_I,31.78,57000,8,4,0.1
0,RBF_I__s112__splice__moderate,17,d3_oof,RBF_I,32.48,57000,8,4,0.1
0,RBF_I__s112__concept__moderate,17,d3_oof,RBF_I,32.08,57000,8,4,0.1
1,RBF_I__s112__splice__severe,17,d3_oof,RBF_I,31.52,57000,9,4,0.1
1,RBF_I__s112__concept__moderate,17,d3_oof,RBF_I,32.14,57000,8,4,0.1
1,RBF_I__s112__concept__severe,17,d3_oof,RBF_I,30.82,57000,11,4,0.1
1,RBF_I__s112__instance__moderate,17,d3_oof,RBF_I,32.04,57000,7,4,0.1
1,RBF_I__s112__clean__none,17,d3_oof,RBF_I,32.56,57000,6,4,0.1
1,RBF_I__s112__splice__moderate,17,d3_oof,RBF_I,32.64,57000,9,4,0.1
1,RBF_I__s112__instance__severe,17,d3_oof,RBF_I,31.5,57000,8,4,0.1
2,RBF_I__s112__concept__moderate,17,d3_oof,RBF_I,31.98,57000,12,4,0.1
2,RBF_I__s112__concept__severe,17,d3_oof,RBF_I,30.5,57000,12,4,0.1
2,RBF_I__s112__splice__moderate,17,d3_oof,RBF_I,32.18,57000,30,4,0.1
2,RBF_I__s112__clean__none,17,d3_oof,RBF_I,32.82,57000,27,4,0.1
2,RBF_I__s112__instance__severe,17,d3_oof,RBF_I,30.34,57000,29,4,0.1
2,RBF_I__s112__splice__severe,17,d3_oof,RBF_I,32.04,57000,22,4,0.1
2,RBF_I__s112__instance__moderate,17,d3_oof,RBF_I,31.8,57000,9,4,0.1
3,RBF_I__s112__concept__moderate,17,d3_oof,RBF_I,32.08,57000,7,4,0.1
3,RBF_I__s112__splice__severe,17,d3_oof,RBF_I,32.06,57000,22,4,0.1
3,RBF_I__s112__clean__none,17,d3_oof,RBF_I,32.56,57000,5,4,0.1
3,RBF_I__s112__instance__severe,17,d3_oof,RBF_I,29.62,57000,16,4,0.1
3,RBF_I__s112__concept__severe,17,d3_oof,RBF_I,31.94,57000,23,4,0.1
3,RBF_I__s112__splice__moderate,17,d3_oof,RBF_I,32.5,57000,12,4,0.1
3,RBF_I__s112__instance__moderate,17,d3_oof,RBF_I,31.32,57000,31,4,0.1
