epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__clean__none__aNone,7,hellinger,radar,195.98,229900,4,4,0.1
0,radar__training__splice__moderate__a0,7,hellinger,radar,188.98,229900,12,4,0.1
0,radar__training__splice__severe__a0,7,hellinger,radar,189.86,229900,5,4,0.1
0,radar__training__instance__severe__a0,7,hellinger,radar,191.16,229900,10,4,0.1
0,radar__training__concept__severe__a0,7,hellinger,radar,191.8,229900,6,4,0.1
0,radar__training__instance__moderate__a0,7,hellinger,radar,184.35999999999999,229900,5,4,0.1
0,radar__training__concept__moderate__a0,7,hellinger,radar,193.88,229900,7,4,0.1
1,radar__training__splice__severe__a0,7,hellinger,radar,187.44,229900,4,4,0.1
1,radar__training__instance__severe__a0,7,hellinger,radar,198.96,229900,94,4,0.1
1,radar__training__clean__none__aNone,7,hellinger,radar,193.94,229900,85,4,0.1
1,radar__training__concept__moderate__a0,7,hellinger,radar,194.84,229900,14,4,0.1
1,radar__training__concept__severe__a0,7,hellinger,radar,200.3,229900,71,4,0.1
1,radar__training__instance__moderate__a0,7,hellinger,radar,203.22,229900,90,4,0.1
1,radar__training__splice__moderate__a0,7,hellinger,radar,185.18,229900,97,4,0.1
2,radar__training__concept__severe__a0,7,hellinger,radar,186.18,229900,111,4,0.1
2,radar__training__instance__severe__a0,7,hellinger,radar,200.16,229900,91,4,0.1
2,radar__training__clean__none__aNone,7,hellinger,radar,191.32,229900,71,4,0.1
2,radar__training__concept__moderate__a0,7,hellinger,radar,197.6,229900,43,4,0.1
2,radar__training__splice__severe__a0,7,hellinger,radar,184.5,229900,115,4,0.1
2,radar__training__instance__moderate__a0,7,hellinger,radar,198.26,229900,58,4,0.1
2,radar__training__splice__moderate__a0,7,hellinger,radar,186.96,229900,127,4,0.1
3,radar__training__concept__severe__a0,7,hellinger,radar,200.24,229900,9,4,0.1
3,radar__training__instance__moderate__a0,7,hellinger,radar,194.54,229900,41,4,0.1
3,radar__training__splice__severe__a0,7,hellinger,radar,192.54,229900,42,4,0.1
3,radar__training__concept__moderate__a0,7,hellinger,radar,205.42,229900,64,4,0.1
3,radar__training__clean__none__aNone,7,hellinger,radar,200.74,229900,6,4,0.1
3,radar__training__instance__severe__a0,7,hellinger,radar,200.35999999999999,229900,90,4,0.1
3,radar__training__splice__moderate__a0,7,hellinger,radar,188.58,229900,85,4,0.1
