epoch,condition,seed,detector,reward,training_visits,resets,states,epsilon
0,RBF_I__s112__splice__severe,17,hddm_w,32.64,57000,1,4,0.1
0,SEA_A__s112__splice__severe,17,hddm_w,53.9,57000,9,4,0.1
0,RBF_I__s112__instance__severe,17,hddm_w,30.16,57000,6,4,0.1
0,SEA_A__s112__concept__severe,17,hddm_w,53.519999999999996,57000,3,4,0.1
0,RBF_I__s112__splice__moderate,17,hddm_w,31.94,57000,3,4,0.1
0,RBF_I__s112__clean__none,17,hddm_w,32.9,57000,1,4,0.1
0,RBF_I__s112__instance__moderate,17,hddm_w,32.160000000000004,57000,5,4,0.1
0,SEA_A__s112__instance__moderate,17,hddm_w,54.82,57000,4,4,0.1
0,SEA_A__s112__clean__none,17,hddm_w,54.3,57000,7,4,0.1
0,RBF_I__s112__concept__moderate,17,hddm_w,33.18,57000,1,4,0.1
0,SEA_A__s112__instance__severe,17,hddm_w,53.56,57000,3,4,0.1
0,RBF_I__s112__concept__severe,17,hddm_w,31.56,57000,1,4,0.1
0,SEA_A__s112__splice__moderate,17,hddm_w,54.18,57000,8,4,0.1
0,SEA_A__s112__concept__moderate,17,hddm_w,53.54,57000,4,4,0.1
1,RBF_I__s112__splice__severe,17,hddm_w,30.98,57000,5,4,0.1
1,SEA_A__s112__instance__severe,17,hddm_w,53.46,57000,4,4,0.1
1,SEA_A__s112__concept__moderate,17,hddm_w,53.4,57000,1,4,0.1
1,RBF_I__s112__instance__moderate,17,hddm_w,32.02,57000,6,4,0.1
1,SEA_A__s112__clean__none,17,hddm_w,54.36,57000,8,4,0.1
1,SEA_A__s112__splice__moderate,17,hddm_w,54.12,57000,7,4,0.1
1,RBF_I__s112__splice__moderate,17,hddm_w,31.8,57000,4,4,0.1
1,SEA_A__s112__splice__severe,17,hddm_w,54.12,57000,5,4,0.1
1,RBF_I__s112__clean__none,17,hddm_w,32.04,57000,3,4,0.1
1,RBF_I__s112__concept__severe,17,hddm_w,31.92,57000,2,4,0.1
1,RBF_I__s112__concept__moderate,17,hddm_w,31.88,57000,6,4,0.1
1,SEA_A__s112__concept__severe,17,hddm_w,53.7,57000,2,4,0.1
1,RBF_I__s112__instance__severe,17,hddm_w,30.9,57000,7,4,0.1
1,SEA_A__s112__instance__moderate,17,hddm_w,54.56,57000,7,4,0.1
2,SEA_A__s112__instance__severe,17,hddm_w,52.96,57000,5,4,0.1
2,SEA_A__s112__clean__none,17,hddm_w,54.38,57000,7,4,0.1
2,RBF_I__s112__splice__severe,17,hddm_w,32.6,57000,1,4,0.1
2,RBF_I__s112__concept__severe,17,hddm_w,31.92,57000,4,4,0.1
2,RBF_I__s112__clean__none,17,hddm_w,32.08,57000,4,4,0.1
2,SEA_A__s112__concept__severe,17,hddm_w,53.7,57000,16,4,0.1
2,RBF_I__s112__concept__moderate,17,hddm_w,32.04,57000,9,4,0.1
2,SEA_A__s112__instance__moderate,17,hddm_w,54.18,57000,31,4,0.1
2,SEA_A__s112__splice__severe,17,hddm_w,54.0,57000,32,4,0.1
2,RBF_I__s112__splice__moderate,17,hddm_w,32.02,57000,5,4,0.1
2,SEA_A__s112__concept__moderate,17,hddm_w,54.26,57000,19,4,0.1
2,SEA_A__s112__splice__moderate,17,hddm_w,54.04,57000,36,4,0.1
2,RBF_I__s112__instance__severe,17,hddm_w,30.0,57000,27,4,0.1
2,RBF_I__s112__instance__moderate,17,hddm_w,32.160000000000004,57000,13,4,0.1
3,SEA_A__s112__concept__moderate,17,hddm_w,54.12,57000,15,4,0.1
3,SEA_A__s112__splice__severe,17,hddm_w,53.96,57000,33,4,0.1
3,RBF_I__s112__clean__none,17,hddm_w,32.5,57000,15,4,0.1
3,RBF_I__s112__splice__moderate,17,hddm_w,32.56,57000,9,4,0.1
3,RBF_I__s112__splice__severe,17,hddm_w,32.68,57000,17,4,0.1
3,RBF_I__s112__instance__severe,17,hddm_w,30.3,57000,26,4,0.1
3,RBF_I__s112__instance__moderate,17,hddm_w,31.46,57000,29,4,0.1
3,RBF_I__s112__concept__moderate,17,hddm_w,32.08,57000,18,4,0.1
3,RBF_I__s112__concept__severe,17,hddm_w,32.18,57000,19,4,0.1
3,SEA_A__s112__instance__severe,17,hddm_w,53.98,57000,29,4,0.1
3,SEA_A__s112__splice__moderate,17,hddm_w,54.02,57000,34,4,0.1
3,SEA_A__s112__clean__none,17,hddm_w,54.2,57000,35,4,0.1
3,SEA_A__s112__concept__severe,17,hddm_w,53.78,57000,20,4,0.1
3,SEA_A__s112__instance__moderate,17,hddm_w,54.36,57000,26,4,0.1
