experiment,stream,condition,mode,level,detector,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,RL_4state,confirmed_screened,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,RL_4state,error_rule,policy,-0.0031925818770750514,-0.002679425837320615,0.18680167597765363,-0.17993672554706036,,,-8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,RL_4state,none_screened,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,RL_4state,selected_map,policy,-0.0031925818770750514,-0.002679425837320615,0.18680167597765363,-0.17993672554706036,,,-8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,confirmed_screened,error_rule,policy,-0.0031925818770750514,-0.002679425837320615,0.18680167597765363,-0.17993672554706036,,,-8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,confirmed_screened,none_screened,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,confirmed_screened,selected_map,policy,-0.0031925818770750514,-0.002679425837320615,0.18680167597765363,-0.17993672554706036,,,-8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,error_rule,none_screened,policy,0.0031925818770750514,0.002679425837320615,-0.18680167597765363,0.17993672554706036,,,8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,error_rule,selected_map,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,none_screened,selected_map,policy,-0.0031925818770750514,-0.002679425837320615,0.18680167597765363,-0.17993672554706036,,,-8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,RL_2state,RL_4state,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,RL_2state,confirmed_screened,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,RL_2state,error_rule,policy,-0.0031925818770750514,-0.002679425837320615,0.18680167597765363,-0.17993672554706036,,,-8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,RL_2state,none_screened,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,RL_2state,selected_map,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,RL_4state,confirmed_screened,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,RL_4state,error_rule,policy,-0.0031925818770750514,-0.002679425837320615,0.18680167597765363,-0.17993672554706036,,,-8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,RL_4state,none_screened,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,RL_4state,selected_map,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,confirmed_screened,error_rule,policy,-0.0031925818770750514,-0.002679425837320615,0.18680167597765363,-0.17993672554706036,,,-8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,confirmed_screened,none_screened,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,confirmed_screened,selected_map,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,error_rule,none_screened,policy,0.0031925818770750514,0.002679425837320615,-0.18680167597765363,0.17993672554706036,,,8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,error_rule,selected_map,policy,0.0031925818770750514,0.002679425837320615,-0.18680167597765363,0.17993672554706036,,,8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,none_screened,selected_map,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,RL_2state,RL_4state,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,RL_2state,confirmed_screened,policy,-0.041701520436647016,-0.10151679306608885,,0.0,-0.2427790788446526,0.0,0.0,-15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,RL_2state,error_rule,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,-16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,RL_2state,none_screened,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,RL_2state,selected_map,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,RL_4state,confirmed_screened,policy,-0.041701520436647016,-0.10151679306608885,,0.0,-0.2427790788446526,0.0,0.0,-15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,RL_4state,error_rule,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,-16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,RL_4state,none_screened,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,RL_4state,selected_map,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,confirmed_screened,error_rule,policy,0.044850219435672634,0.10130010834236192,,-0.09090909090909088,0.24329950559458757,0.0,-16.666666666666668,15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,confirmed_screened,none_screened,policy,0.041701520436647016,0.10151679306608885,,0.0,0.2427790788446526,0.0,0.0,15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,confirmed_screened,selected_map,policy,0.044850219435672634,0.10130010834236192,,-0.09090909090909088,0.24329950559458757,0.0,-8.333333333333334,15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,error_rule,none_screened,policy,-0.0031486989990256176,0.00021668472372693426,,0.09090909090909088,-0.0005204267499349657,0.0,16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,error_rule,selected_map,policy,0.0,0.0,,0.0,0.0,0.0,8.333333333333334,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,none_screened,selected_map,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,RL_2state,RL_4state,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,RL_2state,confirmed_screened,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,RL_2state,error_rule,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,-16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,RL_2state,none_screened,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,RL_2state,selected_map,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,RL_4state,confirmed_screened,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,RL_4state,error_rule,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,-16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,RL_4state,none_screened,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,RL_4state,selected_map,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,confirmed_screened,error_rule,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,-16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,confirmed_screened,none_screened,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,confirmed_screened,selected_map,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,error_rule,none_screened,policy,-0.0031486989990256176,0.00021668472372693426,,0.09090909090909088,-0.0005204267499349657,0.0,16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,error_rule,selected_map,policy,-0.0031486989990256176,0.00021668472372693426,,0.09090909090909088,-0.0005204267499349657,0.0,16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,none_screened,selected_map,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,RL_2state,RL_4state,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,RL_2state,confirmed_screened,policy,-0.041701520436647016,-0.10151679306608885,,0.0,-0.2427790788446526,0.0,0.0,-15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,RL_2state,error_rule,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,-16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,RL_2state,none_screened,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,RL_2state,selected_map,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,RL_4state,confirmed_screened,policy,-0.041701520436647016,-0.10151679306608885,,0.0,-0.2427790788446526,0.0,0.0,-15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,RL_4state,error_rule,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,-16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,RL_4state,none_screened,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,RL_4state,selected_map,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,confirmed_screened,error_rule,policy,0.044850219435672634,0.10130010834236192,,-0.09090909090909088,0.24329950559458757,0.0,-16.666666666666668,15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,confirmed_screened,none_screened,policy,0.041701520436647016,0.10151679306608885,,0.0,0.2427790788446526,0.0,0.0,15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,confirmed_screened,selected_map,policy,0.044850219435672634,0.10130010834236192,,-0.09090909090909088,0.24329950559458757,0.0,0.0,15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,error_rule,none_screened,policy,-0.0031486989990256176,0.00021668472372693426,,0.09090909090909088,-0.0005204267499349657,0.0,16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,error_rule,selected_map,policy,0.0,0.0,,0.0,0.0,0.0,16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,none_screened,selected_map,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,RL_2state,RL_4state,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,RL_2state,confirmed_screened,policy,0.0,0.0,,0.09090909090909088,0.0,0.0,-8.333333333333334,-15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,RL_2state,error_rule,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,-16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,RL_2state,none_screened,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,RL_2state,selected_map,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,RL_4state,confirmed_screened,policy,0.0,0.0,,0.09090909090909088,0.0,0.0,-8.333333333333334,-15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,RL_4state,error_rule,policy,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,-16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,RL_4state,none_screened,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,RL_4state,selected_map,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,confirmed_screened,error_rule,policy,0.0031486989990256176,-0.00021668472372693426,,-0.18181818181818177,0.0005204267499349657,0.0,-8.333333333333334,15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,confirmed_screened,none_screened,policy,0.0,0.0,,-0.09090909090909088,0.0,0.0,8.333333333333334,15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,confirmed_screened,selected_map,policy,0.0,0.0,,-0.09090909090909088,0.0,0.0,8.333333333333334,15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,error_rule,none_screened,policy,-0.0031486989990256176,0.00021668472372693426,,0.09090909090909088,-0.0005204267499349657,0.0,16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,error_rule,selected_map,policy,-0.0031486989990256176,0.00021668472372693426,,0.09090909090909088,-0.0005204267499349657,0.0,16.666666666666668,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,none_screened,selected_map,policy,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,RL_2state,RL_4state,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,RL_2state,confirmed_screened,policy,-0.06950410309062305,-0.10270855904658716,-0.09388185654008441,0.08979752826715753,-0.24121779859484777,0.0,-8.333333333333334,-15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,RL_2state,error_rule,policy,-0.06922593549770292,-0.1029252437703142,0.18073136427566805,-0.18222455955824346,-0.24512099921935987,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,RL_2state,none_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,RL_2state,selected_map,policy,0.00032267006704500556,0.0,0.18073136427566805,-0.18222455955824346,0.0015612802498048417,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,RL_4state,confirmed_screened,policy,-0.06950410309062305,-0.10270855904658716,-0.09388185654008441,0.08979752826715753,-0.24121779859484777,0.0,-8.333333333333334,-15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,RL_4state,error_rule,policy,-0.06922593549770292,-0.1029252437703142,0.18073136427566805,-0.18222455955824346,-0.24512099921935987,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,RL_4state,none_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,RL_4state,selected_map,policy,0.00032267006704500556,0.0,0.18073136427566805,-0.18222455955824346,0.0015612802498048417,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,confirmed_screened,error_rule,policy,0.0002781675929201255,-0.00021668472372704528,0.27461322081575246,-0.272022087825401,-0.0039032006245121043,0.0,0.0,15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,confirmed_screened,none_screened,policy,0.06950410309062305,0.10270855904658716,0.09388185654008441,-0.08979752826715753,0.24121779859484777,0.0,8.333333333333334,15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,confirmed_screened,selected_map,policy,0.06982677315766805,0.10270855904658716,0.27461322081575246,-0.272022087825401,0.2427790788446526,0.0,8.333333333333334,15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,error_rule,none_screened,policy,0.06922593549770292,0.1029252437703142,-0.18073136427566805,0.18222455955824346,0.24512099921935987,0.0,8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,error_rule,selected_map,policy,0.06954860556474793,0.1029252437703142,0.0,0.0,0.2466822794691647,0.0,8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,none_screened,selected_map,policy,0.00032267006704500556,0.0,0.18073136427566805,-0.18222455955824346,0.0015612802498048417,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,RL_2state,RL_4state,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,RL_2state,confirmed_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,RL_2state,error_rule,policy,-0.06922593549770292,-0.1029252437703142,0.18073136427566805,-0.18222455955824346,-0.24512099921935987,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,RL_2state,none_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,RL_2state,selected_map,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,RL_4state,confirmed_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,RL_4state,error_rule,policy,-0.06922593549770292,-0.1029252437703142,0.18073136427566805,-0.18222455955824346,-0.24512099921935987,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,RL_4state,none_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,RL_4state,selected_map,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,confirmed_screened,error_rule,policy,-0.06922593549770292,-0.1029252437703142,0.18073136427566805,-0.18222455955824346,-0.24512099921935987,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,confirmed_screened,none_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,confirmed_screened,selected_map,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,error_rule,none_screened,policy,0.06922593549770292,0.1029252437703142,-0.18073136427566805,0.18222455955824346,0.24512099921935987,0.0,8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,error_rule,selected_map,policy,0.06922593549770292,0.1029252437703142,-0.18073136427566805,0.18222455955824346,0.24512099921935987,0.0,8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,none_screened,selected_map,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,RL_2state,RL_4state,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,RL_2state,confirmed_screened,policy,-0.06950410309062305,-0.10270855904658716,-0.09388185654008441,0.08979752826715753,-0.24121779859484777,0.0,-8.333333333333334,-15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,RL_2state,error_rule,policy,-0.06922593549770292,-0.1029252437703142,0.18073136427566805,-0.18222455955824346,-0.24512099921935987,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,RL_2state,none_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,RL_2state,selected_map,policy,0.00032267006704500556,0.0,0.18073136427566805,-0.18222455955824346,0.0015612802498048417,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,RL_4state,confirmed_screened,policy,-0.06950410309062305,-0.10270855904658716,-0.09388185654008441,0.08979752826715753,-0.24121779859484777,0.0,-8.333333333333334,-15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,RL_4state,error_rule,policy,-0.06922593549770292,-0.1029252437703142,0.18073136427566805,-0.18222455955824346,-0.24512099921935987,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,RL_4state,none_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,RL_4state,selected_map,policy,0.00032267006704500556,0.0,0.18073136427566805,-0.18222455955824346,0.0015612802498048417,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,confirmed_screened,error_rule,policy,0.0002781675929201255,-0.00021668472372704528,0.27461322081575246,-0.272022087825401,-0.0039032006245121043,0.0,0.0,15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,confirmed_screened,none_screened,policy,0.06950410309062305,0.10270855904658716,0.09388185654008441,-0.08979752826715753,0.24121779859484777,0.0,8.333333333333334,15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,confirmed_screened,selected_map,policy,0.06982677315766805,0.10270855904658716,0.27461322081575246,-0.272022087825401,0.2427790788446526,0.0,8.333333333333334,15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,error_rule,none_screened,policy,0.06922593549770292,0.1029252437703142,-0.18073136427566805,0.18222455955824346,0.24512099921935987,0.0,8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,error_rule,selected_map,policy,0.06954860556474793,0.1029252437703142,0.0,0.0,0.2466822794691647,0.0,8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,none_screened,selected_map,policy,0.00032267006704500556,0.0,0.18073136427566805,-0.18222455955824346,0.0015612802498048417,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,RL_2state,RL_4state,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,RL_2state,confirmed_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,-8.333333333333334,-15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,RL_2state,error_rule,policy,-0.06922593549770292,-0.1029252437703142,0.18073136427566805,-0.18222455955824346,-0.24512099921935987,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,RL_2state,none_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,RL_2state,selected_map,policy,0.0,0.0,0.08790436005625879,-0.09203260583749667,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,RL_4state,confirmed_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,-8.333333333333334,-15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,RL_4state,error_rule,policy,-0.06922593549770292,-0.1029252437703142,0.18073136427566805,-0.18222455955824346,-0.24512099921935987,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,RL_4state,none_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,RL_4state,selected_map,policy,0.0,0.0,0.08790436005625879,-0.09203260583749667,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,confirmed_screened,error_rule,policy,-0.06922593549770292,-0.1029252437703142,0.18073136427566805,-0.18222455955824346,-0.24512099921935987,0.0,0.0,15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,confirmed_screened,none_screened,policy,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,15833.333333333343
