experiment,detector,method,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,malicious_recall,benign_fpr,resets_per_100k,training_visits_per_100k
E3_filter,adwin,confirmed_screened_filter_oracle_blocks,0.4510290523609279,0.6016903827578401,0.0,0.6515151515151515,0.7555295342180588,0.13773900129942454,2.777777777777778,59375.00000000001
E3_filter,adwin,confirmed_screened_filter_oracle_rows,0.47013256731593617,0.6349225965534342,0.0,0.28744251906461665,0.36677075201665366,0.04872842027102283,6.9444444444444455,96844.44444444445
E3_filter,adwin,confirmed_screened_filter_random_blocks,0.4510290523609278,0.6016903827578401,0.0,0.6515151515151515,0.7555295342180588,0.13773900129942457,2.777777777777778,59375.00000000001
E3_filter,adwin,confirmed_screened_filter_random_rows,0.4563701036353101,0.6248650455055199,0.524852529481867,0.38880943626375225,0.3508977361436378,0.05541117505104881,3.3333333333333335,93347.22222222223
E3_filter,adwin,none_screened_filter_learned_features,0.45709937501214787,0.6148265295366852,0.7056406445987947,0.3128218010754206,0.23174603174603173,0.05555968071282718,0.0,90866.11111111112
E3_filter,adwin,none_screened_filter_learned_features_label,0.46346434107509876,0.620965225039354,0.5219458325526974,0.31639313385626616,0.40897736143637786,0.07120846482272136,0.0,87953.61111111111
E3_filter,adwin,none_screened_filter_none,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E3_filter,d3_oof,confirmed_screened_filter_learned_features,0.45709937501214787,0.6148265295366852,0.7056406445987947,0.3128218010754206,0.23174603174603173,0.05555968071282718,0.0,90866.11111111112
E3_filter,d3_oof,confirmed_screened_filter_learned_features_label,0.46346434107509876,0.620965225039354,0.5219458325526974,0.31639313385626616,0.40897736143637786,0.07120846482272136,0.0,87953.61111111111
E3_filter,d3_oof,confirmed_screened_filter_none,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E3_filter,d3_oof,confirmed_screened_filter_oracle_blocks,0.44409081432820896,0.5848666110267297,0.0,0.6666666666666666,0.6341399947957325,0.13773900129942454,0.0,51458.333333333336
E3_filter,d3_oof,confirmed_screened_filter_oracle_rows,0.4827301624981468,0.6530295254535433,0.0,0.3180243223678225,0.4973978662503252,0.04872842027102283,0.0,83123.61111111111
E3_filter,d3_oof,confirmed_screened_filter_random_blocks,0.4440908143282089,0.5848666110267295,0.0,0.6666666666666666,0.6341399947957325,0.13773900129942457,0.0,51458.333333333336
E3_filter,d3_oof,confirmed_screened_filter_random_rows,0.4494371678339271,0.6080448851864716,0.5245477943670053,0.4041274866067828,0.22961228207129847,0.05541117505104881,0.0,83123.61111111111
E3_filter,d3_oof,none_screened_filter_learned_features,0.45709937501214787,0.6148265295366852,0.7056406445987947,0.3128218010754206,0.23174603174603173,0.05555968071282718,0.0,90866.11111111112
E3_filter,d3_oof,none_screened_filter_learned_features_label,0.46346434107509876,0.620965225039354,0.5219458325526974,0.31639313385626616,0.40897736143637786,0.07120846482272136,0.0,87953.61111111111
E3_filter,d3_oof,none_screened_filter_none,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E3_filter,hddm_w,confirmed_screened_filter_learned_features,0.45847845908629226,0.616074581706902,0.6820779013116369,0.3244717038426612,0.2284413218839448,0.05555968071282718,3.8888888888888893,102331.94444444445
E3_filter,hddm_w,confirmed_screened_filter_learned_features_label,0.4776511052830396,0.6448005446493216,0.5302674453046899,0.3100690952080236,0.5303148581837106,0.07120846482272136,1.388888888888889,93428.61111111111
E3_filter,hddm_w,confirmed_screened_filter_none,0.47595717993870307,0.6478488770927614,0.8410333495426082,0.24102931001434594,0.4864689045016914,0.06255801002413217,2.777777777777778,102916.66666666667
E3_filter,hddm_w,confirmed_screened_filter_oracle_blocks,0.4510410677343168,0.6017860765377444,0.0,0.6666666666666666,0.7555295342180588,0.13773900129942454,0.0,54097.222222222226
E3_filter,hddm_w,confirmed_screened_filter_oracle_rows,0.47126600082930964,0.6359114322791121,0.0,0.3033648430094213,0.36677075201665366,0.04872842027102283,1.388888888888889,87698.61111111111
E3_filter,hddm_w,confirmed_screened_filter_random_blocks,0.4510410677343167,0.6017860765377444,0.0,0.6666666666666666,0.7555295342180588,0.13773900129942457,0.0,54097.222222222226
E3_filter,hddm_w,confirmed_screened_filter_random_rows,0.4588976292872764,0.6269671188707512,0.5421629557756178,0.3951362521485682,0.3504033307311996,0.05541117505104881,2.777777777777778,91131.38888888889
E3_filter,hddm_w,none_screened_filter_learned_features,0.45709937501214787,0.6148265295366852,0.7056406445987947,0.3128218010754206,0.23174603174603173,0.05555968071282718,0.0,90866.11111111112
E3_filter,hddm_w,none_screened_filter_learned_features_label,0.46346434107509876,0.620965225039354,0.5219458325526974,0.31639313385626616,0.40897736143637786,0.07120846482272136,0.0,87953.61111111111
E3_filter,hddm_w,none_screened_filter_none,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
