experiment,detector,method,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
E1_fixed,d3_oof,none_screened,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E1_fixed,d3_oof,none_unscreened,RBF_I,SEA_A,dataset_descriptive,-0.534744414503108,-0.5341626794258374,0.0,0.0,,,0.0,0.0
E1_fixed,d3_oof,none_unscreened,RBF_I,radar,dataset_descriptive,0.15391765392293716,-0.35024198188764544,0.0,0.0,,,0.0,0.0
E1_fixed,d3_oof,none_unscreened,SEA_A,radar,dataset_descriptive,0.6886620684260452,0.18392069753819196,0.0,0.0,,,0.0,0.0
E1_fixed,hddm_w,confirmed_screened,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.10129689799704067,0.13442955582839958,,,4.166666666666667,7916.6666666666715
E1_fixed,hddm_w,confirmed_screened,RBF_I,radar,dataset_descriptive,0.11948307963377125,-0.3629724685988585,-0.009562559705704965,-0.04724106582769777,,,0.0,-7916.6666666666715
E1_fixed,hddm_w,confirmed_screened,SEA_A,radar,dataset_descriptive,0.6361220731218195,0.15841509120975383,0.0917343382913357,-0.18167062165609735,,,-4.166666666666667,-15833.333333333343
E1_fixed,hddm_w,confirmed_unscreened,RBF_I,SEA_A,dataset_descriptive,-0.534744414503108,-0.5341626794258374,0.0,0.0,,,0.0,0.0
E1_fixed,hddm_w,confirmed_unscreened,RBF_I,radar,dataset_descriptive,0.13892506223105452,-0.3948248637944709,0.0,0.0,,,-8.333333333333334,-15833.333333333343
E1_fixed,hddm_w,confirmed_unscreened,SEA_A,radar,dataset_descriptive,0.6736694767341624,0.1393378156313665,0.0,0.0,,,-8.333333333333334,-15833.333333333343
E1_fixed,hddm_w,immediate_screened,RBF_I,SEA_A,dataset_descriptive,-0.48126425420566865,-0.48918660287081334,-0.019491665307518002,0.13270945075448476,,,0.0,0.0
