rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,condition,stream,mode,level,base_seed,arm,feedback_fraction,delay_blocks,no_feedback_blocks,status
60000,57000,29450,28500,30,0.6651386250014184,False,3000,rl,True,56050,0.911864406779661,0.9038523408192783,14241,7222,0.5071273084755284,41809,20531,0.491066516778684,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,selected_map,0.05,1,0,complete
60000,57000,29450,28500,30,0.6652374169934774,False,3000,rl,True,56050,0.911864406779661,0.9038523408192783,14241,7222,0.5071273084755284,41809,20531,0.491066516778684,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_7,0.05,1,0,complete
60000,57000,29450,28500,30,0.6663252909929724,False,3000,rl,True,56050,0.911864406779661,0.9038523408192783,14241,7222,0.5071273084755284,41809,20531,0.491066516778684,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_27,0.05,1,0,complete
60000,57000,49400,0,0,0.859882207994815,False,3000,rl,True,56050,0.8874219446922391,0.8763503167858626,14241,12352,0.8673548205884418,41809,5711,0.13659738333851562,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_17,0.05,1,0,complete
60000,57000,30400,24700,26,0.6702747910021571,False,3000,rl,True,56050,0.9110258697591436,0.9027850812515128,14241,7461,0.5239098377922898,41809,19820,0.47406060895979335,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_7,0.05,1,0,complete
60000,57000,49400,0,0,0.8532682499935618,False,3000,rl,True,56050,0.8874219446922391,0.8763503167858626,14241,12352,0.8673548205884418,41809,5711,0.13659738333851562,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_17,0.05,1,0,complete
60000,57000,29450,28500,30,0.651400749993627,False,3000,rl,True,56050,0.911864406779661,0.9038523408192783,14241,7222,0.5071273084755284,41809,20531,0.491066516778684,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_27,0.05,1,0,complete
60000,66500,47500,8550,3,0.7918741659959778,False,3000,confirmed,True,47478,0.9039976410126795,0.895011767895391,8572,5508,0.6425571628558097,47478,9286,0.19558532372888496,SEA_A__s116__concept__moderate,SEA_A,concept,moderate,116,confirmed,0.05,1,0,complete
60000,57000,48450,0,0,0.8701154580048751,False,3000,none,True,47478,0.9006908462867013,0.8907662719954983,8572,6526,0.7613159122725152,47478,6504,0.13698976368002022,SEA_A__s116__concept__moderate,SEA_A,concept,moderate,116,no_reset,0.05,1,0,complete
60000,57000,34200,21850,23,0.6820581249921815,False,3000,rl,True,47478,0.9120855975399133,0.9034140911759349,8572,3401,0.396756882874475,47478,17629,0.3713088167151102,SEA_A__s116__concept__moderate,SEA_A,concept,moderate,116,selected_map,0.05,1,0,complete
60000,57000,34200,10450,11,0.7033995420060819,False,3000,rl,True,47478,0.9001010994565904,0.8902276949121102,8572,4680,0.5459636024265049,47478,18908,0.39824760941909937,SEA_A__s116__concept__moderate,SEA_A,concept,moderate,116,error_rule,0.05,1,0,complete
60000,57000,24700,23750,25,0.6636970840045251,False,3000,rl,True,47478,0.9097055478326804,0.9007758784625011,8572,2589,0.30202986467568826,47478,26317,0.5542988331437718,SEA_A__s116__concept__moderate,SEA_A,concept,moderate,116,q_alarm_7,0.05,1,0,complete
60000,57000,48450,0,0,0.8818813329999102,False,3000,rl,True,47478,0.9006908462867013,0.8907662719954983,8572,6526,0.7613159122725152,47478,6504,0.13698976368002022,SEA_A__s116__concept__moderate,SEA_A,concept,moderate,116,q_alarm_17,0.05,1,0,complete
60000,57000,24700,23750,25,0.6610687500069616,False,3000,rl,True,47478,0.9097055478326804,0.9007758784625011,8572,2589,0.30202986467568826,47478,26317,0.5542988331437718,SEA_A__s116__concept__moderate,SEA_A,concept,moderate,116,q_alarm_27,0.05,1,0,complete
60000,57000,27550,15200,16,0.6835200830100803,False,3000,rl,True,47478,0.9098319221534185,0.90094773526269,8572,3094,0.3609426038264116,47478,23972,0.5049075361219933,SEA_A__s116__concept__moderate,SEA_A,concept,moderate,116,q_alarm_persistence_7,0.05,1,0,complete
60000,57000,24700,1900,2,0.7246077090094332,False,3000,rl,True,47478,0.9018492775601331,0.8919148160748216,8572,2852,0.33271115258982736,47478,26580,0.5598382408694553,SEA_A__s116__concept__moderate,SEA_A,concept,moderate,116,q_alarm_persistence_17,0.05,1,0,complete
60000,57000,26600,19000,20,0.6795978329901118,False,3000,rl,True,47478,0.9142971481528287,0.9057875179161824,8572,2593,0.30249650023331776,47478,24421,0.5143645477905556,SEA_A__s116__concept__moderate,SEA_A,concept,moderate,116,q_alarm_persistence_27,0.05,1,0,complete
60000,57000,38950,0,0,0.8069464169966523,False,3000,none,True,41789,0.8921486515590227,0.8805969921688448,14261,8723,0.6116681859617138,41789,12512,0.2994089353657661,SEA_A__s116__concept__severe,SEA_A,concept,severe,116,no_reset,0.05,1,0,complete
60000,66500,33250,11400,4,0.7852725410048151,False,3000,confirmed,True,41789,0.905405728780301,0.8972491195297496,14261,6930,0.4859406773718533,41789,20219,0.48383545909210557,SEA_A__s116__concept__severe,SEA_A,concept,severe,116,confirmed,0.05,1,0,complete
60000,57000,19950,3800,4,0.7163762910058722,False,3000,rl,True,41789,0.8951637990858838,0.886502674052194,14261,3134,0.21976018512025805,41789,25923,0.6203307090382637,SEA_A__s116__concept__severe,SEA_A,concept,severe,116,error_rule,0.05,1,0,complete
60000,57000,26600,8550,9,0.694452875002753,False,3000,rl,True,41789,0.9019837756347364,0.8936886980905014,14261,5612,0.3935207909683753,41789,21751,0.5204958242599728,SEA_A__s116__concept__severe,SEA_A,concept,severe,116,selected_map,0.05,1,0,complete
60000,57000,19950,19000,20,0.6705239589937264,False,3000,rl,True,41789,0.9019598458924597,0.893599376633956,14261,2820,0.19774209382231261,41789,25609,0.6128167699633875,SEA_A__s116__concept__severe,SEA_A,concept,severe,116,q_alarm_7,0.05,1,0,complete
60000,57000,38950,0,0,0.8212566250003874,False,3000,rl,True,41789,0.8921486515590227,0.8805969921688448,14261,8723,0.6116681859617138,41789,12512,0.2994089353657661,SEA_A__s116__concept__severe,SEA_A,concept,severe,116,q_alarm_17,0.05,1,0,complete
60000,57000,19950,19000,20,0.671881125002983,False,3000,rl,True,41789,0.9019598458924597,0.893599376633956,14261,2820,0.19774209382231261,41789,25609,0.6128167699633875,SEA_A__s116__concept__severe,SEA_A,concept,severe,116,q_alarm_27,0.05,1,0,complete
60000,57000,22800,14250,15,0.669793834007578,False,3000,rl,True,41789,0.9025341597070999,0.8941516350437644,14261,4233,0.2968235046630671,41789,24172,0.5784297303118046,SEA_A__s116__concept__severe,SEA_A,concept,severe,116,q_alarm_persistence_7,0.05,1,0,complete
60000,57000,19000,3800,4,0.68673320900416,False,3000,rl,True,41789,0.8933690684151332,0.8835246235881664,14261,3564,0.2499123483626674,41789,27303,0.6533537533800761,SEA_A__s116__concept__severe,SEA_A,concept,severe,116,q_alarm_persistence_17,0.05,1,0,complete
60000,57000,21850,14250,15,0.6727851670002565,False,3000,rl,True,41789,0.9042331714087439,0.8959373098987513,14261,4233,0.2968235046630671,41789,25122,0.6011629854746464,SEA_A__s116__concept__severe,SEA_A,concept,severe,116,q_alarm_persistence_27,0.05,1,0,complete
60000,57000,43700,0,0,0.830808500002604,False,3000,none,True,47537,0.9068094326524602,0.8979187329517002,8513,6146,0.7219546575825209,47537,10933,0.22998927151482004,SEA_A__s116__splice__moderate,SEA_A,splice,moderate,116,no_reset,0.05,1,0,complete
60000,60800,42750,5700,2,0.7616811249899911,False,3000,confirmed,True,47537,0.9087237309884931,0.9003793014454415,8513,5128,0.6023728415364736,47537,14665,0.30849653953762335,SEA_A__s116__splice__moderate,SEA_A,splice,moderate,116,confirmed,0.05,1,0,complete
60000,57000,36100,2850,3,0.7201001669891411,False,3000,rl,True,47537,0.9090813471611586,0.900312250178867,8513,4178,0.49077880888053566,47537,16565,0.348465405894356,SEA_A__s116__splice__moderate,SEA_A,splice,moderate,116,error_rule,0.05,1,0,complete
60000,57000,34200,30400,32,0.6588509580033133,False,3000,rl,True,47537,0.9112901529335045,0.9027274395923057,8513,4269,0.5014683425349465,47537,18556,0.39034857058712163,SEA_A__s116__splice__moderate,SEA_A,splice,moderate,116,selected_map,0.05,1,0,complete
60000,57000,32300,31350,33,0.6594605420104926,False,3000,rl,True,47537,0.9106169930790753,0.9019946680879978,8513,4154,0.4879595912134383,47537,20341,0.4278982687169994,SEA_A__s116__splice__moderate,SEA_A,splice,moderate,116,q_alarm_7,0.05,1,0,complete
60000,57000,43700,0,0,0.8440902080037631,False,3000,rl,True,47537,0.9068094326524602,0.8979187329517002,8513,6146,0.7219546575825209,47537,10933,0.22998927151482004,SEA_A__s116__splice__moderate,SEA_A,splice,moderate,116,q_alarm_17,0.05,1,0,complete
60000,57000,32300,31350,33,0.6638156669941964,False,3000,rl,True,47537,0.9106169930790753,0.9019946680879978,8513,4154,0.4879595912134383,47537,20341,0.4278982687169994,SEA_A__s116__splice__moderate,SEA_A,splice,moderate,116,q_alarm_27,0.05,1,0,complete
60000,57000,36100,27550,29,0.6759995419997722,False,3000,rl,True,47537,0.9111008267244463,0.9025451661404797,8513,5464,0.6418418888758369,47537,17851,0.3755180175442287,SEA_A__s116__splice__moderate,SEA_A,splice,moderate,116,q_alarm_persistence_7,0.05,1,0,complete
60000,57000,35150,2850,3,0.733714375004638,False,3000,rl,True,47537,0.9095862170519806,0.9010517236592471,8513,4371,0.5134500176201104,47537,17708,0.3725098344447483,SEA_A__s116__splice__moderate,SEA_A,splice,moderate,116,q_alarm_persistence_17,0.05,1,0,complete
60000,57000,33250,31350,33,0.6569872090040008,False,3000,rl,True,47537,0.91187916780613,0.9034655722849493,8513,4269,0.5014683425349465,47537,19506,0.4103330037654879,SEA_A__s116__splice__moderate,SEA_A,splice,moderate,116,q_alarm_persistence_27,0.05,1,0,complete
60000,57000,38950,0,0,0.8264272079977673,False,3000,none,True,41812,0.9104563283267961,0.9020695576222092,14238,9187,0.6452451186964462,41812,12999,0.31089161006409644,SEA_A__s116__splice__severe,SEA_A,splice,severe,116,no_reset,0.05,1,0,complete
60000,60800,23750,5700,2,0.7554191660019569,False,3000,confirmed,True,41812,0.9042619343729073,0.8947311578243136,14238,5867,0.41206630144683243,41812,26779,0.6404620683057496,SEA_A__s116__splice__severe,SEA_A,splice,severe,116,confirmed,0.05,1,0,complete
60000,57000,27550,4750,5,0.7173417919984786,False,3000,rl,True,41812,0.9071558404285851,0.8983161880465168,14238,6456,0.4534344711335862,41812,21668,0.5182244331770783,SEA_A__s116__splice__severe,SEA_A,splice,severe,116,error_rule,0.05,1,0,complete
60000,57000,38000,35150,37,0.6601486670115264,False,3000,rl,True,41812,0.9117717401702861,0.9031412438764239,14238,8278,0.5814018822868381,41812,13040,0.31187218980197073,SEA_A__s116__splice__severe,SEA_A,splice,severe,116,selected_map,0.05,1,0,complete
60000,57000,37050,36100,38,0.6543785000103526,False,3000,rl,True,41812,0.911986989381039,0.9033274762666839,14238,7899,0.5547829751369574,41812,13611,0.3255285563952932,SEA_A__s116__splice__severe,SEA_A,splice,severe,116,q_alarm_7,0.05,1,0,complete
60000,57000,38950,0,0,0.8373677909985418,False,3000,rl,True,41812,0.9104563283267961,0.9020695576222092,14238,9187,0.6452451186964462,41812,12999,0.31089161006409644,SEA_A__s116__splice__severe,SEA_A,splice,severe,116,q_alarm_17,0.05,1,0,complete
60000,57000,37050,36100,38,0.6590734170022188,False,3000,rl,True,41812,0.911986989381039,0.9033274762666839,14238,7899,0.5547829751369574,41812,13611,0.3255285563952932,SEA_A__s116__splice__severe,SEA_A,splice,severe,116,q_alarm_27,0.05,1,0,complete
60000,57000,39900,29450,31,0.6665552500053309,False,3000,rl,True,41812,0.9102171625370707,0.9015100966517477,14238,9106,0.6395561174322236,41812,11968,0.2862336171434038,SEA_A__s116__splice__severe,SEA_A,splice,severe,116,q_alarm_persistence_7,0.05,1,0,complete
60000,57000,28500,5700,6,0.702278832992306,False,3000,rl,True,41812,0.9105998278006314,0.9019268120465938,14238,4961,0.34843376878775106,41812,19223,0.4597483975892088,SEA_A__s116__splice__severe,SEA_A,splice,severe,116,q_alarm_persistence_17,0.05,1,0,complete
60000,57000,38000,36100,38,0.6648268749995623,False,3000,rl,True,41812,0.9117956567492586,0.9031720527760239,14238,8278,0.5814018822868381,41812,13040,0.31187218980197073,SEA_A__s116__splice__severe,SEA_A,splice,severe,116,q_alarm_persistence_27,0.05,1,0,complete
60000,57000,43700,0,0,0.859604584009503,False,3000,none,True,56050,0.9093309545049063,0.9005996193617851,0,0,,56050,13300,0.23728813559322035,SEA_A__s117__clean__none,SEA_A,clean,none,117,no_reset,0.05,1,0,complete
60000,58900,32300,2850,1,0.7477714170090621,False,3000,confirmed,True,56050,0.911650312221231,0.9034925377698229,0,0,,56050,26600,0.4745762711864407,SEA_A__s117__clean__none,SEA_A,clean,none,117,confirmed,0.05,1,0,complete
60000,57000,33250,5700,6,0.7044862089969683,False,3000,rl,True,56050,0.907743086529884,0.8987091279500303,0,0,,56050,23750,0.423728813559322,SEA_A__s117__clean__none,SEA_A,clean,none,117,error_rule,0.05,1,0,complete
60000,57000,40850,39900,42,0.6617385409917915,False,3000,rl,True,56050,0.9131132917038358,0.9044446387453224,0,0,,56050,16150,0.288135593220339,SEA_A__s117__clean__none,SEA_A,clean,none,117,selected_map,0.05,1,0,complete
60000,57000,40850,39900,42,0.6653728329984006,False,3000,rl,True,56050,0.9131132917038358,0.9044446387453224,0,0,,56050,16150,0.288135593220339,SEA_A__s117__clean__none,SEA_A,clean,none,117,q_alarm_7,0.05,1,0,complete
60000,57000,43700,0,0,0.8638099579984555,False,3000,rl,True,56050,0.9093309545049063,0.9005996193617851,0,0,,56050,13300,0.23728813559322035,SEA_A__s117__clean__none,SEA_A,clean,none,117,q_alarm_17,0.05,1,0,complete
60000,57000,40850,39900,42,0.657264583001961,False,3000,rl,True,56050,0.9131132917038358,0.9044446387453224,0,0,,56050,16150,0.288135593220339,SEA_A__s117__clean__none,SEA_A,clean,none,117,q_alarm_27,0.05,1,0,complete
60000,57000,40850,37050,39,0.6613720419991296,False,3000,rl,True,56050,0.9128099910793934,0.9040645306373368,0,0,,56050,16150,0.288135593220339,SEA_A__s117__clean__none,SEA_A,clean,none,117,q_alarm_persistence_7,0.05,1,0,complete
60000,57000,43700,0,0,0.8531095419893973,False,3000,rl,True,56050,0.9092239072256914,0.9004406643858407,0,0,,56050,13300,0.23728813559322035,SEA_A__s117__clean__none,SEA_A,clean,none,117,q_alarm_persistence_17,0.05,1,0,complete
60000,57000,40850,39900,42,0.6578886249917559,False,3000,rl,True,56050,0.9131132917038358,0.9044446387453224,0,0,,56050,16150,0.288135593220339,SEA_A__s117__clean__none,SEA_A,clean,none,117,q_alarm_persistence_27,0.05,1,0,complete
60000,57000,47500,0,0,0.8567661250126548,False,3000,none,True,56050,0.8938447814451382,0.8831901202649772,8575,7122,0.8305539358600583,47475,8047,0.16949973670352816,SEA_A__s117__instance__moderate,SEA_A,instance,moderate,117,no_reset,0.05,1,0,complete
60000,58900,45600,2850,1,0.7870816670038039,False,3000,confirmed,True,56050,0.9039607493309545,0.8960469338814339,8575,6673,0.7781924198250729,47475,10448,0.22007372301211164,SEA_A__s117__instance__moderate,SEA_A,instance,moderate,117,confirmed,0.05,1,0,complete
60000,57000,35150,7600,8,0.6986721669964027,False,3000,rl,True,56050,0.9145941123996432,0.9067808899170395,8575,5232,0.6101457725947522,47475,18507,0.389826224328594,SEA_A__s117__instance__moderate,SEA_A,instance,moderate,117,error_rule,0.05,1,0,complete
60000,57000,40850,39900,42,0.6585577499936335,False,3000,rl,True,56050,0.9168599464763604,0.9095121404211775,8575,6099,0.7112536443148688,47475,13674,0.28802527646129544,SEA_A__s117__instance__moderate,SEA_A,instance,moderate,117,selected_map,0.05,1,0,complete
60000,57000,40850,39900,42,0.655767874995945,False,3000,rl,True,56050,0.9168599464763604,0.9095121404211775,8575,6099,0.7112536443148688,47475,13674,0.28802527646129544,SEA_A__s117__instance__moderate,SEA_A,instance,moderate,117,q_alarm_7,0.05,1,0,complete
60000,57000,47500,0,0,0.8733629999915138,False,3000,rl,True,56050,0.8938447814451382,0.8831901202649772,8575,7122,0.8305539358600583,47475,8047,0.16949973670352816,SEA_A__s117__instance__moderate,SEA_A,instance,moderate,117,q_alarm_17,0.05,1,0,complete
60000,57000,40850,39900,42,0.6642254999896977,False,3000,rl,True,56050,0.9168599464763604,0.9095121404211775,8575,6099,0.7112536443148688,47475,13674,0.28802527646129544,SEA_A__s117__instance__moderate,SEA_A,instance,moderate,117,q_alarm_27,0.05,1,0,complete
60000,57000,41800,35150,37,0.6671838330075843,False,3000,rl,True,56050,0.9157537912578055,0.9080766911429003,8575,6291,0.7336443148688047,47475,12916,0.2720589784096893,SEA_A__s117__instance__moderate,SEA_A,instance,moderate,117,q_alarm_persistence_7,0.05,1,0,complete
60000,57000,43700,950,1,0.8201540000009118,False,3000,rl,True,56050,0.8969669937555754,0.8868910508991995,8575,6541,0.762798833819242,47475,11266,0.23730384412848868,SEA_A__s117__instance__moderate,SEA_A,instance,moderate,117,q_alarm_persistence_17,0.05,1,0,complete
60000,57000,40850,39900,42,0.6577621670003282,False,3000,rl,True,56050,0.9168599464763604,0.9095121404211775,8575,6099,0.7112536443148688,47475,13674,0.28802527646129544,SEA_A__s117__instance__moderate,SEA_A,instance,moderate,117,q_alarm_persistence_27,0.05,1,0,complete
60000,57000,36100,0,0,0.782387250001193,False,3000,none,True,56050,0.8945941123996431,0.8832695362813365,14234,8772,0.6162709006603906,41816,15438,0.3691888272431605,SEA_A__s117__instance__severe,SEA_A,instance,severe,117,no_reset,0.05,1,0,complete
60000,57000,36100,0,0,0.7892689169966616,False,3000,confirmed,True,56050,0.8945941123996431,0.8832695362813365,14234,8772,0.6162709006603906,41816,15438,0.3691888272431605,SEA_A__s117__instance__severe,SEA_A,instance,severe,117,confirmed,0.05,1,0,complete
60000,57000,27550,2850,3,0.7073900000104913,False,3000,rl,True,56050,0.9097234611953613,0.9017883628780359,14234,6629,0.46571589152732895,41816,21845,0.5224076908360437,SEA_A__s117__instance__severe,SEA_A,instance,severe,117,error_rule,0.05,1,0,complete
60000,57000,38000,37050,39,0.6620383749977918,False,3000,rl,True,56050,0.9131489741302409,0.9059732360008279,14234,9430,0.662498243641984,41816,14196,0.339487277597092,SEA_A__s117__instance__severe,SEA_A,instance,severe,117,selected_map,0.05,1,0,complete
60000,57000,38000,37050,39,0.6847654169978341,False,3000,rl,True,56050,0.9131489741302409,0.9059732360008279,14234,9430,0.662498243641984,41816,14196,0.339487277597092,SEA_A__s117__instance__severe,SEA_A,instance,severe,117,q_alarm_7,0.05,1,0,complete
60000,57000,36100,0,0,0.7911224580020644,False,3000,rl,True,56050,0.8945941123996431,0.8832695362813365,14234,8772,0.6162709006603906,41816,15438,0.3691888272431605,SEA_A__s117__instance__severe,SEA_A,instance,severe,117,q_alarm_17,0.05,1,0,complete
60000,57000,38000,37050,39,0.6517528340045828,False,3000,rl,True,56050,0.9131489741302409,0.9059732360008279,14234,9430,0.662498243641984,41816,14196,0.339487277597092,SEA_A__s117__instance__severe,SEA_A,instance,severe,117,q_alarm_27,0.05,1,0,complete
60000,57000,39900,34200,36,0.6644050830072956,False,3000,rl,True,56050,0.9106690454950936,0.90305393838421,14234,9908,0.6960798089082478,41816,12774,0.3054811555385498,SEA_A__s117__instance__severe,SEA_A,instance,severe,117,q_alarm_persistence_7,0.05,1,0,complete
60000,57000,36100,0,0,0.7950437499966938,False,3000,rl,True,56050,0.8945941123996431,0.8832695362813365,14234,8772,0.6162709006603906,41816,15438,0.3691888272431605,SEA_A__s117__instance__severe,SEA_A,instance,severe,117,q_alarm_persistence_17,0.05,1,0,complete
60000,57000,38000,37050,39,0.655969625004218,False,3000,rl,True,56050,0.9131489741302409,0.9059732360008279,14234,9430,0.662498243641984,41816,14196,0.339487277597092,SEA_A__s117__instance__severe,SEA_A,instance,severe,117,q_alarm_persistence_27,0.05,1,0,complete
60000,57000,43700,0,0,0.846208499991917,False,3000,none,True,47492,0.896740503663775,0.8861706105430553,8558,6658,0.7779855106333255,47492,11400,0.24004042786153457,SEA_A__s117__concept__moderate,SEA_A,concept,moderate,117,no_reset,0.05,1,0,complete
60000,68400,44650,5700,2,0.8453000840090681,False,3000,confirmed,True,47492,0.9031836940958478,0.8944656683203256,8558,6519,0.7617433979901846,47492,11261,0.23711361913585446,SEA_A__s117__concept__moderate,SEA_A,concept,moderate,117,confirmed,0.05,1,0,complete
60000,57000,25650,9500,10,0.704014749993803,False,3000,rl,True,47492,0.907437042028131,0.8984503721036238,8558,1823,0.21301706006076185,47492,24615,0.5182978185799714,SEA_A__s117__concept__moderate,SEA_A,concept,moderate,117,error_rule,0.05,1,0,complete
60000,57000,32300,17100,18,0.6973520830069901,False,3000,rl,True,47492,0.9122378505853618,0.9039299524526816,8558,3339,0.39016125262911894,47492,19481,0.41019540133075044,SEA_A__s117__concept__moderate,SEA_A,concept,moderate,117,selected_map,0.05,1,0,complete
60000,57000,29450,28500,30,0.675378959000227,False,3000,rl,True,47492,0.9078160532300177,0.8990512147291279,8558,2243,0.2620939471839215,47492,21235,0.4471279373368146,SEA_A__s117__concept__moderate,SEA_A,concept,moderate,117,q_alarm_7,0.05,1,0,complete
60000,57000,43700,0,0,0.8868056250066729,False,3000,rl,True,47492,0.896740503663775,0.8861706105430553,8558,6658,0.7779855106333255,47492,11400,0.24004042786153457,SEA_A__s117__concept__moderate,SEA_A,concept,moderate,117,q_alarm_17,0.05,1,0,complete
60000,57000,29450,28500,30,0.6730000829993514,False,3000,rl,True,47492,0.9078160532300177,0.8990512147291279,8558,2243,0.2620939471839215,47492,21235,0.4471279373368146,SEA_A__s117__concept__moderate,SEA_A,concept,moderate,117,q_alarm_27,0.05,1,0,complete
60000,57000,33250,20900,22,0.6851020000030985,False,3000,rl,True,47492,0.9065526825570622,0.8975784458312015,8558,3341,0.3903949520916102,47492,18533,0.3902341446980544,SEA_A__s117__concept__moderate,SEA_A,concept,moderate,117,q_alarm_persistence_7,0.05,1,0,complete
60000,57000,29450,4750,5,0.6996330830006627,False,3000,rl,True,47492,0.899772593278868,0.8900327339698328,8558,3143,0.3672587053049778,47492,22135,0.4660784974311463,SEA_A__s117__concept__moderate,SEA_A,concept,moderate,117,q_alarm_persistence_17,0.05,1,0,complete
60000,57000,33250,26600,28,0.6825826660060557,False,3000,rl,True,47492,0.909395266571212,0.9007495343249949,8558,3234,0.37789203084832906,47492,18426,0.3879811336646172,SEA_A__s117__concept__moderate,SEA_A,concept,moderate,117,q_alarm_persistence_27,0.05,1,0,complete
60000,70300,36100,2850,1,0.8187914590089349,True,3000,confirmed,True,41804,0.9008946512295474,0.8916200520457749,14246,7956,0.5584725536992841,41804,15560,0.3722131853411157,SEA_A__s117__concept__severe,SEA_A,concept,severe,117,confirmed,0.05,1,0,complete
60000,57000,48450,0,0,0.8656119590013986,False,3000,none,True,41804,0.8985503779542627,0.8882548714818537,14246,11915,0.8363751228414994,41804,6219,0.148765668357095,SEA_A__s117__concept__severe,SEA_A,concept,severe,117,no_reset,0.05,1,0,complete
60000,57000,31350,6650,7,0.7221635829919251,False,3000,rl,True,41804,0.9011577839441202,0.8913465055635713,14246,5935,0.41660817071458656,41804,17339,0.41476892163429335,SEA_A__s117__concept__severe,SEA_A,concept,severe,117,error_rule,0.05,1,0,complete
60000,57000,27550,10450,11,0.7050609590078238,False,3000,rl,True,41804,0.9068270978853699,0.8972230629082643,14246,4242,0.2977677944686228,41804,19446,0.4651707970529136,SEA_A__s117__concept__severe,SEA_A,concept,severe,117,selected_map,0.05,1,0,complete
60000,57000,19000,18050,19,0.6728884160111193,False,3000,rl,True,41804,0.902282078270022,0.8920803470552221,14246,1509,0.10592447002667416,41804,25263,0.6043201607501675,SEA_A__s117__concept__severe,SEA_A,concept,severe,117,q_alarm_7,0.05,1,0,complete
60000,57000,19000,18050,19,0.6705015420011478,False,3000,rl,True,41804,0.902282078270022,0.8920803470552221,14246,1509,0.10592447002667416,41804,25263,0.6043201607501675,SEA_A__s117__concept__severe,SEA_A,concept,severe,117,q_alarm_27,0.05,1,0,complete
60000,57000,48450,0,0,0.8859513750066981,False,3000,rl,True,41804,0.8985503779542627,0.8882548714818537,14246,11915,0.8363751228414994,41804,6219,0.148765668357095,SEA_A__s117__concept__severe,SEA_A,concept,severe,117,q_alarm_17,0.05,1,0,complete
60000,57000,22800,13300,14,0.6875411249930039,False,3000,rl,True,41804,0.9012534685676011,0.8907069891562951,14246,3571,0.25066685385371335,41804,23525,0.5627451918476701,SEA_A__s117__concept__severe,SEA_A,concept,severe,117,q_alarm_persistence_7,0.05,1,0,complete
60000,57000,26600,6650,7,0.6964198339992436,False,3000,rl,True,41804,0.8957994450291838,0.8848591229093239,14246,4578,0.3213533623473256,41804,20732,0.4959334035020572,SEA_A__s117__concept__severe,SEA_A,concept,severe,117,q_alarm_persistence_17,0.05,1,0,complete
60000,57000,25650,15200,16,0.6812342079938389,False,3000,rl,True,41804,0.9029518706343891,0.8925673395562117,14246,4217,0.2960129159062193,41804,21321,0.5100229643096355,SEA_A__s117__concept__severe,SEA_A,concept,severe,117,q_alarm_persistence_27,0.05,1,0,complete
60000,57000,41800,0,0,0.8367973339918535,False,3000,none,True,47528,0.90451944117152,0.8956841429652165,8522,6603,0.77481811781272,47528,13281,0.2794352802558492,SEA_A__s117__splice__moderate,SEA_A,splice,moderate,117,no_reset,0.05,1,0,complete
60000,58900,38950,2850,1,0.7991101249936037,False,3000,confirmed,True,47528,0.908874768557482,0.9014531494986596,8522,5207,0.6110068059141047,47528,15685,0.33001599057397746,SEA_A__s117__splice__moderate,SEA_A,splice,moderate,117,confirmed,0.05,1,0,complete
60000,57000,24700,3800,4,0.7069082080124645,False,3000,rl,True,47528,0.9093376535936711,0.9011468375021892,8522,3790,0.4447312837362122,47528,27568,0.5800370308028951,SEA_A__s117__splice__moderate,SEA_A,splice,moderate,117,error_rule,0.05,1,0,complete
60000,57000,40850,36100,38,0.6649008749955101,False,3000,rl,True,47528,0.9120518431240532,0.9037791610201285,8522,5104,0.5989204412109833,47528,12732,0.26788419458003704,SEA_A__s117__splice__moderate,SEA_A,splice,moderate,117,selected_map,0.05,1,0,complete
60000,57000,39900,38950,41,0.6777180839999346,False,3000,rl,True,47528,0.9108315098468271,0.9024018306839109,8522,4868,0.5712274114057733,47528,13446,0.28290691802726814,SEA_A__s117__splice__moderate,SEA_A,splice,moderate,117,q_alarm_7,0.05,1,0,complete
60000,57000,39900,38950,41,0.6731262920075096,False,3000,rl,True,47528,0.9108315098468271,0.9024018306839109,8522,4868,0.5712274114057733,47528,13446,0.28290691802726814,SEA_A__s117__splice__moderate,SEA_A,splice,moderate,117,q_alarm_27,0.05,1,0,complete
60000,57000,41800,0,0,0.8647776670113672,False,3000,rl,True,47528,0.90451944117152,0.8956841429652165,8522,6603,0.77481811781272,47528,13281,0.2794352802558492,SEA_A__s117__splice__moderate,SEA_A,splice,moderate,117,q_alarm_17,0.05,1,0,complete
60000,57000,39900,33250,35,0.6740898749994813,False,3000,rl,True,47528,0.9100740616057903,0.9016551278681768,8522,4963,0.5823750293358366,47528,13541,0.2849057397744487,SEA_A__s117__splice__moderate,SEA_A,splice,moderate,117,q_alarm_persistence_7,0.05,1,0,complete
