epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,SEA_A__s112__instance__moderate,17,hddm_w,SEA_A,54.019999999999996,57000,4,2,0.1
0,SEA_A__s112__clean__none,17,hddm_w,SEA_A,54.019999999999996,57000,1,2,0.1
0,SEA_A__s112__concept__severe,17,hddm_w,SEA_A,53.48,57000,8,2,0.1
0,SEA_A__s112__instance__severe,17,hddm_w,SEA_A,54.08,57000,10,2,0.1
0,SEA_A__s112__splice__severe,17,hddm_w,SEA_A,53.78,57000,1,2,0.1
0,SEA_A__s112__splice__moderate,17,hddm_w,SEA_A,54.12,57000,3,2,0.1
0,SEA_A__s112__concept__moderate,17,hddm_w,SEA_A,53.64,57000,7,2,0.1
1,SEA_A__s112__splice__severe,17,hddm_w,SEA_A,53.38,57000,4,2,0.1
1,SEA_A__s112__concept__moderate,17,hddm_w,SEA_A,53.56,57000,7,2,0.1
1,SEA_A__s112__concept__severe,17,hddm_w,SEA_A,53.42,57000,11,2,0.1
1,SEA_A__s112__instance__moderate,17,hddm_w,SEA_A,54.18,57000,5,2,0.1
1,SEA_A__s112__clean__none,17,hddm_w,SEA_A,54.519999999999996,57000,3,2,0.1
1,SEA_A__s112__splice__moderate,17,hddm_w,SEA_A,53.76,57000,2,2,0.1
1,SEA_A__s112__instance__severe,17,hddm_w,SEA_A,54.2,57000,12,2,0.1
2,SEA_A__s112__concept__moderate,17,hddm_w,SEA_A,53.68,57000,25,2,0.1
2,SEA_A__s112__concept__severe,17,hddm_w,SEA_A,53.36,57000,9,2,0.1
2,SEA_A__s112__splice__moderate,17,hddm_w,SEA_A,53.4,57000,0,2,0.1
2,SEA_A__s112__clean__none,17,hddm_w,SEA_A,53.42,57000,1,2,0.1
2,SEA_A__s112__instance__severe,17,hddm_w,SEA_A,54.2,57000,11,2,0.1
2,SEA_A__s112__splice__severe,17,hddm_w,SEA_A,54.0,57000,31,2,0.1
2,SEA_A__s112__instance__moderate,17,hddm_w,SEA_A,54.3,57000,25,2,0.1
3,SEA_A__s112__concept__moderate,17,hddm_w,SEA_A,53.6,57000,7,2,0.1
3,SEA_A__s112__splice__severe,17,hddm_w,SEA_A,54.0,57000,29,2,0.1
3,SEA_A__s112__clean__none,17,hddm_w,SEA_A,53.58,57000,1,2,0.1
3,SEA_A__s112__instance__severe,17,hddm_w,SEA_A,54.06,57000,30,2,0.1
3,SEA_A__s112__concept__severe,17,hddm_w,SEA_A,53.28,57000,10,2,0.1
3,SEA_A__s112__splice__moderate,17,hddm_w,SEA_A,54.04,57000,2,2,0.1
3,SEA_A__s112__instance__moderate,17,hddm_w,SEA_A,54.54,57000,3,2,0.1
