epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,SEA_A__s112__clean__none,7,d3_oof,SEA_A,53.86,57000,5,4,0.1
0,SEA_A__s112__splice__moderate,7,d3_oof,SEA_A,54.18,57000,2,4,0.1
0,SEA_A__s112__splice__severe,7,d3_oof,SEA_A,53.72,57000,1,4,0.1
0,SEA_A__s112__instance__severe,7,d3_oof,SEA_A,53.74,57000,3,4,0.1
0,SEA_A__s112__concept__severe,7,d3_oof,SEA_A,53.6,57000,0,4,0.1
0,SEA_A__s112__instance__moderate,7,d3_oof,SEA_A,54.12,57000,2,4,0.1
0,SEA_A__s112__concept__moderate,7,d3_oof,SEA_A,53.339999999999996,57000,3,4,0.1
1,SEA_A__s112__splice__severe,7,d3_oof,SEA_A,53.18,57000,1,4,0.1
1,SEA_A__s112__instance__severe,7,d3_oof,SEA_A,53.36,57000,1,4,0.1
1,SEA_A__s112__clean__none,7,d3_oof,SEA_A,53.94,57000,2,4,0.1
1,SEA_A__s112__concept__moderate,7,d3_oof,SEA_A,52.88,57000,1,4,0.1
1,SEA_A__s112__concept__severe,7,d3_oof,SEA_A,53.78,57000,1,4,0.1
1,SEA_A__s112__instance__moderate,7,d3_oof,SEA_A,53.88,57000,0,4,0.1
1,SEA_A__s112__splice__moderate,7,d3_oof,SEA_A,54.08,57000,3,4,0.1
2,SEA_A__s112__concept__severe,7,d3_oof,SEA_A,53.58,57000,2,4,0.1
2,SEA_A__s112__instance__severe,7,d3_oof,SEA_A,54.0,57000,3,4,0.1
2,SEA_A__s112__clean__none,7,d3_oof,SEA_A,54.2,57000,32,4,0.1
2,SEA_A__s112__concept__moderate,7,d3_oof,SEA_A,54.38,57000,17,4,0.1
2,SEA_A__s112__splice__severe,7,d3_oof,SEA_A,54.0,57000,22,4,0.1
2,SEA_A__s112__instance__moderate,7,d3_oof,SEA_A,54.12,57000,23,4,0.1
2,SEA_A__s112__splice__moderate,7,d3_oof,SEA_A,53.839999999999996,57000,29,4,0.1
3,SEA_A__s112__concept__severe,7,d3_oof,SEA_A,53.94,57000,1,4,0.1
3,SEA_A__s112__instance__moderate,7,d3_oof,SEA_A,54.32,57000,1,4,0.1
3,SEA_A__s112__splice__severe,7,d3_oof,SEA_A,54.08,57000,21,4,0.1
3,SEA_A__s112__concept__moderate,7,d3_oof,SEA_A,53.46,57000,2,4,0.1
3,SEA_A__s112__clean__none,7,d3_oof,SEA_A,54.16,57000,31,4,0.1
3,SEA_A__s112__instance__severe,7,d3_oof,SEA_A,53.36,57000,3,4,0.1
3,SEA_A__s112__splice__moderate,7,d3_oof,SEA_A,53.66,57000,31,4,0.1
