stream,condition,detector,arm,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,malicious_recall,benign_fpr,stage,prediction_sha256,summary_path,summary_sha256
SEA_A,SEA_A__s114__clean__none,adwin,map_0111,0.05,1,0.9079128564631791,0.9161819803746655,,0.5254237288135594,5,,,validation,edf9abdb2a256d0db69df87c991013780114dfaa3fb46d727b1c920aac7b90a2,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__clean__none/map_0111/feedback_0.05_delay_1/summary.json,30763a45de3e849f05be7c746980198ee0f637848d5823f9af89d3b9e21488a2
SEA_A,SEA_A__s114__clean__none,adwin,map_1000,0.05,1,0.901229823655445,0.9101159678858163,,0.3220338983050847,31,,,validation,75ab29083186ff7f437bae8ddd6d0a29a59f5faf0737418eb1c1c7a74d030dfc,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__clean__none/map_1000/feedback_0.05_delay_1/summary.json,92089d4af27864a296955754c7afff104198c3ffe88b8c0abf68d8daeeefb244
SEA_A,SEA_A__s114__clean__none,adwin,map_1001,0.05,1,0.901229823655445,0.9101159678858163,,0.3220338983050847,31,,,validation,75ab29083186ff7f437bae8ddd6d0a29a59f5faf0737418eb1c1c7a74d030dfc,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__clean__none/map_1001/feedback_0.05_delay_1/summary.json,94c8927b7b466e12cc0f61f486b87f0a38d78e3f49d021154526298d86c41c23
SEA_A,SEA_A__s114__clean__none,adwin,map_1010,0.05,1,0.9000002924269593,0.9090990187332738,,0.288135593220339,36,,,validation,e1b4ff895aa89f7f0e4e29185a571f6c5a6f6dd9948a2084d1065b46786a96fb,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__clean__none/map_1010/feedback_0.05_delay_1/summary.json,71f7034a77e0d7ebcde0b6eaea9dd4327b16cb017ac362c59086b53706723d03
SEA_A,SEA_A__s114__clean__none,adwin,map_1011,0.05,1,0.9000002924269593,0.9090990187332738,,0.288135593220339,36,,,validation,e1b4ff895aa89f7f0e4e29185a571f6c5a6f6dd9948a2084d1065b46786a96fb,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__clean__none/map_1011/feedback_0.05_delay_1/summary.json,1ee47b0b3b2cb57656a59a17f7b5b368ee4501be9cb317de24f1a188790ff098
SEA_A,SEA_A__s114__clean__none,adwin,map_1100,0.05,1,0.9055705005839565,0.9141837644959857,,0.2711864406779661,43,,,validation,d78b698eb257ac8907cf435daff1feed9ea8f03f42c14efdd32899f1a5c3fcde,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__clean__none/map_1100/feedback_0.05_delay_1/summary.json,2c1d241790f9fc5ba25231529e52054277fcbd7f88c180d1b67a6341e978471e
SEA_A,SEA_A__s114__clean__none,adwin,map_1101,0.05,1,0.9055705005839565,0.9141837644959857,,0.2711864406779661,43,,,validation,d78b698eb257ac8907cf435daff1feed9ea8f03f42c14efdd32899f1a5c3fcde,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__clean__none/map_1101/feedback_0.05_delay_1/summary.json,f91eed994d9a8296a75e98b783f601c1d7cfc4ea99e60c90224c8ba7543aa6c0
SEA_A,SEA_A__s114__clean__none,adwin,map_1110,0.05,1,0.9055705005839565,0.9141837644959857,,0.2711864406779661,43,,,validation,d78b698eb257ac8907cf435daff1feed9ea8f03f42c14efdd32899f1a5c3fcde,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__clean__none/map_1110/feedback_0.05_delay_1/summary.json,6f946a84875c06a3e681ffe4a6acf549a285a8309fcbbb852ad5b061d3eb5255
SEA_A,SEA_A__s114__clean__none,adwin,map_1111,0.05,1,0.9055705005839565,0.9141837644959857,,0.2711864406779661,43,,,validation,d78b698eb257ac8907cf435daff1feed9ea8f03f42c14efdd32899f1a5c3fcde,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__clean__none/map_1111/feedback_0.05_delay_1/summary.json,18c4d6861781fcdb0f8e66eb2ecf9657696d8480cdbccfaeceac9324855c9852
SEA_A,SEA_A__s114__concept__moderate,adwin,map_0000,0.05,1,0.8866363028854001,0.8973975660083379,0.8643057503506312,0.11557249336758327,0,,,validation,fcedd0671ac55fb1722ab8fe3ee36553bf986ff1e6d8b4d7fc48f9f2825052f5,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_0000/feedback_0.05_delay_1/summary.json,1de74ba14b2234fd855072db55c4ea6fa644dad4a72593fa4a7e2196b54d40b2
SEA_A,SEA_A__s114__concept__moderate,adwin,map_0001,0.05,1,0.8966854716551853,0.9051669684591738,0.2760635811126695,0.4696593253884701,4,,,validation,119324e0fb09ebcbe0450ecde463932ac2e5c516e612168ff01244523c989caa,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_0001/feedback_0.05_delay_1/summary.json,fa6d0352ca4c665d26725d902c399a5be50b7ef28a3df0c01ef4d297f7332ca7
SEA_A,SEA_A__s114__concept__moderate,adwin,map_0010,0.05,1,0.8837757072830936,0.8933760053901545,0.45102851799906496,0.4011664631321851,8,,,validation,e2daec7c870d6e284cdbd493323033d5de08afde2b66efed8a26eeb18883db1f,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_0010/feedback_0.05_delay_1/summary.json,173193f54ccb7ea3e4015fb3414c6dff30fdf098fb26606cf1077f6adab7442a
SEA_A,SEA_A__s114__concept__moderate,adwin,map_0011,0.05,1,0.9004439492189069,0.908935865583021,0.19623655913978494,0.4952836147723923,12,,,validation,7baa25883cd9fb19316c2e69ac097afb4a4b751f219abf57a741e877ca58c8ef,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_0011/feedback_0.05_delay_1/summary.json,9e48362d78478a43032fa04ab6e3899de9139959ec1d3e0fdfde7c16d7399e52
SEA_A,SEA_A__s114__concept__moderate,adwin,map_0100,0.05,1,0.8937137238366142,0.9030403840485114,0.6898083216456288,0.184149576788647,0,,,validation,260d17a658162887bd0cf02788a2b2dedc04dd1e11ef75f7a34ad29205d47b12,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_0100/feedback_0.05_delay_1/summary.json,5c3c27c1fd15714eac3649b9fdf0a9c968c200927cb4c3ba3c4266cc05569990
SEA_A,SEA_A__s114__concept__moderate,adwin,map_0101,0.05,1,0.8966404058881831,0.9055038531182886,0.26168770453482937,0.5270771044763549,5,,,validation,3d44b3cd9b9ead0f950c419f6b298da8d2f5d0242e50d125a7da6b60b6da5fde,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_0101/feedback_0.05_delay_1/summary.json,35ec8a0e8044c51066495509fcf8b6ad24ba6db857270b344fecd47f6975c92f
SEA_A,SEA_A__s114__concept__moderate,adwin,map_0110,0.05,1,0.8966208940200657,0.9052933002063418,0.60273492286115,0.308481071293216,7,,,validation,1db0ed37b667ba8d2435e940e384516e0394dc480e09cb2d9a370643044a327c,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_0110/feedback_0.05_delay_1/summary.json,742f74301b7c0bdc7529996bb5f13e4d4985839a5aeaf0b31672d0dabb9b9db9
SEA_A,SEA_A__s114__concept__moderate,adwin,map_0111,0.05,1,0.9011992363831831,0.9097780772308081,0.19623655913978494,0.4952836147723923,13,,,validation,ba7dfe02e4e3d562ec4cc4b945c3820c3a115355c80572b93cb8598b01e7ac09,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_0111/feedback_0.05_delay_1/summary.json,1321fa5fcf6c5c72930126ff82f83bb46325860831cfad9878bc74a7f7c6abac
SEA_A,SEA_A__s114__concept__moderate,adwin,map_1000,0.05,1,0.8946899387551159,0.9037141533667411,0.3748246844319776,0.4274434665431423,14,,,validation,413bd8cb536c6ae3ac83844ac245ebc894bff8f646115589ef328fc8c988f280,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_1000/feedback_0.05_delay_1/summary.json,e074a186c8bcb8d131ed53277e2a50ade4a6bd996a62ed64850eb23ad8562d79
SEA_A,SEA_A__s114__concept__moderate,adwin,map_1001,0.05,1,0.8997011718044667,0.9081568198088179,0.3498129967274427,0.402935107592538,14,,,validation,7844f52c79fbc73b236baad04c14ce740feb1f56b3aea2b20c091c001a86b0f3,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_1001/feedback_0.05_delay_1/summary.json,7e17b863310f6ddfc4fe3146da1a515e0119ed416e725f723210b928fe650fa6
SEA_A,SEA_A__s114__concept__moderate,adwin,map_1010,0.05,1,0.8968090297368918,0.9055249084094833,0.21411874707807388,0.49850507432517793,22,,,validation,eebedde73d53097da29224e84d9e1489721b02117e78acfd8bbde13d69737c07,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_1010/feedback_0.05_delay_1/summary.json,d05de8eedbff876e952134d586a5c06615ed6722449bc0bcfdaa93e3a6c5b376
SEA_A,SEA_A__s114__concept__moderate,adwin,map_1011,0.05,1,0.8985403633647295,0.9071672211226681,0.2242870500233754,0.48033435802417146,26,,,validation,cd2e1885f2958827170a9a79d4592a51fe6280af52d0016c7778d102d7b23dc5,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_1011/feedback_0.05_delay_1/summary.json,ac6cc2a035ce0a5a3af39f27ce012787adf42ae81f29758943aed963b7a13087
SEA_A,SEA_A__s114__concept__moderate,adwin,map_1100,0.05,1,0.8949577834880162,0.9039668168610772,0.40275829827021975,0.43247568113867013,15,,,validation,023d4a12d323e97723add7502b0b3347dd3b88bc316725fa1e2f29b1d802b92d,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_1100/feedback_0.05_delay_1/summary.json,6653b948d825eb3f01c3bc3f7851759ef869d41b910a05466ac1760b1162ae7a
SEA_A,SEA_A__s114__concept__moderate,adwin,map_1101,0.05,1,0.8996950318103916,0.9080936539352339,0.4173679289387564,0.39510253926811806,18,,,validation,39585d032547e0b5b92bcb239bee024755f668b1d056d7511684f59aec645d80,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_1101/feedback_0.05_delay_1/summary.json,43a656ede045ff7ca70f4736ae0c6fa6a863f2f0dc62209565cd82936d9de3c2
SEA_A,SEA_A__s114__concept__moderate,adwin,map_1110,0.05,1,0.8971388652165067,0.9058407377774035,0.24205236091631605,0.5235398155556491,23,,,validation,f1dcbe082f9c2a961490401ce47ecb81dc2db16c1b87a218c26c1d71cd1772c6,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_1110/feedback_0.05_delay_1/summary.json,5b507fc16f92740851904c75ed312210089a80d4c79665df3ce633a39865340c
SEA_A,SEA_A__s114__concept__moderate,adwin,map_1111,0.05,1,0.898548530662139,0.9071672211226681,0.2242870500233754,0.5203394112940583,26,,,validation,8880503d90b7f8aeb51c4c2a11999ed3ab0e0624ace9ea6ee6be8a7cc5f7a7ca,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__moderate/map_1111/feedback_0.05_delay_1/summary.json,4e49e04ea600c40323a3cdca95525b72248c699d01ec7663bd1e57d0a717b1d7
SEA_A,SEA_A__s114__concept__severe,adwin,map_0000,0.05,1,0.8883675833498637,0.8982285017571541,0.723999718725828,0.22412680197948792,0,,,validation,146e72219725212895c78874cecb734c54b0f96fe302a26ac72b70c5b760a1c3,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_0000/feedback_0.05_delay_1/summary.json,41a5f777a78caf9eec59ca1f6d7f23172ccf511a46afb99e5e21c6125e130d40
SEA_A,SEA_A__s114__concept__severe,adwin,map_0001,0.05,1,0.899546979875785,0.9081259413325683,0.32972364812601085,0.5897343947978675,3,,,validation,bb292cdb11ddb33cdaea55ad925d9f653745714b52f46d6df2db7b4cc20e5e5a,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_0001/feedback_0.05_delay_1/summary.json,e6a5c037279e0bc0f5cf1f07c18d2f6812175e660256b07c492261ee82211b6c
SEA_A,SEA_A__s114__concept__severe,adwin,map_0010,0.05,1,0.8907963237020882,0.8997824475842119,0.3065888474790802,0.5591575222931459,6,,,validation,c9d230e6be19d0f176e820f46fd6fe2e15b6763412f4d7986402a3b69af23c73,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_0010/feedback_0.05_delay_1/summary.json,caab9d0ed03bd4052cfb47ea6342d2ca79f48da3090d9dd304dd64f5bbc44081
SEA_A,SEA_A__s114__concept__severe,adwin,map_0011,0.05,1,0.8879900556859135,0.8974156685553085,0.18725828000843822,0.6321451624471061,7,,,validation,e67d9cc6a14e8a8833e2f369a5e27b396e47a11b5bcbea0003b031cf512e233e,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_0011/feedback_0.05_delay_1/summary.json,2a09e18a10cdfca054edf33f6024503bd125bdad46fbd4dbf1d66775b57b1126
SEA_A,SEA_A__s114__concept__severe,adwin,map_0100,0.05,1,0.902320284625284,0.9100384900427932,0.4787989592855636,0.45872480814745753,2,,,validation,ceb42d64711e81a28465d207034fbe1eb5b065234d77ad093b4288cb4395244a,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_0100/feedback_0.05_delay_1/summary.json,f14012695fddffdf9dd7275bfb1a282132d61cc7cd290fdf39a4b926d4d6e7a5
SEA_A,SEA_A__s114__concept__severe,adwin,map_0101,0.05,1,0.9012558864381833,0.9095364460063592,0.19815765417340553,0.6358507255731669,5,,,validation,47e5769a8db1ee0bb897268335f29c47160cb0cfee09e0aebf711392d2aeced0,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_0101/feedback_0.05_delay_1/summary.json,da245cf44738409d5b362e55db257e454841cc3c84e096acfcef60d4574752a2
SEA_A,SEA_A__s114__concept__severe,adwin,map_0110,0.05,1,0.8880183322406762,0.897606923426331,0.314675479924056,0.6073298429319371,7,,,validation,55d2e5446b79d18cde319454a053e88b85ef26860c0c8f353e8cc95af9323886,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_0110/feedback_0.05_delay_1/summary.json,4425cac4d415791cdc852a304d8026ef3f7af7ca2f1823660844cb2ad2cde60c
SEA_A,SEA_A__s114__concept__severe,adwin,map_0111,0.05,1,0.8942816875994035,0.903320662698128,0.1509739118205471,0.7106552870018408,7,,,validation,13048149f16e579cd65c47bbe6aec627f459891ffe0dc16892065fe0165bea87,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_0111/feedback_0.05_delay_1/summary.json,175b26fc9c8bcc944d2e48df75016b645c00b8093b8a9589018e62ffbc246fbb
SEA_A,SEA_A__s114__concept__severe,adwin,map_1000,0.05,1,0.8955699018082902,0.9051375839728418,0.5948245552352155,0.3619020296923187,5,,,validation,9e1d4528645d685780a978f0de4c8d0ea565521a238916b5f0df68dff1558627,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_1000/feedback_0.05_delay_1/summary.json,872d826ec664c7422f0e360d0aa45e57830ac0566ca156b4d6e88e33c4e0b1c5
SEA_A,SEA_A__s114__concept__severe,adwin,map_1001,0.05,1,0.8972263026904134,0.906643716082144,0.28591519583714226,0.5067058739152263,12,,,validation,18e0e5d92a5d7ff1257fda976051d6bf0c9e930d4486a37b4ff8931b7aaad6d6,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_1001/feedback_0.05_delay_1/summary.json,cce6abacecdf37d22dd64cd9fcc57937535fb916562efa010ebecfad91ba6653
SEA_A,SEA_A__s114__concept__severe,adwin,map_1010,0.05,1,0.9009592784265239,0.9092017499820698,0.27557837001617325,0.5031915656601879,13,,,validation,6d5a6421cb2a645e403d08e892ac7f31af4130d65b05756ef56c567396fd2526,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_1010/feedback_0.05_delay_1/summary.json,5db0944f11bf7c49901cbc13291d8f5de2af0bda548b726049bd73e102e99226
SEA_A,SEA_A__s114__concept__severe,adwin,map_1011,0.05,1,0.8928399673614276,0.9027947118028162,0.13058153435060826,0.5901647182576681,18,,,validation,14934cfac10444341bdf035f891e1b85039045af0db7dc2d5f47bf39e5d2aa42,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_1011/feedback_0.05_delay_1/summary.json,36276fe808d56b5c6eaf7f3f647ad329440ae2d5bed3ab4a9834d15ec2f09966
SEA_A,SEA_A__s114__concept__severe,adwin,map_1100,0.05,1,0.9029724265256931,0.9115446221520954,0.27248435412418254,0.5929857276052499,8,,,validation,0a57c139e71880d41dd3044300e434b53d45a00e3dda0553ab4c2c479791b92d,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_1100/feedback_0.05_delay_1/summary.json,27753e8169506a89950160922d2491e6619805859455627dfd3de228717406fa
SEA_A,SEA_A__s114__concept__severe,adwin,map_1101,0.05,1,0.8969858477713057,0.9063568337756103,0.2861261514661416,0.48406607855793826,14,,,validation,4f07673a45923198c8d340318cf256028f20309b523dae45bb8af1e2079a0157,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_1101/feedback_0.05_delay_1/summary.json,67f4157ecb70da5098ae74fdeeb0288aa1786c0aef82a447ea74e95f3fa2b98c
SEA_A,SEA_A__s114__concept__severe,adwin,map_1110,0.05,1,0.9017174982123263,0.9099906763250376,0.2635538991632093,0.5445265246599249,14,,,validation,c1b1083446714c3376c101f3c0db5038c73a9160f19b0d766d8937911d5bf278,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_1110/feedback_0.05_delay_1/summary.json,0a0fe49007bcfeff8727a33f470928db374ef9c553531c8c8b40ea77971ce7bd
SEA_A,SEA_A__s114__concept__severe,adwin,map_1111,0.05,1,0.8930821516548861,0.902699084367305,0.13058153435060826,0.5901647182576681,20,,,validation,00ec8633505821de45b40aa533945edbd3b0c6ecd7db97d7539a27375702323d,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__concept__severe/map_1111/feedback_0.05_delay_1/summary.json,9533010d78e9b3d3464a59bac825fbe56b54a7128b124138baea98a88ef15e0c
SEA_A,SEA_A__s114__instance__moderate,adwin,map_0000,0.05,1,0.886643802213438,0.8973059768064229,0.8623552800842007,0.13522389945051475,0,,,validation,690c6e35cea5614982d20a5f1d6c4fa599821240bd7feb7842ca4c1412c78b7a,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_0000/feedback_0.05_delay_1/summary.json,dfcc661ad75d16c89a469930340e10a875bdd918ee604972c0c91d5881ba5cdf
SEA_A,SEA_A__s114__instance__moderate,adwin,map_0001,0.05,1,0.8991018614116684,0.9072970561998216,0.7608466845982926,0.23695235689172403,2,,,validation,3f993ce10b859327e3198de1e7835d6ccd2f8ab6804bbce726f09a52da57fbd8,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_0001/feedback_0.05_delay_1/summary.json,e4f699a332ee9c53b39e3e312669bc82dc8730073658e99682f75ddfc5802235
SEA_A,SEA_A__s114__instance__moderate,adwin,map_0010,0.05,1,0.886643802213438,0.8973059768064229,0.8623552800842007,0.13522389945051475,0,,,validation,690c6e35cea5614982d20a5f1d6c4fa599821240bd7feb7842ca4c1412c78b7a,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_0010/feedback_0.05_delay_1/summary.json,40808987aea56a637358f3c2d4568e91344e20795bf6d836adae7be557fed7dd
SEA_A,SEA_A__s114__instance__moderate,adwin,map_0011,0.05,1,0.8991018614116684,0.9072970561998216,0.7608466845982926,0.23695235689172403,2,,,validation,3f993ce10b859327e3198de1e7835d6ccd2f8ab6804bbce726f09a52da57fbd8,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_0011/feedback_0.05_delay_1/summary.json,c17b056b52f8921e80233bc5fbc2798182788ac339300765344a076132b7f56f
SEA_A,SEA_A__s114__instance__moderate,adwin,map_0100,0.05,1,0.908273448633556,0.9157181088314006,0.5834405332709625,0.4050190530326954,4,,,validation,3ed72c4429107c42d1f75d3c9b77be5ef7a30d943d37ec4aff6513da7f92bcc9,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_0100/feedback_0.05_delay_1/summary.json,05269e6ca7d47c98a62805aa16139004a544c1413765ec71c6e62aed035a9a8a
SEA_A,SEA_A__s114__instance__moderate,adwin,map_0101,0.05,1,0.908273448633556,0.9157181088314006,0.5834405332709625,0.4050190530326954,4,,,validation,3ed72c4429107c42d1f75d3c9b77be5ef7a30d943d37ec4aff6513da7f92bcc9,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_0101/feedback_0.05_delay_1/summary.json,3b13c56ae3c50d4112e30a58da29f5ada0293d809aed053dab566d27b841ff13
SEA_A,SEA_A__s114__instance__moderate,adwin,map_0110,0.05,1,0.908273448633556,0.9157181088314006,0.5834405332709625,0.4050190530326954,4,,,validation,3ed72c4429107c42d1f75d3c9b77be5ef7a30d943d37ec4aff6513da7f92bcc9,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_0110/feedback_0.05_delay_1/summary.json,070618a824a56a823ca6de337bdf77567d63431d6d3b3e32bbc4eb8875d62779
SEA_A,SEA_A__s114__instance__moderate,adwin,map_0111,0.05,1,0.908273448633556,0.9157181088314006,0.5834405332709625,0.4050190530326954,4,,,validation,3ed72c4429107c42d1f75d3c9b77be5ef7a30d943d37ec4aff6513da7f92bcc9,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_0111/feedback_0.05_delay_1/summary.json,9e68578cb6270e68de9174d074a2dcb5e30f84276d7f9b44c8a93808b98a0568
SEA_A,SEA_A__s114__instance__moderate,adwin,map_1000,0.05,1,0.9122359480289615,0.9196610169491526,0.5899894749152146,0.4061980252215836,28,,,validation,0d56ebd81cd5d3eef32ab6d66bf4527df448ba818eb53b3cac8122e28770f097,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_1000/feedback_0.05_delay_1/summary.json,060875c7ea949c4b06ccbbe6297b64bc22f3ebb4913ee3324c4b68bad642bb9c
SEA_A,SEA_A__s114__instance__moderate,adwin,map_1001,0.05,1,0.9142456302934696,0.9213916146297948,0.5899894749152146,0.4061980252215836,29,,,validation,7249af5d284557ff095a9ac1a6eed9055064e4ad1d94e12bcffa47216af071c6,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_1001/feedback_0.05_delay_1/summary.json,56bf9f959e10a778577491b2c98ceaefd9a2164c61963bcbfaba6685a481c8eb
SEA_A,SEA_A__s114__instance__moderate,adwin,map_1010,0.05,1,0.9122359480289615,0.9196610169491526,0.5899894749152146,0.4061980252215836,28,,,validation,0d56ebd81cd5d3eef32ab6d66bf4527df448ba818eb53b3cac8122e28770f097,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_1010/feedback_0.05_delay_1/summary.json,7c18e5aebe0171ce8651f9c1f70d709cef86b9023607a774cc57bf5e5756835f
SEA_A,SEA_A__s114__instance__moderate,adwin,map_1011,0.05,1,0.9142456302934696,0.9213916146297948,0.5899894749152146,0.4061980252215836,29,,,validation,7249af5d284557ff095a9ac1a6eed9055064e4ad1d94e12bcffa47216af071c6,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_1011/feedback_0.05_delay_1/summary.json,b9c176d0ec81826f429061b7b0dceb3df8b652243762c01d2994ce88eff1bbbe
SEA_A,SEA_A__s114__instance__moderate,adwin,map_1100,0.05,1,0.9109843204882425,0.9183407671721677,0.5871827856391065,0.4056927514263458,34,,,validation,e6080d826cb14d13c96809dbcfd1d004e3dd9d3a81207b0c608c2e7eabde9ef9,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_1100/feedback_0.05_delay_1/summary.json,be7cdd495685f8a0f86263eb97fe1f4569615f6c07ae987875be2f6afc6eefba
SEA_A,SEA_A__s114__instance__moderate,adwin,map_1101,0.05,1,0.9120662784082998,0.9192685102586976,0.5871827856391065,0.4056927514263458,35,,,validation,2d0acac762b4cb38173d45e9e6c212438fe22c0ee598ac33c89f1111c9a74777,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_1101/feedback_0.05_delay_1/summary.json,f54f9a04811e47384904188970edb012e86a1b50200ce4e9553bb8f17d9d1097
SEA_A,SEA_A__s114__instance__moderate,adwin,map_1110,0.05,1,0.9109843204882425,0.9183407671721677,0.5871827856391065,0.4056927514263458,34,,,validation,e6080d826cb14d13c96809dbcfd1d004e3dd9d3a81207b0c608c2e7eabde9ef9,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_1110/feedback_0.05_delay_1/summary.json,d6cdd114281d0496a099fd4a381ab252d4dbcf633a1a46ca2eea1ed17e278d05
SEA_A,SEA_A__s114__instance__moderate,adwin,map_1111,0.05,1,0.9120662784082998,0.9192685102586976,0.5871827856391065,0.4056927514263458,35,,,validation,2d0acac762b4cb38173d45e9e6c212438fe22c0ee598ac33c89f1111c9a74777,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__moderate/map_1111/feedback_0.05_delay_1/summary.json,b6740f4f0bea6dbcec94412477a1a964e061fd53e0581faa12da1fece9b38d41
SEA_A,SEA_A__s114__instance__severe,adwin,map_0000,0.05,1,0.8857594299515645,0.8971454058876004,0.6908236284551704,0.30368934826299165,0,,,validation,27fe38711fc8fef6e27329b6794f480356544732aa19a9cd9eb5ec33a4c89301,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__severe/map_0000/feedback_0.05_delay_1/summary.json,5ebed3620b97dedaa44698e0f6944b43a1922df8d758ecbb4681f31f0669a902
SEA_A,SEA_A__s114__instance__severe,adwin,map_0001,0.05,1,0.9042339875179001,0.9125602140945585,0.5771011645853795,0.42401186716432193,1,,,validation,3c7c00d77bca9029decd471acb918469365c0182c401c07104d9c2298c2e23bb,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__severe/map_0001/feedback_0.05_delay_1/summary.json,7a70e2c5e7cc0c2011febaf71464c6b43c44c3087aa62f8ce9d12f032427a10c
SEA_A,SEA_A__s114__instance__severe,adwin,map_0010,0.05,1,0.8857594299515645,0.8971454058876004,0.6908236284551704,0.30368934826299165,0,,,validation,27fe38711fc8fef6e27329b6794f480356544732aa19a9cd9eb5ec33a4c89301,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__severe/map_0010/feedback_0.05_delay_1/summary.json,23c1d994ee54532202cd303c4654dee4acc629ba35be1ea61f8a3deb1c74fe88
SEA_A,SEA_A__s114__instance__severe,adwin,map_0011,0.05,1,0.9021156097577911,0.9106868867082961,0.5433562508769468,0.4579624844482726,2,,,validation,4e037997b1d97424905fed9c710e6a14f4f19a9ed5823321ae68c9136200213f,results/per_dataset_study/validation_runs/SEA_A/adwin/SEA_A__s114__instance__severe/map_0011/feedback_0.05_delay_1/summary.json,574d89d3779b1f1a0c4195dcfa43d0b3e1a51a7416a4dc34e05bbdf056acd095
