epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__clean__none__aNone,7,d3_oof,radar,195.98,229900,4,2,0.1
0,radar__training__splice__moderate__a0,7,d3_oof,radar,188.98,229900,12,2,0.1
0,radar__training__splice__severe__a0,7,d3_oof,radar,185.4,229900,118,2,0.1
0,radar__training__instance__severe__a0,7,d3_oof,radar,196.32,229900,136,2,0.1
0,radar__training__concept__severe__a0,7,d3_oof,radar,194.66,229900,75,2,0.1
0,radar__training__instance__moderate__a0,7,d3_oof,radar,190.34,229900,14,2,0.1
0,radar__training__concept__moderate__a0,7,d3_oof,radar,191.18,229900,116,2,0.1
1,radar__training__splice__severe__a0,7,d3_oof,radar,188.82,229900,7,2,0.1
1,radar__training__instance__severe__a0,7,d3_oof,radar,195.88,229900,9,2,0.1
1,radar__training__clean__none__aNone,7,d3_oof,radar,181.28,229900,107,2,0.1
1,radar__training__concept__moderate__a0,7,d3_oof,radar,197.6,229900,6,2,0.1
1,radar__training__concept__severe__a0,7,d3_oof,radar,193.44,229900,101,2,0.1
1,radar__training__instance__moderate__a0,7,d3_oof,radar,191.36,229900,5,2,0.1
1,radar__training__splice__moderate__a0,7,d3_oof,radar,185.56,229900,137,2,0.1
2,radar__training__concept__severe__a0,7,d3_oof,radar,197.38,229900,17,2,0.1
2,radar__training__instance__severe__a0,7,d3_oof,radar,188.66,229900,119,2,0.1
2,radar__training__clean__none__aNone,7,d3_oof,radar,194.5,229900,11,2,0.1
2,radar__training__concept__moderate__a0,7,d3_oof,radar,192.85999999999999,229900,88,2,0.1
2,radar__training__splice__severe__a0,7,d3_oof,radar,184.8,229900,127,2,0.1
2,radar__training__instance__moderate__a0,7,d3_oof,radar,189.9,229900,102,2,0.1
2,radar__training__splice__moderate__a0,7,d3_oof,radar,190.62,229900,102,2,0.1
3,radar__training__concept__severe__a0,7,d3_oof,radar,192.12,229900,109,2,0.1
3,radar__training__instance__moderate__a0,7,d3_oof,radar,193.44,229900,10,2,0.1
3,radar__training__splice__severe__a0,7,d3_oof,radar,188.9,229900,24,2,0.1
3,radar__training__concept__moderate__a0,7,d3_oof,radar,186.35999999999999,229900,97,2,0.1
3,radar__training__clean__none__aNone,7,d3_oof,radar,188.0,229900,136,2,0.1
3,radar__training__instance__severe__a0,7,d3_oof,radar,191.02,229900,141,2,0.1
3,radar__training__splice__moderate__a0,7,d3_oof,radar,187.5,229900,18,2,0.1
