epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,RBF_I__s112__clean__none,7,adwin,RBF_I,32.76,57000,2,4,0.1
0,RBF_I__s112__splice__moderate,7,adwin,RBF_I,32.3,57000,4,4,0.1
0,RBF_I__s112__splice__severe,7,adwin,RBF_I,30.3,57000,4,4,0.1
0,RBF_I__s112__instance__severe,7,adwin,RBF_I,31.740000000000002,57000,1,4,0.1
0,RBF_I__s112__concept__severe,7,adwin,RBF_I,32.44,57000,3,4,0.1
0,RBF_I__s112__instance__moderate,7,adwin,RBF_I,30.88,57000,2,4,0.1
0,RBF_I__s112__concept__moderate,7,adwin,RBF_I,33.02,57000,5,4,0.1
1,RBF_I__s112__splice__severe,7,adwin,RBF_I,31.3,57000,6,4,0.1
1,RBF_I__s112__instance__severe,7,adwin,RBF_I,31.1,57000,2,4,0.1
1,RBF_I__s112__clean__none,7,adwin,RBF_I,32.48,57000,3,4,0.1
1,RBF_I__s112__concept__moderate,7,adwin,RBF_I,32.72,57000,5,4,0.1
1,RBF_I__s112__concept__severe,7,adwin,RBF_I,33.36,57000,0,4,0.1
1,RBF_I__s112__instance__moderate,7,adwin,RBF_I,31.64,57000,4,4,0.1
1,RBF_I__s112__splice__moderate,7,adwin,RBF_I,32.160000000000004,57000,5,4,0.1
2,RBF_I__s112__concept__severe,7,adwin,RBF_I,29.9,57000,5,4,0.1
2,RBF_I__s112__instance__severe,7,adwin,RBF_I,31.1,57000,1,4,0.1
2,RBF_I__s112__clean__none,7,adwin,RBF_I,32.46,57000,4,4,0.1
2,RBF_I__s112__concept__moderate,7,adwin,RBF_I,35.7,57000,0,4,0.1
2,RBF_I__s112__splice__severe,7,adwin,RBF_I,32.3,57000,2,4,0.1
2,RBF_I__s112__instance__moderate,7,adwin,RBF_I,32.96,57000,1,4,0.1
2,RBF_I__s112__splice__moderate,7,adwin,RBF_I,31.84,57000,3,4,0.1
3,RBF_I__s112__concept__severe,7,adwin,RBF_I,30.9,57000,2,4,0.1
3,RBF_I__s112__instance__moderate,7,adwin,RBF_I,31.580000000000002,57000,3,4,0.1
3,RBF_I__s112__splice__severe,7,adwin,RBF_I,31.400000000000002,57000,5,4,0.1
3,RBF_I__s112__concept__moderate,7,adwin,RBF_I,36.18,57000,0,4,0.1
3,RBF_I__s112__clean__none,7,adwin,RBF_I,32.42,57000,2,4,0.1
3,RBF_I__s112__instance__severe,7,adwin,RBF_I,31.04,57000,2,4,0.1
3,RBF_I__s112__splice__moderate,7,adwin,RBF_I,32.56,57000,13,4,0.1
