epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__splice__moderate__a0,47,d3_oof,radar,191.66,229900,4,4,0.1
0,radar__training__clean__none__aNone,47,d3_oof,radar,188.78,229900,5,4,0.1
0,radar__training__instance__severe__a0,47,d3_oof,radar,190.02,229900,9,4,0.1
0,radar__training__concept__severe__a0,47,d3_oof,radar,188.74,229900,4,4,0.1
0,radar__training__instance__moderate__a0,47,d3_oof,radar,194.46,229900,6,4,0.1
0,radar__training__concept__moderate__a0,47,d3_oof,radar,197.34,229900,8,4,0.1
0,radar__training__splice__severe__a0,47,d3_oof,radar,191.26,229900,6,4,0.1
1,radar__training__clean__none__aNone,47,d3_oof,radar,193.38,229900,85,4,0.1
1,radar__training__instance__moderate__a0,47,d3_oof,radar,206.46,229900,94,4,0.1
1,radar__training__splice__moderate__a0,47,d3_oof,radar,185.56,229900,55,4,0.1
1,radar__training__splice__severe__a0,47,d3_oof,radar,187.88,229900,29,4,0.1
1,radar__training__concept__moderate__a0,47,d3_oof,radar,197.36,229900,76,4,0.1
1,radar__training__concept__severe__a0,47,d3_oof,radar,192.04,229900,31,4,0.1
1,radar__training__instance__severe__a0,47,d3_oof,radar,195.92,229900,52,4,0.1
2,radar__training__clean__none__aNone,47,d3_oof,radar,193.82,229900,9,4,0.1
2,radar__training__splice__moderate__a0,47,d3_oof,radar,190.4,229900,79,4,0.1
2,radar__training__splice__severe__a0,47,d3_oof,radar,191.5,229900,34,4,0.1
2,radar__training__concept__moderate__a0,47,d3_oof,radar,198.08,229900,79,4,0.1
2,radar__training__instance__moderate__a0,47,d3_oof,radar,196.7,229900,30,4,0.1
2,radar__training__instance__severe__a0,47,d3_oof,radar,193.54,229900,45,4,0.1
2,radar__training__concept__severe__a0,47,d3_oof,radar,198.1,229900,71,4,0.1
3,radar__training__instance__moderate__a0,47,d3_oof,radar,201.64,229900,91,4,0.1
3,radar__training__instance__severe__a0,47,d3_oof,radar,203.08,229900,92,4,0.1
3,radar__training__concept__severe__a0,47,d3_oof,radar,201.86,229900,76,4,0.1
3,radar__training__clean__none__aNone,47,d3_oof,radar,190.36,229900,105,4,0.1
3,radar__training__splice__severe__a0,47,d3_oof,radar,190.26,229900,42,4,0.1
3,radar__training__concept__moderate__a0,47,d3_oof,radar,190.14,229900,118,4,0.1
3,radar__training__splice__moderate__a0,47,d3_oof,radar,187.92,229900,82,4,0.1
