epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__splice__moderate__a0,47,adwin,radar,191.66,229900,4,2,0.1
0,radar__training__clean__none__aNone,47,adwin,radar,188.78,229900,5,2,0.1
0,radar__training__instance__severe__a0,47,adwin,radar,190.02,229900,9,2,0.1
0,radar__training__concept__severe__a0,47,adwin,radar,188.74,229900,4,2,0.1
0,radar__training__instance__moderate__a0,47,adwin,radar,194.46,229900,6,2,0.1
0,radar__training__concept__moderate__a0,47,adwin,radar,197.34,229900,8,2,0.1
0,radar__training__splice__severe__a0,47,adwin,radar,188.44,229900,78,2,0.1
1,radar__training__clean__none__aNone,47,adwin,radar,183.48,229900,30,2,0.1
1,radar__training__instance__moderate__a0,47,adwin,radar,196.74,229900,61,2,0.1
1,radar__training__splice__moderate__a0,47,adwin,radar,187.98,229900,111,2,0.1
1,radar__training__splice__severe__a0,47,adwin,radar,187.14,229900,123,2,0.1
1,radar__training__concept__moderate__a0,47,adwin,radar,187.78,229900,74,2,0.1
1,radar__training__concept__severe__a0,47,adwin,radar,186.82,229900,6,2,0.1
1,radar__training__instance__severe__a0,47,adwin,radar,193.82,229900,56,2,0.1
2,radar__training__clean__none__aNone,47,adwin,radar,193.82,229900,9,2,0.1
2,radar__training__splice__moderate__a0,47,adwin,radar,183.64,229900,139,2,0.1
2,radar__training__splice__severe__a0,47,adwin,radar,186.4,229900,53,2,0.1
2,radar__training__concept__moderate__a0,47,adwin,radar,192.4,229900,88,2,0.1
2,radar__training__instance__moderate__a0,47,adwin,radar,193.64,229900,18,2,0.1
2,radar__training__instance__severe__a0,47,adwin,radar,193.68,229900,122,2,0.1
2,radar__training__concept__severe__a0,47,adwin,radar,193.2,229900,12,2,0.1
3,radar__training__instance__moderate__a0,47,adwin,radar,195.48,229900,78,2,0.1
3,radar__training__instance__severe__a0,47,adwin,radar,193.4,229900,146,2,0.1
3,radar__training__concept__severe__a0,47,adwin,radar,197.5,229900,17,2,0.1
3,radar__training__clean__none__aNone,47,adwin,radar,192.02,229900,59,2,0.1
3,radar__training__splice__severe__a0,47,adwin,radar,185.74,229900,79,2,0.1
3,radar__training__concept__moderate__a0,47,adwin,radar,190.92,229900,117,2,0.1
3,radar__training__splice__moderate__a0,47,adwin,radar,188.94,229900,86,2,0.1
