stream,condition,mode,level,view,threshold,rows,poison_rows,prevalence,roc_auc,average_precision,poison_recall,poison_precision,legitimate_rejection,tn,fp,fn,tp
RBF_I,RBF_I__s9913__clean__none,clean,none,features,0.17963465155434044,10450,0,0.0,,,,0.0,0.046124401913875596,9968,482,0,0
RBF_I,RBF_I__s9913__clean__none,clean,none,features_label,0.2593281536430947,10450,0,0.0,,,,0.0,0.08191387559808612,9594,856,0,0
RBF_I,RBF_I__s9913__instance__severe,instance,severe,features,0.17963465155434044,10450,2843,0.2720574162679426,0.4936207561199464,0.27311583633275593,0.049243756595145974,0.29045643153526973,0.04495859077165768,7265,342,2703,140
RBF_I,RBF_I__s9913__instance__severe,instance,severe,features_label,0.2593281536430947,10450,2843,0.2720574162679426,0.39249275698591296,0.25655104030218745,0.05381639113612381,0.19172932330827067,0.08479032470093335,6962,645,2690,153
