experiment,stream,condition,mode,level,detector,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hddm_w,confirmed_unscreened,immediate_unscreened,policy,-0.009598653277266389,-0.008421052631578996,,0.0,,,-41.666666666666664,9500.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hddm_w,confirmed_unscreened,none_screened,policy,-0.004152584780264035,-0.0009634255129349345,,-0.1864406779661017,,,5.0,9500.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hddm_w,confirmed_unscreened,none_unscreened,policy,-0.007174638499270913,-0.004478144513826998,,0.0,,,5.0,9500.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hddm_w,immediate_screened,immediate_unscreened,policy,-0.007208222245986384,-0.006779661016949157,,0.2711864406779661,,,-16.666666666666668,0.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hddm_w,immediate_screened,none_screened,policy,-0.00176215374898403,0.0006779661016949046,,0.0847457627118644,,,29.999999999999996,0.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hddm_w,immediate_screened,none_unscreened,policy,-0.004784207467990909,-0.002836752899197159,,0.2711864406779661,,,29.999999999999996,0.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hddm_w,immediate_unscreened,none_screened,policy,0.005446068497002354,0.007457627118644061,,-0.1864406779661017,,,46.666666666666664,0.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hddm_w,immediate_unscreened,none_unscreened,policy,0.0024240147779954757,0.0039429081177519976,,0.0,,,46.666666666666664,0.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hddm_w,none_screened,none_unscreened,policy,-0.0030220537190068786,-0.0035147190008920637,,0.1864406779661017,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,confirmed_screened,confirmed_unscreened,policy,-0.025530386921414072,-0.024567350579839498,,0.2711864406779661,,,1.6666666666666667,6333.3333333333285
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,confirmed_screened,immediate_screened,policy,0.0019264788271858846,0.0005173951828724155,,0.0847457627118644,,,-5.0,9500.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,confirmed_screened,immediate_unscreened,policy,-0.01100930402114575,-0.01136485280999111,,0.2711864406779661,,,-5.0,9500.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,confirmed_screened,none_screened,policy,0.0027998515577462024,0.004067796610169427,,0.0847457627118644,,,3.3333333333333335,9500.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,confirmed_screened,none_unscreened,policy,-0.00022220216126067616,0.0005530776092773637,,0.2711864406779661,,,3.3333333333333335,9500.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,confirmed_unscreened,immediate_screened,policy,0.027456865748599957,0.025084745762711913,,-0.1864406779661017,,,-6.666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,confirmed_unscreened,immediate_unscreened,policy,0.014521082900268323,0.013202497769848387,,0.0,,,-6.666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,confirmed_unscreened,none_screened,policy,0.028330238479160275,0.028635147190008925,,-0.1864406779661017,,,1.6666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,confirmed_unscreened,none_unscreened,policy,0.025308184760153396,0.02512042818911686,,0.0,,,1.6666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,immediate_screened,immediate_unscreened,policy,-0.012935782848331634,-0.011882247992863526,,0.1864406779661017,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,immediate_screened,none_screened,policy,0.0008733727305603178,0.003550401427297012,,0.0,,,8.333333333333334,0.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,immediate_screened,none_unscreened,policy,-0.0021486809884465607,3.568242640494823e-05,,0.1864406779661017,,,8.333333333333334,0.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,immediate_unscreened,none_screened,policy,0.013809155578891952,0.015432649420160538,,-0.1864406779661017,,,8.333333333333334,0.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,immediate_unscreened,none_unscreened,policy,0.010787101859885073,0.011917930419268474,,0.0,,,8.333333333333334,0.0
E1_fixed,RBF_I,RBF_I__s115__clean__none,clean,none,hellinger,none_screened,none_unscreened,policy,-0.0030220537190068786,-0.0035147190008920637,,0.1864406779661017,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,confirmed_screened,confirmed_unscreened,policy,-0.020489920211074875,-0.02134602025135257,-0.40318240318240317,0.30743321474433194,,,-5.0,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,confirmed_screened,immediate_screened,policy,0.014859603830660317,0.0117045239248047,0.28852228852228856,-0.08807864766435802,,,-13.333333333333332,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,confirmed_screened,immediate_unscreened,policy,0.021585103201754552,0.01854619708228955,-0.40318240318240317,0.30743321474433194,,,-36.66666666666667,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,confirmed_screened,none_screened,policy,0.03876273478114278,0.03860808791023729,-0.11700011700011703,0.058943645664484345,,,1.6666666666666667,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,confirmed_screened,none_unscreened,policy,-0.00105846288403888,-0.0006946929667599466,-0.40318240318240317,0.30743321474433194,,,1.6666666666666667,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,confirmed_unscreened,immediate_screened,policy,0.03534952404173519,0.03305054417615727,0.6917046917046917,-0.39551186240868996,,,-8.333333333333332,12666.666666666672
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,confirmed_unscreened,immediate_unscreened,policy,0.042075023412829426,0.03989221733364212,0.0,0.0,,,-31.666666666666668,12666.666666666672
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,confirmed_unscreened,none_screened,policy,0.05925265499221766,0.05995410816158986,0.28618228618228614,-0.2484895690798476,,,6.666666666666667,12666.666666666672
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,confirmed_unscreened,none_unscreened,policy,0.019431457327035995,0.020651327284592624,0.0,0.0,,,6.666666666666667,12666.666666666672
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,immediate_screened,immediate_unscreened,policy,0.006725499371094235,0.006841673157484851,-0.6917046917046917,0.39551186240868996,,,-23.333333333333336,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,immediate_screened,none_screened,policy,0.023903130950482465,0.026903563985432588,-0.4055224055224056,0.14702229332884237,,,14.999999999999998,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,immediate_screened,none_unscreened,policy,-0.015918066714699197,-0.012399216891564646,-0.6917046917046917,0.39551186240868996,,,14.999999999999998,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,immediate_unscreened,none_screened,policy,0.01717763157938823,0.020061890827947737,0.28618228618228614,-0.2484895690798476,,,38.333333333333336,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,immediate_unscreened,none_unscreened,policy,-0.022643566085793432,-0.019240890049049497,0.0,0.0,,,38.333333333333336,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,adwin,none_screened,none_unscreened,policy,-0.03982119766518166,-0.039302780876997234,-0.28618228618228614,0.2484895690798476,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,confirmed_screened,confirmed_unscreened,policy,0.031572634035995195,0.030692798349577943,-0.3359073359073359,0.23954276572005978,,,1.6666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,confirmed_screened,immediate_screened,policy,-0.007382225903923123,-0.006820621855461839,-0.1419211419211419,0.034460981411700314,,,0.0,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,confirmed_screened,immediate_unscreened,policy,0.011603151470686579,0.01035724059533083,-0.3359073359073359,0.23954276572005978,,,-1.6666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,confirmed_screened,none_screened,policy,0.07139383170117686,0.06999557922657518,-0.049725049725049764,-0.008946803359787814,,,1.6666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,confirmed_screened,none_unscreened,policy,0.031572634035995195,0.030692798349577943,-0.3359073359073359,0.23954276572005978,,,1.6666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,confirmed_unscreened,immediate_screened,policy,-0.03895485993991832,-0.03751342020503978,0.193986193986194,-0.20508178430835947,,,-1.6666666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,confirmed_unscreened,immediate_unscreened,policy,-0.019969482565308616,-0.020335557754247113,0.0,0.0,,,-3.3333333333333335,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,confirmed_unscreened,none_screened,policy,0.03982119766518166,0.039302780876997234,0.28618228618228614,-0.2484895690798476,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,confirmed_unscreened,none_unscreened,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,immediate_screened,immediate_unscreened,policy,0.018985377374609702,0.01717786245079267,-0.193986193986194,0.20508178430835947,,,-1.6666666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,immediate_screened,none_screened,policy,0.07877605760509998,0.07681620108203702,0.09219609219609215,-0.04340778477148813,,,1.6666666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,immediate_screened,none_unscreened,policy,0.03895485993991832,0.03751342020503978,-0.193986193986194,0.20508178430835947,,,1.6666666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,immediate_unscreened,none_screened,policy,0.05979068023049028,0.05963833863124435,0.28618228618228614,-0.2484895690798476,,,3.3333333333333335,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,immediate_unscreened,none_unscreened,policy,0.019969482565308616,0.020335557754247113,0.0,0.0,,,3.3333333333333335,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,d3_oof,none_screened,none_unscreened,policy,-0.03982119766518166,-0.039302780876997234,-0.28618228618228614,0.2484895690798476,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,confirmed_screened,confirmed_unscreened,policy,0.01409506677278105,0.012378165589541634,-0.43886743886743884,0.341010041471065,,,-5.0,-3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,confirmed_screened,immediate_screened,policy,0.008789036333881062,0.006631160137254399,0.29753129753129753,-0.08645769740858472,,,-28.333333333333332,12666.666666666672
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,confirmed_screened,immediate_unscreened,policy,0.02127274629777065,0.020188198640085808,-0.43886743886743884,0.341010041471065,,,-58.33333333333333,12666.666666666672
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,confirmed_screened,none_screened,policy,0.038379537272218656,0.0395553965012736,-0.1526851526851527,0.09252047239121741,,,3.3333333333333335,12666.666666666672
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,confirmed_screened,none_unscreened,policy,-0.0014416603929630067,0.0002526156242763644,-0.43886743886743884,0.341010041471065,,,3.3333333333333335,12666.666666666672
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,confirmed_unscreened,immediate_screened,policy,-0.005306030438899989,-0.005747005452287235,0.7363987363987363,-0.42746773887964973,,,-23.33333333333333,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,confirmed_unscreened,immediate_unscreened,policy,0.0071776795249896,0.007810033050544174,0.0,0.0,,,-53.33333333333333,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,confirmed_unscreened,none_screened,policy,0.024284470499437605,0.027177230911731964,0.28618228618228614,-0.2484895690798476,,,8.333333333333334,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,confirmed_unscreened,none_unscreened,policy,-0.015536727165744058,-0.01212554996526527,0.0,0.0,,,8.333333333333334,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,immediate_screened,immediate_unscreened,policy,0.012483709963889589,0.013557038502831409,-0.7363987363987363,0.42746773887964973,,,-30.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,immediate_screened,none_screened,policy,0.029590500938337594,0.0329242363640192,-0.45021645021645024,0.17897816979980213,,,31.666666666666664,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,immediate_screened,none_unscreened,policy,-0.010230696726844069,-0.006378544512978035,-0.7363987363987363,0.42746773887964973,,,31.666666666666664,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,immediate_unscreened,none_screened,policy,0.017106790974448005,0.01936719786118779,0.28618228618228614,-0.2484895690798476,,,61.666666666666664,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,immediate_unscreened,none_unscreened,policy,-0.022714406690733657,-0.019935583015809444,0.0,0.0,,,61.666666666666664,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hddm_w,none_screened,none_unscreened,policy,-0.03982119766518166,-0.039302780876997234,-0.28618228618228614,0.2484895690798476,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,confirmed_screened,confirmed_unscreened,policy,0.009475083858730526,0.007283750499968433,-0.3359073359073359,0.23954276572005978,,,-1.6666666666666667,-3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,confirmed_screened,immediate_screened,policy,0.04413483407671093,0.040965833736816615,-0.06376506376506375,0.028524514241205806,,,-3.333333333333333,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,confirmed_screened,immediate_unscreened,policy,0.03321942304887271,0.030208618403048226,-0.3359073359073359,0.23954276572005978,,,-8.333333333333334,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,confirmed_screened,none_screened,policy,0.07139383170117686,0.06999557922657518,-0.049725049725049764,-0.008946803359787814,,,1.6666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,confirmed_screened,none_unscreened,policy,0.031572634035995195,0.030692798349577943,-0.3359073359073359,0.23954276572005978,,,1.6666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,confirmed_unscreened,immediate_screened,policy,0.0346597502179804,0.03368208323684818,0.27214227214227216,-0.21101825147885397,,,-1.6666666666666665,6333.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,confirmed_unscreened,immediate_unscreened,policy,0.023744339190142183,0.022924867903079793,0.0,0.0,,,-6.666666666666666,6333.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,confirmed_unscreened,none_screened,policy,0.06191874784244633,0.06271182872660674,0.28618228618228614,-0.2484895690798476,,,3.3333333333333335,6333.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,confirmed_unscreened,none_unscreened,policy,0.02209755017726467,0.02340904784960951,0.0,0.0,,,3.3333333333333335,6333.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,immediate_screened,immediate_unscreened,policy,-0.010915411027838218,-0.010757215333768388,-0.27214227214227216,0.21101825147885397,,,-5.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,immediate_screened,none_screened,policy,0.02725899762446593,0.029029745489758563,0.014040014040013982,-0.03747131760099362,,,5.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,immediate_screened,none_unscreened,policy,-0.012562200040715732,-0.010273035387238671,-0.27214227214227216,0.21101825147885397,,,5.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,immediate_unscreened,none_screened,policy,0.03817440865230415,0.03978696082352695,0.28618228618228614,-0.2484895690798476,,,10.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,immediate_unscreened,none_unscreened,policy,-0.0016467890128775142,0.00048417994652971696,0.0,0.0,,,10.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,hellinger,none_screened,none_unscreened,policy,-0.03982119766518166,-0.039302780876997234,-0.28618228618228614,0.2484895690798476,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,adwin,confirmed_screened,confirmed_unscreened,policy,-0.015542499124273412,-0.017442416133040206,-0.30187350331032536,0.23807703335563413,,,-3.333333333333333,6333.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,adwin,confirmed_screened,immediate_screened,policy,-0.015456649945581602,-0.018302590079327108,0.5353570925482463,-0.13617031444136485,,,-11.666666666666668,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,adwin,confirmed_screened,immediate_unscreened,policy,0.011145108667813486,0.007622096912931253,-0.30187350331032536,0.23807703335563413,,,-28.33333333333333,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,adwin,confirmed_screened,none_screened,policy,0.022754167741994236,0.023391952594858045,-0.07402451049443581,0.020285768899933082,,,1.6666666666666667,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,adwin,confirmed_screened,none_unscreened,policy,0.00048503638220009915,0.0,-0.30187350331032536,0.23807703335563413,,,1.6666666666666667,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,adwin,confirmed_unscreened,immediate_screened,policy,8.58491786918103e-05,-0.0008601739462869018,0.8372305958585716,-0.374247347796999,,,-8.333333333333334,9500.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,adwin,confirmed_unscreened,immediate_unscreened,policy,0.026687607792086898,0.02506451304597146,0.0,0.0,,,-24.999999999999996,9500.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,adwin,confirmed_unscreened,none_screened,policy,0.03829666686626765,0.04083436872789825,0.22784899281588955,-0.21779126445570104,,,5.0,9500.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,adwin,confirmed_unscreened,none_unscreened,policy,0.01602753550647351,0.017442416133040206,0.0,0.0,,,5.0,9500.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,adwin,immediate_screened,immediate_unscreened,policy,0.026601758613395088,0.02592468699225836,-0.8372305958585716,0.374247347796999,,,-16.666666666666664,0.0
