experiment,stream,detector,method,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,malicious_recall,benign_fpr,resets_per_100k,training_visits_per_100k
E3_filter,RBF_I,hddm_w,none_screened_filter_learned_features_label,0.5278991339626095,0.5332695970676682,0.6775653707114203,0.2712026610598714,,,0.0,90191.98095238095
E3_filter,RBF_I,hddm_w,none_screened_filter_none,0.5382632430967099,0.5425691723854149,0.724690033606028,0.22938260383460848,,,0.0,95000.0
E3_filter,RBF_I,hellinger,confirmed_screened_filter_learned_features,0.5290855652152763,0.5337590649836812,0.6334392445642876,0.28876177099119665,,,2.238095238095238,97450.79047619048
E3_filter,RBF_I,hellinger,confirmed_screened_filter_learned_features_label,0.5265436664106794,0.5325359959087856,0.6423930087058651,0.29242326287245096,,,2.3714285714285714,97649.21904761904
E3_filter,RBF_I,hellinger,confirmed_screened_filter_none,0.5374784137416396,0.542059210570544,0.667214725088399,0.25954848866374197,,,2.2857142857142856,102871.42857142857
E3_filter,RBF_I,hellinger,confirmed_screened_filter_oracle_blocks,0.46723224565826765,0.4754233268013716,0.0,0.5974859425244965,,,0.380952380952381,44197.61904761905
E3_filter,RBF_I,hellinger,confirmed_screened_filter_oracle_rows,0.5383993986608708,0.5423961633735638,0.0,0.23050037025883263,,,2.1428571428571432,84581.76190476191
E3_filter,RBF_I,hellinger,confirmed_screened_filter_random_blocks,0.4515775983869211,0.4603940781339958,0.2286531166553439,0.6599070639221173,,,0.39047619047619053,44215.71428571428
E3_filter,RBF_I,hellinger,confirmed_screened_filter_random_rows,0.5213146957740198,0.5268201586050749,0.5537425590510829,0.37586249224683127,,,2.8190476190476192,85643.33333333334
E3_filter,RBF_I,hellinger,none_screened_filter_learned_features,0.531590182710676,0.5359647567440734,0.6817198659800466,0.26474977123678384,,,0.0,90210.98095238095
E3_filter,RBF_I,hellinger,none_screened_filter_learned_features_label,0.5278991339626095,0.5332695970676682,0.6775653707114203,0.2712026610598714,,,0.0,90191.98095238095
E3_filter,RBF_I,hellinger,none_screened_filter_none,0.5382632430967099,0.5425691723854149,0.724690033606028,0.22938260383460848,,,0.0,95000.0
E3_filter,SEA_A,adwin,confirmed_screened_filter_learned_features,0.8968925614106492,0.905564570443527,0.6432443177259615,0.3157095909823932,,,2.5523809523809526,97237.46666666667
