experiment,stream,condition,mode,level,method,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,confirmed_unscreened,d3_oof,hellinger,detector,-0.02209755017726467,-0.02340904784960951,0.0,0.0,,,-3.3333333333333335,-6333.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,confirmed_unscreened,hddm_w,hellinger,detector,-0.037634277343008726,-0.03553459781487478,0.0,0.0,,,5.0,9500.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,immediate_screened,adwin,d3_oof,detector,-0.054872926654617515,-0.04991263709660443,-0.49771849771849774,0.1904300781003305,,,13.333333333333332,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,immediate_screened,adwin,hddm_w,detector,-0.005687369987855129,-0.006020672378586611,0.04469404469404464,-0.031955876470959765,,,-16.666666666666664,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,immediate_screened,adwin,hellinger,detector,-0.0033558666739834653,-0.0021261815043259746,-0.4195624195624196,0.184493610929836,,,9.999999999999998,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,immediate_screened,d3_oof,hddm_w,detector,0.04918555666676239,0.04389196471801782,0.5424125424125423,-0.22238595457129026,,,-29.999999999999996,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,immediate_screened,d3_oof,hellinger,detector,0.05151705998063405,0.047786455592278454,0.07815607815607817,-0.005936467170494508,,,-3.333333333333333,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,immediate_screened,hddm_w,hellinger,detector,0.0023315033138716634,0.0038944908742606366,-0.4642564642564642,0.21644948740079575,,,26.666666666666664,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,immediate_unscreened,adwin,d3_oof,detector,-0.04261304865110205,-0.03957644780329661,0.0,0.0,,,35.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,immediate_unscreened,adwin,hddm_w,detector,7.084060494022548e-05,0.0006946929667599466,0.0,0.0,,,-23.33333333333333,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,immediate_unscreened,adwin,hellinger,detector,-0.020996777072915918,-0.019725069995579214,0.0,0.0,,,28.333333333333336,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,immediate_unscreened,d3_oof,hddm_w,detector,0.04268388925604227,0.04027114077005656,0.0,0.0,,,-58.33333333333333,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,immediate_unscreened,d3_oof,hellinger,detector,0.02161627157818613,0.019851377807717396,0.0,0.0,,,-6.666666666666666,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__moderate,concept,moderate,immediate_unscreened,hddm_w,hellinger,detector,-0.021067617677856143,-0.02041976296233916,0.0,0.0,,,51.666666666666664,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,confirmed_screened,adwin,d3_oof,detector,0.022754167741994236,0.023391952594858045,-0.07402451049443581,0.020285768899933082,,,1.6666666666666667,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,confirmed_screened,adwin,hddm_w,detector,0.0005695012666400157,-0.0018159227754945828,-0.0053528666009297066,0.020883111918187897,,,-5.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,confirmed_screened,adwin,hellinger,detector,0.0006010516194124849,0.0010035362706680706,0.0016199464713340106,-0.022149479116888082,,,0.0,9500.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,confirmed_screened,d3_oof,hddm_w,detector,-0.02218466647535422,-0.025207875370352628,0.0686716438935061,0.0005973430182548145,,,-6.666666666666667,-15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,confirmed_screened,d3_oof,hellinger,detector,-0.02215311612258175,-0.022388416324189975,0.07564445696576982,-0.042435248016821164,,,-1.6666666666666667,-6333.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,confirmed_screened,hddm_w,hellinger,detector,3.1550352772469203e-05,0.0028194590461626534,0.006972813072263717,-0.04303259103507598,,,5.0,9500.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,confirmed_unscreened,adwin,d3_oof,detector,0.01602753550647351,0.017442416133040206,0.0,0.0,,,5.0,9500.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,confirmed_unscreened,adwin,hddm_w,detector,0.0013561073409817936,0.0014575169645416608,0.0,0.0,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,confirmed_unscreened,adwin,hellinger,detector,-0.006774584636995429,-0.0064035171556915405,0.0,0.0,,,1.6666666666666665,3166.666666666657
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,confirmed_unscreened,d3_oof,hddm_w,detector,-0.014671428165491718,-0.015984899168498545,0.0,0.0,,,-5.0,-9500.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,confirmed_unscreened,d3_oof,hellinger,detector,-0.02280212014346894,-0.023845933288731747,0.0,0.0,,,-3.3333333333333335,-6333.333333333343
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,confirmed_unscreened,hddm_w,hellinger,detector,-0.008130691977977222,-0.007861034120233201,0.0,0.0,,,1.6666666666666665,3166.666666666657
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,immediate_screened,adwin,d3_oof,detector,0.03821081768757584,0.04169454267418515,-0.6093816030426821,0.15645608334129793,,,13.333333333333334,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,immediate_screened,adwin,hddm_w,detector,-0.0024587636524948664,-0.003607951830259082,0.04535850119735174,-0.12080665201185126,,,-9.999999999999998,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,immediate_screened,adwin,hellinger,detector,0.00960726997696515,0.010417662238363712,-0.2715875475419073,0.021360986332791765,,,6.666666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,immediate_screened,d3_oof,hddm_w,detector,-0.040669581340070704,-0.045302494504444235,0.6547401042400338,-0.27726273535314916,,,-23.333333333333332,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,immediate_screened,d3_oof,hellinger,detector,-0.02860354771061069,-0.03127688043582144,0.3377940555007748,-0.13509509700850617,,,-6.666666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,immediate_screened,hddm_w,hellinger,detector,0.012066033629460016,0.014025614068622794,-0.316946048739259,0.14216763834464302,,,16.666666666666664,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,immediate_unscreened,adwin,d3_oof,detector,-0.010660072285613387,-0.007622096912931253,0.0,0.0,,,29.999999999999996,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,immediate_unscreened,adwin,hddm_w,detector,0.0024223120986519575,0.002628309280321206,0.0,0.0,,,-35.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,immediate_unscreened,adwin,hellinger,detector,-0.013891912678508644,-0.013069865239415002,0.0,0.0,,,16.666666666666664,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,immediate_unscreened,d3_oof,hddm_w,detector,0.013082384384265344,0.01025040619325246,0.0,0.0,,,-65.0,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,immediate_unscreened,d3_oof,hellinger,detector,-0.0032318403928952577,-0.005447768326483748,0.0,0.0,,,-13.333333333333334,0.0
E1_fixed,RBF_I,RBF_I__s115__concept__severe,concept,severe,immediate_unscreened,hddm_w,hellinger,detector,-0.016314224777160602,-0.015698174519736208,0.0,0.0,,,51.666666666666664,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,confirmed_screened,adwin,d3_oof,detector,0.0053496412659883585,0.004388938447814517,-0.15167816629633957,0.1526979515358218,,,1.6666666666666667,9500.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,confirmed_screened,adwin,hddm_w,detector,0.004327955248345394,0.004388938447814517,-0.016138463337621256,0.017095096738878712,,,0.0,-3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,confirmed_screened,adwin,hellinger,detector,-0.00010333577676235883,-0.0011418376449597867,-0.0887615483569173,0.08402282153308491,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,confirmed_screened,d3_oof,hddm_w,detector,-0.0010216860176429643,0.0,0.1355397029587183,-0.1356028547969431,,,-1.6666666666666667,-12666.666666666672
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,confirmed_screened,d3_oof,hellinger,detector,-0.005452977042750717,-0.005530776092774303,0.06291661793942227,-0.0686751300027369,,,-1.6666666666666667,-9500.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,confirmed_screened,hddm_w,hellinger,detector,-0.004431291025107753,-0.005530776092774303,-0.07262308501929604,0.0669277247942062,,,0.0,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,confirmed_unscreened,adwin,d3_oof,detector,0.012790099352529616,0.013951828724353299,0.0,0.0,,,3.3333333333333335,6333.333333333343
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,confirmed_unscreened,adwin,hddm_w,detector,0.01469448322785305,0.013719892952720802,0.0,0.0,,,-1.6666666666666665,-3166.666666666657
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,confirmed_unscreened,adwin,hellinger,detector,-0.020600103604504816,-0.019036574487065083,0.0,0.0,,,1.6666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,confirmed_unscreened,d3_oof,hddm_w,detector,0.0019043838753234343,-0.00023193577163249657,0.0,0.0,,,-5.0,-9500.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,confirmed_unscreened,d3_oof,hellinger,detector,-0.03339020295703443,-0.03298840321141838,0.0,0.0,,,-1.6666666666666667,-3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,confirmed_unscreened,hddm_w,hellinger,detector,-0.035294586832357866,-0.032756467439785886,0.0,0.0,,,3.333333333333333,6333.3333333333285
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,immediate_screened,adwin,d3_oof,detector,-0.013840793248751426,-0.010793933987511162,-0.08501929598877322,0.0846965199267353,,,8.333333333333334,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,immediate_screened,adwin,hddm_w,detector,-0.005444281895155334,-0.004174843889384494,0.1376447199157993,-0.13522389945051477,,,-23.33333333333333,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,immediate_screened,adwin,hellinger,detector,-0.0020676064510984915,-0.00176628010704738,0.06233189100689973,-0.0687803953767448,,,1.666666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,immediate_screened,d3_oof,hddm_w,detector,0.008396511353596092,0.006619090098126668,0.22266401590457252,-0.21992041937725007,,,-31.666666666666664,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,immediate_screened,d3_oof,hellinger,detector,0.011773186797652935,0.009027653880463782,0.14735118699567296,-0.1534769153034801,,,-6.666666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,immediate_screened,hddm_w,hellinger,detector,0.0033766754440568425,0.002408563782337114,-0.07531282890889957,0.06644350407376998,,,24.999999999999996,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,immediate_unscreened,adwin,d3_oof,detector,-0.004149200252788088,-0.0016592328278323132,0.0,0.0,,,10.0,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,immediate_unscreened,adwin,hddm_w,detector,-0.012319633008287645,-0.010633363068688673,0.0,0.0,,,-41.66666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,immediate_unscreened,adwin,hellinger,detector,-0.02254736135301505,-0.02033898305084747,0.0,0.0,,,1.666666666666666,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,immediate_unscreened,d3_oof,hddm_w,detector,-0.008170432755499557,-0.00897413024085636,0.0,0.0,,,-51.66666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,immediate_unscreened,d3_oof,hellinger,detector,-0.018398161100226962,-0.018679750223015157,0.0,0.0,,,-8.333333333333334,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__moderate,instance,moderate,immediate_unscreened,hddm_w,hellinger,detector,-0.010227728344727405,-0.009705619982158797,0.0,0.0,,,43.333333333333336,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,confirmed_screened,adwin,d3_oof,detector,0.016268975489997728,0.015182872435325567,-0.08651417344934043,0.08414278195128952,,,1.6666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,confirmed_screened,adwin,hddm_w,detector,-0.010381408212201682,-0.008867082961641404,0.0027364580409766637,0.0009330589980381943,,,1.6666666666666667,-9500.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,confirmed_screened,adwin,hellinger,detector,-0.004020194769940311,-0.0058697591436217555,-0.032977827673309035,0.03421216326140003,,,-1.6666666666666665,-3166.666666666657
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,confirmed_screened,d3_oof,hddm_w,detector,-0.02665038370219941,-0.02404995539696697,0.08925063149031709,-0.08320972295325132,,,0.0,-12666.666666666672
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,confirmed_screened,d3_oof,hellinger,detector,-0.02028917025993804,-0.021052631578947323,0.05353634577603139,-0.04993061868988949,,,-3.333333333333333,-6333.3333333333285
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,confirmed_screened,hddm_w,hellinger,detector,0.006361213442261371,0.002997323818019648,-0.0357142857142857,0.033279104263361836,,,-3.333333333333333,6333.333333333343
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,confirmed_unscreened,adwin,d3_oof,detector,0.009363746973006348,0.007778768956289039,0.0,0.0,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,confirmed_unscreened,adwin,hddm_w,detector,0.01988462009486791,0.016663693131132917,0.0,0.0,,,-1.6666666666666667,-3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,confirmed_unscreened,adwin,hellinger,detector,-0.018165316466306036,-0.0189473684210526,0.0,0.0,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,confirmed_unscreened,d3_oof,hddm_w,detector,0.010520873121861563,0.008884924174843878,0.0,0.0,,,-1.6666666666666667,-3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,confirmed_unscreened,d3_oof,hellinger,detector,-0.027529063439312385,-0.02672613737734164,0.0,0.0,,,0.0,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,confirmed_unscreened,hddm_w,hellinger,detector,-0.03804993656117395,-0.03561106155218552,0.0,0.0,,,1.6666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,immediate_screened,adwin,d3_oof,detector,0.005774316205922059,0.006030330062444245,-0.03894190289082233,0.03217857313747072,,,5.0,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,immediate_screened,adwin,hddm_w,detector,-0.022069193539484222,-0.023157894736842155,0.35777434746000564,-0.3553040815350017,,,-6.666666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,immediate_screened,adwin,hellinger,detector,-0.00999455274479133,-0.009848349687778812,0.04708111142295823,-0.05213168094167181,,,-1.666666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,immediate_screened,d3_oof,hddm_w,detector,-0.02784350974540628,-0.0291882247992864,0.39671625035082797,-0.38748265467247245,,,-11.666666666666668,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,immediate_screened,d3_oof,hellinger,detector,-0.01576886895071339,-0.015878679750223057,0.08602301431378057,-0.08431025407914253,,,-6.666666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,immediate_screened,hddm_w,hellinger,detector,0.012074640794692892,0.013309545049063343,-0.3106932360370474,0.3031724005933299,,,5.0,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,immediate_unscreened,adwin,d3_oof,detector,0.0012207664949908104,0.0031578947368420263,0.0,0.0,,,8.333333333333334,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,immediate_unscreened,adwin,hddm_w,detector,0.007518711980579074,0.00840321141837641,0.0,0.0,,,-41.66666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,immediate_unscreened,adwin,hellinger,detector,-0.008697013855213043,-0.0071900089206066164,0.0,0.0,,,1.666666666666666,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,immediate_unscreened,d3_oof,hddm_w,detector,0.006297945485588263,0.005245316681534384,0.0,0.0,,,-50.00000000000001,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,immediate_unscreened,d3_oof,hellinger,detector,-0.009917780350203853,-0.010347903657448643,0.0,0.0,,,-6.666666666666667,0.0
E1_fixed,RBF_I,RBF_I__s115__instance__severe,instance,severe,immediate_unscreened,hddm_w,hellinger,detector,-0.016215725835792116,-0.015593220338983027,0.0,0.0,,,43.333333333333336,0.0
E1_fixed,RBF_I,RBF_I__s115__splice__moderate,splice,moderate,confirmed_screened,adwin,d3_oof,detector,-0.03600664666932463,-0.03085406406532809,0.2899484536082474,-0.06787473165803765,,,6.666666666666667,12666.666666666672
E1_fixed,RBF_I,RBF_I__s115__splice__moderate,splice,moderate,confirmed_screened,adwin,hddm_w,detector,0.0033775989636078974,0.0037673106873763462,0.05119493908153705,-0.030790924780064816,,,3.333333333333334,-3166.6666666666424
E1_fixed,RBF_I,RBF_I__s115__splice__moderate,splice,moderate,confirmed_screened,adwin,hellinger,detector,-0.02334853938021353,-0.018920739150566135,0.34664948453608246,-0.21764111630256344,,,6.666666666666667,9500.0
E1_fixed,RBF_I,RBF_I__s115__splice__moderate,splice,moderate,confirmed_screened,d3_oof,hddm_w,detector,0.039384245632932524,0.03462137475270444,-0.23875351452671034,0.03708380687797283,,,-3.333333333333333,-15833.333333333314
E1_fixed,RBF_I,RBF_I__s115__splice__moderate,splice,moderate,confirmed_screened,d3_oof,hellinger,detector,0.012658107289111098,0.011933324914761956,0.05670103092783507,-0.1497663846445258,,,0.0,-3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__splice__moderate,splice,moderate,confirmed_screened,hddm_w,hellinger,detector,-0.026726138343821426,-0.02268804983794248,0.2954545454545454,-0.18685019152249863,,,3.333333333333333,12666.666666666642
E1_fixed,RBF_I,RBF_I__s115__splice__moderate,splice,moderate,confirmed_unscreened,adwin,d3_oof,detector,-0.04703567715167678,-0.04152460327482432,0.0,0.0,,,8.333333333333334,15833.333333333343
E1_fixed,RBF_I,RBF_I__s115__splice__moderate,splice,moderate,confirmed_unscreened,adwin,hddm_w,detector,-0.013742455239838414,-0.01155448920318225,0.0,0.0,,,1.666666666666667,3166.6666666666715
E1_fixed,RBF_I,RBF_I__s115__splice__moderate,splice,moderate,confirmed_unscreened,adwin,hellinger,detector,-0.01687780223362223,-0.014985057035821092,0.0,0.0,,,5.0,9500.0
E1_fixed,RBF_I,RBF_I__s115__splice__moderate,splice,moderate,confirmed_unscreened,d3_oof,hddm_w,detector,0.03329322191183837,0.029970114071642073,0.0,0.0,,,-6.666666666666667,-12666.666666666672
E1_fixed,RBF_I,RBF_I__s115__splice__moderate,splice,moderate,confirmed_unscreened,d3_oof,hellinger,detector,0.03015787491805455,0.02653954623900323,0.0,0.0,,,-3.3333333333333335,-6333.333333333343
E1_fixed,RBF_I,RBF_I__s115__splice__moderate,splice,moderate,confirmed_unscreened,hddm_w,hellinger,detector,-0.0031353469937838163,-0.0034305678326388422,0.0,0.0,,,3.3333333333333335,6333.3333333333285
