experiment,detector,method,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
E2_RL,adwin,error_rule,RBF_I,radar,dataset_descriptive,0.29772801923639397,-0.17724004973019836,-0.12102877736444628,0.011341008227505445,,,-8.972172301388278,0.24179118910979014
E2_RL,adwin,error_rule,SEA_A,radar,dataset_descriptive,0.6678067909583552,0.1959451818701211,-0.1769935738027617,0.11194767752885065,,,-11.972172301388278,0.24179118910979014
E2_RL,adwin,none_screened,RBF_I,SEA_A,dataset_descriptive,-0.3510427663393756,-0.3568418426612001,-0.027579646558709925,0.01601070429813342,,,0.0,0.0
E2_RL,adwin,none_screened,RBF_I,radar,dataset_descriptive,0.2663061715104138,-0.2924680200913661,-0.14101006117098258,0.09885506388666926,,,0.0,0.24179118910979014
E2_RL,adwin,none_screened,SEA_A,radar,dataset_descriptive,0.6173489378497894,0.06437382256983404,-0.11343041461227266,0.08284435958853584,,,0.0,0.24179118910979014
E2_RL,adwin,selected_map,RBF_I,SEA_A,dataset_descriptive,-0.3609104670012776,-0.36530073668758745,0.3431491505404003,-0.27388728596877854,,,-13.476190476190476,0.0
E2_RL,adwin,selected_map,RBF_I,radar,dataset_descriptive,0.285544909618944,-0.22522169332759534,-0.05122594528601476,-0.0030843102841523196,,,-6.05958327041828,0.24179118910979014
E2_RL,adwin,selected_map,SEA_A,radar,dataset_descriptive,0.6464553766202217,0.1400790433599921,-0.39437509582641506,0.27080297568462625,,,7.416607205772197,0.24179118910979014
E2_RL,d3_oof,RL_2state,RBF_I,SEA_A,dataset_descriptive,-0.35662086645545876,-0.3618563643227938,0.014642614344593685,-0.009325748467138129,,,-12.495238095238095,0.0
E2_RL,d3_oof,RL_2state,RBF_I,radar,dataset_descriptive,0.30135111620939714,-0.1783245335849346,0.048980410494883664,-0.10040531721242613,,,-33.935247727409546,0.24179118910979014
E2_RL,d3_oof,RL_2state,SEA_A,radar,dataset_descriptive,0.6579719826648559,0.18353183073785917,0.03433779615028998,-0.091079568745288,,,-21.440009632171453,0.24179118910979014
E2_RL,d3_oof,RL_4state,RBF_I,SEA_A,dataset_descriptive,-0.3673127287064315,-0.3720263953399977,-0.1486857679388297,0.09634350682903631,,,2.6380952380952394,0.0
E2_RL,d3_oof,RL_4state,RBF_I,radar,dataset_descriptive,0.2914952038640746,-0.19888684198539452,-0.12284178903555387,0.023010251230565326,,,-12.449085190437696,0.24179118910979014
E2_RL,d3_oof,RL_4state,SEA_A,radar,dataset_descriptive,0.6588079325705061,0.17313955335460318,0.025843978903275833,-0.07333325559847098,,,-15.087180428532935,0.24179118910979014
E2_RL,d3_oof,confirmed_screened,RBF_I,SEA_A,dataset_descriptive,-0.34684312067684364,-0.3526284872007679,-0.055146702264575076,0.01849052441970908,,,0.1904761904761904,723.8095238095266
E2_RL,d3_oof,confirmed_screened,RBF_I,radar,dataset_descriptive,0.28752166802760887,-0.25987460993090317,-0.14917449265248828,0.08785451504994501,,,-0.5536406351311742,-1227.9212569983647
E2_RL,d3_oof,confirmed_screened,SEA_A,radar,dataset_descriptive,0.6343647887044526,0.09275387726986473,-0.0940277903879132,0.06936399063023593,,,-0.7441168256073647,-1951.7307808078913
E2_RL,d3_oof,error_rule,RBF_I,SEA_A,dataset_descriptive,-0.37007877172196113,-0.37318523160031947,0.05596479643831542,-0.10060666930134521,,,3.0,0.0
E2_RL,d3_oof,error_rule,RBF_I,radar,dataset_descriptive,0.29772801923639397,-0.17724004973019836,-0.12102877736444628,0.011341008227505445,,,-8.972172301388278,0.24179118910979014
E2_RL,d3_oof,error_rule,SEA_A,radar,dataset_descriptive,0.6678067909583552,0.1959451818701211,-0.1769935738027617,0.11194767752885065,,,-11.972172301388278,0.24179118910979014
E2_RL,d3_oof,none_screened,RBF_I,SEA_A,dataset_descriptive,-0.3510427663393756,-0.3568418426612001,-0.027579646558709925,0.01601070429813342,,,0.0,0.0
E2_RL,d3_oof,none_screened,RBF_I,radar,dataset_descriptive,0.2663061715104138,-0.2924680200913661,-0.14101006117098258,0.09885506388666926,,,0.0,0.24179118910979014
E2_RL,d3_oof,none_screened,SEA_A,radar,dataset_descriptive,0.6173489378497894,0.06437382256983404,-0.11343041461227266,0.08284435958853584,,,0.0,0.24179118910979014
E2_RL,d3_oof,selected_map,RBF_I,SEA_A,dataset_descriptive,-0.36128070328600614,-0.365569074076581,0.29878059044140975,-0.25119121346787576,,,-9.047619047619047,0.0
E2_RL,d3_oof,selected_map,RBF_I,radar,dataset_descriptive,0.30652347772856825,-0.16955168036417056,0.11922774447845219,-0.1400688299778127,,,-21.238148530847127,0.24179118910979014
E2_RL,d3_oof,selected_map,SEA_A,radar,dataset_descriptive,0.6678041810145744,0.19601739371241045,-0.17955284596295756,0.11112238349006304,,,-12.19052948322808,0.24179118910979014
