state,action,q_value,selected,visits,mean_reward,rejected_fraction
00,update,7.3789446695503695,False,929,0.9169429494079655,0.36598493003229277
00,reset,7.467153776365712,True,311,0.9187781350482316,0.47266881028938906
01,update,7.760240300743086,True,299,0.8844816053511707,0.3277591973244147
01,reset,4.423867641535079,False,10,0.9,0.5
10,update,0.9246443771916352,False,2,0.89,1.0
10,reset,7.6804478138861025,True,85,0.9174117647058826,0.3764705882352941
11,update,5.186014329542541,True,16,0.915,0.25
11,reset,0.0,False,0,,
