state,action,q_value,selected,visits,mean_reward,rejected_fraction
0,update,0.9994839892184997,True,22,0.5754545454545454,0.18181818181818182
0,reset,0.0,False,0,,
1,update,0.0,True,0,,
1,reset,0.0,False,0,,
