state,action,q_value,selected,visits,mean_reward,rejected_fraction
00,update,6.371805494412074,True,1251,0.7641886490807354,0.28457234212629895
00,reset,5.953681651898625,False,994,0.7780281690140846,0.4959758551307847
01,update,6.66554602900546,True,675,0.6570666666666667,0.31703703703703706
01,reset,5.5895749799285115,False,197,0.5570558375634518,0.5583756345177665
10,update,6.427337625744401,True,109,0.7605504587155963,0.29357798165137616
10,reset,2.5670901829470667,False,5,0.792,0.4
11,update,6.163577914794587,True,70,0.5974285714285713,0.35714285714285715
11,reset,1.653502293628315,False,3,0.64,1.0
