epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__clean__none__aNone,7,adwin,radar,195.98,229900,4,2,0.1
0,radar__training__splice__moderate__a0,7,adwin,radar,188.98,229900,12,2,0.1
0,radar__training__splice__severe__a0,7,adwin,radar,189.86,229900,5,2,0.1
0,radar__training__instance__severe__a0,7,adwin,radar,191.16,229900,10,2,0.1
0,radar__training__concept__severe__a0,7,adwin,radar,193.5,229900,73,2,0.1
0,radar__training__instance__moderate__a0,7,adwin,radar,197.98,229900,62,2,0.1
0,radar__training__concept__moderate__a0,7,adwin,radar,190.26,229900,51,2,0.1
1,radar__training__splice__severe__a0,7,adwin,radar,185.88,229900,81,2,0.1
1,radar__training__instance__severe__a0,7,adwin,radar,194.3,229900,13,2,0.1
1,radar__training__clean__none__aNone,7,adwin,radar,192.82,229900,51,2,0.1
1,radar__training__concept__moderate__a0,7,adwin,radar,191.82,229900,84,2,0.1
1,radar__training__concept__severe__a0,7,adwin,radar,193.38,229900,7,2,0.1
1,radar__training__instance__moderate__a0,7,adwin,radar,196.78,229900,61,2,0.1
1,radar__training__splice__moderate__a0,7,adwin,radar,190.72,229900,116,2,0.1
2,radar__training__concept__severe__a0,7,adwin,radar,191.0,229900,124,2,0.1
2,radar__training__instance__severe__a0,7,adwin,radar,195.58,229900,85,2,0.1
2,radar__training__clean__none__aNone,7,adwin,radar,191.76,229900,64,2,0.1
2,radar__training__concept__moderate__a0,7,adwin,radar,199.48,229900,44,2,0.1
2,radar__training__splice__severe__a0,7,adwin,radar,184.68,229900,89,2,0.1
2,radar__training__instance__moderate__a0,7,adwin,radar,197.46,229900,143,2,0.1
2,radar__training__splice__moderate__a0,7,adwin,radar,193.12,229900,112,2,0.1
3,radar__training__concept__severe__a0,7,adwin,radar,191.64,229900,118,2,0.1
3,radar__training__instance__moderate__a0,7,adwin,radar,205.52,229900,88,2,0.1
3,radar__training__splice__severe__a0,7,adwin,radar,190.8,229900,9,2,0.1
3,radar__training__concept__moderate__a0,7,adwin,radar,202.38,229900,27,2,0.1
3,radar__training__clean__none__aNone,7,adwin,radar,188.9,229900,125,2,0.1
3,radar__training__instance__severe__a0,7,adwin,radar,187.18,229900,15,2,0.1
3,radar__training__splice__moderate__a0,7,adwin,radar,195.62,229900,54,2,0.1
