stream,detector,arm,mode,level,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
RBF_I,d3_oof,no_reset,splice,severe,0.05,1,0.5217376995133554,0.5276411724801768,0.5719997450126385,0.21772560813383027,0.0,57000.0,2.8755868056662925,,
RBF_I,d3_oof,q_alarm_17,clean,none,0.05,1,0.5628239749638583,0.5661076419863217,,0.17514124293785313,0.0,57000.0,3.1237838056646674,,
RBF_I,d3_oof,q_alarm_17,concept,moderate,0.05,1,0.5427019708044191,0.5463379055020028,0.6482568242585965,0.2500147241022886,0.0,57000.0,3.0295188196663125,,
RBF_I,d3_oof,q_alarm_17,concept,severe,0.05,1,0.53313518045604,0.5365598376235649,0.6544739267074489,0.24588507149384597,0.0,57000.0,3.038562277671493,,
RBF_I,d3_oof,q_alarm_17,instance,moderate,0.05,1,0.5582206462037187,0.563788284269997,0.800961825811596,0.19750694207508188,0.0,57000.0,3.128983499996442,,
RBF_I,d3_oof,q_alarm_17,instance,severe,0.05,1,0.5022853643518714,0.5081593815046089,0.771864931650352,0.23283504090540744,0.0,57000.0,3.014993555334513,,
RBF_I,d3_oof,q_alarm_17,splice,moderate,0.05,1,0.5384057866820443,0.5415330133666788,0.7087482971819311,0.24758770866759847,0.0,57000.0,3.0190379306683703,,
RBF_I,d3_oof,q_alarm_17,splice,severe,0.05,1,0.5217376995133554,0.5276411724801768,0.5719997450126385,0.21772560813383027,0.0,57000.0,3.003277291330354,,
RBF_I,d3_oof,q_alarm_27,clean,none,0.05,1,0.5628239749638583,0.5661076419863217,,0.17514124293785313,0.0,57000.0,3.110156500003844,,
RBF_I,d3_oof,q_alarm_27,concept,moderate,0.05,1,0.5427019708044191,0.5463379055020028,0.6482568242585965,0.2500147241022886,0.0,57000.0,3.021237763663521,,
RBF_I,d3_oof,q_alarm_27,concept,severe,0.05,1,0.53313518045604,0.5365598376235649,0.6544739267074489,0.24588507149384597,0.0,57000.0,3.049943985999562,,
RBF_I,d3_oof,q_alarm_27,instance,moderate,0.05,1,0.5582206462037187,0.563788284269997,0.800961825811596,0.19750694207508188,0.0,57000.0,3.1349932223383803,,
RBF_I,d3_oof,q_alarm_27,instance,severe,0.05,1,0.5022853643518714,0.5081593815046089,0.771864931650352,0.23283504090540744,0.0,57000.0,2.9994378613337176,,
RBF_I,d3_oof,q_alarm_27,splice,moderate,0.05,1,0.5384057866820443,0.5415330133666788,0.7087482971819311,0.24758770866759847,0.0,57000.0,3.0093273053353187,,
RBF_I,d3_oof,q_alarm_27,splice,severe,0.05,1,0.5217376995133554,0.5276411724801768,0.5719997450126385,0.21772560813383027,0.0,57000.0,2.9899883610002385,,
RBF_I,d3_oof,q_alarm_7,clean,none,0.05,1,0.5601642018976665,0.564240261671127,,0.192090395480226,1.0,57000.0,2.903767472002073,,
RBF_I,d3_oof,q_alarm_7,concept,moderate,0.05,1,0.5710537311868492,0.5731222501284138,0.6246735742129786,0.23243692682957587,0.6666666666666666,57000.0,2.9561637913284358,,
RBF_I,d3_oof,q_alarm_7,concept,severe,0.05,1,0.5351042909389853,0.5387365586683909,0.6928760609394061,0.2513946474717758,0.3333333333333333,57000.0,2.9769150693367314,,
RBF_I,d3_oof,q_alarm_7,instance,moderate,0.05,1,0.557656746107726,0.5623193577163247,0.7903322264657251,0.20892713060997067,0.3333333333333333,57000.0,3.0378626806632383,,
RBF_I,d3_oof,q_alarm_7,instance,severe,0.05,1,0.5048398874136707,0.511578947368421,0.7189479483654576,0.2829760463063989,1.0,57000.0,2.85889931966085,,
RBF_I,d3_oof,q_alarm_7,splice,moderate,0.05,1,0.5417699111318305,0.5451529538768408,0.717342437805029,0.2691230173136329,0.3333333333333333,57000.0,2.929355805327456,,
RBF_I,d3_oof,q_alarm_7,splice,severe,0.05,1,0.5449350127933738,0.5485626774755675,0.5830547557494777,0.2896985616754309,0.6666666666666666,57000.0,2.887472277667257,,
RBF_I,d3_oof,q_alarm_persistence_17,clean,none,0.05,1,0.5496435111752915,0.5555040142729705,,0.3276836158192091,9.0,57000.0,2.644516055331527,,
RBF_I,d3_oof,q_alarm_persistence_17,concept,moderate,0.05,1,0.5353885263003919,0.5415360595124296,0.3945369052747812,0.38434851228714306,9.666666666666666,57000.0,2.6332731666673985,,
RBF_I,d3_oof,q_alarm_persistence_17,concept,severe,0.05,1,0.5248478732326123,0.5319088730323739,0.3583259087676816,0.4026063470631427,6.0,57000.0,2.626740930665013,,
RBF_I,d3_oof,q_alarm_persistence_17,instance,moderate,0.05,1,0.5353905170547666,0.5425810288432947,0.7223191718503403,0.2766845780802431,10.333333333333334,57000.0,2.6475832639989676,,
RBF_I,d3_oof,q_alarm_persistence_17,instance,severe,0.05,1,0.5082160673359356,0.516176033303598,0.5891437903152102,0.40538903497183626,6.333333333333333,57000.0,2.6522462503392794,,
RBF_I,d3_oof,q_alarm_persistence_17,splice,moderate,0.05,1,0.5335097117244384,0.5392173090349793,0.4601909934816808,0.3962093778618812,8.666666666666666,57000.0,2.6352276390001257,,
RBF_I,d3_oof,q_alarm_persistence_17,splice,severe,0.05,1,0.5236396013815013,0.5306962003556324,0.2906434574278025,0.3036834717097242,6.333333333333333,57000.0,2.6415557360014645,,
RBF_I,d3_oof,q_alarm_persistence_27,clean,none,0.05,1,0.5383224652025899,0.5435385072851621,,0.3672316384180791,16.333333333333332,57000.0,2.6180683886632323,,
RBF_I,d3_oof,q_alarm_persistence_27,concept,moderate,0.05,1,0.5283208904314846,0.534061961318009,0.45792505036980663,0.3490937543087174,19.333333333333332,57000.0,2.53763862499909,,
RBF_I,d3_oof,q_alarm_persistence_27,concept,severe,0.05,1,0.5219323601695677,0.5286286708897222,0.4368367519269904,0.36870017809840067,18.666666666666668,57000.0,2.530380819332398,,
RBF_I,d3_oof,q_alarm_persistence_27,instance,moderate,0.05,1,0.5254895114039346,0.5307998810585787,0.5818920644941236,0.41807357440709875,18.333333333333332,57000.0,2.550206374997894,,
RBF_I,d3_oof,q_alarm_persistence_27,instance,severe,0.05,1,0.49914751207203617,0.5052096342551293,0.5690225935376906,0.42883468656353346,21.333333333333332,57000.0,2.5737719720006376,,
RBF_I,d3_oof,q_alarm_persistence_27,splice,moderate,0.05,1,0.5288985669531726,0.5346780779829802,0.35716094615877464,0.3576994012252954,23.0,57000.0,2.529796194003817,,
RBF_I,d3_oof,q_alarm_persistence_27,splice,severe,0.05,1,0.5236628521028367,0.5294660456679438,0.3362129966901141,0.3873973992315048,21.0,57000.0,2.52299240299908,,
RBF_I,d3_oof,q_alarm_persistence_7,clean,none,0.05,1,0.5628239749638583,0.5661076419863217,,0.17514124293785313,0.0,57000.0,3.109224958335593,,
RBF_I,d3_oof,q_alarm_persistence_7,concept,moderate,0.05,1,0.5450406601541892,0.5477624638028225,0.5986588924088232,0.2410886445604228,0.3333333333333333,57000.0,2.9666717913302514,,
RBF_I,d3_oof,q_alarm_persistence_7,concept,severe,0.05,1,0.53313518045604,0.5365598376235649,0.6544739267074489,0.24588507149384597,0.0,57000.0,3.040337264004241,,
RBF_I,d3_oof,q_alarm_persistence_7,instance,moderate,0.05,1,0.5582206462037187,0.563788284269997,0.800961825811596,0.19750694207508188,0.0,57000.0,3.108843819674803,,
RBF_I,d3_oof,q_alarm_persistence_7,instance,severe,0.05,1,0.5048398874136707,0.511578947368421,0.7189479483654576,0.2829760463063989,1.0,57000.0,2.85751930566524,,
RBF_I,d3_oof,q_alarm_persistence_7,splice,moderate,0.05,1,0.5382652089353661,0.5413576375362742,0.6716765365662821,0.26092328681156096,0.0,57000.0,2.9883589723322075,,
RBF_I,d3_oof,q_alarm_persistence_7,splice,severe,0.05,1,0.5217376995133554,0.5276411724801768,0.555255689855751,0.21960596635800722,0.0,57000.0,3.0223169723321917,,
RBF_I,d3_oof,selected_map,clean,none,0.05,1,0.5628239749638583,0.5661076419863217,,0.17514124293785313,0.0,57000.0,3.096842055330247,,
RBF_I,d3_oof,selected_map,concept,moderate,0.05,1,0.5427019708044191,0.5463379055020028,0.6482568242585965,0.2500147241022886,0.0,57000.0,3.0345310693325396,,
RBF_I,d3_oof,selected_map,concept,severe,0.05,1,0.53313518045604,0.5365598376235649,0.6544739267074489,0.24588507149384597,0.0,57000.0,3.0513094860022343,,
RBF_I,d3_oof,selected_map,instance,moderate,0.05,1,0.5582206462037187,0.563788284269997,0.800961825811596,0.19750694207508188,0.0,57000.0,3.0599300276711197,,
RBF_I,d3_oof,selected_map,instance,severe,0.05,1,0.5022853643518714,0.5081593815046089,0.771864931650352,0.23283504090540744,0.0,57000.0,2.9713756526665143,,
RBF_I,d3_oof,selected_map,splice,moderate,0.05,1,0.5384057866820443,0.5415330133666788,0.7087482971819311,0.24758770866759847,0.0,57000.0,2.9843692219922864,,
RBF_I,d3_oof,selected_map,splice,severe,0.05,1,0.5217376995133554,0.5276411724801768,0.5719997450126385,0.21772560813383027,0.0,57000.0,3.0213785279969065,,
RBF_I,hddm_w,confirmed,clean,none,0.05,1,0.5520840128529939,0.5573951828724354,,0.24293785310734461,2.6666666666666665,63966.666666666664,2.9283659723344804,,
RBF_I,hddm_w,confirmed,concept,moderate,0.05,1,0.5255413401888086,0.530834099014058,0.6302076063293734,0.2734358696912242,3.3333333333333335,67133.33333333333,2.984303902669732,,
RBF_I,hddm_w,confirmed,concept,severe,0.05,1,0.5214391348902269,0.5278828765651856,0.7277850085646448,0.18755266763610823,3.0,67133.33333333333,3.0090436389970514,,
RBF_I,hddm_w,confirmed,instance,moderate,0.05,1,0.5316945641499861,0.5366458519179305,0.7611168628432966,0.23700128727338443,2.3333333333333335,65233.333333333336,2.9644816943376404,,
RBF_I,hddm_w,confirmed,instance,severe,0.05,1,0.49523237929420055,0.5048468629200119,0.6666152586799527,0.33331520274472176,2.3333333333333335,65866.66666666667,2.966320555661999,,
RBF_I,hddm_w,confirmed,splice,moderate,0.05,1,0.5345320782596996,0.5395329708332246,0.652225074571513,0.24409147966056244,2.0,68400.0,3.034241749672219,,
RBF_I,hddm_w,confirmed,splice,severe,0.05,1,0.5337011309927373,0.5388813723936665,0.5697134527173607,0.26239577493772304,2.3333333333333335,69033.33333333333,3.0619408750014068,,
RBF_I,hddm_w,error_rule,clean,none,0.05,1,0.5496435111752915,0.5555040142729705,,0.3276836158192091,9.0,57000.0,2.672659861006347,,
RBF_I,hddm_w,error_rule,concept,moderate,0.05,1,0.5353885263003919,0.5415360595124296,0.3945369052747812,0.38434851228714306,9.666666666666666,57000.0,2.6889460970026753,,
RBF_I,hddm_w,error_rule,concept,severe,0.05,1,0.5252231513140937,0.5322595482975792,0.3583259087676816,0.4026063470631427,6.666666666666667,57000.0,2.6683890000034203,,
RBF_I,hddm_w,error_rule,instance,moderate,0.05,1,0.5353905170547666,0.5425810288432947,0.7223191718503403,0.2766845780802431,10.333333333333334,57000.0,2.6865420420023534,,
RBF_I,hddm_w,error_rule,instance,severe,0.05,1,0.5082160673359356,0.516176033303598,0.5891437903152102,0.40538903497183626,6.333333333333333,57000.0,2.6763324859978943,,
RBF_I,hddm_w,error_rule,splice,moderate,0.05,1,0.5335097117244384,0.5392173090349793,0.4601909934816808,0.3962093778618812,8.666666666666666,57000.0,2.6871662220025123,,
RBF_I,hddm_w,error_rule,splice,severe,0.05,1,0.523119486298565,0.5302811054570595,0.28788825055379486,0.31790284261028434,6.333333333333333,57000.0,2.693701597333226,,
RBF_I,hddm_w,no_reset,clean,none,0.05,1,0.5628239749638583,0.5661076419863217,,0.17514124293785313,0.0,57000.0,2.9943069026679345,,
RBF_I,hddm_w,no_reset,concept,moderate,0.05,1,0.5427019708044191,0.5463379055020028,0.6482568242585965,0.2500147241022886,0.0,57000.0,2.885246014004224,,
