stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,filter_poison_recall,filter_legitimate_rejection,detector,filter,filter_seed,status,folder
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,1813.0,60000.0,58845,47809.0,5495.0,2,2.57707279198803,False,3000.0,confirmed,True,56050,0.5615165031222124,0.5530429271338739,0,0,,56050,11935,0.21293487957181087,,,,0.032346119536128454,adwin,learned_features_label,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/learned_features_label_seed_17
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,1352.0,60000.0,66760,44510.0,11114.0,4,2.643796124990331,False,3000.0,confirmed,True,56050,0.5427653880463872,0.5349433578212588,0,0,,56050,15280,0.2726137377341659,,,,0.024121320249776985,adwin,learned_features_label,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/learned_features_label_seed_27
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,1455.0,60000.0,59253,43510.0,5546.0,2,2.480261166987475,True,3000.0,confirmed,True,56050,0.5611953612845674,0.5520770257930655,0,0,,56050,15347,0.2738090990187333,,,,0.025958965209634255,adwin,learned_features_label,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/learned_features_label_seed_37
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,1619.0,60000.0,59050,50725.0,5514.0,2,2.598984667012701,False,3000.0,confirmed,True,56050,0.5629616413916146,0.5547838539002405,0,0,,56050,9024,0.16099910793933989,,,,0.02888492417484389,adwin,learned_features_label,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/learned_features_label_seed_47
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,1706.0,60000.0,62660,45159.0,2753.0,1,2.6904850830032956,False,3000.0,confirmed,True,56050,0.5670472792149867,0.5618682444429347,0,0,,56050,12761,0.22767172167707403,,,,0.030437109723461194,adwin,learned_features_label,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/learned_features_label_seed_7
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,3691.0,60000.0,58634,43606.0,5344.0,2,2.4909131670137867,False,3000.0,confirmed,True,56050,0.5586619090098127,0.5547213446947653,0,0,,56050,16050,0.2863514719000892,,,,0.06585191793041927,adwin,learned_features,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/learned_features_seed_17
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,2385.0,60000.0,58281,47339.0,5485.0,2,2.545234791992698,False,3000.0,confirmed,True,56050,0.5596074933095451,0.5531786882914576,0,0,,56050,12416,0.2215165031222123,,,,0.04255129348795718,adwin,learned_features,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/learned_features_seed_27
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,3575.0,60000.0,58767,45387.0,2679.0,1,2.665416791976895,False,3000.0,confirmed,True,56050,0.5656735057983943,0.5621327683992918,0,0,,56050,13393,0.23894736842105263,,,,0.06378233719892953,adwin,learned_features,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/learned_features_seed_37
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,3124.0,60000.0,59290,47587.0,5386.0,2,2.4839710000087507,True,3000.0,confirmed,True,56050,0.5386440677966101,0.5318820189168865,0,0,,56050,13011,0.23213202497769847,,,,0.055735950044603036,adwin,learned_features,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/learned_features_seed_47
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,4841.0,60000.0,55672,45293.0,5262.0,2,2.4058369579724967,False,3000.0,confirmed,True,56050,0.5608563782337199,0.5569159798783466,0,0,,56050,15220,0.2715432649420161,,,,0.0863693131132917,adwin,learned_features,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/learned_features_seed_7
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,,,62700,,,3,2.7622217500029365,,,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,none,,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/none
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.69673833399429,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,oracle_blocks,,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/oracle_blocks
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.6395204580039717,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,oracle_rows,,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/oracle_rows
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.5622230840090197,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,random_blocks,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/random_blocks_seed_17
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.6005853329843376,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,random_blocks,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/random_blocks_seed_27
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.622398333012825,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,random_blocks,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/random_blocks_seed_37
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.629483041993808,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,random_blocks,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/random_blocks_seed_47
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.611515333002899,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,random_blocks,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/random_blocks_seed_7
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.718338250007946,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,random_rows,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/random_rows_seed_17
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.5439142499817535,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,random_rows,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/random_rows_seed_27
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.6117160829890054,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,random_rows,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/random_rows_seed_37
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.5950520830228925,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,random_rows,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/random_rows_seed_47
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.688664916000562,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,random_rows,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/random_rows_seed_7
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,2031.0,60000.0,62296,37534.0,5533.0,2,2.5759425419964828,True,3000.0,confirmed,True,47503,0.5536702945077153,0.545301389536059,8547,6144,0.7188487188487188,47503,18896,0.39778540302717724,,,0.06025506025506026,0.031913773866913665,adwin,learned_features_label,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_17
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,1598.0,60000.0,62779,38836.0,5569.0,2,2.614124209008878,True,3000.0,confirmed,True,47503,0.5529966528429784,0.5437564893339528,8547,4697,0.5495495495495496,47503,17089,0.3597457002715618,,,0.051597051597051594,0.024356356440645852,adwin,learned_features_label,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_27
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,1627.0,60000.0,62744,42479.0,5546.0,2,2.5307432920089923,False,3000.0,confirmed,True,47503,0.5388501778835021,0.5294143572077583,8547,5499,0.6433836433836434,47503,13315,0.2802980864366461,,,0.047268047268047265,0.025745742374165843,adwin,learned_features_label,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_37
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,1821.0,60000.0,62529,35938.0,5515.0,2,2.553899457998341,False,3000.0,confirmed,True,47503,0.5371239711176137,0.5271556306192314,8547,3608,0.42213642213642216,47503,17974,0.3783761025619435,,,0.051597051597051594,0.02905079679178157,adwin,learned_features_label,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_47
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,1916.0,60000.0,62406,38575.0,5518.0,2,2.551671291992534,True,3000.0,confirmed,True,47503,0.5458813127591942,0.5370979027018428,8547,5071,0.5933075933075933,47503,18617,0.3919120897627518,,,0.05382005382005382,0.03065069574553186,adwin,learned_features_label,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_7
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,3766.0,60000.0,63873,44304.0,7944.0,3,2.5862409170076717,True,3000.0,confirmed,True,47503,0.5431446434962003,0.5374301894963349,8547,4873,0.5701415701415702,47503,13421,0.2825295244510873,,,0.07008307008307009,0.0666694735069364,adwin,learned_features,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_17
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,2412.0,60000.0,65559,38251.0,5516.0,2,2.6744534999888856,True,3000.0,confirmed,True,47503,0.5516493695135044,0.5459666286667497,8547,5388,0.6303966303966304,47503,17444,0.3672189124897375,,,0.048789048789048786,0.0419973475359451,adwin,learned_features,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_27
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,3511.0,60000.0,60573,42725.0,5275.0,2,2.547653417015681,False,3000.0,confirmed,True,47503,0.525524703702924,0.5183494951858285,8547,5979,0.6995436995436995,47503,13456,0.28326632002189334,,,0.05241605241605242,0.06448013809654127,adwin,learned_features,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_37
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,3129.0,60000.0,61053,44862.0,5393.0,2,2.5203572919999715,True,3000.0,confirmed,True,47503,0.5599225312085553,0.5553649026261569,8547,4987,0.5834795834795835,47503,12179,0.25638380733848387,,,0.04984204984204984,0.056901669368250425,adwin,learned_features,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_47
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,4801.0,60000.0,60891,39952.0,5211.0,2,2.473073208995629,False,3000.0,confirmed,True,47503,0.533861019304044,0.5289270804843638,8547,4246,0.4967824967824968,47503,15342,0.3229690756373282,,,0.07628407628407628,0.08734185209355198,adwin,learned_features,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_7
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,,,66500,,,1,2.9771320830041077,,,confirmed,True,47503,0.5615013788602825,0.5571621270947,8547,5101,0.5968175968175968,47503,14604,0.30743321474433194,,,0.0,0.0,adwin,none,,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/none
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,24700.0,60000.0,32300,26600.0,0.0,0,1.9834293749881908,False,3000.0,confirmed,True,47503,0.5524703702924025,0.5480724596050262,8547,0,0.0,47503,21853,0.4600341031092773,,,1.0,0.3400416815780056,adwin,oracle_blocks,,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/oracle_blocks
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,8547.0,60000.0,52136,41965.0,5464.0,2,2.368969500006642,False,3000.0,confirmed,True,47503,0.5754162894975055,0.5692460053650936,8547,0,0.0,47503,8388,0.17657832136917667,,,1.0,0.0,adwin,oracle_rows,,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/oracle_rows
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,24700.0,60000.0,32300,26600.0,0.0,0,1.9654704580025282,True,3000.0,confirmed,True,47503,0.559038376523588,0.5562510117182408,8547,3133,0.36656136656136656,47503,24986,0.5259878323474307,,,0.4619164619164619,0.4368566195819211,adwin,random_blocks,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/random_blocks_seed_17
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,24700.0,60000.0,32300,27550.0,0.0,0,1.9863506669935305,True,3000.0,confirmed,True,47503,0.5424288992274172,0.5378578912557854,8547,4711,0.5511875511875511,47503,25614,0.5392080500178936,,,0.3846963846963847,0.450750478917121,adwin,random_blocks,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/random_blocks_seed_27
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,24700.0,60000.0,32300,29450.0,0.0,0,2.006099999998696,True,3000.0,confirmed,True,47503,0.5502810348820074,0.5453698448604796,8547,4599,0.538083538083538,47503,23602,0.496852830347557,,,0.3591903591903592,0.4553396627581416,adwin,random_blocks,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/random_blocks_seed_37
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,24700.0,60000.0,32300,23750.0,0.0,0,1.9771557920030318,True,3000.0,confirmed,True,47503,0.5566806306970086,0.5517619359891403,8547,2449,0.2865332865332865,47503,27152,0.571584952529314,,,0.4727974727974728,0.43489884849377936,adwin,random_blocks,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/random_blocks_seed_47
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,24700.0,60000.0,34200,26600.0,2850.0,1,2.064046874991618,True,3000.0,confirmed,True,47503,0.547144390880576,0.5419107031221208,8547,2335,0.2731952731952732,47503,26088,0.5491863671768099,,,0.5148005148005148,0.42734143106751155,adwin,random_blocks,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/random_blocks_seed_7
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,8547.0,60000.0,54890,33933.0,4823.0,2,2.3885390830109827,True,3000.0,confirmed,True,47503,0.5379239205944888,0.5305979406317383,8547,4075,0.47677547677547677,47503,20183,0.424878428730817,,,0.14554814554814555,0.153737658674189,adwin,random_rows,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/random_rows_seed_17
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,8547.0,60000.0,54882,30699.0,4847.0,2,2.337928709021071,True,3000.0,confirmed,True,47503,0.5328295055049155,0.5249883549865157,8547,4812,0.563004563004563,47503,23359,0.4917373639559607,,,0.15724815724815724,0.151632528471886,adwin,random_rows,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/random_rows_seed_27
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,8547.0,60000.0,54889,37147.0,4844.0,2,2.382624207995832,True,3000.0,confirmed,True,47503,0.5489969054586026,0.5435962806735369,8547,4563,0.5338715338715339,47503,16691,0.3513672820663958,,,0.1549081549081549,0.1520535545123466,adwin,random_rows,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/random_rows_seed_37
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,8547.0,60000.0,58148,40406.0,4797.0,2,2.46546966698952,True,3000.0,confirmed,True,47503,0.5539018588299687,0.5466584129230228,8547,4770,0.5580905580905581,47503,15231,0.3206323811127718,,,0.15104715104715105,0.1527482474791066,adwin,random_rows,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/random_rows_seed_47
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,8547.0,60000.0,54913,36269.0,4811.0,2,2.392289833020186,True,3000.0,confirmed,True,47503,0.5442603625034208,0.5358204192399706,8547,5028,0.5882765882765882,47503,20427,0.43001494642443633,,,0.14742014742014742,0.15340083784182051,adwin,random_rows,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/random_rows_seed_7
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,2130.0,60000.0,63983,47630.0,10973.0,4,2.5768751249997877,True,3000.0,confirmed,True,41852,0.5167733919525949,0.5023039733269201,14198,8871,0.6248063107479926,41852,9546,0.22808945809041384,,,0.05705028877306663,0.03153971136385358,adwin,learned_features_label,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_label_seed_17
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,1704.0,60000.0,62623,51618.0,8281.0,3,2.52291158400476,True,3000.0,confirmed,True,41852,0.5230813342253656,0.5126522988515859,14198,11227,0.7907451753768137,41852,7017,0.16766223836375801,,,0.05021834061135371,0.023678677243620376,adwin,learned_features_label,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_label_seed_27
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,1674.0,60000.0,64545,49785.0,8307.0,3,2.622454041003948,True,3000.0,confirmed,True,41852,0.5151247252222116,0.5037772343987045,14198,11338,0.7985631779123821,41852,8969,0.214302781229093,,,0.0425412029863361,0.025566281181305554,adwin,learned_features_label,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_label_seed_37
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,1974.0,60000.0,64114,49496.0,10954.0,4,2.6317603749921545,False,3000.0,confirmed,True,41852,0.5244671700277167,0.5143482366277847,14198,10599,0.7465135934638681,41852,8466,0.20228423970180637,,,0.05310607127764474,0.029150339290834368,adwin,learned_features_label,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_label_seed_47
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,2017.0,60000.0,64086,45825.0,10965.0,4,2.6087904580053873,True,3000.0,confirmed,True,41852,0.5147663194112587,0.5033464432941923,14198,9839,0.6929849274545711,41852,11395,0.27226894772053906,,,0.05247217918016622,0.03039281276880436,adwin,learned_features_label,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_label_seed_7
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,3729.0,60000.0,62086,44417.0,7937.0,3,2.623869500006549,False,3000.0,confirmed,True,41852,0.5283379527860078,0.5217701605458585,14198,9115,0.6419918298351881,41852,11033,0.2636194208162095,,,0.06606564304831666,0.06668737455796617,adwin,learned_features,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_seed_17
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,2422.0,60000.0,63663,48278.0,10927.0,4,2.5494464579969645,True,3000.0,confirmed,True,41852,0.5304883876517251,0.5210876498861922,14198,9292,0.6544583744189323,41852,10193,0.24354869540284813,,,0.048880123961121284,0.04128834942177196,adwin,learned_features,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_seed_27
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,3499.0,60000.0,64168,33997.0,2698.0,1,2.6618334999948274,True,3000.0,confirmed,True,41852,0.5507980502723884,0.545605260910151,14198,7261,0.5114100577546133,41852,16969,0.40545254707062983,,,0.05543034230173264,0.06479977062028099,adwin,learned_features,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_seed_37
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,3094.0,60000.0,66469,41317.0,13411.0,5,2.645578708004905,False,3000.0,confirmed,True,41852,0.5196406384402179,0.5115914251949422,14198,9275,0.6532610226792506,41852,16134,0.38550129026091945,,,0.0495140160585998,0.05712988626588932,adwin,learned_features,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_seed_47
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,4775.0,60000.0,60923,44398.0,10407.0,4,2.5275844580028206,True,3000.0,confirmed,True,41852,0.5113734110675714,0.5054763613493334,14198,8929,0.6288913931539654,41852,13424,0.3207493070820988,,,0.0796591069164671,0.08706871834082003,adwin,learned_features,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_seed_7
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,,,66500,,,1,3.0111025840014918,,,confirmed,True,41852,0.5326388225174424,0.5283421758447234,14198,9912,0.6981264966896746,41852,9964,0.23807703335563413,,,0.0,0.0,adwin,none,,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/none
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,27550.0,60000.0,29450,21850.0,0.0,0,1.9080847919976804,False,3000.0,confirmed,True,41852,0.538683933862181,0.5339433395103785,14198,0,0.0,41852,20952,0.500621236738985,,,1.0,0.319028959189525,adwin,oracle_blocks,,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/oracle_blocks
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,14198.0,60000.0,48261,37830.0,8080.0,3,2.2456420000235084,False,3000.0,confirmed,True,41852,0.5351476631941126,0.525362465248856,14198,0,0.0,41852,7581,0.18113829685558636,,,1.0,0.0,adwin,oracle_rows,,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/oracle_rows
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,27550.0,60000.0,29450,24700.0,0.0,0,1.8988565409963485,False,3000.0,confirmed,True,41852,0.5292937016152155,0.524562573694928,14198,5055,0.356036061417101,41852,23157,0.5533068909490586,,,0.5435272573601916,0.4738841632419,adwin,random_blocks,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/random_blocks_seed_17
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,27550.0,60000.0,29450,23750.0,0.0,0,1.8767250000091735,True,3000.0,confirmed,True,41852,0.4976106279269808,0.49128176287304404,14198,6282,0.44245668404000565,41852,25334,0.6053235209786868,,,0.4251303000422595,0.514049507789353,adwin,random_blocks,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/random_blocks_seed_27
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,27550.0,60000.0,29450,22800.0,0.0,0,1.875101291021565,False,3000.0,confirmed,True,41852,0.49725222211602793,0.4921953304780684,14198,6291,0.44309057613748415,41852,26293,0.6282375991589411,,,0.40294407663051135,0.5215760298193635,adwin,random_blocks,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/random_blocks_seed_37
