state,action,q_value,selected,visits,mean_reward,rejected_fraction
0,update,7.503107964708885,False,1243,0.9104746580852776,0.3145615446500402
0,reset,7.625713976079883,True,283,0.9134275618374559,0.508833922261484
1,update,8.127546439399206,True,121,0.9160330578512397,0.36363636363636365
1,reset,2.65031055377146,False,5,0.932,0.4
