,,,,,,,host_macro_f1,host_macro_f1,host_macro_f1,host_macro_f1,host_accuracy,host_accuracy,host_accuracy,host_accuracy,poison_admission_rate,poison_admission_rate,poison_admission_rate,poison_admission_rate,clean_withhold_rate,clean_withhold_rate,clean_withhold_rate,clean_withhold_rate,resets,resets,resets,resets,training_visits,training_visits,training_visits,training_visits,seconds,seconds,seconds,seconds,malicious_recall,malicious_recall,malicious_recall,malicious_recall,benign_fpr,benign_fpr,benign_fpr,benign_fpr
adwin,radar,instance,severe,q_alarm_persistence_7,0.01,5,0.19660668003122303,,0.19660668003122303,0.19660668003122303,0.6623923444976076,,0.6623923444976076,0.6623923444976076,0.6406469760900141,,0.6406469760900141,0.6406469760900141,0.36523797002366554,,0.36523797002366554,0.36523797002366554,0.0,,0,0,11400.0,,11400,11400,1.8046957079932326,,1.8046957079932326,1.8046957079932326,0.5680287382128424,,0.5680287382128424,0.5680287382128424,0.15993995997331553,,0.15993995997331553,0.15993995997331553
adwin,radar,instance,severe,q_alarm_persistence_7,0.05,1,0.1221792552798992,,0.1221792552798992,0.1221792552798992,0.5335885167464115,,0.5335885167464115,0.5335885167464115,0.719760900140647,,0.719760900140647,0.719760900140647,0.26991848540625824,,0.26991848540625824,0.26991848540625824,0.0,,0,0,11400.0,,11400,11400,1.7165796250046697,,1.7165796250046697,1.7165796250046697,0.11427929950606197,,0.11427929950606197,0.11427929950606197,0.09739826551034023,,0.09739826551034023,0.09739826551034023
adwin,radar,instance,severe,selected_map,0.01,5,0.08486083967922367,,0.08486083967922367,0.08486083967922367,0.48200956937799044,,0.48200956937799044,0.48200956937799044,0.36744022503516177,,0.36744022503516177,0.36744022503516177,0.6377859584538522,,0.6377859584538522,0.6377859584538522,0.0,,0,0,11400.0,,11400,11400,1.492413125000894,,1.492413125000894,1.492413125000894,0.14548720251459363,,0.14548720251459363,0.14548720251459363,0.15993995997331553,,0.15993995997331553,0.15993995997331553
adwin,radar,instance,severe,selected_map,0.05,1,0.12194798972824848,,0.12194798972824848,0.12194798972824848,0.5335885167464115,,0.5335885167464115,0.5335885167464115,0.5390295358649789,,0.5390295358649789,0.5390295358649789,0.4521430449645017,,0.4521430449645017,0.4521430449645017,0.0,,0,0,11400.0,,11400,11400,1.4189818750019185,,1.4189818750019185,1.4189818750019185,0.11293219577907498,,0.11293219577907498,0.11293219577907498,0.09739826551034023,,0.09739826551034023,0.09739826551034023
d3_oof,RBF_I,clean,none,confirmed,0.01,5,0.35553604631530256,,0.35553604631530256,0.35553604631530256,0.36679425837320573,,0.36679425837320573,0.36679425837320573,,,,,0.8181818181818182,,0.8181818181818182,0.8181818181818182,0.0,,0,0,11400.0,,11400,11400,0.4559062909975182,,0.4559062909975182,0.4559062909975182,,,,,,,,
d3_oof,RBF_I,clean,none,confirmed,0.05,1,0.3742956620695437,,0.3742956620695437,0.3742956620695437,0.39311004784688997,,0.39311004784688997,0.39311004784688997,,,,,0.45454545454545453,,0.45454545454545453,0.45454545454545453,0.0,,0,0,11400.0,,11400,11400,0.4712310409959173,,0.4712310409959173,0.4712310409959173,,,,,,,,
d3_oof,RBF_I,clean,none,error_rule,0.01,5,0.35553604631530256,,0.35553604631530256,0.35553604631530256,0.36679425837320573,,0.36679425837320573,0.36679425837320573,,,,,0.7272727272727273,,0.7272727272727273,0.7272727272727273,1.0,,1,1,11400.0,,11400,11400,0.4580556659930153,,0.4580556659930153,0.4580556659930153,,,,,,,,
d3_oof,RBF_I,clean,none,error_rule,0.05,1,0.37430018802141235,,0.37430018802141235,0.37430018802141235,0.38354066985645935,,0.38354066985645935,0.38354066985645935,,,,,0.5454545454545454,,0.5454545454545454,0.5454545454545454,2.0,,2,2,11400.0,,11400,11400,0.45541699999012053,,0.45541699999012053,0.45541699999012053,,,,,,,,
d3_oof,RBF_I,clean,none,no_reset,0.01,5,0.35553604631530256,,0.35553604631530256,0.35553604631530256,0.36679425837320573,,0.36679425837320573,0.36679425837320573,,,,,0.8181818181818182,,0.8181818181818182,0.8181818181818182,0.0,,0,0,11400.0,,11400,11400,0.44332620900240727,,0.44332620900240727,0.44332620900240727,,,,,,,,
d3_oof,RBF_I,clean,none,no_reset,0.05,1,0.3742956620695437,,0.3742956620695437,0.3742956620695437,0.39311004784688997,,0.39311004784688997,0.39311004784688997,,,,,0.45454545454545453,,0.45454545454545453,0.45454545454545453,0.0,,0,0,11400.0,,11400,11400,0.4629027089977171,,0.4629027089977171,0.4629027089977171,,,,,,,,
d3_oof,RBF_I,clean,none,q_alarm_7,0.01,5,0.35553604631530256,,0.35553604631530256,0.35553604631530256,0.36679425837320573,,0.36679425837320573,0.36679425837320573,,,,,0.8181818181818182,,0.8181818181818182,0.8181818181818182,0.0,,0,0,11400.0,,11400,11400,0.49636716600798536,,0.49636716600798536,0.49636716600798536,,,,,,,,
d3_oof,RBF_I,clean,none,q_alarm_7,0.05,1,0.3742956620695437,,0.3742956620695437,0.3742956620695437,0.39311004784688997,,0.39311004784688997,0.39311004784688997,,,,,0.45454545454545453,,0.45454545454545453,0.45454545454545453,0.0,,0,0,11400.0,,11400,11400,0.5072240000008605,,0.5072240000008605,0.5072240000008605,,,,,,,,
d3_oof,RBF_I,clean,none,q_alarm_persistence_7,0.01,5,0.35553604631530256,,0.35553604631530256,0.35553604631530256,0.36679425837320573,,0.36679425837320573,0.36679425837320573,,,,,0.8181818181818182,,0.8181818181818182,0.8181818181818182,0.0,,0,0,11400.0,,11400,11400,0.48999141600506846,,0.48999141600506846,0.48999141600506846,,,,,,,,
d3_oof,RBF_I,clean,none,q_alarm_persistence_7,0.05,1,0.3742956620695437,,0.3742956620695437,0.3742956620695437,0.39311004784688997,,0.39311004784688997,0.39311004784688997,,,,,0.45454545454545453,,0.45454545454545453,0.45454545454545453,0.0,,0,0,11400.0,,11400,11400,0.5089397500123596,,0.5089397500123596,0.5089397500123596,,,,,,,,
d3_oof,RBF_I,clean,none,selected_map,0.01,5,0.35553604631530256,,0.35553604631530256,0.35553604631530256,0.36679425837320573,,0.36679425837320573,0.36679425837320573,,,,,0.8181818181818182,,0.8181818181818182,0.8181818181818182,0.0,,0,0,11400.0,,11400,11400,0.4803647090011509,,0.4803647090011509,0.4803647090011509,,,,,,,,
d3_oof,RBF_I,clean,none,selected_map,0.05,1,0.3742956620695437,,0.3742956620695437,0.3742956620695437,0.39311004784688997,,0.39311004784688997,0.39311004784688997,,,,,0.45454545454545453,,0.45454545454545453,0.45454545454545453,0.0,,0,0,11400.0,,11400,11400,0.5011909589957213,,0.5011909589957213,0.5011909589957213,,,,,,,,
d3_oof,RBF_I,instance,severe,confirmed,0.01,5,0.361688645667891,,0.361688645667891,0.361688645667891,0.38976076555023925,,0.38976076555023925,0.38976076555023925,0.36653805682216767,,0.36653805682216767,0.36653805682216767,0.6374522963547835,,0.6374522963547835,0.6374522963547835,0.0,,0,0,11400.0,,11400,11400,0.4723818329948699,,0.4723818329948699,0.4723818329948699,,,,,,,,
d3_oof,RBF_I,instance,severe,confirmed,0.05,1,0.39118228682416456,,0.39118228682416456,0.39118228682416456,0.42028708133971293,,0.42028708133971293,0.42028708133971293,0.554191511750263,,0.554191511750263,0.554191511750263,0.457823397815502,,0.457823397815502,0.457823397815502,0.0,,0,0,11400.0,,11400,11400,0.49156920801033266,,0.49156920801033266,0.49156920801033266,,,,,,,,
d3_oof,RBF_I,instance,severe,error_rule,0.01,5,0.361688645667891,,0.361688645667891,0.361688645667891,0.38976076555023925,,0.38976076555023925,0.38976076555023925,0.36653805682216767,,0.36653805682216767,0.36653805682216767,0.6374522963547835,,0.6374522963547835,0.6374522963547835,0.0,,0,0,11400.0,,11400,11400,0.4730267919949256,,0.4730267919949256,0.4730267919949256,,,,,,,,
d3_oof,RBF_I,instance,severe,error_rule,0.05,1,0.39118228682416456,,0.39118228682416456,0.39118228682416456,0.42028708133971293,,0.42028708133971293,0.42028708133971293,0.554191511750263,,0.554191511750263,0.554191511750263,0.457823397815502,,0.457823397815502,0.457823397815502,0.0,,0,0,11400.0,,11400,11400,0.489690292000887,,0.489690292000887,0.489690292000887,,,,,,,,
d3_oof,RBF_I,instance,severe,no_reset,0.01,5,0.361688645667891,,0.361688645667891,0.361688645667891,0.38976076555023925,,0.38976076555023925,0.38976076555023925,0.36653805682216767,,0.36653805682216767,0.36653805682216767,0.6374522963547835,,0.6374522963547835,0.6374522963547835,0.0,,0,0,11400.0,,11400,11400,0.4480130409938283,,0.4480130409938283,0.4480130409938283,,,,,,,,
d3_oof,RBF_I,instance,severe,no_reset,0.05,1,0.39118228682416456,,0.39118228682416456,0.39118228682416456,0.42028708133971293,,0.42028708133971293,0.42028708133971293,0.554191511750263,,0.554191511750263,0.554191511750263,0.457823397815502,,0.457823397815502,0.457823397815502,0.0,,0,0,11400.0,,11400,11400,0.4653241249907296,,0.4653241249907296,0.4653241249907296,,,,,,,,
d3_oof,RBF_I,instance,severe,q_alarm_7,0.01,5,0.361688645667891,,0.361688645667891,0.361688645667891,0.38976076555023925,,0.38976076555023925,0.38976076555023925,0.36653805682216767,,0.36653805682216767,0.36653805682216767,0.6374522963547835,,0.6374522963547835,0.6374522963547835,0.0,,0,0,11400.0,,11400,11400,0.4981945830077166,,0.4981945830077166,0.4981945830077166,,,,,,,,
d3_oof,RBF_I,instance,severe,q_alarm_7,0.05,1,0.39118228682416456,,0.39118228682416456,0.39118228682416456,0.42028708133971293,,0.42028708133971293,0.42028708133971293,0.554191511750263,,0.554191511750263,0.554191511750263,0.457823397815502,,0.457823397815502,0.457823397815502,0.0,,0,0,11400.0,,11400,11400,0.5175281249976251,,0.5175281249976251,0.5175281249976251,,,,,,,,
d3_oof,RBF_I,instance,severe,q_alarm_persistence_7,0.01,5,0.361688645667891,,0.361688645667891,0.361688645667891,0.38976076555023925,,0.38976076555023925,0.38976076555023925,0.36653805682216767,,0.36653805682216767,0.36653805682216767,0.6374522963547835,,0.6374522963547835,0.6374522963547835,0.0,,0,0,11400.0,,11400,11400,0.47823829199478496,,0.47823829199478496,0.47823829199478496,,,,,,,,
d3_oof,RBF_I,instance,severe,q_alarm_persistence_7,0.05,1,0.39118228682416456,,0.39118228682416456,0.39118228682416456,0.42028708133971293,,0.42028708133971293,0.42028708133971293,0.554191511750263,,0.554191511750263,0.554191511750263,0.457823397815502,,0.457823397815502,0.457823397815502,0.0,,0,0,11400.0,,11400,11400,0.4999528750049649,,0.4999528750049649,0.4999528750049649,,,,,,,,
d3_oof,RBF_I,instance,severe,selected_map,0.01,5,0.361688645667891,,0.361688645667891,0.361688645667891,0.38976076555023925,,0.38976076555023925,0.38976076555023925,0.36653805682216767,,0.36653805682216767,0.36653805682216767,0.6374522963547835,,0.6374522963547835,0.6374522963547835,0.0,,0,0,11400.0,,11400,11400,0.49697579100029543,,0.49697579100029543,0.49697579100029543,,,,,,,,
d3_oof,RBF_I,instance,severe,selected_map,0.05,1,0.39118228682416456,,0.39118228682416456,0.39118228682416456,0.42028708133971293,,0.42028708133971293,0.42028708133971293,0.554191511750263,,0.554191511750263,0.554191511750263,0.457823397815502,,0.457823397815502,0.457823397815502,0.0,,0,0,11400.0,,11400,11400,0.5129211669991491,,0.5129211669991491,0.5129211669991491,,,,,,,,
d3_oof,SEA_A,clean,none,confirmed,0.01,5,0.8761651786108928,,0.8761651786108928,0.8761651786108928,0.8869856459330143,,0.8869856459330143,0.8869856459330143,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,0.13665529100399,,0.13665529100399,0.13665529100399,,,,,,,,
d3_oof,SEA_A,clean,none,confirmed,0.05,1,0.8696778970751573,,0.8696778970751573,0.8696778970751573,0.8836363636363637,,0.8836363636363637,0.8836363636363637,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,0.14118958300969098,,0.14118958300969098,0.14118958300969098,,,,,,,,
d3_oof,SEA_A,clean,none,error_rule,0.01,5,0.8801696017385143,,0.8801696017385143,0.8801696017385143,0.8916746411483254,,0.8916746411483254,0.8916746411483254,,,,,0.5454545454545454,,0.5454545454545454,0.5454545454545454,1.0,,1,1,11400.0,,11400,11400,0.12713129199983086,,0.12713129199983086,0.12713129199983086,,,,,,,,
d3_oof,SEA_A,clean,none,error_rule,0.05,1,0.8729015939580664,,0.8729015939580664,0.8729015939580664,0.8864114832535885,,0.8864114832535885,0.8864114832535885,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,2.0,,2,2,11400.0,,11400,11400,0.12883175000024494,,0.12883175000024494,0.12883175000024494,,,,,,,,
d3_oof,SEA_A,clean,none,no_reset,0.01,5,0.8761651786108928,,0.8761651786108928,0.8761651786108928,0.8869856459330143,,0.8869856459330143,0.8869856459330143,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,0.12352229199314024,,0.12352229199314024,0.12352229199314024,,,,,,,,
d3_oof,SEA_A,clean,none,no_reset,0.05,1,0.8696778970751573,,0.8696778970751573,0.8696778970751573,0.8836363636363637,,0.8836363636363637,0.8836363636363637,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,0.12857437500497326,,0.12857437500497326,0.12857437500497326,,,,,,,,
d3_oof,SEA_A,clean,none,q_alarm_7,0.01,5,0.8761651786108928,,0.8761651786108928,0.8761651786108928,0.8869856459330143,,0.8869856459330143,0.8869856459330143,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,0.13707633400917985,,0.13707633400917985,0.13707633400917985,,,,,,,,
d3_oof,SEA_A,clean,none,q_alarm_7,0.05,1,0.8696778970751573,,0.8696778970751573,0.8696778970751573,0.8836363636363637,,0.8836363636363637,0.8836363636363637,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,0.14032220900116954,,0.14032220900116954,0.14032220900116954,,,,,,,,
d3_oof,SEA_A,clean,none,q_alarm_persistence_7,0.01,5,0.8761651786108928,,0.8761651786108928,0.8761651786108928,0.8869856459330143,,0.8869856459330143,0.8869856459330143,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,0.13513720799528528,,0.13513720799528528,0.13513720799528528,,,,,,,,
d3_oof,SEA_A,clean,none,q_alarm_persistence_7,0.05,1,0.8696778970751573,,0.8696778970751573,0.8696778970751573,0.8836363636363637,,0.8836363636363637,0.8836363636363637,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,0.14101199999277014,,0.14101199999277014,0.14101199999277014,,,,,,,,
d3_oof,SEA_A,clean,none,selected_map,0.01,5,0.8761651786108928,,0.8761651786108928,0.8761651786108928,0.8869856459330143,,0.8869856459330143,0.8869856459330143,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,0.13572170899715275,,0.13572170899715275,0.13572170899715275,,,,,,,,
d3_oof,SEA_A,clean,none,selected_map,0.05,1,0.8696778970751573,,0.8696778970751573,0.8696778970751573,0.8836363636363637,,0.8836363636363637,0.8836363636363637,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,0.14015562500571832,,0.14015562500571832,0.14015562500571832,,,,,,,,
d3_oof,SEA_A,instance,severe,confirmed,0.01,5,0.8716344582532888,,0.8716344582532888,0.8716344582532888,0.8831578947368421,,0.8831578947368421,0.8831578947368421,0.6445614035087719,,0.6445614035087719,0.6445614035087719,0.3667105263157895,,0.3667105263157895,0.3667105263157895,0.0,,0,0,11400.0,,11400,11400,0.13773795899760444,,0.13773795899760444,0.13773795899760444,,,,,,,,
d3_oof,SEA_A,instance,severe,confirmed,0.05,1,0.8633430909927007,,0.8633430909927007,0.8633430909927007,0.8766507177033492,,0.8766507177033492,0.8766507177033492,0.8221052631578948,,0.8221052631578948,0.8221052631578948,0.18328947368421053,,0.18328947368421053,0.18328947368421053,0.0,,0,0,11400.0,,11400,11400,0.13826462499855552,,0.13826462499855552,0.13826462499855552,,,,,,,,
d3_oof,SEA_A,instance,severe,error_rule,0.01,5,0.876379914315407,,0.876379914315407,0.876379914315407,0.8872727272727273,,0.8872727272727273,0.8872727272727273,0.5466666666666666,,0.5466666666666666,0.5466666666666666,0.455,,0.455,0.455,2.0,,2,2,11400.0,,11400,11400,0.12301845799083821,,0.12301845799083821,0.12301845799083821,,,,,,,,
d3_oof,SEA_A,instance,severe,error_rule,0.05,1,0.8643033372289313,,0.8643033372289313,0.8643033372289313,0.876555023923445,,0.876555023923445,0.876555023923445,0.8087719298245614,,0.8087719298245614,0.8087719298245614,0.17828947368421053,,0.17828947368421053,0.17828947368421053,2.0,,2,2,11400.0,,11400,11400,0.12619374999485444,,0.12619374999485444,0.12619374999485444,,,,,,,,
d3_oof,SEA_A,instance,severe,no_reset,0.01,5,0.8716344582532888,,0.8716344582532888,0.8716344582532888,0.8831578947368421,,0.8831578947368421,0.8831578947368421,0.6445614035087719,,0.6445614035087719,0.6445614035087719,0.3667105263157895,,0.3667105263157895,0.3667105263157895,0.0,,0,0,11400.0,,11400,11400,0.1253458330029389,,0.1253458330029389,0.1253458330029389,,,,,,,,
d3_oof,SEA_A,instance,severe,no_reset,0.05,1,0.8633430909927007,,0.8633430909927007,0.8633430909927007,0.8766507177033492,,0.8766507177033492,0.8766507177033492,0.8221052631578948,,0.8221052631578948,0.8221052631578948,0.18328947368421053,,0.18328947368421053,0.18328947368421053,0.0,,0,0,11400.0,,11400,11400,0.12772637499438133,,0.12772637499438133,0.12772637499438133,,,,,,,,
d3_oof,SEA_A,instance,severe,q_alarm_7,0.01,5,0.8716344582532888,,0.8716344582532888,0.8716344582532888,0.8831578947368421,,0.8831578947368421,0.8831578947368421,0.6445614035087719,,0.6445614035087719,0.6445614035087719,0.3667105263157895,,0.3667105263157895,0.3667105263157895,0.0,,0,0,11400.0,,11400,11400,0.14836229200591333,,0.14836229200591333,0.14836229200591333,,,,,,,,
d3_oof,SEA_A,instance,severe,q_alarm_7,0.05,1,0.8633430909927007,,0.8633430909927007,0.8633430909927007,0.8766507177033492,,0.8766507177033492,0.8766507177033492,0.8221052631578948,,0.8221052631578948,0.8221052631578948,0.18328947368421053,,0.18328947368421053,0.18328947368421053,0.0,,0,0,11400.0,,11400,11400,0.14984449998883065,,0.14984449998883065,0.14984449998883065,,,,,,,,
d3_oof,SEA_A,instance,severe,q_alarm_persistence_7,0.01,5,0.8716344582532888,,0.8716344582532888,0.8716344582532888,0.8831578947368421,,0.8831578947368421,0.8831578947368421,0.6445614035087719,,0.6445614035087719,0.6445614035087719,0.3667105263157895,,0.3667105263157895,0.3667105263157895,0.0,,0,0,11400.0,,11400,11400,0.13774616600130685,,0.13774616600130685,0.13774616600130685,,,,,,,,
d3_oof,SEA_A,instance,severe,q_alarm_persistence_7,0.05,1,0.8633430909927007,,0.8633430909927007,0.8633430909927007,0.8766507177033492,,0.8766507177033492,0.8766507177033492,0.8221052631578948,,0.8221052631578948,0.8221052631578948,0.18328947368421053,,0.18328947368421053,0.18328947368421053,0.0,,0,0,11400.0,,11400,11400,0.14116574999934528,,0.14116574999934528,0.14116574999934528,,,,,,,,
d3_oof,SEA_A,instance,severe,selected_map,0.01,5,0.8716344582532888,,0.8716344582532888,0.8716344582532888,0.8831578947368421,,0.8831578947368421,0.8831578947368421,0.6445614035087719,,0.6445614035087719,0.6445614035087719,0.3667105263157895,,0.3667105263157895,0.3667105263157895,0.0,,0,0,11400.0,,11400,11400,0.14683645800687373,,0.14683645800687373,0.14683645800687373,,,,,,,,
d3_oof,SEA_A,instance,severe,selected_map,0.05,1,0.8633430909927007,,0.8633430909927007,0.8633430909927007,0.8766507177033492,,0.8766507177033492,0.8766507177033492,0.8221052631578948,,0.8221052631578948,0.8221052631578948,0.18328947368421053,,0.18328947368421053,0.18328947368421053,0.0,,0,0,11400.0,,11400,11400,0.1491270410042489,,0.1491270410042489,0.1491270410042489,,,,,,,,
d3_oof,radar,clean,none,confirmed,0.01,5,0.1956683658074505,,0.1956683658074505,0.1956683658074505,0.6517703349282297,,0.6517703349282297,0.6517703349282297,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,1.685775250007282,,1.685775250007282,1.685775250007282,0.5794791198922317,,0.5794791198922317,0.5794791198922317,0.17845230153435623,,0.17845230153435623,0.17845230153435623
d3_oof,radar,clean,none,confirmed,0.05,1,0.1971484917546776,,0.1971484917546776,0.1971484917546776,0.6475598086124402,,0.6475598086124402,0.6475598086124402,,,,,0.45454545454545453,,0.45454545454545453,0.45454545454545453,0.0,,0,0,11400.0,,11400,11400,1.4182917080033803,,1.4182917080033803,1.4182917080033803,0.33385720700493937,,0.33385720700493937,0.33385720700493937,0.05420280186791194,,0.05420280186791194,0.05420280186791194
d3_oof,radar,clean,none,error_rule,0.01,5,0.08493182729581607,,0.08493182729581607,0.08493182729581607,0.4864114832535885,,0.4864114832535885,0.4864114832535885,,,,,0.8181818181818182,,0.8181818181818182,0.8181818181818182,0.0,,0,0,11400.0,,11400,11400,1.0853143749991432,,1.0853143749991432,1.0853143749991432,0.12819937135159407,,0.12819937135159407,0.12819937135159407,0.15226817878585724,,0.15226817878585724,0.15226817878585724
d3_oof,radar,clean,none,error_rule,0.05,1,0.1951378978739975,,0.1951378978739975,0.1951378978739975,0.6477511961722489,,0.6477511961722489,0.6477511961722489,,,,,0.5454545454545454,,0.5454545454545454,0.5454545454545454,2.0,,2,2,11400.0,,11400,11400,1.219294666996575,,1.219294666996575,1.219294666996575,0.33340817242927706,,0.33340817242927706,0.33340817242927706,0.05420280186791194,,0.05420280186791194,0.05420280186791194
d3_oof,radar,clean,none,no_reset,0.01,5,0.1956683658074505,,0.1956683658074505,0.1956683658074505,0.6517703349282297,,0.6517703349282297,0.6517703349282297,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,1.5499021660070866,,1.5499021660070866,1.5499021660070866,0.5794791198922317,,0.5794791198922317,0.5794791198922317,0.17845230153435623,,0.17845230153435623,0.17845230153435623
d3_oof,radar,clean,none,no_reset,0.05,1,0.1971484917546776,,0.1971484917546776,0.1971484917546776,0.6475598086124402,,0.6475598086124402,0.6475598086124402,,,,,0.45454545454545453,,0.45454545454545453,0.45454545454545453,0.0,,0,0,11400.0,,11400,11400,1.2882050830085063,,1.2882050830085063,1.2882050830085063,0.33385720700493937,,0.33385720700493937,0.33385720700493937,0.05420280186791194,,0.05420280186791194,0.05420280186791194
d3_oof,radar,clean,none,q_alarm_7,0.01,5,0.1956683658074505,,0.1956683658074505,0.1956683658074505,0.6517703349282297,,0.6517703349282297,0.6517703349282297,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,1.687424290998024,,1.687424290998024,1.687424290998024,0.5794791198922317,,0.5794791198922317,0.5794791198922317,0.17845230153435623,,0.17845230153435623,0.17845230153435623
d3_oof,radar,clean,none,q_alarm_7,0.05,1,0.1971484917546776,,0.1971484917546776,0.1971484917546776,0.6475598086124402,,0.6475598086124402,0.6475598086124402,,,,,0.45454545454545453,,0.45454545454545453,0.45454545454545453,0.0,,0,0,11400.0,,11400,11400,1.4195367920037825,,1.4195367920037825,1.4195367920037825,0.33385720700493937,,0.33385720700493937,0.33385720700493937,0.05420280186791194,,0.05420280186791194,0.05420280186791194
d3_oof,radar,clean,none,q_alarm_persistence_7,0.01,5,0.1956683658074505,,0.1956683658074505,0.1956683658074505,0.6517703349282297,,0.6517703349282297,0.6517703349282297,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,1.7092553330003284,,1.7092553330003284,1.7092553330003284,0.5794791198922317,,0.5794791198922317,0.5794791198922317,0.17845230153435623,,0.17845230153435623,0.17845230153435623
d3_oof,radar,clean,none,q_alarm_persistence_7,0.05,1,0.1971484917546776,,0.1971484917546776,0.1971484917546776,0.6475598086124402,,0.6475598086124402,0.6475598086124402,,,,,0.45454545454545453,,0.45454545454545453,0.45454545454545453,0.0,,0,0,11400.0,,11400,11400,1.4238286250038072,,1.4238286250038072,1.4238286250038072,0.33385720700493937,,0.33385720700493937,0.33385720700493937,0.05420280186791194,,0.05420280186791194,0.05420280186791194
d3_oof,radar,clean,none,selected_map,0.01,5,0.1956683658074505,,0.1956683658074505,0.1956683658074505,0.6517703349282297,,0.6517703349282297,0.6517703349282297,,,,,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.0,,0,0,11400.0,,11400,11400,1.70792541699484,,1.70792541699484,1.70792541699484,0.5794791198922317,,0.5794791198922317,0.5794791198922317,0.17845230153435623,,0.17845230153435623,0.17845230153435623
d3_oof,radar,clean,none,selected_map,0.05,1,0.1971484917546776,,0.1971484917546776,0.1971484917546776,0.6475598086124402,,0.6475598086124402,0.6475598086124402,,,,,0.45454545454545453,,0.45454545454545453,0.45454545454545453,0.0,,0,0,11400.0,,11400,11400,1.4195534580067033,,1.4195534580067033,1.4195534580067033,0.33385720700493937,,0.33385720700493937,0.33385720700493937,0.05420280186791194,,0.05420280186791194,0.05420280186791194
d3_oof,radar,instance,severe,confirmed,0.01,5,0.19660668003122303,,0.19660668003122303,0.19660668003122303,0.6623923444976076,,0.6623923444976076,0.6623923444976076,0.6406469760900141,,0.6406469760900141,0.6406469760900141,0.36523797002366554,,0.36523797002366554,0.36523797002366554,0.0,,0,0,11400.0,,11400,11400,2.014099541993346,,2.014099541993346,2.014099541993346,0.5680287382128424,,0.5680287382128424,0.5680287382128424,0.15993995997331553,,0.15993995997331553,0.15993995997331553
d3_oof,radar,instance,severe,confirmed,0.05,1,0.1221792552798992,,0.1221792552798992,0.1221792552798992,0.5335885167464115,,0.5335885167464115,0.5335885167464115,0.719760900140647,,0.719760900140647,0.719760900140647,0.26991848540625824,,0.26991848540625824,0.26991848540625824,0.0,,0,0,11400.0,,11400,11400,1.8744974169967463,,1.8744974169967463,1.8744974169967463,0.11427929950606197,,0.11427929950606197,0.11427929950606197,0.09739826551034023,,0.09739826551034023,0.09739826551034023
d3_oof,radar,instance,severe,error_rule,0.01,5,0.08486083967922367,,0.08486083967922367,0.08486083967922367,0.48200956937799044,,0.48200956937799044,0.48200956937799044,0.2689873417721519,,0.2689873417721519,0.2689873417721519,0.7258743097554562,,0.7258743097554562,0.7258743097554562,0.0,,0,0,11400.0,,11400,11400,1.4955912500008708,,1.4955912500008708,1.4955912500008708,0.14548720251459363,,0.14548720251459363,0.14548720251459363,0.15993995997331553,,0.15993995997331553,0.15993995997331553
d3_oof,radar,instance,severe,error_rule,0.05,1,0.19021680984876516,,0.19021680984876516,0.19021680984876516,0.6244976076555024,,0.6244976076555024,0.6244976076555024,0.5390295358649789,,0.5390295358649789,0.5390295358649789,0.4521430449645017,,0.4521430449645017,0.4521430449645017,1.0,,1,1,11400.0,,11400,11400,1.4068251669959864,,1.4068251669959864,1.4068251669959864,0.3257745846430175,,0.3257745846430175,0.3257745846430175,0.09739826551034023,,0.09739826551034023,0.09739826551034023
d3_oof,radar,instance,severe,no_reset,0.01,5,0.19660668003122303,,0.19660668003122303,0.19660668003122303,0.6623923444976076,,0.6623923444976076,0.6623923444976076,0.6406469760900141,,0.6406469760900141,0.6406469760900141,0.36523797002366554,,0.36523797002366554,0.36523797002366554,0.0,,0,0,11400.0,,11400,11400,1.826258750006673,,1.826258750006673,1.826258750006673,0.5680287382128424,,0.5680287382128424,0.5680287382128424,0.15993995997331553,,0.15993995997331553,0.15993995997331553
