epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__splice__moderate__a0,47,hellinger,radar,191.66,229900,4,4,0.1
0,radar__training__clean__none__aNone,47,hellinger,radar,188.78,229900,5,4,0.1
0,radar__training__instance__severe__a0,47,hellinger,radar,190.02,229900,9,4,0.1
0,radar__training__concept__severe__a0,47,hellinger,radar,188.74,229900,4,4,0.1
0,radar__training__instance__moderate__a0,47,hellinger,radar,194.46,229900,6,4,0.1
0,radar__training__concept__moderate__a0,47,hellinger,radar,197.34,229900,8,4,0.1
0,radar__training__splice__severe__a0,47,hellinger,radar,191.26,229900,6,4,0.1
1,radar__training__clean__none__aNone,47,hellinger,radar,193.38,229900,85,4,0.1
1,radar__training__instance__moderate__a0,47,hellinger,radar,204.56,229900,90,4,0.1
1,radar__training__splice__moderate__a0,47,hellinger,radar,190.5,229900,72,4,0.1
1,radar__training__splice__severe__a0,47,hellinger,radar,184.0,229900,25,4,0.1
1,radar__training__concept__moderate__a0,47,hellinger,radar,197.18,229900,72,4,0.1
1,radar__training__concept__severe__a0,47,hellinger,radar,186.82,229900,6,4,0.1
1,radar__training__instance__severe__a0,47,hellinger,radar,193.7,229900,42,4,0.1
2,radar__training__clean__none__aNone,47,hellinger,radar,193.82,229900,9,4,0.1
2,radar__training__splice__moderate__a0,47,hellinger,radar,190.4,229900,78,4,0.1
2,radar__training__splice__severe__a0,47,hellinger,radar,186.68,229900,6,4,0.1
2,radar__training__concept__moderate__a0,47,hellinger,radar,201.96,229900,69,4,0.1
2,radar__training__instance__moderate__a0,47,hellinger,radar,193.8,229900,5,4,0.1
2,radar__training__instance__severe__a0,47,hellinger,radar,194.14,229900,76,4,0.1
2,radar__training__concept__severe__a0,47,hellinger,radar,191.3,229900,84,4,0.1
3,radar__training__instance__moderate__a0,47,hellinger,radar,204.84,229900,94,4,0.1
3,radar__training__instance__severe__a0,47,hellinger,radar,199.28,229900,90,4,0.1
3,radar__training__concept__severe__a0,47,hellinger,radar,195.9,229900,74,4,0.1
3,radar__training__clean__none__aNone,47,hellinger,radar,192.04,229900,99,4,0.1
3,radar__training__splice__severe__a0,47,hellinger,radar,189.9,229900,43,4,0.1
3,radar__training__concept__moderate__a0,47,hellinger,radar,192.12,229900,110,4,0.1
3,radar__training__splice__moderate__a0,47,hellinger,radar,203.1,229900,14,4,0.1
