epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,RBF_I__s9917__clean__none,7,hddm_w,RBF_I,4.76,11400,0,4,0.1
0,RBF_I__s9917__instance__severe,7,hddm_w,RBF_I,4.66,11400,0,4,0.1
