epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__splice__moderate__a0,47,hellinger,radar,191.66,229900,4,2,0.1
0,radar__training__clean__none__aNone,47,hellinger,radar,188.78,229900,5,2,0.1
0,radar__training__instance__severe__a0,47,hellinger,radar,190.02,229900,9,2,0.1
0,radar__training__concept__severe__a0,47,hellinger,radar,190.04,229900,122,2,0.1
0,radar__training__instance__moderate__a0,47,hellinger,radar,200.4,229900,130,2,0.1
0,radar__training__concept__moderate__a0,47,hellinger,radar,189.14,229900,72,2,0.1
0,radar__training__splice__severe__a0,47,hellinger,radar,191.26,229900,7,2,0.1
1,radar__training__clean__none__aNone,47,hellinger,radar,195.44,229900,21,2,0.1
1,radar__training__instance__moderate__a0,47,hellinger,radar,195.64,229900,23,2,0.1
1,radar__training__splice__moderate__a0,47,hellinger,radar,195.78,229900,6,2,0.1
1,radar__training__splice__severe__a0,47,hellinger,radar,179.22,229900,18,2,0.1
1,radar__training__concept__moderate__a0,47,hellinger,radar,188.04,229900,123,2,0.1
1,radar__training__concept__severe__a0,47,hellinger,radar,186.82,229900,6,2,0.1
1,radar__training__instance__severe__a0,47,hellinger,radar,195.3,229900,139,2,0.1
2,radar__training__clean__none__aNone,47,hellinger,radar,193.82,229900,9,2,0.1
2,radar__training__splice__moderate__a0,47,hellinger,radar,185.64,229900,142,2,0.1
2,radar__training__splice__severe__a0,47,hellinger,radar,189.38,229900,9,2,0.1
2,radar__training__concept__moderate__a0,47,hellinger,radar,188.02,229900,124,2,0.1
2,radar__training__instance__moderate__a0,47,hellinger,radar,193.8,229900,5,2,0.1
2,radar__training__instance__severe__a0,47,hellinger,radar,190.18,229900,121,2,0.1
2,radar__training__concept__severe__a0,47,hellinger,radar,184.22,229900,7,2,0.1
3,radar__training__instance__moderate__a0,47,hellinger,radar,197.9,229900,140,2,0.1
3,radar__training__instance__severe__a0,47,hellinger,radar,188.46,229900,6,2,0.1
3,radar__training__concept__severe__a0,47,hellinger,radar,192.68,229900,121,2,0.1
3,radar__training__clean__none__aNone,47,hellinger,radar,201.64,229900,6,2,0.1
3,radar__training__splice__severe__a0,47,hellinger,radar,181.78,229900,99,2,0.1
3,radar__training__concept__moderate__a0,47,hellinger,radar,191.86,229900,5,2,0.1
3,radar__training__splice__moderate__a0,47,hellinger,radar,185.24,229900,119,2,0.1
