stream,detector,arm,mode,level,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
RBF_I,adwin,q_alarm_17,concept,severe,0.02,5,0.5226198996386323,0.5262487514240968,0.667751986833277,0.22767294184304382,0.0,57000.0,2.648580108216265,,
RBF_I,adwin,q_alarm_17,concept,severe,0.05,1,0.5338504740492077,0.5374999882949728,0.7016247877028761,0.23920762596144568,0.0,57000.0,2.8306278582051165,,
RBF_I,adwin,q_alarm_17,concept,severe,0.05,5,0.5226602323719499,0.5269262763632373,0.46418997343107804,0.39916315050529383,0.0,57000.0,2.6314740250003523,,
RBF_I,adwin,q_alarm_17,instance,moderate,0.01,1,0.5526810531605715,0.5574701159678858,0.8749176617045059,0.12548500455960368,0.0,57000.0,2.7100629001914056,,
RBF_I,adwin,q_alarm_17,instance,moderate,0.01,5,0.5385100383791237,0.5426975914362177,0.8126572534772626,0.18627874710564435,0.0,57000.0,2.6736440334061626,,
RBF_I,adwin,q_alarm_17,instance,moderate,0.02,1,0.5565447886256176,0.560663693131133,0.823865783779536,0.17629647510639987,0.0,57000.0,2.7070787086035124,,
RBF_I,adwin,q_alarm_17,instance,moderate,0.02,5,0.539655749209049,0.5444567350579839,0.6941331960688089,0.30494503188653405,0.0,57000.0,2.642309541598661,,
RBF_I,adwin,q_alarm_17,instance,moderate,0.05,1,0.55353170404324,0.5595182872435325,0.8052437340382219,0.19294471361788212,0.0,57000.0,2.8449226584081773,,
RBF_I,adwin,q_alarm_17,instance,moderate,0.05,5,0.5332901097577049,0.5383942908117751,0.6953235169822107,0.30515817062115,0.0,57000.0,2.680719116597902,,
RBF_I,adwin,q_alarm_17,instance,severe,0.01,1,0.5254469982966308,0.5315182872435326,0.8615209834667382,0.1391540293071332,0.0,57000.0,2.6818797499989158,,
RBF_I,adwin,q_alarm_17,instance,severe,0.01,5,0.51793798646201,0.5231079393398751,0.7729478524064675,0.22714158188200734,0.0,57000.0,2.644345074996818,,
RBF_I,adwin,q_alarm_17,instance,severe,0.02,1,0.5138347487243988,0.5210383586083853,0.8106792500177195,0.19000277959972717,0.0,57000.0,2.6746082495956216,,
RBF_I,adwin,q_alarm_17,instance,severe,0.02,5,0.5123162251521644,0.5184228367528992,0.7229305214732704,0.2782707705581303,0.0,57000.0,2.6489244170021267,,
RBF_I,adwin,q_alarm_17,instance,severe,0.05,1,0.5171596563423677,0.5228724353256021,0.784198418801217,0.21734253399868333,0.0,57000.0,2.8238717665954027,,
RBF_I,adwin,q_alarm_17,instance,severe,0.05,5,0.509471792079409,0.5155432649420161,0.6453861273760028,0.3563810986486146,0.0,57000.0,2.632873641588958,,
RBF_I,adwin,q_alarm_17,splice,moderate,0.01,1,0.5589330280239976,0.5628775803584459,0.9142720674137564,0.08056865905690228,0.0,57000.0,2.7431557000032627,,
RBF_I,adwin,q_alarm_17,splice,moderate,0.01,5,0.5321041802623068,0.5354914421993583,0.6787222319270049,0.17020021312078285,0.0,57000.0,2.663563341408735,,
RBF_I,adwin,q_alarm_17,splice,moderate,0.02,1,0.5552991614127565,0.5584198652951106,0.8056152561343237,0.18101309657157535,0.0,57000.0,2.728849991800962,,
RBF_I,adwin,q_alarm_17,splice,moderate,0.02,5,0.531604414305906,0.5352803073841516,0.6686277933922996,0.276370811048935,0.0,57000.0,2.6109329082013573,,
RBF_I,adwin,q_alarm_17,splice,moderate,0.05,1,0.5294536414062101,0.532565229346462,0.691297397426904,0.24444490879702513,0.0,57000.0,2.801662600002601,,
RBF_I,adwin,q_alarm_17,splice,moderate,0.05,5,0.5238443360684928,0.5294577597591744,0.5135640902739846,0.42845407829165183,0.0,57000.0,2.6050779917975886,,
RBF_I,adwin,q_alarm_17,splice,severe,0.01,1,0.5327324727944044,0.5363954144488339,0.8144257402550835,0.12312323640568693,0.0,57000.0,2.711718941613799,,
RBF_I,adwin,q_alarm_17,splice,severe,0.01,5,0.5370935753827678,0.5411428009852357,0.6474706493598091,0.14348773647443114,0.0,57000.0,2.6969904249941465,,
RBF_I,adwin,q_alarm_17,splice,severe,0.02,1,0.5388216003156571,0.5425621300996669,0.7112396334204756,0.18790857733756564,0.0,57000.0,2.7448066168057266,,
RBF_I,adwin,q_alarm_17,splice,severe,0.02,5,0.5313159394416895,0.5371423315403335,0.6469999149048846,0.17514065432904405,0.0,57000.0,2.714618766598869,,
