stream,detector,arm,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
RBF_I,hddm_w,q_alarm_persistence_27,0.05,1,0.5325546696578649,0.5371335117454653,0.771864931650352,0.20398814192163028,0.0,57000.0,2.9996823610005476,,
RBF_I,hddm_w,q_alarm_persistence_27,0.05,5,0.517481293529104,0.5230686886708296,0.6954706484766993,0.31930381395035584,0.0,57000.0,2.9212052014966803,,
RBF_I,hddm_w,q_alarm_persistence_7,0.01,1,0.5453584423772999,0.5494528694617902,0.874892440495262,0.11003064776532812,0.0,57000.0,2.977917666828337,,
RBF_I,hddm_w,q_alarm_persistence_7,0.01,5,0.5377095875855431,0.5423966696402023,0.7525677037277347,0.21206179190567787,0.0,57000.0,2.908878118168407,,
RBF_I,hddm_w,q_alarm_persistence_7,0.02,1,0.5391705735452393,0.5450817722271781,0.7899555974215687,0.16932019751265898,0.0,57000.0,2.9713994094975833,,
RBF_I,hddm_w,q_alarm_persistence_7,0.02,5,0.5363112338503169,0.541900089206066,0.6953962928820311,0.2853923397461837,0.0,57000.0,2.919229062497228,,
RBF_I,hddm_w,q_alarm_persistence_7,0.05,1,0.5325546696578649,0.5371335117454653,0.771864931650352,0.20398814192163028,0.0,57000.0,3.016199104165328,,
RBF_I,hddm_w,q_alarm_persistence_7,0.05,5,0.517481293529104,0.5230686886708296,0.6954706484766993,0.31930381395035584,0.0,57000.0,2.9161392499954673,,
RBF_I,hddm_w,selected_map,0.01,1,0.5453584423772999,0.5494528694617902,0.874892440495262,0.11003064776532812,0.0,57000.0,2.991240687328779,,
RBF_I,hddm_w,selected_map,0.01,5,0.5377095875855431,0.5423966696402023,0.7525677037277347,0.21206179190567787,0.0,57000.0,2.9302567568374798,,
RBF_I,hddm_w,selected_map,0.02,1,0.5391705735452393,0.5450817722271781,0.7899555974215687,0.16932019751265898,0.0,57000.0,2.938589020991155,,
RBF_I,hddm_w,selected_map,0.02,5,0.5363112338503169,0.541900089206066,0.6953962928820311,0.2853923397461837,0.0,57000.0,2.9036536803372046,,
RBF_I,hddm_w,selected_map,0.05,1,0.5325546696578649,0.5371335117454653,0.771864931650352,0.20398814192163028,0.0,57000.0,2.985032923669981,,
RBF_I,hddm_w,selected_map,0.05,5,0.517481293529104,0.5230686886708296,0.6954706484766993,0.31930381395035584,0.0,57000.0,2.9077045346736368,,
RBF_I,hellinger,confirmed,0.01,1,0.5447152757233673,0.5496877787689562,0.8220767181702002,0.13794350491724963,1.3333333333333333,61116.66666666667,2.831003208499169,,
RBF_I,hellinger,confirmed,0.01,5,0.5373291676818741,0.5432173654475171,0.7382257841058766,0.24640423126428174,1.0,62066.666666666664,2.8453126733317426,,
RBF_I,hellinger,confirmed,0.02,1,0.5389638875692291,0.5440648230746357,0.7965577456690393,0.19208084531604996,1.5,61116.66666666667,2.8351607431686716,,
RBF_I,hellinger,confirmed,0.02,5,0.523402068368787,0.5305501040737437,0.673760068860597,0.28273201878985216,0.16666666666666666,61750.0,2.9166569790055896,,
RBF_I,hellinger,confirmed,0.05,1,0.5359350548963493,0.5411210228962235,0.6818737796405973,0.2765392974636124,2.166666666666667,62700.0,2.835468478828261,,
RBF_I,hellinger,confirmed,0.05,5,0.5186905664682009,0.5248974130240855,0.6231196225151904,0.36468819660228013,0.3333333333333333,62383.33333333333,2.911548097171665,,
RBF_I,hellinger,error_rule,0.01,1,0.5307250602553397,0.5372197442759441,0.7553782871555562,0.21722711320437504,11.0,57000.0,2.532776645670917,,
RBF_I,hellinger,error_rule,0.01,5,0.526494440172073,0.5331103181683021,0.7050791882478563,0.2851175475347105,8.333333333333332,57000.0,2.53201949300031,,
RBF_I,hellinger,error_rule,0.02,1,0.5299518281224999,0.5364079690752304,0.6818171918415549,0.29630300371208895,9.833333333333332,57000.0,2.546117180332658,,
RBF_I,hellinger,error_rule,0.02,5,0.5214903509348177,0.5276330657151354,0.5873752476521806,0.38414765022906017,8.166666666666668,57000.0,2.5462088125010878,,
RBF_I,hellinger,error_rule,0.05,1,0.5289297892556135,0.5358400237882842,0.5891437903152102,0.36653632539552267,7.666666666666666,57000.0,2.6151267088328796,,
RBF_I,hellinger,error_rule,0.05,5,0.5210731736571724,0.5277609277430866,0.5363007992397462,0.46885476916902025,6.333333333333333,57000.0,2.5907774163303356,,
RBF_I,hellinger,no_reset,0.01,1,0.5453584423772999,0.5494528694617902,0.874892440495262,0.11003064776532812,0.0,57000.0,2.91074722216581,,
RBF_I,hellinger,no_reset,0.01,5,0.5377095875855431,0.5423966696402023,0.7525677037277347,0.21206179190567787,0.0,57000.0,2.8330381598304184,,
RBF_I,hellinger,no_reset,0.02,1,0.5391705735452393,0.5450817722271781,0.7899555974215687,0.16932019751265898,0.0,57000.0,2.8841468264921177,,
RBF_I,hellinger,no_reset,0.02,5,0.5363112338503169,0.541900089206066,0.6953962928820311,0.2853923397461837,0.0,57000.0,2.8293719929934014,,
RBF_I,hellinger,no_reset,0.05,1,0.5325546696578649,0.5371335117454653,0.771864931650352,0.20398814192163028,0.0,57000.0,2.9394655279999524,,
RBF_I,hellinger,no_reset,0.05,5,0.517481293529104,0.5230686886708296,0.6954706484766993,0.31930381395035584,0.0,57000.0,2.842014194165434,,
RBF_I,hellinger,q_alarm_persistence_17,0.01,1,0.5301332366196448,0.5366547725245316,0.7555201942066742,0.21442644994045074,10.666666666666668,57000.0,2.5287967564945575,,
RBF_I,hellinger,q_alarm_persistence_17,0.01,5,0.5265196267055874,0.5330092179601547,0.6943438151936426,0.28803885201656904,8.333333333333332,57000.0,2.5387257428325634,,
RBF_I,hellinger,q_alarm_persistence_17,0.02,1,0.5277685811984306,0.5344246208742195,0.6929064675293707,0.28779261156746955,10.333333333333334,57000.0,2.5580112710013054,,
RBF_I,hellinger,q_alarm_persistence_17,0.02,5,0.517996373112124,0.5241778174249183,0.6214744138011415,0.3672328603615805,7.833333333333334,57000.0,2.554126548498364,,
RBF_I,hellinger,q_alarm_persistence_17,0.05,1,0.528938153707836,0.5362057686589354,0.6004768824479335,0.3608922640298493,7.166666666666666,57000.0,2.61473234033474,,
