epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,RBF_I__s112__clean__none,37,hddm_w,RBF_I,32.22,57000,9,4,0.1
0,RBF_I__s112__splice__severe,37,hddm_w,RBF_I,31.080000000000002,57000,3,4,0.1
0,RBF_I__s112__instance__moderate,37,hddm_w,RBF_I,30.76,57000,8,4,0.1
0,RBF_I__s112__concept__moderate,37,hddm_w,RBF_I,32.24,57000,8,4,0.1
0,RBF_I__s112__splice__moderate,37,hddm_w,RBF_I,31.46,57000,4,4,0.1
0,RBF_I__s112__concept__severe,37,hddm_w,RBF_I,31.62,57000,9,4,0.1
0,RBF_I__s112__instance__severe,37,hddm_w,RBF_I,29.94,57000,10,4,0.1
1,RBF_I__s112__concept__moderate,37,hddm_w,RBF_I,32.64,57000,3,4,0.1
1,RBF_I__s112__splice__moderate,37,hddm_w,RBF_I,32.480000000000004,57000,6,4,0.1
1,RBF_I__s112__instance__severe,37,hddm_w,RBF_I,29.88,57000,10,4,0.1
1,RBF_I__s112__splice__severe,37,hddm_w,RBF_I,30.82,57000,4,4,0.1
1,RBF_I__s112__clean__none,37,hddm_w,RBF_I,32.42,57000,4,4,0.1
1,RBF_I__s112__concept__severe,37,hddm_w,RBF_I,31.06,57000,5,4,0.1
1,RBF_I__s112__instance__moderate,37,hddm_w,RBF_I,31.32,57000,8,4,0.1
2,RBF_I__s112__clean__none,37,hddm_w,RBF_I,31.62,57000,5,4,0.1
2,RBF_I__s112__instance__severe,37,hddm_w,RBF_I,30.4,57000,13,4,0.1
2,RBF_I__s112__instance__moderate,37,hddm_w,RBF_I,31.52,57000,11,4,0.1
2,RBF_I__s112__splice__severe,37,hddm_w,RBF_I,32.88,57000,2,4,0.1
2,RBF_I__s112__concept__moderate,37,hddm_w,RBF_I,32.22,57000,5,4,0.1
2,RBF_I__s112__splice__moderate,37,hddm_w,RBF_I,32.04,57000,7,4,0.1
2,RBF_I__s112__concept__severe,37,hddm_w,RBF_I,31.92,57000,9,4,0.1
3,RBF_I__s112__concept__severe,37,hddm_w,RBF_I,31.54,57000,5,4,0.1
3,RBF_I__s112__clean__none,37,hddm_w,RBF_I,32.92,57000,10,4,0.1
3,RBF_I__s112__instance__moderate,37,hddm_w,RBF_I,31.400000000000002,57000,8,4,0.1
3,RBF_I__s112__concept__moderate,37,hddm_w,RBF_I,32.38,57000,10,4,0.1
3,RBF_I__s112__splice__moderate,37,hddm_w,RBF_I,32.64,57000,3,4,0.1
3,RBF_I__s112__instance__severe,37,hddm_w,RBF_I,29.86,57000,13,4,0.1
3,RBF_I__s112__splice__severe,37,hddm_w,RBF_I,33.44,57000,0,4,0.1
