epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__instance__moderate__a0,17,d3_oof,radar,185.35999999999999,229900,5,4,0.1
0,radar__training__clean__none__aNone,17,d3_oof,radar,198.35999999999999,229900,7,4,0.1
0,radar__training__concept__severe__a0,17,d3_oof,radar,185.28,229900,3,4,0.1
0,radar__training__instance__severe__a0,17,d3_oof,radar,177.92,229900,5,4,0.1
0,radar__training__splice__severe__a0,17,d3_oof,radar,189.38,229900,4,4,0.1
0,radar__training__splice__moderate__a0,17,d3_oof,radar,188.5,229900,5,4,0.1
0,radar__training__concept__moderate__a0,17,d3_oof,radar,199.16,229900,60,4,0.1
1,radar__training__splice__severe__a0,17,d3_oof,radar,184.84,229900,67,4,0.1
1,radar__training__concept__moderate__a0,17,d3_oof,radar,185.82,229900,44,4,0.1
1,radar__training__concept__severe__a0,17,d3_oof,radar,191.68,229900,117,4,0.1
1,radar__training__instance__moderate__a0,17,d3_oof,radar,198.35999999999999,229900,141,4,0.1
1,radar__training__clean__none__aNone,17,d3_oof,radar,189.3,229900,120,4,0.1
1,radar__training__splice__moderate__a0,17,d3_oof,radar,192.26,229900,17,4,0.1
1,radar__training__instance__severe__a0,17,d3_oof,radar,193.46,229900,134,4,0.1
2,radar__training__concept__moderate__a0,17,d3_oof,radar,200.54,229900,64,4,0.1
2,radar__training__concept__severe__a0,17,d3_oof,radar,200.62,229900,77,4,0.1
2,radar__training__splice__moderate__a0,17,d3_oof,radar,188.22,229900,67,4,0.1
2,radar__training__clean__none__aNone,17,d3_oof,radar,192.72,229900,40,4,0.1
2,radar__training__instance__severe__a0,17,d3_oof,radar,193.22,229900,142,4,0.1
2,radar__training__splice__severe__a0,17,d3_oof,radar,185.1,229900,70,4,0.1
2,radar__training__instance__moderate__a0,17,d3_oof,radar,192.44,229900,9,4,0.1
3,radar__training__concept__moderate__a0,17,d3_oof,radar,200.78,229900,73,4,0.1
3,radar__training__splice__severe__a0,17,d3_oof,radar,179.06,229900,32,4,0.1
3,radar__training__clean__none__aNone,17,d3_oof,radar,194.94,229900,86,4,0.1
3,radar__training__instance__severe__a0,17,d3_oof,radar,191.48,229900,37,4,0.1
3,radar__training__concept__severe__a0,17,d3_oof,radar,201.96,229900,81,4,0.1
3,radar__training__splice__moderate__a0,17,d3_oof,radar,187.86,229900,42,4,0.1
3,radar__training__instance__moderate__a0,17,d3_oof,radar,195.44,229900,9,4,0.1
