state,action,q_value,selected,visits,mean_reward,rejected_fraction
0,update,7.185361761892008,True,761,0.7113009198423127,0.2588699080157687
0,reset,6.320472800998831,False,1753,0.735653166001141,0.44609241300627495
1,update,6.857813747180741,True,704,0.7454545454545454,0.421875
1,reset,4.971559087341096,False,86,0.6125581395348837,0.686046511627907
