epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__clean__none__aNone,7,adwin,radar,195.98,229900,4,4,0.1
0,radar__training__splice__moderate__a0,7,adwin,radar,188.98,229900,12,4,0.1
0,radar__training__splice__severe__a0,7,adwin,radar,189.86,229900,5,4,0.1
0,radar__training__instance__severe__a0,7,adwin,radar,191.16,229900,10,4,0.1
0,radar__training__concept__severe__a0,7,adwin,radar,191.8,229900,6,4,0.1
0,radar__training__instance__moderate__a0,7,adwin,radar,184.35999999999999,229900,5,4,0.1
0,radar__training__concept__moderate__a0,7,adwin,radar,193.88,229900,7,4,0.1
1,radar__training__splice__severe__a0,7,adwin,radar,187.44,229900,4,4,0.1
1,radar__training__instance__severe__a0,7,adwin,radar,195.88,229900,9,4,0.1
1,radar__training__clean__none__aNone,7,adwin,radar,197.84,229900,27,4,0.1
1,radar__training__concept__moderate__a0,7,adwin,radar,191.98,229900,37,4,0.1
1,radar__training__concept__severe__a0,7,adwin,radar,192.86,229900,97,4,0.1
1,radar__training__instance__moderate__a0,7,adwin,radar,194.62,229900,13,4,0.1
1,radar__training__splice__moderate__a0,7,adwin,radar,193.74,229900,29,4,0.1
2,radar__training__concept__severe__a0,7,adwin,radar,194.64,229900,65,4,0.1
2,radar__training__instance__severe__a0,7,adwin,radar,189.68,229900,29,4,0.1
2,radar__training__clean__none__aNone,7,adwin,radar,191.96,229900,57,4,0.1
2,radar__training__concept__moderate__a0,7,adwin,radar,203.58,229900,72,4,0.1
2,radar__training__splice__severe__a0,7,adwin,radar,187.36,229900,44,4,0.1
2,radar__training__instance__moderate__a0,7,adwin,radar,206.08,229900,98,4,0.1
2,radar__training__splice__moderate__a0,7,adwin,radar,189.26,229900,109,4,0.1
3,radar__training__concept__severe__a0,7,adwin,radar,192.74,229900,46,4,0.1
3,radar__training__instance__moderate__a0,7,adwin,radar,201.46,229900,35,4,0.1
3,radar__training__splice__severe__a0,7,adwin,radar,189.66,229900,25,4,0.1
3,radar__training__concept__moderate__a0,7,adwin,radar,205.9,229900,66,4,0.1
3,radar__training__clean__none__aNone,7,adwin,radar,195.18,229900,69,4,0.1
3,radar__training__instance__severe__a0,7,adwin,radar,199.46,229900,91,4,0.1
3,radar__training__splice__moderate__a0,7,adwin,radar,186.36,229900,16,4,0.1
