stream,condition,mode,level,view,threshold,rows,poison_rows,prevalence,roc_auc,average_precision,poison_recall,poison_precision,legitimate_rejection,tn,fp,fn,tp
SEA_A,SEA_A__s115__clean__none,clean,none,features,0.20722952139559986,56050,0,0.0,,,,0.0,0.048849241748438896,53312,2738,0,0
SEA_A,SEA_A__s115__clean__none,clean,none,features_label,0.31074160669567163,56050,0,0.0,,,,0.0,0.053595004460303304,53046,3004,0,0
SEA_A,SEA_A__s115__instance__moderate,instance,moderate,features,0.20722952139559986,56050,8531,0.15220338983050846,0.49914693599760895,0.15157967000990133,0.046301723127417656,0.14426588750913075,0.0493065931522128,45176,2343,8136,395
SEA_A,SEA_A__s115__instance__moderate,instance,moderate,features_label,0.31074160669567163,56050,8531,0.15220338983050846,0.9326537077609529,0.7075304317946978,0.7803305591372641,0.7209226770630279,0.05423093920326606,44942,2577,1874,6657
SEA_A,SEA_A__s115__instance__severe,instance,severe,features,0.20722952139559986,56050,14226,0.2538090990187333,0.49835680781473757,0.2548572885896834,0.05096302544636581,0.2647918188458729,0.04813026013771997,39811,2013,13501,725
SEA_A,SEA_A__s115__instance__severe,instance,severe,features_label,0.31074160669567163,56050,14226,0.2538090990187333,0.9314937483535809,0.8082810041311145,0.7759032756923943,0.8284920813630564,0.054633703136954856,39539,2285,3188,11038
SEA_A,SEA_A__s115__concept__moderate,concept,moderate,features,0.20722952139559986,56050,8538,0.15232827832292595,0.5096643533651702,0.15673964671115004,0.053525415788240806,0.16498194945848377,0.048682438120895774,45199,2313,8081,457
SEA_A,SEA_A__s115__concept__moderate,concept,moderate,features_label,0.31074160669567163,56050,8538,0.15232827832292595,0.6791096217395791,0.3630613343774215,0.3436401967673928,0.5369692532942899,0.05324970533759892,44982,2530,5604,2934
SEA_A,SEA_A__s115__concept__severe,concept,severe,features,0.20722952139559986,56050,14271,0.25461195361284567,0.5046693278260049,0.25834053016957,0.04926073856071754,0.25874125874125875,0.04820603652552718,39765,2014,13568,703
SEA_A,SEA_A__s115__concept__severe,concept,severe,features_label,0.31074160669567163,56050,14271,0.25461195361284567,0.7153219540677509,0.5514537821043196,0.4152477051362904,0.7239188859027608,0.054094162138873594,39519,2260,8345,5926
SEA_A,SEA_A__s115__splice__moderate,splice,moderate,features,0.20722952139559986,56050,8555,0.15263157894736842,0.4990582748597795,0.15180687387786232,0.04745762711864407,0.149760236075249,0.04853142436045899,45190,2305,8149,406
SEA_A,SEA_A__s115__splice__moderate,splice,moderate,features_label,0.31074160669567163,56050,8555,0.15263157894736842,0.49738495712951175,0.1516003987304499,0.05330216247808299,0.15154536390827517,0.05375302663438257,44942,2553,8099,456
SEA_A,SEA_A__s115__splice__severe,splice,severe,features,0.20722952139559986,56050,14234,0.25395182872435323,0.49966891710551986,0.2530587335791208,0.04685963186735984,0.24712856613560577,0.048593839678591925,39784,2032,13567,667
