stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,filter_poison_recall,filter_legitimate_rejection,detector,filter,filter_seed,status,folder,host_macro_f1_no_reset,host_accuracy_no_reset,poison_admission_rate_no_reset,clean_withhold_rate_no_reset,resets_no_reset,training_visits_no_reset,malicious_recall_no_reset,benign_fpr_no_reset,host_macro_f1_reset_difference,host_accuracy_reset_difference,poison_admission_rate_reset_difference,clean_withhold_rate_reset_difference,resets_reset_difference,training_visits_reset_difference,malicious_recall_reset_difference,benign_fpr_reset_difference
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,,,62700,,,3,2.7622217500029365,,,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,none,,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/none,0.5657780650090587,0.5694736842105264,,0.1864406779661017,0,57000,,,-0.01710319087037515,-0.013041926851025898,,0.033898305084745756,3,5700,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,2031.0,60000.0,62296,37534.0,5533.0,2,2.5759425419964828,True,3000.0,confirmed,True,47503,0.5536702945077153,0.545301389536059,8547,6144,0.7188487188487188,47503,18896,0.39778540302717724,,,0.06025506025506026,0.031913773866913665,adwin,learned_features_label,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_17,0.5109718345260367,0.5159884638864913,0.7063297063297064,0.18285160937203965,0,54969,,,0.03432955501002233,0.03768183062122399,0.01251901251901244,0.2149337936551376,2,7327,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,1598.0,60000.0,62779,38836.0,5569.0,2,2.614124209008878,True,3000.0,confirmed,True,47503,0.5529966528429784,0.5437564893339528,8547,4697,0.5495495495495496,47503,17089,0.3597457002715618,,,0.051597051597051594,0.024356356440645852,adwin,learned_features_label,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_27,0.5388443154751165,0.5448076963560197,0.7926757926757927,0.26802517735721954,0,55402,,,0.004912173858836355,0.00818895648695872,-0.2431262431262431,0.09172052291434224,2,7377,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,1627.0,60000.0,62744,42479.0,5546.0,2,2.5307432920089923,False,3000.0,confirmed,True,47503,0.5388501778835021,0.5294143572077583,8547,5499,0.6433836433836434,47503,13315,0.2802980864366461,,,0.047268047268047265,0.025745742374165843,adwin,learned_features_label,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_37,0.5777634217786503,0.5798791655263879,0.6860886860886861,0.26861461381386437,0,55373,,,-0.04834906457089194,-0.04102898764288576,-0.04270504270504272,0.011683472622781743,2,7371,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,1821.0,60000.0,62529,35938.0,5515.0,2,2.553899457998341,False,3000.0,confirmed,True,47503,0.5371239711176137,0.5271556306192314,8547,3608,0.42213642213642216,47503,17974,0.3783761025619435,,,0.051597051597051594,0.02905079679178157,adwin,learned_features_label,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_47,0.5134810960920275,0.5203671347072817,0.6541476541476542,0.2660884575711008,0,55179,,,0.013674534527203908,0.016756836410331988,-0.23201123201123203,0.1122876449908427,2,7350,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,1916.0,60000.0,62406,38575.0,5518.0,2,2.551671291992534,True,3000.0,confirmed,True,47503,0.5458813127591942,0.5370979027018428,8547,5071,0.5933075933075933,47503,18617,0.3919120897627518,,,0.05382005382005382,0.03065069574553186,adwin,learned_features_label,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_7,0.5353583368513638,0.5404290255352293,0.7891657891657892,0.31195924467928343,0,55084,,,0.0017395658504789635,0.005452287223964847,-0.19585819585819586,0.0799528450834684,2,7322,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,3766.0,60000.0,63873,44304.0,7944.0,3,2.5862409170076717,True,3000.0,confirmed,True,47503,0.5431446434962003,0.5374301894963349,8547,4873,0.5701415701415702,47503,13421,0.2825295244510873,,,0.07008307008307009,0.0666694735069364,adwin,learned_features,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_17,0.5251786550172393,0.5290613224427931,0.6895986895986896,0.19200892575205777,0,53234,,,0.01225153447909566,0.01408332105340715,-0.11945711945711945,0.09052059869902954,3,10639,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,2412.0,60000.0,65559,38251.0,5516.0,2,2.6744534999888856,True,3000.0,confirmed,True,47503,0.5516493695135044,0.5459666286667497,8547,5388,0.6303966303966304,47503,17444,0.3672189124897375,,,0.048789048789048786,0.0419973475359451,adwin,learned_features,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_27,0.5877844948176548,0.5909310990884786,0.6928746928746928,0.22385954571290234,0,54588,,,-0.0418178661509051,-0.03928172957497422,-0.062478062478062424,0.14335936677683514,2,10971,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,3511.0,60000.0,60573,42725.0,5275.0,2,2.547653417015681,False,3000.0,confirmed,True,47503,0.525524703702924,0.5183494951858285,8547,5979,0.6995436995436995,47503,13456,0.28326632002189334,,,0.05241605241605242,0.06448013809654127,adwin,learned_features,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_37,0.49923711448591396,0.501778835020946,0.6897156897156898,0.28076121508115276,0,53489,,,0.019112380699914555,0.023745868681978033,0.009828009828009798,0.0025051049407405768,2,7084,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,3129.0,60000.0,61053,44862.0,5393.0,2,2.5203572919999715,True,3000.0,confirmed,True,47503,0.5599225312085553,0.5553649026261569,8547,4987,0.5834795834795835,47503,12179,0.25638380733848387,,,0.04984204984204984,0.056901669368250425,adwin,learned_features,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_47,0.5220244543887156,0.527566679999158,0.7741897741897742,0.2332063238111277,0,53871,,,0.03334044823744131,0.032355851209397324,-0.19071019071019069,0.023177483527356157,2,7182,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,4801.0,60000.0,60891,39952.0,5211.0,2,2.473073208995629,False,3000.0,confirmed,True,47503,0.533861019304044,0.5289270804843638,8547,4246,0.4967824967824968,47503,15342,0.3229690756373282,,,0.07628407628407628,0.08734185209355198,adwin,learned_features,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_7,0.5645998872604864,0.5677115129570764,0.641979641979642,0.38401785150411555,0,52199,,,-0.03567280677612261,-0.0338504936530325,-0.14519714519714516,-0.061048775866787364,2,8692,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,,,66500,,,1,2.9771320830041077,,,confirmed,True,47503,0.5615013788602825,0.5571621270947,8547,5101,0.5968175968175968,47503,14604,0.30743321474433194,,,0.0,0.0,adwin,none,,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/none,0.5183993923135573,0.5228932909500452,0.7138177138177139,0.2484895690798476,0,57000,,,0.03876273478114278,0.03860808791023729,-0.11700011700011703,0.058943645664484345,1,9500,,
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,2130.0,60000.0,63983,47630.0,10973.0,4,2.5768751249997877,True,3000.0,confirmed,True,41852,0.5167733919525949,0.5023039733269201,14198,8871,0.6248063107479926,41852,9546,0.22808945809041384,,,0.05705028877306663,0.03153971136385358,adwin,learned_features_label,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_label_seed_17,0.5541568842156813,0.5608573066997993,0.668474433018735,0.28727420433909967,0,54870,,,-0.051852910888761206,-0.04408391474720441,-0.04366812227074235,-0.05918474624868583,4,9113,,
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,1704.0,60000.0,62623,51618.0,8281.0,3,2.52291158400476,True,3000.0,confirmed,True,41852,0.5230813342253656,0.5126522988515859,14198,11227,0.7907451753768137,41852,7017,0.16766223836375801,,,0.05021834061135371,0.023678677243620376,adwin,learned_features_label,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_label_seed_27,0.5424323252727855,0.5485759342444806,0.694957036202282,0.2003488483226608,0,55296,,,-0.02978002642119959,-0.025494600019114966,0.09578813917453166,-0.032686609958902796,3,7327,,
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,1674.0,60000.0,64545,49785.0,8307.0,3,2.622454041003948,True,3000.0,confirmed,True,41852,0.5151247252222116,0.5037772343987045,14198,11338,0.7985631779123821,41852,8969,0.214302781229093,,,0.0425412029863361,0.025566281181305554,adwin,learned_features_label,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_label_seed_37,0.5398629810474296,0.5448246200898403,0.5800112691928441,0.3160900315397114,0,55326,,,-0.0360857466487251,-0.029699894867628696,0.218551908719538,-0.10178725031061839,3,9219,,
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,1974.0,60000.0,64114,49496.0,10954.0,4,2.6317603749921545,False,3000.0,confirmed,True,41852,0.5244671700277167,0.5143482366277847,14198,10599,0.7465135934638681,41852,8466,0.20228423970180637,,,0.05310607127764474,0.029150339290834368,adwin,learned_features_label,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_label_seed_47,0.5563984050544979,0.5605944757717671,0.7045358501197352,0.3193395775590175,0,55026,,,-0.042050168426713164,-0.03612730574405043,0.041977743344132956,-0.11705533785721112,4,9088,,
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,2017.0,60000.0,64086,45825.0,10965.0,4,2.6087904580053873,True,3000.0,confirmed,True,41852,0.5147663194112587,0.5033464432941923,14198,9839,0.6929849274545711,41852,11395,0.27226894772053906,,,0.05247217918016622,0.03039281276880436,adwin,learned_features_label,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_label_seed_7,0.5611541378737314,0.566161712701902,0.6922101704465418,0.22806556436968364,0,54983,,,-0.05780769457953905,-0.05139539329064324,0.0007747570080293142,0.04420338335085541,4,9103,,
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,3729.0,60000.0,62086,44417.0,7937.0,3,2.623869500006549,False,3000.0,confirmed,True,41852,0.5283379527860078,0.5217701605458585,14198,9115,0.6419918298351881,41852,11033,0.2636194208162095,,,0.06606564304831666,0.06668737455796617,adwin,learned_features,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_seed_17,0.4968781541035041,0.5002150434865718,0.7353148330750809,0.19002676096721782,0,53271,,,0.024892006442354342,0.02812290929943606,-0.09332300323989284,0.07359265984899166,3,8815,,
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,2422.0,60000.0,63663,48278.0,10927.0,4,2.5494464579969645,True,3000.0,confirmed,True,41852,0.5304883876517251,0.5210876498861922,14198,9292,0.6544583744189323,41852,10193,0.24354869540284813,,,0.048880123961121284,0.04128834942177196,adwin,learned_features,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_seed_27,0.5782649537334095,0.5816687374557966,0.7797577123538526,0.2003488483226608,0,54578,,,-0.05717730384721731,-0.05118034980407149,-0.12529933793492032,0.043199847080187315,4,9085,,
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,3499.0,60000.0,64168,33997.0,2698.0,1,2.6618334999948274,True,3000.0,confirmed,True,41852,0.5507980502723884,0.545605260910151,14198,7261,0.5114100577546133,41852,16969,0.40545254707062983,,,0.05543034230173264,0.06479977062028099,adwin,learned_features,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_seed_37,0.5331840749186432,0.5377759724744338,0.6483307508099733,0.2614689859504922,0,53501,,,0.012421185991507877,0.013022077797954612,-0.13692069305535992,0.1439835611201376,1,10667,,
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,3094.0,60000.0,66469,41317.0,13411.0,5,2.645578708004905,False,3000.0,confirmed,True,41852,0.5196406384402179,0.5115914251949422,14198,9275,0.6532610226792506,41852,16134,0.38550129026091945,,,0.0495140160585998,0.05712988626588932,adwin,learned_features,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_seed_47,0.5443594855591936,0.5480741661091465,0.561064938723764,0.26866099589028003,0,53906,,,-0.032768060364251395,-0.028433527668928593,0.09219608395548662,0.11684029437063942,5,12563,,
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,4775.0,60000.0,60923,44398.0,10407.0,4,2.5275844580028206,True,3000.0,confirmed,True,41852,0.5113734110675714,0.5054763613493334,14198,8929,0.6288913931539654,41852,13424,0.3207493070820988,,,0.0796591069164671,0.08706871834082003,adwin,learned_features,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/learned_features_seed_7,0.554635723644243,0.5563891809232534,0.8481476264262572,0.20773200802829017,0,52225,,,-0.04915936229490958,-0.04501576985568201,-0.21925623327229182,0.11301729905380864,4,8698,,
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,,,66500,,,1,3.0111025840014918,,,confirmed,True,41852,0.5326388225174424,0.5283421758447234,14198,9912,0.6981264966896746,41852,9964,0.23807703335563413,,,0.0,0.0,adwin,none,,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__severe/none,0.5055880081027292,0.5092468699225844,0.7721510071841104,0.21779126445570104,0,57000,,,0.022754167741994236,0.023391952594858045,-0.07402451049443581,0.020285768899933082,1,9500,,
RBF_I,instance,moderate,115.0,2781123431.0,,RBF_I__s115,RBF_I__s115__instance__moderate,2159.0,60000.0,58474,46636.0,2741.0,1,2.6008624999958556,False,3000.0,confirmed,True,56050,0.5751650312221231,0.5684803600618786,8551,6436,0.7526605075429774,47499,10073,0.21206762247626265,,,0.0734417027248275,0.03223225752121097,adwin,learned_features_label,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__instance__moderate/learned_features_label_seed_17,0.4980569807757085,0.5044781445138269,0.7438896035551398,0.23002589528200593,0,54841,,,0.07042337928617015,0.07068688670829626,0.008770903987837642,-0.017958272805743275,1,3633,,
RBF_I,instance,moderate,115.0,2781123431.0,,RBF_I__s115,RBF_I__s115__instance__moderate,1686.0,60000.0,58999,45186.0,2756.0,1,2.5659058750024997,False,3000.0,confirmed,True,56050,0.5728813559322034,0.567157971688411,8551,6309,0.7378084434569057,47499,11411,0.2402366365607697,,,0.06431996257747633,0.02391629297458894,adwin,learned_features_label,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__instance__moderate/learned_features_label_seed_27,0.5440136422482804,0.5505619982158787,0.8399017658753363,0.12318154066401397,0,55314,,,0.023144329440130562,0.02231935771632465,-0.10209332241843061,0.11705509589675574,1,3685,,
RBF_I,instance,moderate,115.0,2781123431.0,,RBF_I__s115,RBF_I__s115__instance__moderate,1762.0,60000.0,58931,43305.0,5527.0,2,2.5060328750114422,False,3000.0,confirmed,True,56050,0.5480463871543265,0.5390821127104228,8551,5682,0.6644836861185827,47499,14519,0.3056695930440641,,,0.06233189100689978,0.025874228931135394,adwin,learned_features_label,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__instance__moderate/learned_features_label_seed_37,0.5575383055174816,0.5599821587867975,0.8409542743538767,0.12478157434893367,0,55238,,,-0.01845619280705879,-0.011935771632470948,-0.17647058823529405,0.18088801869513044,2,3693,,
RBF_I,instance,moderate,115.0,2781123431.0,,RBF_I__s115,RBF_I__s115__instance__moderate,1958.0,60000.0,58703,50439.0,2758.0,1,2.660513999988325,False,3000.0,confirmed,True,56050,0.547957181088314,0.5419664959374048,8551,7003,0.8189685416910303,47499,6852,0.14425566854039032,,,0.06759443339960239,0.029053243226173184,adwin,learned_features_label,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__instance__moderate/learned_features_label_seed_47,0.5539197794718039,0.5564495985727029,0.7417845865980587,0.2261310764437146,0,55042,,,-0.011953283534399173,-0.008492417484388892,0.0771839550929716,-0.08187540790332429,1,3661,,
RBF_I,instance,moderate,115.0,2781123431.0,,RBF_I__s115,RBF_I__s115__instance__moderate,2081.0,60000.0,58589,45802.0,5494.0,2,2.5240130839811172,False,3000.0,confirmed,True,56050,0.5492774308652988,0.5390400935972559,8551,6310,0.7379253888434101,47499,10795,0.22726794248299964,,,0.07554671968190854,0.030211162340259796,adwin,learned_features_label,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__instance__moderate/learned_features_label_seed_7,0.5242705436989611,0.5300267618198038,0.7710209332241843,0.1945935703909556,0,54919,,,0.01476954989829482,0.019250669045494995,-0.03309554438077422,0.032674372092044046,2,3670,,
RBF_I,instance,moderate,115.0,2781123431.0,,RBF_I__s115,RBF_I__s115__instance__moderate,3691.0,60000.0,58630,44485.0,5332.0,2,2.524546000000555,False,3000.0,confirmed,True,56050,0.5520606601248885,0.5476959297179227,8551,6229,0.7284528125365455,47499,12868,0.27091096654666413,,,0.06595719798853936,0.06583296490452431,adwin,learned_features,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__instance__moderate/learned_features_seed_17,0.5237995341220354,0.5272792149866191,0.7435387673956262,0.2545737805006421,0,53309,,,0.0238963955958873,0.02478144513826941,-0.015085954859080708,0.016337186046022023,2,5321,,
RBF_I,instance,moderate,115.0,2781123431.0,,RBF_I__s115,RBF_I__s115__instance__moderate,2385.0,60000.0,58263,43688.0,2724.0,1,2.601721292012371,False,3000.0,confirmed,True,56050,0.5767707404103479,0.573841751508187,8551,6418,0.7505554905858964,47499,12088,0.2544895682014358,,,0.03987837679803532,0.043032484894418827,adwin,learned_features,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__instance__moderate/learned_features_seed_27,0.5299352264633628,0.5342372881355932,0.7449421120336803,0.2534790206109602,0,54615,,,0.043906525044824174,0.04253345227475469,0.005613378552216108,0.0010105475904755856,1,3648,,
RBF_I,instance,moderate,115.0,2781123431.0,,RBF_I__s115,RBF_I__s115__instance__moderate,3575.0,60000.0,58754,45456.0,7991.0,3,2.421206125000026,False,3000.0,confirmed,True,56050,0.5378055307760927,0.5324016621271486,8551,6090,0.7121974038124196,47499,13521,0.28465862439209244,,,0.06607414337504386,0.06336975515274006,adwin,learned_features,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__instance__moderate/learned_features_seed_37,0.49396447826047085,0.4972167707404104,0.8059876037890306,0.19027769005663278,0,53425,,,0.038437183866677715,0.04058876003568235,-0.09379019997661098,0.09438093433545966,3,5329,,
RBF_I,instance,moderate,115.0,2781123431.0,,RBF_I__s115,RBF_I__s115__instance__moderate,3124.0,60000.0,59234,48485.0,8043.0,3,2.4681301670207176,False,3000.0,confirmed,True,56050,0.5408028545941124,0.5335300086121024,8551,6876,0.8041164776049585,47499,9520,0.20042527211099181,,,0.05660156706817916,0.05558011747615739,adwin,learned_features,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__instance__moderate/learned_features_seed_47,0.516256330716469,0.5230508474576271,0.7237749970763654,0.27897429419566727,0,53876,,,0.017273677895633388,0.01775200713648528,0.08034148052859313,-0.07854902208467546,3,5358,,
