stream,repetition,input_seed,mode,level,condition,shared_clean_reference,within_dataset_weight,dataset_weight,input_rows,base_seed,attack_seed,attack_assignment,base_key,alarm_rate,alarm_blocks,monitored_blocks,poison_exposed_blocks,poison_alarm_blocks,poison_alarm_rate,unexposed_blocks,unexposed_alarm_blocks,unexposed_alarm_rate,event_recall,detected_events,scheduled_events,detection_delay,seconds_per_100k,detector,learner_resets,status,folder
SEA_A,3,117,instance,moderate,SEA_A__s117__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,117.0,1195402420.0,,SEA_A__s117,0.0338983050847457,2,59,59,2,0.0338983050847457,0,0,,0.6666666666666666,2.0,3.0,8.18,0.1376151367245862,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s117__instance__moderate
SEA_A,3,117,instance,moderate,SEA_A__s117__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,117.0,1195402420.0,,SEA_A__s117,0.1186440677966101,7,59,59,7,0.1186440677966101,0,0,,0.6666666666666666,2.0,3.0,1.18,0.1056240283166213,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s117__instance__moderate
SEA_A,3,117,instance,moderate,SEA_A__s117__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,117.0,1195402420.0,,SEA_A__s117,0.1016949152542373,6,59,59,6,0.1016949152542373,0,0,,1.0,3.0,3.0,3.1799999999999997,0.0102416731533594,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s117__instance__moderate
SEA_A,3,117,instance,severe,SEA_A__s117__instance__severe,False,0.02857142857142857,0.3333333333333333,60000,117.0,4063383392.0,,SEA_A__s117,0.0338983050847457,2,59,59,2,0.0338983050847457,0,0,,0.6666666666666666,2.0,3.0,16.68,0.0133015230918924,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s117__instance__severe
SEA_A,3,117,instance,severe,SEA_A__s117__instance__severe,False,0.02857142857142857,0.3333333333333333,60000,117.0,4063383392.0,,SEA_A__s117,0.0,0,59,59,0,0.0,0,0,,0.0,0.0,3.0,,0.1427724968622593,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s117__instance__severe
SEA_A,3,117,instance,severe,SEA_A__s117__instance__severe,False,0.02857142857142857,0.3333333333333333,60000,117.0,4063383392.0,,SEA_A__s117,0.3389830508474576,20,59,59,20,0.3389830508474576,0,0,,1.0,3.0,3.0,0.5133333333333333,0.1037876348224623,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s117__instance__severe
SEA_A,3,117,instance,severe,SEA_A__s117__instance__severe,False,0.02857142857142857,0.3333333333333333,60000,117.0,4063383392.0,,SEA_A__s117,0.1016949152542373,6,59,59,6,0.1016949152542373,0,0,,1.0,3.0,3.0,3.1799999999999997,0.0079566550751527,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s117__instance__severe
SEA_A,3,117,concept,moderate,SEA_A__s117__concept__moderate,False,0.02857142857142857,0.3333333333333333,60000,117.0,4256973585.0,,SEA_A__s117,0.5932203389830508,35,59,36,33,0.9166666666666666,1,0,0.0,1.0,3.0,3.0,0.18,0.0130312464898452,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s117__concept__moderate
SEA_A,3,117,concept,moderate,SEA_A__s117__concept__moderate,False,0.02857142857142857,0.3333333333333333,60000,117.0,4256973585.0,,SEA_A__s117,0.0169491525423728,1,59,36,0,0.0,1,0,0.0,0.3333333333333333,1.0,3.0,10.18,0.1325283317904298,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s117__concept__moderate
SEA_A,3,117,concept,moderate,SEA_A__s117__concept__moderate,False,0.02857142857142857,0.3333333333333333,60000,117.0,4256973585.0,,SEA_A__s117,0.5254237288135594,31,59,36,31,0.8611111111111112,1,0,0.0,1.0,3.0,3.0,0.18,0.1227251468420339,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s117__concept__moderate
SEA_A,3,117,concept,moderate,SEA_A__s117__concept__moderate,False,0.02857142857142857,0.3333333333333333,60000,117.0,4256973585.0,,SEA_A__s117,0.0677966101694915,4,59,36,3,0.0833333333333333,1,0,0.0,1.0,3.0,3.0,6.513333333333333,0.0076321533803517,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s117__concept__moderate
SEA_A,3,117,concept,severe,SEA_A__s117__concept__severe,False,0.02857142857142857,0.3333333333333333,60000,117.0,228998761.0,,SEA_A__s117,0.7796610169491526,46,59,50,45,0.9,1,0,0.0,1.0,3.0,3.0,0.18,0.0130383327874975,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s117__concept__severe
SEA_A,3,117,concept,severe,SEA_A__s117__concept__severe,False,0.02857142857142857,0.3333333333333333,60000,117.0,228998761.0,,SEA_A__s117,0.0338983050847457,2,59,50,1,0.02,1,0,0.0,0.6666666666666666,2.0,3.0,6.18,0.1302156133654838,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s117__concept__severe
SEA_A,3,117,concept,severe,SEA_A__s117__concept__severe,False,0.02857142857142857,0.3333333333333333,60000,117.0,228998761.0,,SEA_A__s117,0.711864406779661,42,59,50,42,0.84,1,0,0.0,1.0,3.0,3.0,0.18,0.1426617384034519,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s117__concept__severe
SEA_A,3,117,concept,severe,SEA_A__s117__concept__severe,False,0.02857142857142857,0.3333333333333333,60000,117.0,228998761.0,,SEA_A__s117,0.0847457627118644,5,59,50,5,0.1,1,0,0.0,0.6666666666666666,2.0,3.0,6.68,0.0076302113302517,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s117__concept__severe
SEA_A,3,117,splice,moderate,SEA_A__s117__splice__moderate,False,0.02857142857142857,0.3333333333333333,60000,117.0,1275875057.0,,SEA_A__s117,0.1186440677966101,7,59,36,6,0.1666666666666666,1,0,0.0,1.0,3.0,3.0,1.5133333333333334,0.0128855616397534,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s117__splice__moderate
SEA_A,3,117,splice,moderate,SEA_A__s117__splice__moderate,False,0.02857142857142857,0.3333333333333333,60000,117.0,1275875057.0,,SEA_A__s117,0.0169491525423728,1,59,36,1,0.0277777777777777,1,0,0.0,0.3333333333333333,1.0,3.0,5.18,0.135143053291055,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s117__splice__moderate
SEA_A,3,117,splice,moderate,SEA_A__s117__splice__moderate,False,0.02857142857142857,0.3333333333333333,60000,117.0,1275875057.0,,SEA_A__s117,0.0338983050847457,2,59,36,2,0.0555555555555555,1,0,0.0,0.3333333333333333,1.0,3.0,6.18,0.0903588850148177,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s117__splice__moderate
SEA_A,3,117,splice,moderate,SEA_A__s117__splice__moderate,False,0.02857142857142857,0.3333333333333333,60000,117.0,1275875057.0,,SEA_A__s117,0.0508474576271186,3,59,36,2,0.0555555555555555,1,0,0.0,0.6666666666666666,2.0,3.0,14.18,0.0076629198641361,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s117__splice__moderate
SEA_A,3,117,splice,severe,SEA_A__s117__splice__severe,False,0.02857142857142857,0.3333333333333333,60000,117.0,2243424514.0,,SEA_A__s117,0.1016949152542373,6,59,50,6,0.12,0,0,,1.0,3.0,3.0,5.513333333333333,0.0132585422155292,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s117__splice__severe
SEA_A,3,117,splice,severe,SEA_A__s117__splice__severe,False,0.02857142857142857,0.3333333333333333,60000,117.0,2243424514.0,,SEA_A__s117,0.0338983050847457,2,59,50,2,0.04,0,0,,0.6666666666666666,2.0,3.0,2.18,0.1335509735023758,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s117__splice__severe
SEA_A,3,117,splice,severe,SEA_A__s117__splice__severe,False,0.02857142857142857,0.3333333333333333,60000,117.0,2243424514.0,,SEA_A__s117,0.0169491525423728,1,59,50,1,0.02,0,0,,0.3333333333333333,1.0,3.0,19.18,0.0910889583368164,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s117__splice__severe
SEA_A,3,117,splice,severe,SEA_A__s117__splice__severe,False,0.02857142857142857,0.3333333333333333,60000,117.0,2243424514.0,,SEA_A__s117,0.0169491525423728,1,59,50,1,0.02,0,0,,0.0,0.0,3.0,,0.0079122252160838,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s117__splice__severe
SEA_A,4,118,clean,none,SEA_A__s118__clean__none,False,0.02857142857142857,0.3333333333333333,60000,118.0,,,SEA_A__s118,0.135593220338983,8,59,0,0,,13,1,0.0769230769230769,1.0,3.0,3.0,1.5133333333333334,0.0128641679475549,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__clean__none
SEA_A,4,118,clean,none,SEA_A__s118__clean__none,False,0.02857142857142857,0.3333333333333333,60000,118.0,,,SEA_A__s118,0.0,0,59,0,0,,13,0,0.0,0.0,0.0,3.0,,0.1584970766756062,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__clean__none
SEA_A,4,118,clean,none,SEA_A__s118__clean__none,False,0.02857142857142857,0.3333333333333333,60000,118.0,,,SEA_A__s118,0.0169491525423728,1,59,0,0,,13,0,0.0,0.3333333333333333,1.0,3.0,17.18,0.0902990267301599,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__clean__none
SEA_A,4,118,clean,none,SEA_A__s118__clean__none,False,0.02857142857142857,0.3333333333333333,60000,118.0,,,SEA_A__s118,0.0847457627118644,5,59,0,0,,13,1,0.0769230769230769,1.0,3.0,3.0,4.513333333333333,0.0076182713382877,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__clean__none
SEA_A,4,118,instance,moderate,SEA_A__s118__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,118.0,4224387059.0,,SEA_A__s118,0.0338983050847457,2,59,59,2,0.0338983050847457,0,0,,0.6666666666666666,2.0,3.0,14.68,0.0132192299740078,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__instance__moderate
SEA_A,4,118,instance,moderate,SEA_A__s118__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,118.0,4224387059.0,,SEA_A__s118,0.0169491525423728,1,59,59,1,0.0169491525423728,0,0,,0.3333333333333333,1.0,3.0,1.18,0.1462712582724634,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__instance__moderate
SEA_A,4,118,instance,moderate,SEA_A__s118__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,118.0,4224387059.0,,SEA_A__s118,0.2033898305084746,12,59,59,12,0.2033898305084746,0,0,,1.0,3.0,3.0,4.18,0.1004353518753002,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__instance__moderate
SEA_A,4,118,instance,moderate,SEA_A__s118__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,118.0,4224387059.0,,SEA_A__s118,0.0847457627118644,5,59,59,5,0.0847457627118644,0,0,,1.0,3.0,3.0,4.513333333333333,0.0077670165531647,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__instance__moderate
SEA_A,4,118,instance,severe,SEA_A__s118__instance__severe,False,0.02857142857142857,0.3333333333333333,60000,118.0,2861808558.0,,SEA_A__s118,0.0169491525423728,1,59,59,1,0.0169491525423728,0,0,,0.3333333333333333,1.0,3.0,18.18,0.0135195150020687,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__instance__severe
SEA_A,4,118,instance,severe,SEA_A__s118__instance__severe,False,0.02857142857142857,0.3333333333333333,60000,118.0,2861808558.0,,SEA_A__s118,0.0508474576271186,3,59,59,3,0.0508474576271186,0,0,,0.6666666666666666,2.0,3.0,8.68,0.1294087398370417,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__instance__severe
SEA_A,4,118,instance,severe,SEA_A__s118__instance__severe,False,0.02857142857142857,0.3333333333333333,60000,118.0,2861808558.0,,SEA_A__s118,0.4067796610169492,24,59,59,24,0.4067796610169492,0,0,,1.0,3.0,3.0,0.8466666666666668,0.1103368117279993,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__instance__severe
SEA_A,4,118,instance,severe,SEA_A__s118__instance__severe,False,0.02857142857142857,0.3333333333333333,60000,118.0,2861808558.0,,SEA_A__s118,0.0847457627118644,5,59,59,5,0.0847457627118644,0,0,,1.0,3.0,3.0,4.513333333333333,0.0077837514982093,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__instance__severe
SEA_A,4,118,concept,moderate,SEA_A__s118__concept__moderate,False,0.02857142857142857,0.3333333333333333,60000,118.0,1648460561.0,,SEA_A__s118,0.576271186440678,34,59,35,32,0.9142857142857144,3,0,0.0,1.0,3.0,3.0,0.18,0.0136077016941271,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__concept__moderate
SEA_A,4,118,concept,moderate,SEA_A__s118__concept__moderate,False,0.02857142857142857,0.3333333333333333,60000,118.0,1648460561.0,,SEA_A__s118,0.0169491525423728,1,59,35,1,0.0285714285714285,3,0,0.0,0.3333333333333333,1.0,3.0,1.18,0.140569168482519,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__concept__moderate
SEA_A,4,118,concept,moderate,SEA_A__s118__concept__moderate,False,0.02857142857142857,0.3333333333333333,60000,118.0,1648460561.0,,SEA_A__s118,0.4406779661016949,26,59,35,26,0.7428571428571429,3,0,0.0,1.0,3.0,3.0,0.18,0.1235418067759989,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__concept__moderate
SEA_A,4,118,concept,moderate,SEA_A__s118__concept__moderate,False,0.02857142857142857,0.3333333333333333,60000,118.0,1648460561.0,,SEA_A__s118,0.0677966101694915,4,59,35,3,0.0857142857142857,3,0,0.0,1.0,3.0,3.0,3.1799999999999997,0.0082500753342174,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__concept__moderate
SEA_A,4,118,concept,severe,SEA_A__s118__concept__severe,False,0.02857142857142857,0.3333333333333333,60000,118.0,16137799.0,,SEA_A__s118,0.7288135593220338,43,59,48,42,0.875,0,0,,1.0,3.0,3.0,0.18,0.0132254117246096,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__concept__severe
SEA_A,4,118,concept,severe,SEA_A__s118__concept__severe,False,0.02857142857142857,0.3333333333333333,60000,118.0,16137799.0,,SEA_A__s118,0.0508474576271186,3,59,48,2,0.0416666666666666,0,0,,1.0,3.0,3.0,9.18,0.1302525750361383,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__concept__severe
SEA_A,4,118,concept,severe,SEA_A__s118__concept__severe,False,0.02857142857142857,0.3333333333333333,60000,118.0,16137799.0,,SEA_A__s118,0.6101694915254238,36,59,48,36,0.75,0,0,,1.0,3.0,3.0,0.18,0.1385170131106861,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__concept__severe
SEA_A,4,118,concept,severe,SEA_A__s118__concept__severe,False,0.02857142857142857,0.3333333333333333,60000,118.0,16137799.0,,SEA_A__s118,0.0338983050847457,2,59,48,1,0.0208333333333333,0,0,,0.6666666666666666,2.0,3.0,11.18,0.0077700001808504,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__concept__severe
SEA_A,4,118,splice,moderate,SEA_A__s118__splice__moderate,False,0.02857142857142857,0.3333333333333333,60000,118.0,3330973510.0,,SEA_A__s118,0.1186440677966101,7,59,36,5,0.1388888888888889,0,0,,1.0,3.0,3.0,3.1799999999999997,0.0136363900674041,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__splice__moderate
SEA_A,4,118,splice,moderate,SEA_A__s118__splice__moderate,False,0.02857142857142857,0.3333333333333333,60000,118.0,3330973510.0,,SEA_A__s118,0.0508474576271186,3,59,36,3,0.0833333333333333,0,0,,0.6666666666666666,2.0,3.0,1.18,0.1189991565964495,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__splice__moderate
SEA_A,4,118,splice,moderate,SEA_A__s118__splice__moderate,False,0.02857142857142857,0.3333333333333333,60000,118.0,3330973510.0,,SEA_A__s118,0.0169491525423728,1,59,36,1,0.0277777777777777,0,0,,0.3333333333333333,1.0,3.0,17.18,0.089544715010561,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__splice__moderate
SEA_A,4,118,splice,moderate,SEA_A__s118__splice__moderate,False,0.02857142857142857,0.3333333333333333,60000,118.0,3330973510.0,,SEA_A__s118,0.1016949152542373,6,59,36,4,0.1111111111111111,0,0,,1.0,3.0,3.0,4.513333333333333,0.0075246517371851,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__splice__moderate
SEA_A,4,118,splice,severe,SEA_A__s118__splice__severe,False,0.02857142857142857,0.3333333333333333,60000,118.0,3954790722.0,,SEA_A__s118,0.135593220338983,8,59,50,8,0.16,1,0,0.0,1.0,3.0,3.0,2.5133333333333336,0.0129668830777518,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__splice__severe
SEA_A,4,118,splice,severe,SEA_A__s118__splice__severe,False,0.02857142857142857,0.3333333333333333,60000,118.0,3954790722.0,,SEA_A__s118,0.0508474576271186,3,59,50,3,0.06,1,0,0.0,0.6666666666666666,2.0,3.0,8.68,0.1184140316036064,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__splice__severe
SEA_A,4,118,splice,severe,SEA_A__s118__splice__severe,False,0.02857142857142857,0.3333333333333333,60000,118.0,3954790722.0,,SEA_A__s118,0.0,0,59,50,0,0.0,1,0,0.0,0.0,0.0,3.0,,0.0883861816934465,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__splice__severe
SEA_A,4,118,splice,severe,SEA_A__s118__splice__severe,False,0.02857142857142857,0.3333333333333333,60000,118.0,3954790722.0,,SEA_A__s118,0.0677966101694915,4,59,50,3,0.06,1,0,0.0,1.0,3.0,3.0,5.513333333333333,0.0077213133045006,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__splice__severe
SEA_A,5,119,clean,none,SEA_A__s119__clean__none,False,0.02857142857142857,0.3333333333333333,60000,119.0,,,SEA_A__s119,0.0677966101694915,4,59,0,0,,13,0,0.0,0.6666666666666666,2.0,3.0,1.18,0.0128398617865362,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s119__clean__none
SEA_A,5,119,clean,none,SEA_A__s119__clean__none,False,0.02857142857142857,0.3333333333333333,60000,119.0,,,SEA_A__s119,0.0508474576271186,3,59,0,0,,13,0,0.0,1.0,3.0,3.0,5.846666666666667,0.1180424267173899,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s119__clean__none
SEA_A,5,119,clean,none,SEA_A__s119__clean__none,False,0.02857142857142857,0.3333333333333333,60000,119.0,,,SEA_A__s119,0.0169491525423728,1,59,0,0,,13,0,0.0,0.3333333333333333,1.0,3.0,16.18,0.0892989646915035,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s119__clean__none
SEA_A,5,119,clean,none,SEA_A__s119__clean__none,False,0.02857142857142857,0.3333333333333333,60000,119.0,,,SEA_A__s119,0.1186440677966101,7,59,0,0,,13,1,0.0769230769230769,1.0,3.0,3.0,4.846666666666667,0.0075480551943959,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s119__clean__none
SEA_A,5,119,instance,moderate,SEA_A__s119__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,119.0,110941192.0,,SEA_A__s119,0.0677966101694915,4,59,59,4,0.0677966101694915,0,0,,0.6666666666666666,2.0,3.0,7.18,0.0128901383626119,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s119__instance__moderate
SEA_A,5,119,instance,moderate,SEA_A__s119__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,119.0,110941192.0,,SEA_A__s119,0.0508474576271186,3,59,59,3,0.0508474576271186,0,0,,1.0,3.0,3.0,5.846666666666667,0.1245924317239162,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s119__instance__moderate
SEA_A,5,119,instance,moderate,SEA_A__s119__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,119.0,110941192.0,,SEA_A__s119,0.1186440677966101,7,59,59,7,0.1186440677966101,0,0,,1.0,3.0,3.0,1.5133333333333334,0.0934471465977064,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s119__instance__moderate
SEA_A,5,119,instance,moderate,SEA_A__s119__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,119.0,110941192.0,,SEA_A__s119,0.1186440677966101,7,59,59,7,0.1186440677966101,0,0,,1.0,3.0,3.0,4.846666666666667,0.0075095834714981,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s119__instance__moderate
SEA_A,5,119,instance,severe,SEA_A__s119__instance__severe,False,0.02857142857142857,0.3333333333333333,60000,119.0,3882502243.0,,SEA_A__s119,0.0169491525423728,1,59,59,1,0.0169491525423728,0,0,,0.3333333333333333,1.0,3.0,18.18,0.0131752101879101,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s119__instance__severe
SEA_A,5,119,instance,severe,SEA_A__s119__instance__severe,False,0.02857142857142857,0.3333333333333333,60000,119.0,3882502243.0,,SEA_A__s119,0.0508474576271186,3,59,59,3,0.0508474576271186,0,0,,0.6666666666666666,2.0,3.0,6.18,0.1230361063790042,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s119__instance__severe
SEA_A,5,119,instance,severe,SEA_A__s119__instance__severe,False,0.02857142857142857,0.3333333333333333,60000,119.0,3882502243.0,,SEA_A__s119,0.4745762711864407,28,59,59,28,0.4745762711864407,0,0,,1.0,3.0,3.0,0.8466666666666667,0.1109536820634578,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s119__instance__severe
SEA_A,5,119,instance,severe,SEA_A__s119__instance__severe,False,0.02857142857142857,0.3333333333333333,60000,119.0,3882502243.0,,SEA_A__s119,0.1186440677966101,7,59,59,7,0.1186440677966101,0,0,,1.0,3.0,3.0,4.846666666666667,0.0079442350640116,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s119__instance__severe
SEA_A,5,119,concept,moderate,SEA_A__s119__concept__moderate,False,0.02857142857142857,0.3333333333333333,60000,119.0,1118368957.0,,SEA_A__s119,0.5932203389830508,35,59,37,34,0.918918918918919,2,0,0.0,1.0,3.0,3.0,0.18,0.0129759067203849,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s119__concept__moderate
SEA_A,5,119,concept,moderate,SEA_A__s119__concept__moderate,False,0.02857142857142857,0.3333333333333333,60000,119.0,1118368957.0,,SEA_A__s119,0.0169491525423728,1,59,37,1,0.027027027027027,2,0,0.0,0.3333333333333333,1.0,3.0,7.18,0.1414613199206845,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s119__concept__moderate
SEA_A,5,119,concept,moderate,SEA_A__s119__concept__moderate,False,0.02857142857142857,0.3333333333333333,60000,119.0,1118368957.0,,SEA_A__s119,0.423728813559322,25,59,37,25,0.6756756756756757,2,0,0.0,1.0,3.0,3.0,0.18,0.1200386732428645,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s119__concept__moderate
SEA_A,5,119,concept,moderate,SEA_A__s119__concept__moderate,False,0.02857142857142857,0.3333333333333333,60000,119.0,1118368957.0,,SEA_A__s119,0.0847457627118644,5,59,37,4,0.1081081081081081,2,0,0.0,1.0,3.0,3.0,9.846666666666666,0.0078315299955041,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s119__concept__moderate
SEA_A,5,119,concept,severe,SEA_A__s119__concept__severe,False,0.02857142857142857,0.3333333333333333,60000,119.0,1193382814.0,,SEA_A__s119,0.711864406779661,42,59,50,42,0.84,0,0,,1.0,3.0,3.0,0.18,0.0133125764841679,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s119__concept__severe
SEA_A,5,119,concept,severe,SEA_A__s119__concept__severe,False,0.02857142857142857,0.3333333333333333,60000,119.0,1193382814.0,,SEA_A__s119,0.0169491525423728,1,59,50,1,0.02,0,0,,0.3333333333333333,1.0,3.0,10.18,0.1417423682869412,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s119__concept__severe
SEA_A,5,119,concept,severe,SEA_A__s119__concept__severe,False,0.02857142857142857,0.3333333333333333,60000,119.0,1193382814.0,,SEA_A__s119,0.6440677966101694,38,59,50,38,0.76,0,0,,1.0,3.0,3.0,0.18,0.1406073651257126,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s119__concept__severe
SEA_A,5,119,concept,severe,SEA_A__s119__concept__severe,False,0.02857142857142857,0.3333333333333333,60000,119.0,1193382814.0,,SEA_A__s119,0.1016949152542373,6,59,50,5,0.1,0,0,,1.0,3.0,3.0,6.18,0.0077572233567479,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s119__concept__severe
SEA_A,5,119,splice,moderate,SEA_A__s119__splice__moderate,False,0.02857142857142857,0.3333333333333333,60000,119.0,1473637511.0,,SEA_A__s119,0.0847457627118644,5,59,36,4,0.1111111111111111,0,0,,0.6666666666666666,2.0,3.0,1.18,0.0131022171020352,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s119__splice__moderate
