stream,detector,filter,filter_seed,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,malicious_recall,benign_fpr
RBF_I,d3_oof,oracle_rows,,0.5430835803078234,0.5465388278326027,0.0,0.2028265036131858,0.2571428571428572,48103.37142857142,,
RBF_I,d3_oof,random_blocks,7.0,0.45087022593365406,0.4593481187039218,0.21546135284010082,0.6566659995182234,0.028571428571428574,25758.571428571428,,
RBF_I,d3_oof,random_blocks,17.0,0.4538913057909282,0.46247218096298387,0.24227869390605972,0.6455352220673861,0.028571428571428574,25758.571428571428,,
RBF_I,d3_oof,random_blocks,27.0,0.45543034136278526,0.4637272323646521,0.23924938583729405,0.6454666072446644,0.028571428571428574,25758.571428571428,,
RBF_I,d3_oof,random_blocks,37.0,0.44923695332011093,0.45795495620037335,0.24318411535926512,0.655900004462567,0.028571428571428574,25758.571428571428,,
RBF_I,d3_oof,random_blocks,47.0,0.452342425957223,0.46103791900285035,0.20708953933150367,0.6645355986719599,0.028571428571428574,25758.571428571428,,
RBF_I,d3_oof,random_rows,7.0,0.5260853905654969,0.5305579249752947,0.5741312658353597,0.3583267037363634,0.4571428571428572,48165.31428571429,,
RBF_I,d3_oof,random_rows,17.0,0.5252383701442672,0.5298041045208263,0.5634393100665551,0.3629735848202255,0.4,48097.42857142857,,
RBF_I,d3_oof,random_rows,27.0,0.5260808281009798,0.5305635853079289,0.549365512185288,0.36518195830039407,0.4571428571428572,48197.114285714284,,
RBF_I,d3_oof,random_rows,37.0,0.5286002579677961,0.5332940124398492,0.5662749563835799,0.35752173096157386,0.2571428571428572,47894.799999999996,,
RBF_I,d3_oof,random_rows,47.0,0.5223538008070233,0.5267673122788213,0.584650646929438,0.36299691721689153,0.42857142857142855,48208.22857142857,,
RBF_I,hddm_w,learned_features,7.0,0.5195457131796147,0.5241213288233231,0.5931187026410302,0.30968821486397624,2.8000000000000003,63066.857142857145,,
RBF_I,hddm_w,learned_features,17.0,0.5163524944780964,0.5212728259994822,0.6216398230541564,0.2900716373423186,2.8000000000000003,62936.885714285716,,
RBF_I,hddm_w,learned_features,27.0,0.5249492020826733,0.5301155054521545,0.616987859580258,0.2996221450598047,2.5142857142857147,63525.45714285714,,
RBF_I,hddm_w,learned_features,37.0,0.5191304839697274,0.5237997531302588,0.6261151341883758,0.30180759805659363,2.7142857142857144,63973.34285714286,,
RBF_I,hddm_w,learned_features,47.0,0.5200936047165731,0.5257057319097442,0.6460785948380838,0.2799059223275878,2.914285714285714,62992.45714285714,,
RBF_I,hddm_w,learned_features_label,7.0,0.5162241813002582,0.523387143039494,0.6391089698152362,0.289514312327047,3.0285714285714285,63120.114285714284,,
RBF_I,hddm_w,learned_features_label,17.0,0.519097538214132,0.5264235676772374,0.6297548010116117,0.2962301134775016,2.6571428571428575,63155.97142857143,,
RBF_I,hddm_w,learned_features_label,27.0,0.519049660211641,0.525420662378117,0.6167118799703413,0.2842133330803745,2.685714285714286,63484.45714285714,,
RBF_I,hddm_w,learned_features_label,37.0,0.5182907631306441,0.524493949829102,0.6355040383502253,0.28732942732687583,2.742857142857143,63795.514285714286,,
RBF_I,hddm_w,learned_features_label,47.0,0.5169901485082138,0.5235353323322336,0.6543564943532817,0.2772457731081288,2.857142857142857,63097.57142857143,,
RBF_I,hddm_w,none,,0.5283252562122028,0.5335324115175809,0.6743214840720988,0.2563475700767581,2.4,66608.57142857143,,
RBF_I,hddm_w,oracle_blocks,,0.4668495145227965,0.4750665025373217,0.0,0.5965174195220752,0.34285714285714286,26735.714285714286,,
RBF_I,hddm_w,oracle_rows,,0.5282365393058536,0.5333801265032356,0.0,0.21278369687071147,2.7714285714285714,55670.82857142857,,
RBF_I,hddm_w,random_blocks,7.0,0.4497963269287172,0.45855800783352546,0.21546135284010082,0.6619928760315406,0.34285714285714286,26735.714285714286,,
RBF_I,hddm_w,random_blocks,17.0,0.4528174067859913,0.46168207009258755,0.24227869390605972,0.6508620985807033,0.34285714285714286,26735.714285714286,,
RBF_I,hddm_w,random_blocks,27.0,0.4543564423578484,0.46293712149425575,0.23924938583729405,0.6507934837579816,0.34285714285714286,26735.714285714286,,
RBF_I,hddm_w,random_blocks,37.0,0.4481630543151741,0.457164845329977,0.24318411535926512,0.6612268809758842,0.34285714285714286,26735.714285714286,,
RBF_I,hddm_w,random_blocks,47.0,0.45126852695228614,0.46024780813245403,0.20708953933150367,0.669862475185277,0.34285714285714286,26735.714285714286,,
RBF_I,hddm_w,random_rows,7.0,0.5192978147158696,0.5246805427377564,0.5411087266051884,0.38464807363087516,2.914285714285714,54962.02857142857,,
RBF_I,hddm_w,random_rows,17.0,0.5176478732135672,0.5233479834527814,0.5471282747376575,0.372935767632569,2.8000000000000003,54742.885714285716,,
RBF_I,hddm_w,random_rows,27.0,0.5154911884524208,0.5217903079208343,0.5620337399182146,0.3757206551375219,3.3428571428571425,54820.857142857145,,
RBF_I,hddm_w,random_rows,37.0,0.5130028413774774,0.5187989039666775,0.541657508668658,0.38163552336128603,3.0285714285714285,55103.799999999996,,
RBF_I,hddm_w,random_rows,47.0,0.5130644241678725,0.5190719639473843,0.5597020284330622,0.37259053791801927,3.1142857142857143,55056.4,,
RBF_I,hellinger,learned_features,7.0,0.5264527956833572,0.5306193209031932,0.6207634065946172,0.29889181699278705,1.4857142857142858,58135.57142857143,,
RBF_I,hellinger,learned_features,17.0,0.524470015155847,0.5290916141793447,0.6450655718365356,0.2902868376810416,1.5142857142857142,58281.200000000004,,
RBF_I,hellinger,learned_features,27.0,0.5334399223328247,0.5384191350952846,0.6390961982730262,0.2762704316727136,1.4285714285714286,58799.799999999996,,
RBF_I,hellinger,learned_features,37.0,0.5301818018343845,0.5349106453522795,0.6236203918161481,0.2917891582074547,0.9428571428571428,57835.37142857142,,
RBF_I,hellinger,learned_features,47.0,0.530883291069968,0.5357546093883039,0.6386506543011105,0.28657061040198634,1.342857142857143,59300.42857142857,,
RBF_I,hellinger,learned_features_label,7.0,0.531332211151431,0.537252668229099,0.6555682215658041,0.29117407323788785,1.4285714285714286,58458.4,,
RBF_I,hellinger,learned_features_label,17.0,0.5252808806050665,0.5313828343437914,0.6539913840811363,0.28734360119302654,1.5142857142857142,58194.05714285715,,
RBF_I,hellinger,learned_features_label,27.0,0.5265146480516109,0.5321491405138148,0.6260494087039836,0.29678925580181115,1.3714285714285714,59254.97142857143,,
