stream,repetition,input_seed,mode,level,condition,shared_clean_reference,within_dataset_weight,dataset_weight,input_rows,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,base_seed,arm,detector,feedback_fraction,delay_blocks,no_feedback_blocks,status
SEA_A,1,115,clean,none,SEA_A__s115__clean__none,False,0.02857142857142857,0.3333333333333333,60000,60000,57000,54150,0,0,0.9047483330068644,False,3000,rl,True,56050,0.8944692239072257,0.8842192960308786,0,0,,56050,2850,0.0508474576271186,,,115.0,q_alarm_37,adwin,0.02,1,0,complete
SEA_A,1,115,clean,none,SEA_A__s115__clean__none,False,0.02857142857142857,0.3333333333333333,60000,60000,57000,48450,0,0,0.8424463749979623,False,3000,rl,True,56050,0.8912399643175736,0.8796171820130717,0,0,,56050,8550,0.1525423728813559,,,115.0,q_alarm_37,adwin,0.02,5,4,complete
SEA_A,1,115,clean,none,SEA_A__s115__clean__none,False,0.02857142857142857,0.3333333333333333,60000,60000,57000,39900,0,0,0.8240509580064099,False,3000,rl,True,56050,0.8918108831400535,0.8804100424635142,0,0,,56050,17100,0.3050847457627119,,,115.0,q_alarm_37,adwin,0.05,5,4,complete
SEA_A,1,115,clean,none,SEA_A__s115__clean__none,False,0.02857142857142857,0.3333333333333333,60000,60000,57000,50350,49400,52,0.6388967919920105,False,3000,rl,True,56050,0.9130062444246207,0.9047892917830906,0,0,,56050,6650,0.1186440677966101,,,115.0,q_alarm_47,adwin,0.01,1,0,complete
SEA_A,1,115,clean,none,SEA_A__s115__clean__none,False,0.02857142857142857,0.3333333333333333,60000,60000,57000,34200,33250,35,0.6094609159918036,False,3000,rl,True,56050,0.9117395182872436,0.903350728475776,0,0,,56050,22800,0.4067796610169492,,,115.0,q_alarm_47,adwin,0.05,1,0,complete
SEA_A,1,115,clean,none,SEA_A__s115__clean__none,False,0.02857142857142857,0.3333333333333333,60000,60000,57000,47500,46550,49,0.6391837499977555,False,3000,rl,True,56050,0.9128456735057984,0.9046124598334327,0,0,,56050,9500,0.1694915254237288,,,115.0,q_alarm_47,adwin,0.01,5,4,complete
SEA_A,1,115,clean,none,SEA_A__s115__clean__none,False,0.02857142857142857,0.3333333333333333,60000,60000,57000,55100,0,0,0.9797664580109996,False,3000,rl,True,56050,0.8955396966993756,0.8855610635550317,0,0,,56050,1900,0.0338983050847457,,,115.0,q_alarm_persistence_7,adwin,0.01,1,0,complete
SEA_A,1,115,clean,none,SEA_A__s115__clean__none,False,0.02857142857142857,0.3333333333333333,60000,60000,57000,50350,0,0,0.9065062919980846,False,3000,rl,True,56050,0.8937912578055308,0.8826433723016265,0,0,,56050,6650,0.1186440677966101,,,115.0,q_alarm_persistence_7,adwin,0.01,5,4,complete
SEA_A,1,115,clean,none,SEA_A__s115__clean__none,False,0.02857142857142857,0.3333333333333333,60000,60000,57000,54150,0,0,0.9791082910087424,False,3000,rl,True,56050,0.8944692239072257,0.8842192960308786,0,0,,56050,2850,0.0508474576271186,,,115.0,q_alarm_persistence_7,adwin,0.02,1,0,complete
SEA_A,1,115,clean,none,SEA_A__s115__clean__none,False,0.02857142857142857,0.3333333333333333,60000,60000,57000,48450,0,0,0.905148833990097,False,3000,rl,True,56050,0.8912399643175736,0.8796171820130717,0,0,,56050,8550,0.1525423728813559,,,115.0,q_alarm_persistence_7,adwin,0.02,5,4,complete
